RowID,ASIN,SupplierTitle,AmazonTitle,SupplierEAN,AmazonEAN,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,Sup_Qty,Amz_Qty,Qty_Ratio,Adjusted_Profit,Pack_Verdict,supplier_brand,amazon_brand,brand_match,starts_invalid,title_similarity,variant_mismatch,variant_reason,capacity_hard_mismatch,capacity_note,shared_tokens,is_exact_ean_strict,barcode_notes,Verdict,FilterReason,Confidence
875,B003XKPUSQ,AMTECH LED MINI TORCH,Amtech S1532 9 LED mini Torch,5032759031078,5032759031078,1.716,7.99,2.34833333333333,118.602693602693,200.0,1.0,1.0,1.0,2.34833333333333,,AMTECH,AMTECH,True,False,0.7879999999999999,False,,False,,"['LED', 'MINI', 'TORCH']",True,Sup:valid Amz:valid,VERIFIED,Exact EAN match,95
876,B0087OTLAG,AMTECH ANVIL SECATEURS,Spear & Jackson 6758GS Razorsharp Geared Anvil Secateurs,5032759047000,-,3.84,14.95,4.42958333333333,118.122222222222,300.0,1.0,1.0,1.0,4.42958333333333,,AMTECH,,False,False,0.3980769230769231,False,,False,,"['ANVIL', 'SECATEURS']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,40
877,B072HJCFK6,DEKTON RAZOR SINGLE EDGE BLADE 10PC,Derby Premium Single Edge (Half) Razor Blades â€“ 100 Blades | Swedish Steel | Fits Half-Blade Holders & Straight Razors,5055441458786,-,0.792,5.49,1.42499999999999,117.768595041322,600.0,1.0,1.0,1.0,1.42499999999999,,,,False,False,0.2783301707779886,False,,False,,"['BLADE', 'EDGE', 'RAZOR', 'SINGLE']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,28
878,B08HGPVVXZ,APOLLO STAINLESS STEEL SOLID SERVING SPOONS SML,"Serving Spoons 4 Pieces, Kyraton Serving Spoon, Include 2 Serving Spoon and 2 Slotted Spoons, Stainless Steel Serving Utensils, Serving Set Packing of 4",5026180087773,-,0.744,6.99,1.37124999999999,117.200854700854,900.0,1.0,4.0,4.0,-0.8607500000000101,Amz 4 vs Sup 1 (RSU=4.00),APOLLO,,False,False,0.34030150753768845,False,,False,,"['SERVING', 'SPOONS', 'STAINLESS', 'STEEL']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,29
879,B0BNPTPG5N,BALLOONS METALLIC ASSORTED 12,Metallic Balloons 50 Pcs 12 Inch Assorted Colors Multicoloured Shiny Glossy Latex Balloons for Birthday Wedding Party Decoration,5060066942404,-,0.744,6.99,1.37124999999999,117.200854700854,600.0,1.0,50.0,50.0,-35.084750000000014,Amz 50 vs Sup 1 (RSU=50.00),,,False,False,0.2515468607825295,False,,False,,"['BALLOONS', 'METALLIC']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,20
880,B0F83TN1KD,HOT POT TRIVET 20CM ASSORTED,"Flintronic Heat Trivet, 3PCS 20cm Cork Trivet, 5mm Thick Round Cork Coaster, Multifunctional Heatproof Table Mat, Reusable Kitchen Hot Pads for Hot Pots, Pans, Kettles, Potted Plants",6923456818774,-,0.744,6.99,1.37124999999999,117.200854700854,100.0,1.0,3.0,3.0,-0.1167500000000099,Amz 3 vs Sup 1 (RSU=3.00),,,False,False,0.19083333333333333,False,,False,,"['20CM', 'HOT', 'TRIVET']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,14
881,B0CN8RKX3Y,PREMIER FLICKABRIGHT TEALIGHT CANDLE 7.3X3.5CM,Premier Decorations Red LED Flickabrights Wax Candle Battery Operated Christmas Decoration Xmas Festive DÃ©cor 18cm x 9cm,-,5053844283202,1.752,10.95,2.345,116.666666666666,50.0,1.0,1.0,1.0,2.345,,,,False,False,0.3027336631085655,False,,False,,"['CANDLE', 'PREMIER']",False,Sup:missing Amz:valid,OTHER,Insufficient match evidence,30
882,B0F6CTVPDF,BRIGHT & HOMELY SHOWER SPRAY 1.5M,"Magichome Shower Head and Hose 1.5m, 120mm Large Panel Shower Head with 5 Spray Modes, Universal Bathroom High Pressure Showerhead for Low Water Pressure",5050796012119,721295505963,4.296,16.99,4.81833333333333,116.666666666666,400.0,1.0,1.0,1.0,4.81833333333333,,,,False,False,0.2076804915514593,False,,False,,"['5M', 'SHOWER', 'SPRAY']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,21
883,B0CDVSZDFX,CHRISTMAS CRAFT SNOWMAN,"GWHOLE Christmas Crafts Snowman Wooden Bead with Face,123 pcs Christmas Bead Kit for Adult DIY Bracelet Making Winter Xmas Tree Decoration",5056170317900,-,1.14,7.99,1.74958333333333,116.638888888888,100.0,1.0,123.0,123.0,-137.33041666666665,Amz 123 vs Sup 1 (RSU=123.00),,,False,True,0.2333333333333333,False,,False,,"['CHRISTMAS', 'SNOWMAN']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,8
884,B0CDX9XXRT,BAUBLE 15CM SILVER,"LOLStar Christmas Window Lights, 3 Pack Multicoloured Stocking, Snowman, Santa Hat with Suction Cup, Timer Function and Slow Fade Mode Battery Operated Lights for Christmas Decoration New Year Eve",5056141069036,-,2.616,12.68,3.16666666666666,115.995115995115,700.0,1.0,3.0,3.0,-2.0653333333333403,Amz 3 vs Sup 1 (RSU=3.00),,,False,False,0.05233644859813084,True,Color mismatch: ['SILVER'] vs ['RED'],False,,[],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,0
885,B0B9M7N2YG,SUNNEX LONG GRILL TONG 30CM,"Hotec 12-Inch Stainless Steel Tongs, Multipurpose Tweezer Food Tongs Stainless Steel Steak Clip BBQ Long Tweezer Tongsg, Grilling and Baking, Cooking Tweezers Precision Serrated Tips, Set of 2",4891342127120,-,2.172,9.99,2.735,115.889830508474,500.0,1.0,2.0,2.0,0.5629999999999997,Amz 2 vs Sup 1 (RSU=2.00),,,False,False,0.13939234281700036,False,,False,,['LONG'],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,9
886,B0DNYTZH29,OPAL ROUND SHALLOW CEREAL BOWL WHITE,"Silicone Air Fryer Liners 2 Pack for Ninja Dual Zone AF400UK AF451UK AF300UK 8â€“9.5L Foodi MAX, Compatible with Tower T17088, Keplin, EMtronics Reusable Non-Stick Dishwasher Safe Accessories",6260573000836,-,0.876,7.99,1.47833333333333,115.494791666666,900.0,1.0,2.0,2.0,0.60233333333333,Amz 2 vs Sup 1 (RSU=2.00),,TOWER,False,False,0.11101321585903083,False,,False,,[],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,6
887,B0FH1YW97V,DELI SOGA GLASS FLUTE 165ML 6 PIECES,"MYKAGS Prosecco Sparkling Wine Glasses, Crystal Champagne Flutes, Set of 6 165ml Elegant Party Champagne Glasses, Ideal for Celebrations and Special Occasions, Premium Quality Crystal Glassware",6933890379502,-,5.448,21.29,5.87166666666666,115.35690897184,50.0,6.0,6.0,1.0,5.87166666666666,,,,False,False,0.209493070058857,False,,False,,['165ML'],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,21
888,B084Z243KS,DEKTON CHISEL WOOD SET 3PC,Libraton Wood Chisel Set - 4PCs Professional Carpenter Chisels for Woodworking With Wooden Handle,5055441407555,611553066995,8.664,27.99,8.95499999999999,115.250965250965,100.0,1.0,4.0,4.0,-17.037000000000006,Amz 4 vs Sup 1 (RSU=4.00),,,False,False,0.2548780487804878,False,,False,,"['CHISEL', 'WOOD']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,20
889,B0C5M29WYX,PPS 1PLY NAPKINS WHITE 250 PIECE,"500 x White Serviettes Paper Napkins (30 x 30 cm) 1-Ply Strong Serviettes, Super Soft Paper Tissues, Cocktail Napkins, Disposable Napkins - Best for Christmas, Parties, Halloween, Thanksgiving",5030481990335,-,1.548,8.99,2.11791666666666,115.104166666666,700.0,250.0,1.0,0.004,2.11791666666666,Sup 250 vs Amz 1 (repack risk),,,False,False,0.15624999999999997,False,,False,,"['NAPKINS', 'WHITE']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,11
890,B0F2ZZHR9H,APOLLO SS COLANDER 1QT LONG HANDLE,"Stainless Steel Colander, Perforated Strainer with Long Handles, Silicone Grip, Metal Sieve Rice Washer Strainer Bowl for for Pasta, Rice, Fruits, Vegetables, Kitchen Essential Tool (16CM)",5026180051415,-,1.548,8.99,2.11791666666666,115.104166666666,100.0,1.0,1.0,1.0,2.11791666666666,,APOLLO,,False,False,0.19427027027027027,False,,False,,"['COLANDER', 'LONG']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,19
891,B0CQXDRNBB,SMART CHOICE METALLIC ROPE DOG TOY 6 ASSTD,"EXTRA Dog Rope Toy - 42In/108cm 6-Knots Indestructible Heavy Duty Dog Chew Toys for Aggressive Chewers, Medium Large Breeds",5052516217828,-,1.944,9.99,2.49625,115.034562211981,300.0,1.0,1.0,1.0,2.49625,,,,False,False,0.24121212121212118,False,,False,,"['DOG', 'ROPE', 'TOY']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,24
892,B07F8VJHWF,MENS WATERPROOF FLEECE TRAPPER HAT WITH MASK BLACK,HEAT HOLDERS - Mens Waterproof Fleece Lined Winter Thermal Trooper Trapper Hat with Ear Flaps,5060605732022,5019041167141,6.07199999999999,21.98,6.44666666666666,114.913844325609,100.0,1.0,1.0,1.0,6.44666666666666,,,HEAT HOLDERS,False,False,0.5307692307692308,False,,False,,"['FLEECE', 'HAT', 'MENS', 'TRAPPER', 'WATERPROOF']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,53
893,B0DHCZX3MN,GRIMALDI LA BELLA OPEN WOK 28CM,"Jobin Wok Non Stick with Lid, 28cm Aluminium Wok Frying Pan, Large Capacity for Cook Asian Dishes for 3-5 People, Ideal for Induction, Gas, All Hobs",5060923590724,-,8.856,29.99,9.11166666666666,114.901218999579,200.0,1.0,1.0,1.0,9.11166666666666,,,,False,False,0.1091104426299957,False,,False,,"['28CM', 'WOK']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,11
894,B082B76683,PPS 2PLY 30 NAPKINS RED 40X40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Dark Red, 100)",5030481990533,-,1.14,7.95,1.72124999999999,114.749999999999,100.0,1.0,1.0,1.0,1.72124999999999,,,,False,False,0.29875,False,,False,,"['2PLY', '40X40CM', 'NAPKINS', 'RED']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,30
895,B0D1Q929B2,UNIQUE CANDLES SPARKLE 18,"18th Birthday Candles Set, Number 18 Candle, Cake Topper, Decorations for Girls & Boys Parties (Rose Gold, Number 18)",0011179019113,-,0.564,6.49,1.16708333333333,114.419934640522,100.0,1.0,1.0,1.0,1.16708333333333,,,,False,False,0.2248239436619718,False,,False,,['CANDLES'],False,Sup:valid (left-padded to 13) Amz:missing,OTHER,Insufficient match evidence,22
896,B0FHQMLCYS,CASA & CASA SINK MAT WHITE,"24 Inch Stone Faucet Mat for Kitchen Sink,Kitchen Sink Splash Guard-Stone Drying Mat Kitchen,Super Absorbent, Diatomite Protector with Drainage for Kitchen Bathroom Counter(White)",5056295705576,-,1.332,9.79,1.89833333333333,114.357429718875,100.0,1.0,1.0,1.0,1.89833333333333,,,,False,False,0.17712451861360717,False,,False,,"['MAT', 'SINK', 'WHITE']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,18
897,B07K1T1N6Y,SEAGRASS FOLDABLE BASKET 32CM,"DOKOT Natural Seagrass Storage Basket With Handle, Foldable Belly Basket for Toys & Laundry",6923456822887,712096333602,4.008,19.99,4.44833333333333,114.353041988003,50.0,1.0,1.0,1.0,4.44833333333333,,,,False,False,0.3734848484848485,False,,False,,"['BASKET', 'FOLDABLE', 'SEAGRASS']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,37
898,B0FB3K2GVZ,KINGAVON 2M LIGHTNING TO TYPE C CABLE,"Aioneus USB C to Lightning Cable 2M, [Apple MFi Certified] iPhone Fast Charger Cable USB-C Charging Lead Cord for iPhone14/13/12/12 PRO Max/12 Mini/11/11PRO/XS/Max/XR/X/8/8Plus/iPad, Pink",5017403145486,6936878854312,1.548,7.99,2.09833333333333,114.039855072463,200.0,1.0,1.0,1.0,2.09833333333333,,,,False,False,0.1875,False,,False,,"['2M', 'C', 'CABLE', 'LIGHTNING']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,19
899,B002KHTG1A,PLASPLUG NOTCH SPREADER 6MM,"Faithfull Soft-Grip Notched Floor / Wall Tile Trowel for Applying Adhesive, Stainless Steel Blade 280 x 115mm (11 x 4.5"") - 6mm Notch",5019788001272,-,1.884,10.86,2.39,112.735849056603,50.0,1.0,1.0,1.0,2.39,,,,False,False,0.1748369565217391,False,,False,,"['6MM', 'NOTCH']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,17
900,B0DHQDTHLH,FORK GOLD 6 PIECES,"Otto Koning Cutlery Set - 24 Piece Knife and Fork Sets, Premium Gold Cutlery Set for 6 - Stainless Steel with Mirror Polish, Dishwasher Safe, Optimal Grip, Modern Design, Durable & Corrosion Resistant",6920230810658,8425402604199,3.348,14.99,3.76166666666666,112.624750499002,300.0,6.0,24.0,4.0,-6.282333333333341,Amz 24 vs Sup 6 (RSU=4.00),,,False,False,0.0648185081771041,False,,False,,"['FORK', 'GOLD']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,1
901,B08SMLV6C2,BRIGHT & HOMELY FOIL CONTAINERS & LIDS SQUARE 235MM X 235MM X 58MM 4 PIECES,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5050796012775,5060659231229,1.416,9.97,1.94833333333333,112.6204238921,400.0,4.0,1.0,0.25,1.94833333333333,Sup 4 vs Amz 1 (repack risk),,,False,False,0.24249230769230767,False,,False,,"['CONTAINERS', 'FOIL', 'LIDS', 'SQUARE', 'X']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,19
902,B088K9ZNSX,BETTINA 3 DISHCLOTHS STRIPED MICROBIBRE,TowelogyÂ® 5 Pack Cotton Dish Cloths Waffle Weave White Super Absorbent LINT FREE QUICK DRY Striped Kitchen Tea Towels Dishcloths for Washing Up Machine Washable 35x40cm (White Green/Yellow Stripes),5052578047005,5060727882889,0.852,5.89,1.41833333333333,112.566137566137,600.0,1.0,1.0,1.0,1.41833333333333,,,,False,False,0.16767932489451476,False,,False,,"['DISHCLOTHS', 'STRIPED']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,17
903,B005NG8DNW,WICKER BASKET RECTANGULAR 26.5X20.5CM,JVL Rectangular willow wicker lined bread basket 28 x 21 x 9 cm,6923456818965,-,1.944,11.99,2.44166666666666,112.519201228878,100.0,1.0,1.0,1.0,2.44166666666666,,,,False,False,0.312,False,,False,,"['BASKET', 'RECTANGULAR', 'WICKER']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,31
904,B0CVYHLBWZ,AMTECH ROTATING GRASS SHEARS,"KimuraÂ® Pro Grass Shears - Premium Lawn Shears with 360Â° Rotating Head, Japanese SK5 Steel Blades, Lightweight, Ergonomic TPR Coated Handles, Ideal Garden Shears for Edging and Trimming - 370mm",5032759007929,5065013988382,7.236,24.99,7.395,112.386018237082,100.0,1.0,1.0,1.0,7.395,,AMTECH,,False,False,0.14422645739910314,False,,False,,"['GRASS', 'ROTATING', 'SHEARS']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,14
905,B0DL5ZVFDY,STATUS 4W SES CANDLE COOL WHITE LIGHT FILAMENT LED BULB SINGLE,"C35 E14 4W LED Candle Light Bulbs, Cool White 6500K, SES Filament Small Edison Screw 4W Equivalent 40W Light Bulb, 400LM, Non-Dimmable, 6 Pack",5022822207400,-,1.416,8.99,1.94166666666666,112.235067437379,50.0,1.0,6.0,6.0,-5.13833333333334,Amz 6 vs Sup 1 (RSU=6.00),STATUS,,False,False,0.42132352941176465,False,,False,,"['4W', 'BULB', 'CANDLE', 'COOL', 'FILAMENT', 'LED', 'LIGHT', 'SES']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,37
906,B0FQNMBKD4,SABICHI VALUE 3PCE SAUCEPAN,"3-Player Whack Game Toy Mole with Lights & Sounds, 3Modes&7Speed Levels, LED Scoreboard, Interactive Hammer Toy, Educational Pounding Game for Kids Ages 3-10, Gifts for Boys & Girls",5021961095541,-,16.668,49.99,16.1383333333333,111.761311172668,100.0,1.0,1.0,1.0,16.1383333333333,,SABICHI,,False,False,0.09423076923076922,False,,False,,[],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,9
907,B089YPV5SG,GREEN HABITATS CLAW GARDEN DIGGING GLOVES,"Oranlife Garden Genie Gloves with Claws Waterproof Gardening Gloves For Digging and Planting, Best Gardening Gifts for Women and Men [2 Pairs, Green]",5050796001748,-,1.584,8.99,2.08791666666666,111.653297682709,100.0,1.0,2.0,2.0,0.5039166666666599,Amz 2 vs Sup 1 (RSU=2.00),,,False,False,0.22140350877192982,False,,False,,"['DIGGING', 'GARDEN', 'GLOVES', 'GREEN']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,17
908,B09KSB6DZG,CRYSTAL SERIES SET 6 TUMBLER,Homiu Highball Drinking Tumbler Glasses | Set of 6 | 480ML | Crystal Glasses | Highball Glasses | Drinking Glassware | Florence Collection | Dishwasher Safe,742288760176,5060894212168,4.284,17.99,4.59166666666666,111.448220064724,800.0,1.0,6.0,6.0,-16.82833333333334,Amz 6 vs Sup 1 (RSU=6.00),,,False,False,0.20885093167701863,False,,False,,"['CRYSTAL', 'TUMBLER']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,16
909,B09LHNV2MP,MASON PRECISION SCREWDRIVER SET 6 PIECES,"Shall 6-Piece Precision Screwdriver Set w/ Case, 12-Size Magnetic Mini Screwdrivers, DIY Repair Tools Kit (Double-end Phillips/Slotted/Torx/Pentalobe/Triwing)",5060298505873,-,1.008,6.63,1.545,111.15107913669,50.0,6.0,1.0,0.16666666666666666,1.545,Sup 6 vs Amz 1 (repack risk),,,False,False,0.272463768115942,False,,False,,"['PRECISION', 'SCREWDRIVER']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,22
910,B09BL5YV7G,SUNNEX PK6 TEA SPOON PLAIN,"AEX Premium Collection Teaspoons, 18/0 Stainless Steel, Round Edge Plain Pattern Cutlery, Tea Spoons with Mirror Polished Finishâ€“ Pack of 6.[Silver]",4891342333118,7426882283967,1.548,7.99,2.03833333333333,110.778985507246,700.0,1.0,6.0,6.0,-5.70166666666667,Amz 6 vs Sup 1 (RSU=6.00),,,False,False,0.17722332015810274,False,,False,,"['PLAIN', 'TEA']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,13
911,B08KJB12RQ,MASON CASH MIXING BOWL OWL STONE 26CM,"Mason Cash in The Forest Owl Mixing Bowl 4 Litre | 26cm Dark Green S18 Stoneware Bowl for Bread, Cake, Cookie, Pastry & Pudding Mixes, Embossed Woodland Design",5010853197838,5010853271859,6.45599999999999,23.71,6.53833333333333,110.25857223159,300.0,1.0,1.0,1.0,6.53833333333333,,MASON CASH,MASON CASH,True,False,0.31397515527950304,False,,False,,"['26CM', 'BOWL', 'MIXING', 'OWL']",False,Sup:valid Amz:valid,NEEDS VERIFICATION,Verify match details,41
912,B0D1KX7XKK,ALUMINIUM OVEN TRAY 30CM,"Scoville Expert NEVERSTICK+ 30cm Deep Baking Tray, Non Stick Baking Tray for Oven, 30cm x 20cm, Perfect for Meats & Vegetables, Oven Safe to 260Â°C, Dishwasher Safe, PFOA Free, Aluminium, Grey",8699118008798,-,4.032,15.0,4.305,110.102301790281,50.0,1.0,1.0,1.0,4.305,,,,False,False,0.12995169082125602,False,,False,,"['30CM', 'ALUMINIUM', 'OVEN', 'TRAY']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,13
913,B08MJ8HT82,SHAKILA SALAD BOWL LARGE,"CSYY Large Salad Bowl, 1800ml Porcelain Fruit Serving Bowls, Stylish Blue Bowl Handmade Round Soup Bowl,Bowl for Soup,Salad,Noodle 21cm",6260348201857,779880162763,3.828,15.99,4.115,110.026737967914,100.0,1.0,1.0,1.0,4.115,,,,False,False,0.22904180540140584,False,,False,,"['BOWL', 'LARGE', 'SALAD']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,23
914,B0DJDH23JW,SUPERIOR FOIL 10 CONTAINERS & LID 1 LTR,"Superior 10-Pack Aluminium Foil Trays with Paper Lids, Heavy Duty Aluminium Takeaway Containers, Freezer & Oven Safe Tin Foil Trays For Baking, Cooking, Broiling, Storage Containers, 9 x 9 inch",5060357990060,5060357990107,2.616,12.97,2.99833333333333,109.829059829059,700.0,10.0,10.0,1.0,2.99833333333333,,SUPERIOR,SUPERIOR,True,False,0.2531724137931034,False,,False,,"['&', 'CONTAINERS', 'FOIL']",False,Sup:valid Amz:valid,NEEDS VERIFICATION,Verify match details,35
915,B0FCXTPRY2,FESTIVE MAGIC HANGING SPIRAL LOLLIPOP 35CM,"Aitsite 52PCS Christmas Candy Ceiling Decorations, Christmas Hanging Foil Swirl Decorations, Candy Ceiling Decor for Indoor Outdoor Ceiling Xmas Holiday Party Supplies",-,-,1.08,7.99,1.58833333333333,109.540229885057,100.0,1.0,52.0,52.0,-53.491666666666674,Amz 52 vs Sup 1 (RSU=52.00),,,False,False,0.19514695830485304,False,,False,,['HANGING'],False,Sup:missing Amz:missing,OTHER,Insufficient match evidence,15
916,B0DGH36J1F,APOLLO MECHANICAL KITCHEN TIMER,"Kitchen Timers for Cooking, Chef Cooking Timer Clock with Loud Alarm, No Batteries Required, 100% Mechanical Desk Timer - Magnetic Backing, Exquisite Stainless Steel Body, Countdown Reminder, Patented",5026180065894,-,2.316,11.99,2.71166666666666,109.341397849462,900.0,1.0,1.0,1.0,2.71166666666666,,APOLLO,,False,False,0.04356060606060606,False,,False,,"['KITCHEN', 'MECHANICAL', 'TIMER']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,4
917,B0C14ZXVRM,WINDOW SQUEEGE & EXTENDABLE HANDLE,"2 in 1 Telescopic Window Squeegee with Durable Squeegee Blade and Sponge Attachment - Window Cleaning Kit Perfect to Use as Shower Cleaner Squeegee, Window Cleaner & Car Window Squeegee",5060082724602,5060507284568,1.452,8.99,1.92166666666666,109.185606060606,400.0,1.0,1.0,1.0,1.92166666666666,,,,False,False,0.18760273972602737,False,,False,,"['&', 'WINDOW']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,19
918,B0B15K9Y5F,KETTLE FLOWER GLASS 1800ML,Teabloom Stovetop & Microwave Safe Glass Teapot with Removable Tea Infuser for Loose Tea â€“ Includes 2 Blooming Teas â€“ 1.2 L Tea Kettle and Tea Maker,6985412547883,810019871610,5.844,23.69,5.90166666666666,108.886838868388,200.0,1.0,1.0,1.0,5.90166666666666,,,,False,False,0.10078651685393257,False,,False,Capacity variance (30-50%): 1800ml vs 1200ml,"['GLASS', 'KETTLE']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,7
919,B01CZWVBF8,PRIMA HEART SHAPED BAKE PAN 23CM,"Prima Set Of 2 Heart Shaped Cake Tins, Romantic Grey Heart Shape, Non Stick Carbon Steel Bake Pan, Ideal For Cakes, Cheesecakes & Loaves, Black",5038673151106,-,1.476,8.65,1.93708333333333,108.824906367041,100.0,1.0,2.0,2.0,0.46108333333332996,Amz 2 vs Sup 1 (RSU=2.00),PRIMA,PRIMA,True,False,0.3034285714285714,False,,False,,"['BAKE', 'HEART', 'PAN', 'SHAPED']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,35
920,B0CM289FLQ,PPS MICRO 4 ROUND CONTAINER+ LID 1000ML,"(10 Pack, 24oz) Round Plastic Meal Prep Containers - Reusable BPA Free Food Containers with Airtight Lids - Microwavable, Freezer and Dishwasher Safe",5030481930362,-,0.804,6.99,1.32124999999999,108.299180327868,50.0,1.0,10.0,10.0,-5.91475000000001,Amz 10 vs Sup 1 (RSU=10.00),,,False,False,0.20666049953746532,False,,False,,['ROUND'],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,16
921,B0FDLDHZTC,KITCHEN KING ALUMINIUM POT GLORIOUS SET 5PC,Stainless Steel Pots and Pans Set â€“ 17pcs Cookware with Glass Lids â€“ Induction Hob Pot Set â€“ Cooking Saucepan Pots & Frying Pan Set â€“ by Nuovva,3840125120262,5060913008857,69.624,189.99,63.295,108.067269933413,100.0,1.0,17.0,17.0,-1050.6889999999999,Amz 17 vs Sup 1 (RSU=17.00),,,False,True,0.14418262150220915,True,"Material mismatch: ['ALUMINIUM'] vs ['GLASS', 'STAINLESS', 'STEEL']",False,,['POT'],False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,0
922,B0F9F4MHPV,PRICE & KENSINGTON 2 CUP TEAPOT EMERALD,"Vtopmart Glass Mixing Bowls with Lids, Set of 5 Borosilicate Glass Salad Bowl, Nesting Kitchen Serving Bowls for Prep, Cooking, Baking, Microwave Freezer Dishwasher Safe (0.2/0.5/1.0/2.0/3.5 L)",5010853266428,-,5.448,23.27,5.49166666666666,107.891290111329,200.0,1.0,5.0,5.0,-16.30033333333334,Amz 5 vs Sup 1 (RSU=5.00),PRICE & KENSINGTON,,False,False,0.1310344827586207,False,,False,,[],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,8
923,B0FS1DYYPN,PRIMA KNIFE SET 6PCE,"Kitchen Knife Set, 6 Piece Knife Set with Block, Stainless Steel Kitchen Knives for Chopping Chef, Utility,Bread, Filleting & Paring Tools.",5038673131054,-,5.304,17.98,5.35583333333333,107.763246143527,200.0,1.0,6.0,6.0,-21.164166666666674,Amz 6 vs Sup 1 (RSU=6.00),PRIMA,,False,False,0.15963050314465407,False,,False,,['KNIFE'],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,11
924,B09YTML8KG,CAROLINE FOIL 5 DISH & LIDS 60OZ,"20 Pack Aluminium Foil Trays with Lids 21.4x16x5cm/1000ml- Foil Food Containers for Food Storage, Baking, Roasting, Takeaway and Party (Pack of 20 with Lids)",5012145004817,5070000730509,2.676,12.99,2.965,106.654676258992,700.0,1.0,20.0,20.0,-47.879000000000005,Amz 20 vs Sup 1 (RSU=20.00),,,False,False,0.20194931773879138,False,,False,,"['FOIL', 'LIDS']",False,Sup:valid Amz:valid,OTHER,Insufficient match evidence,15
925,B085VF9D78,CLEANUX THICK BLEACH 5LTR EACH,"Domestos Extended Germ Kill Bleach, 5 L - 2 Pack",5060729100059,-,3.492,18.78,3.69,106.64739884393,900.0,1.0,2.0,2.0,0.19799999999999995,Amz 2 vs Sup 1 (RSU=2.00),,,False,False,0.2762820512820513,False,,False,,['BLEACH'],False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,23
926,B0DS23C5M3,PARTY POPPERS 12 PACK,"30 Pcs Party Blowers, Party Poppers, Party Poppers Birthday, Whistles for Kids, Party Bag Fillers for Kids Unisex, Birthday Noisemakers Birthday Blow Horns Party Whistles",5037241262381,-,1.476,8.59,1.89458333333333,106.437265917602,200.0,12.0,30.0,2.5,-0.31941666666667,Amz 30 vs Sup 12 (RSU=2.50),,,False,False,0.17479431563201195,False,,False,,"['PARTY', 'POPPERS']",False,Sup:valid Amz:missing,OTHER,Insufficient match evidence,12
