SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category
ACANA MOTH MONITORING TRAP,"Acana Monitoring Moth Trap - Ideal for Protecting Clothes, Carpets & Soft Furnishings - Home & Surfaces - Traps Moths, Pheromone Technology - Harsh Chemical Free - Refillable",5060214390880,5060214390880,B00SB9FLQ0,5.112,7.48,-1.5966666666666651,-33.19473319473317,600.0,600.0,600,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.22, shared=4),Brand match: acana",true,https://www.efghousewares.co.uk/acana-moth-monitoring-trap,https://www.amazon.co.uk/dp/B00SB9FLQ0,Available (see Keepa data),Acana Moth Monitoring Trap
ACANA MOTH MONITORING TRAP REFILL 2PK,"Acana Moth Trap Refills, Pack of 2 Pads - Ideal for Protecting Clothes, Carpets & Wardrobes - Home & Surfaces - Traps Moths, Pheromone Technology - Harsh Chemical Free - Refillable",5060214390897,5060214390897,B00SB9FQ1A,5.16,6.23,-1.6183333333333325,-33.367697594501706,1000.0,900.0,1000,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=3),Brand match: acana",true,https://www.efghousewares.co.uk/acana-moth-monitoring-trap-refill-2pk-124189,https://www.amazon.co.uk/dp/B00SB9FQ1A,Available (see Keepa data),Acana Moth Monitoring Trap Refill 2Pk 124189
PRODEC PRECISION EDGE MASKING TAPE 1 INCH,ProDec Advance 24mm (1 inch) x 50m Low Tack Precision Edge Multi Surface Painters Masking Tape for Razor Sharp Lines with No Paint Bleed For Indoor Painting and Decorating Compatible with All Paints,5019200120192,5019200120192,B073X6QQRP,2.544,4.95,-0.9150000000000003,-34.26966292134833,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=6),Brand match: prodec",true,https://www.efghousewares.co.uk/prodec-precision-edge-masking-tape-1-inch,https://www.amazon.co.uk/dp/B073X6QQRP,Available (see Keepa data),Prodec Precision Edge Masking Tape 1 Inch
FIT FOR THE JOB MASONRY/EXTERIOR BLOCK BRUSH,"Fit For The Job 4 inch Block Brush, Masonry Brush for Rapid Painting with Smooth & Textured Masonry Paints on Brick, Breeze Block, Render, Pebbledash & More, Large Paintbrush",5019200122677,5019200122677,B0071QMXOW,3.1559999999999997,6.48,-1.0999999999999999,-34.59119496855346,200.0,200.0,200,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.28, shared=5),Brand match: fit",true,https://www.efghousewares.co.uk/fit-for-the-job-masonry-exterior-block-brush,https://www.amazon.co.uk/dp/B0071QMXOW,,Fit For The Job Masonry Exterior Block Brush
HG ECO LIMESCALE REMOVER (SOLD EACH),"HG ECO Limescale Remover, All Purpose Cleaner, Kitchen Cleaner & Bathroom Cleaner Spray, Sink, Tap & Toilet Cleaner with Fresh Scent, Eco Conscious HG Cleaning Products, Recyclable - 500ml (683050106)",8711577289409,8711577289409,B0CBVXRH6P,4.9079999999999995,8.75,-1.6283333333333327,-35.09339080459769,50.0,50.0,50,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=3),Brand match: hg",true,https://www.efghousewares.co.uk/hg-eco-limescale-remover-120946,https://www.amazon.co.uk/dp/B0CBVXRH6P,,Hg Eco Limescale Remover 120946
FIT FOR THE JOB WALLPAPER BRUSH,"Fit For The Job 7 inch Paperhanging Brush for Fast Efficient Smoothing and Air Bubble Removal with Wallpaper, Lining Paper, Vinyl, Anaglypta, Woodchip and Other Wall Coverings, 7"" 175mm",5019200003969,5019200003969,B00F4LGSOM,3.9,5.95,-1.3416666666666657,-35.30701754385962,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=4),Brand match: fit",true,https://www.efghousewares.co.uk/fit-for-the-job-wallpaper-brush,https://www.amazon.co.uk/dp/B00F4LGSOM,,Fit For The Job Wallpaper Brush
ULTRATAPE CLEAR D/SIDED TAPE 12X33M,"general purpose double sides/sided clear sticky tape 12mm x 33m for office/craft, beige",5027785805212,5027785805212,B004ODBSIM,0.804,3.49,-0.43166666666666653,-35.38251366120217,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.42, shared=3)",true,https://www.efghousewares.co.uk/ultratape-clear-d-s-tape-12x33m,https://www.amazon.co.uk/dp/B004ODBSIM,Available (see Keepa data),Ultratape Clear D S Tape 12X33M
BG CO-AX POINT BRUSHED CHROME,BG Electrical Single Co-Axial Socket,5050765019033,5050765019033,B007CVCUNA,3.8736,5.8,-1.3646666666666671,-36.12140462325746,200.0,200.0,200,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.32, shared=0),Brand match: bg",true,https://www.efghousewares.co.uk/bg-co-ax-point-b-chrome,https://www.amazon.co.uk/dp/B007CVCUNA,,Other
"DEKTON SELF LOCKING WRENCH 8""","Dekton Sum Self Locking Wrench 8""-Three-Sided Tooth Pattern Coverage| Not Easy to Slip| Strong Clamping| Applicable to Variety of Nuts & Screw| Large Opening Design, Range: 7-43mm| Fast Self-Locking",5055441452494,5055441452494,B0DKFJWB3L,6.384,7.99,-2.121666666666666,-36.14423622941509,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.26, shared=4),Brand match: dekton",true,https://www.efghousewares.co.uk/dekton-self-locking-wrench-8-118189,https://www.amazon.co.uk/dp/B0DKFJWB3L,Available (see Keepa data),Dekton Self Locking Wrench 8 118189
GO SYSTEM BUTUNE PROPANE MIX GAS 170G,"GoSystem Butane/Propane (70:30) Mix Gas Cartridge - Silver, 170 g",5036720217508,5036720217508,B006JP6VDA,3.492,6.57,-1.2550000000000001,-36.27167630057804,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.71, shared=3)",true,https://www.efghousewares.co.uk/go-system-butune-propane-mix-gas-170g,https://www.amazon.co.uk/dp/B006JP6VDA,,Go System Butune Propane Mix Gas 170G
ACANA MOISTURE TRAP & FRESHENER,"Acana Advanced Safety Moisture Trap & Freshener - Ideal for Larger Rooms & Spaces - Dehumidifier for Damp, Mould - Moisture in your Home, Caravan, Kitchen, Bathroom, Bedroom, Garage, Office",5060214390903,5060214390903,B00S9OR05W,5.784000000000001,8.5,-2.006666666666666,-37.36809435133456,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=4),Brand match: acana",true,https://www.efghousewares.co.uk/acana-moisture-trap-freshener-105427,https://www.amazon.co.uk/dp/B00S9OR05W,,Acana Moisture Trap Freshener 105427
AIRPURE INCREDIBALLS IN WASH SCENT BOOSTER PETALS AND PEARLS 10 WASH EACH,"INCREDiBALLS in-Wash Scent Booster by Airpure, Enough for 10 Washes, Add to Laundry for Long-Lasting Fresh Scent to Household Fabrics, Keep Home & Office Smelling Clean - Fuchsia & Pearls Fragrance",5060194133194,5060194133194,B08CCS195T,1.008,4.99,-0.521666666666666,-37.529976019184595,50.0,50.0,50,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.40, shared=6)",true,https://www.efghousewares.co.uk/airpur-incrediballs-in-wash-scent-booster-petals-and-pearls-10-wash-pk12-112988,https://www.amazon.co.uk/dp/B08CCS195T,Available (see Keepa data),Airpur Incrediballs In Wash Scent Booster Petals And Pearls 10 Wash Pk12 112988
SUPER DREAMER FITTED SHEET DOUBLE GREY,GC GAVENO CAVAILIA Microfiber Fitted Sheet Double - Plain Dyed Bedding Sheet - Grey Bottom Bed Sheet,5051346796022,5051346796022,B0BTMQ62M8,3.456,6.99,-1.3049999999999995,-38.04664723032069,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.43, shared=4)",true,https://www.efghousewares.co.uk/super-dreamer-fitted-sheet-double-grey-123676,https://www.amazon.co.uk/dp/B0BTMQ62M8,,Super Dreamer Fitted Sheet Double Grey 123676
EVERBUILD BLK JACK FLASH TAPE  75MM,Sika Everbuild Black Jack Strong Self Adhesive Flashing Tape – Natural Lead-Look Finish – 75mm x 10m,5029347099015,5029347099015,B00133ZGW0,9.072,11.39,-3.098333333333332,-38.20386354295107,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.53, shared=4)",true,https://www.efghousewares.co.uk/everbuild-blk-jack-flash-tape-75mm,https://www.amazon.co.uk/dp/B00133ZGW0,,Everbuild Blk Jack Flash Tape 75Mm
KILNER .55LTR BOTTLE,Kilner Clip Top Square Bottle 0.55 Litre,5010853174372,5010853174372,B00FF78WEE,2.9160000000000004,6.98,-1.1733333333333327,-39.37360178970914,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.59, shared=2),Brand match: kilner",true,https://www.efghousewares.co.uk/kilner-55ltr-bottle,https://www.amazon.co.uk/dp/B00FF78WEE,,Kilner 55Ltr Bottle
CAKE STAND WHITE ONLY 28X17CM,White Plastic Traditional Desserts Cake Stand Plate Display,5015302427016,5015302427016,B07L981N7Y,2.112,7.14,-0.9200000000000004,-39.826839826839844,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.36, shared=3)",true,https://www.efghousewares.co.uk/cake-stand-white-only-28x17cm,https://www.amazon.co.uk/dp/B07L981N7Y,Available (see Keepa data),Cake Stand White Only 28X17Cm
RUSTINS CELLULOSE THINNERS 125ML,"Rustins Cellulose Thinners 125ml -– Professional Solvent for Cellulose Paints and Lacquers; Cleans Brushes, Spray Guns and Equipment; Fast-Evaporating Formula in Various Sizes",5015332170012,5015332170012,B001GU4BK8,3.564,6.89,-1.4183333333333337,-40.29356060606061,50.0,50.0,50,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.32, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-cellulose-thinners-125ml,https://www.amazon.co.uk/dp/B001GU4BK8,,Rustins Cellulose Thinners 125Ml
RUSTINS QUICK DRYING PRIMER & UNDERCOAT 250ML,"RUSTINS White Primer/Undercoat 250ml -Fast-Drying Paint Base for Smooth Coverage; Easy-to-Use Interior & Exterior Prep Coat for Walls, Woodwork & DIY Home Decorating",5015332590018,5015332590018,B002ATNRN6,4.164000000000001,7.74,-1.6199999999999999,-40.29850746268656,500.0,500.0,500,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.31, shared=5),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-quick-drying-primer-undercoat-250ml,https://www.amazon.co.uk/dp/B002ATNRN6,,Rustins Quick Drying Primer Undercoat 250Ml
PRODEC PREMIER ANGLED CUTTING BRUSH 2 INCH,"ProDec 2 inch Premier Trade Professional Synthetic Long Handle Cutting In Paint Brush for Sharp Edge Lines Painting with Emulsion, Gloss, Satin Paints on Walls, Ceilings, Wood and Metal, 2"" 50mm",5019200237807,5019200237807,B083G6KPS6,2.9400000000000004,4.95,-1.2150000000000003,-40.50000000000001,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.31, shared=5),Brand match: prodec",true,https://www.efghousewares.co.uk/prodec-premier-angled-cutting-brush-2-inch,https://www.amazon.co.uk/dp/B083G6KPS6,,Prodec Premier Angled Cutting Brush 2 Inch
DOFF DRIP FEED ORCHID PACK OF 10,Doff Orchid Drip Feed – 10x30ml Bottles Fast-Acting Plant Food for Healthy Growth of Orchids & Flowering Plants – Nutrient Enriched Plant Feed – Encourages Root Development,5050375947801,5050375947801,B01N7SJUUI,2.808,6.39,-1.1749999999999996,-40.65743944636677,1000.0,,1000,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.28, shared=4),Brand match: doff",true,https://www.efghousewares.co.uk/doff-drip-feed-orchid-pk10,https://www.amazon.co.uk/dp/B01N7SJUUI,Available (see Keepa data),Doff Drip Feed Orchid Pk10
MASTERPLUG 6 GANG 2M SURGE,"Masterplug Six Socket Extension Lead, 2 Metre Cable, Surge Protection, Power and Surge LED Indicators, Unswitched, 6 Way Plug Extension Cable, Power Strip, White, 13A, 6G, 2m, SRG6210N",5015056607252,5015056607252,B081ZL9Y7X,9.1152,11.49,-3.350999999999998,-41.13675423520744,1000.0,,1000,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.23, shared=2),Brand match: masterplug",true,https://www.efghousewares.co.uk/masterplug-6-gang-2m-surge,https://www.amazon.co.uk/dp/B081ZL9Y7X,,Other
PRODEC COMBINATION SHAVE HOOK,ProDec Combination Shavehook for Removing Paint and Varnish from Flat and Irregular Surfaces,5019200008834,5019200008834,B00S9IXBVU,3.8736,6.95,-1.5563333333333336,-41.19463560967002,50.0,50.0,50,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.46, shared=2),Brand match: prodec",true,https://www.efghousewares.co.uk/prodec-combination-shave-hook,https://www.amazon.co.uk/dp/B00S9IXBVU,Available (see Keepa data),Other
PRODEC ALUMINUIM  OXIDE 120 GRIT 5MX115MM,"ProDec 5m Roll 120 Grit Fine Grade Green Aluminium Oxide Abrasive Sanding Paper for Sanding Wood, Paint, Plaster, Filler, Metal and More, 115mm Wide Sandpaper Compatible with Machine Sanders",5019200058303,5019200058303,B011876NOU,3.1559999999999997,6.49,-1.3116666666666659,-41.2473794549266,300.0,300.0,300,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=4),Brand match: prodec",true,https://www.efghousewares.co.uk/prodec-aluminuim-oxide-120-grit-5mx115mm,https://www.amazon.co.uk/dp/B011876NOU,Available (see Keepa data),Prodec Aluminuim Oxide 120 Grit 5Mx115Mm
RUSTINS MDF WHITE 250M,"RUSTINS Quick Drying MDF White Primer 250ml-Quick-Drying, Smooth Finish Primer for Bare MDF Wood and Interior Surfaces; Excellent Adhesion; Seals and Prepares for Painting",5015332003174,5015332003174,B07WSX1WHG,4.164000000000001,7.66,-1.6766666666666665,-41.70812603648424,300.0,300.0,300,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.23, shared=3),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-mdf-white-250m,https://www.amazon.co.uk/dp/B07WSX1WHG,,Rustins Mdf White 250M
BG 45A SWITCH ON SINGLE PLATE BRUSHED CHROME,"BG Electrical NBS74-01 Switched Cooker Control Unit with a Power Indicator, 45 Amp, Brushed Steel",5050765019026,5050765019026,B004TRR0AI,6.72,8.49,-2.5949999999999998,-42.19512195121951,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.42, shared=1),Brand match: bg",true,https://www.efghousewares.co.uk/bg-45a-switch-on-single-plate-b-chrome,https://www.amazon.co.uk/dp/B004TRR0AI,,Bg 45A Switch On Single Plate B Chrome
LYNX GIFT SET BEST EVER CHRISTMAS WIN 2PC EACH,Lynx Gift Set Sunset Fresh Win Big with a body wash and body spray for a chance to win FIFA World Cup 2026™ tickets 2 piece,8720181651915,8720181651915,B0FFN3BVWR,5.364,7.49,-2.128333333333332,-42.39707835325363,300.0,300.0,300,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.32, shared=3),Brand match: lynx",true,https://www.efghousewares.co.uk/lynx-gift-set-best-ever-christmas-win-2pc-each-124971,https://www.amazon.co.uk/dp/B0FFN3BVWR,Available (see Keepa data),Lynx Gift Set Best Ever Christmas Win 2Pc Each 124971
PRODEC DOORWAY ZIPPED DUST PROTECTOR 2.1M,"ProDec Zipped Doorway Dust Protector Heavy Duty Transparent Polythene Sheet For Preventing Dust Transfer Between Rooms During Renovations, Building Work and Construction",5019200019458,5019200019458,B00A21RX5C,7.056,9.1,-2.7266666666666666,-42.405391394504925,50.0,50.0,50,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=5),Brand match: prodec",true,https://www.efghousewares.co.uk/prodec-doorway-zipped-dust-protector-2-1m,https://www.amazon.co.uk/dp/B00A21RX5C,,Prodec Doorway Zipped Dust Protector 2 1M
BLUEY SAVE WITH BLUEY,"Bluey Save with Bluey Bank – Coin Savings Box for Kids, Fun Money Toy Gift",5050868493112,5050868493112,B0CVLHRWB7,9.623999999999999,11.11,-3.671666666666667,-42.84325165305329,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.45, shared=2),Brand match: bluey",true,https://www.efghousewares.co.uk/bluey-save-with-bluey-119417,https://www.amazon.co.uk/dp/B0CVLHRWB7,Available (see Keepa data),Bluey Save With Bluey 119417
HG ALGAE & MOULD REMOVER 1LITRE (SOLD EACH),"HG Algae & Mould Remover – Concentrated Patio & Path Cleaner, Green Algae Remover, Stone-Safe Biocide for Paving Slabs & Outdoor Areas - 1L",8711577002916,8711577002916,B000IU3VTE,5.76,8.75,-2.3483333333333327,-43.894080996884725,600.0,600.0,600,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=3),Brand match: hg",true,https://www.efghousewares.co.uk/hg-algae-mould-remover-1lt,https://www.amazon.co.uk/dp/B000IU3VTE,,Hg Algae Mould Remover 1Lt
RUSTINS BLACK MATT 500ML,"RUSTINS Quick Drying Matt Black Paint 500ml -Easy DIY Application for a Professional Finish in Minutes, Ideal for Interior & Exterior Surfaces",5015332070039,5015332070039,B007SLB5ZS,7.104,9.35,-2.9383333333333326,-45.414734672849036,500.0,500.0,500,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-black-matt-500ml,https://www.amazon.co.uk/dp/B007SLB5ZS,,Rustins Black Matt 500Ml
RUSTINS BLACK SATIN 500ML,"RUSTINS Quick Drying Satin Black Paint 500ml - Effortless Application for a Smooth, Professional Finish – Perfect for DIYers Seeking Fast Results and Durability on Interior & Exterior Surfaces",5015332030026,5015332030026,B0041WIWDK,7.128,9.35,-2.958333333333333,-45.582948125320996,300.0,300.0,300,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.21, shared=4),Brand match: rustins",true,https://www.efghousewares.co.uk/rustins-black-satin-500ml,https://www.amazon.co.uk/dp/B0041WIWDK,,Rustins Black Satin 500Ml
HG DRAIN & PLUG UNBLOCKER 500ML (SOLD EACH),"HG Drain and Plug Unblocker, Effectively Removes Blockages & Cleans Blocked Drains Fast, for Blocked Drain Pipes in Sinks or Shower Traps (500ml) - 139050106",8711577232276,8711577232276,B09GVZQ6TG,3.7680000000000002,6.75,-1.695,-45.93495934959349,800.0,800.0,800,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=4),Brand match: hg",true,https://www.efghousewares.co.uk/hg-drain-plug-unblocker-0-5l-120961,https://www.amazon.co.uk/dp/B09GVZQ6TG,,Hg Drain Plug Unblocker 0 5L 120961
PRODEC FLEXIBLE MIXING BOWL,"ProDec 500ml Flexible Mixing Bowl, Ideal for Mixing Powder Filler, Grout, Plaster, Adhesive, Paint - Durable, Easy Clean Flexible Material with Flat Bottom for Up to 3 inch Filling Knife",5019200323227,5019200323227,B0BPY53KYB,2.676,5.96,-1.283333333333333,-46.1630695443645,200.0,200.0,200,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.26, shared=4),Brand match: prodec",true,https://www.efghousewares.co.uk/prodec-flexible-mixing-bowl-113477,https://www.amazon.co.uk/dp/B0BPY53KYB,,Prodec Flexible Mixing Bowl 113477
DEKTON MINI  COMBINATION  PLIERS,"Dekton Mini Combination Pliers-Compact and Versatile Tool|High-Carbon Steel Construction for Strength and Durability|Ergonomic Non-Slip Handle for Comfort|Ideal for Electronics, Crafting, Small Repair",5055441409016,5055441409016,B00EBRT6X0,1.68,4.4,-0.9133333333333329,-46.83760683760681,50.0,50.0,50,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=4),Brand match: dekton",true,https://www.efghousewares.co.uk/dekton-mini-combination-pliers,https://www.amazon.co.uk/dp/B00EBRT6X0,,Dekton Mini Combination Pliers
BG 1 GANG 2 WAY SWITCH BRUSHED CHROME,"BG Electrical Single Wall Light Switch, 2 Way, Raised and Slim Profile, Round Edges, Nexus Metal, Brushed Steel, 20A, 16AX, NBS12",5050765018821,5050765018821,B007CVCTR2,3.36,4.94,-1.5733333333333328,-46.96517412935322,2000.0,,2000,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=3),Brand match: bg",true,https://www.efghousewares.co.uk/bg-1-gang-2-way-switch-b-chrome,https://www.amazon.co.uk/dp/B007CVCTR2,Available (see Keepa data),Bg 1 Gang 2 Way Switch B Chrome
STATUS P/ELECTRIC 1PK SMOKE ALARM 09.12,"STATUS 9V Photoelectric Smoke Alarm, Battery Operated Fire Detector for Home Bedroom Kitchen Hallway, Includes 9V Battery, Easy Test Button, Low Battery Warning, (9VDCPESA5)",5022822170612,5022822170612,B00EO2UW3A,5.304,6.97,-2.4916666666666663,-50.134138162307174,500.0,500.0,500,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=3),Brand match: status",true,https://www.efghousewares.co.uk/status-p-electric-1pk-smoke-alarm-09-12,https://www.amazon.co.uk/dp/B00EO2UW3A,Available (see Keepa data),Status P Electric 1Pk Smoke Alarm 09 12
PRODEC PREMIER ANGLED CUTTING BRUSH 1.5 INCH,"ProDec 1.5 inch Premier Trade Professional Synthetic Long Handle Cutting In Paint Brush for Sharp Edge Lines Painting with Emulsion, Gloss, Satin Paints on Walls, Ceilings, Wood and Metal, 1.5"" 38mm",5019200237791,5019200237791,B083G6JWDN,2.4,3.95,-1.2883333333333329,-50.52287581699345,50.0,50.0,50,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.32, shared=5),Brand match: prodec",true,https://www.efghousewares.co.uk/prodec-premier-angled-cutting-brush-1-5-inch,https://www.amazon.co.uk/dp/B083G6JWDN,,Prodec Premier Angled Cutting Brush 1 5 Inch
EXITEX GLAZING FILM 4.5M2 CLEAR,"Insulating Film for Windows, Transparent Glazing Film 4.5m2 (3m x 1.5m)",5016570006712,5016570006712,B002TPQ5D0,5.448,6.99,-2.5949999999999998,-50.982318271119844,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.44, shared=3)",true,https://www.efghousewares.co.uk/exitex-glazing-film-4-5m2-clear-107243,https://www.amazon.co.uk/dp/B002TPQ5D0,Available (see Keepa data),Exitex Glazing Film 4 5M2 Clear 107243
TIGER SPONGE DAMPER PAD,"Tiger Sponge Damper Pad - Premium Reusable Absorbent Crafting Essential | Achieve Crisp Stamps with Ease! | Perfect for Card Making, Scrapbooking and DIY Projects |Craft with Confidence and Precision",5016873017309,5016873017309,B00HZOGJZE,1.344,3.49,-0.8516666666666663,-50.99800399201595,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.21, shared=4),Brand match: tiger",true,https://www.efghousewares.co.uk/tiger-sponge-damper-pad,https://www.amazon.co.uk/dp/B00HZOGJZE,Available (see Keepa data),Tiger Sponge Damper Pad
GOODYEAR TELESCOPIC HANDLE SCRAPER,"Goodyear Telescopic Handle Scraper - Adjustable Ice Scraper with Extendable Handle | Sturdy Blade for Snow & Ice Removal | Ergonomic Grip | Compact and Durable Design | Ideal for Cars, Trucks & SUVs",5055441459684,5055441459684,B0DL9TR7T2,4.776,9.83,-2.3183333333333342,-51.17733627667405,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=4),Brand match: goodyear",true,https://www.efghousewares.co.uk/goodyear-telescopic-handle-scraper-118169,https://www.amazon.co.uk/dp/B0DL9TR7T2,Available (see Keepa data),Goodyear Telescopic Handle Scraper 118169
DOVE GIFT SET CLEANSE & CARE MENS 2PC EACH,"Dove Men+Care Cleanse+Care Body Wash & Socks Gift Set with a 3-in-1 hair, face & body wash and socks in a stylish cracker perfect gifts for men 1 piece",8720181654961,8720181654961,B0FFMR35M3,6.35904,7.29,-3.0542,-52.2156876154004,,,0,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.32, shared=4),Brand match: dove",true,https://www.efghousewares.co.uk/dove-gift-set-cleanse-care-mens-2pc-each-124975,https://www.amazon.co.uk/dp/B0FFMR35M3,,Other
M Y RACE TO BASE GAME,"KandyToys Race to Base Board Game - 2-4 Players, Age 4+",5033849039059,5033849039059,B0168XP2XC,3.96,7.1,-2.053333333333333,-53.33333333333332,,,0,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.53, shared=3)",true,https://www.efghousewares.co.uk/m-y-race-to-base-game,https://www.amazon.co.uk/dp/B0168XP2XC,Available (see Keepa data),M Y Race To Base Game
ELBOW GREASE TOILET TABLETS 10 X 30G - BERRY,Elbow Grease Toilet Cleaning Tabs - No Scrubbing Needed | Removes Up To 100% Limescale (Berry Blast - Pack of 10 Tablets),5053249250250,5053249250250,B0CCJNGYTG,2.088,5.22,-1.2700000000000005,-55.458515283842814,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=5),Brand match: elbow",true,https://www.efghousewares.co.uk/elbow-grease-toilet-tablets-10-x-30g-berry-103988,https://www.amazon.co.uk/dp/B0CCJNGYTG,,Elbow Grease Toilet Tablets 10 X 30G Berry 103988
DURACELL BATTERIES LR44  PACK OF 2 sup,Duracell LR44 1.5 V Electronics Alkaline Battery (1x Pack of 2),5000394504424,5000394504424,B000J656LS,1.212,3.05,-0.9383333333333335,-60.14957264957266,300.0,300.0,300,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.53, shared=2),Brand match: duracell",true,https://www.efghousewares.co.uk/duracell-batteries-lr44-pack-of-2,https://www.amazon.co.uk/dp/B000J656LS,Available (see Keepa data),Duracell Batteries Lr44 Pack Of 2
