row_id,bucket,confidence,track,include_in_tables,supplier_title,amazon_title,supplier_ean,amazon_ean,asin,supplier_price,selling_price,net_profit,roi,sales,supplier_pack_qty,amazon_pack_qty,pack_ratio,pack_verdict,adjusted_profit,key_match_evidence,filter_reason,traps
534,FILTERED_OUT,0,UNKNOWN,False,HAND SCRUBBING BRUSH & HANDLE TITIZ,"NCaan 2pk Deluxe Hand Scrubbing Brush Heavy Duty with Stiff Bristles & Non-Slip Soft Grip Handle-Household Cleaning Brush for Indoor & Outdoor, Bathroom, Kitchen, Carpet, Floor, Bath,Car (Assorted, 2)",8695122001497,7426999044369,B084Z75XP6,1.08,13.95,5.23499999999999,361.03448275862,50.0,1.0,,,UNKNOWN,5.23499999999999,"Shared anchors: BRUSH, HANDLE, SCRUBBING",Different brands detected; products not compatible,
535,FILTERED_OUT,0,UNKNOWN,False,DEKTON PRO LIGHT (MOOD LIGHT) XM80,"WILLED RGB Puck Lights,Rechargeable Under Cabinet Kitchen Lights with Remote Control, Wireless Under Counter Light with Timer Function,Dimmable LED Touch Light for Kitchen,Cabinet,Closet,3 Pack",5055441442761,198715295146,B0DCHT9D5L,2.352,21.59,9.05166666666666,360.624169986719,100.0,,,,UNKNOWN,9.05166666666666,Shared anchors: LIGHT,Different brands detected; products not compatible,
536,FILTERED_OUT,0,UNKNOWN,False,PORCELAIN WHITE MUG JUMBO 11.5CM,"Smilatte 20 OZ Large Coffee Mug, M016 Plain Ceramic Boss Big Tea Cup with Handle for Dad Men, White",6923456814462,-,B07PNCFBMM,1.008,13.95,4.995,359.352517985611,,,,,UNKNOWN,4.995,"Shared anchors: MUG, WHITE",Different brands detected; products not compatible,
537,FILTERED_OUT,0,UNKNOWN,False,KINGFISHER FOIL TRAY ROASTER 18 INCH,Superior Large Foil Aluminium Trays Pack of 10 â€“ Heavy-Duty Deep Tin Foil Trays 32 x 26 cm Ideal for Cooking Baking Roasting BBQ Meal Prep Storage Tray â€“ Foil Containers for Christmas Parties,5013478557926,-,B074ZH6DXK,1.308,13.97,5.84541666666666,356.427845528455,,,,,UNKNOWN,5.84541666666666,"Shared anchors: FOIL, TRAY",Different brands detected; products not compatible,dimension_trap
538,FILTERED_OUT,0,UNKNOWN,False,PPS MICRO CONTAINER & LIDS 500ML 5PCS,"DESERO 5PCS Round Plastic Food Containers with Lids, Food Portion Box Meal Prep Food Storage Container Lunch Box Set Snack Pots for Microwave Freezer Dishwasher Reusable - 500ML",5030481930201,-,B0DJR3BJ69,0.672,11.99,3.95166666666666,356.006006006006,,5.0,,,UNKNOWN,3.95166666666666,"Shared anchors: CONTAINER, LIDS",Different brands detected; products not compatible,
539,FILTERED_OUT,0,UNKNOWN,False,THL KNIFE PLASTIC REUSABLE WHITE 100PCS,"Premium Heavy Duty Clear Plastic Cutlery Set 100pcs â€“ Reusable & Dishwasher Safe 100 Forks, 100 Spoons, 100 Knives â€“ Ideal for Parties, Weddings, Events, Picnics, Office & Everyday Use",8691444195845,5061007439151,B0FMYR9Z2J,0.972,13.99,4.83833333333333,355.759803921568,,,,,UNKNOWN,4.83833333333333,"Shared anchors: PLASTIC, REUSABLE",Different brands detected; products not compatible,
540,FILTERED_OUT,0,UNKNOWN,False,PPS FOOD KITCHEN FOIL 10MX300MM,50m Premium Heavy Duty 20 Micron Thick Kitchen Foil Catering Aluminium Tin Foil Roll - 30cm Wide,5030481930607,616361113329,B0973DY3DP,1.212,14.99,5.54166666666666,355.235042735042,,,,,UNKNOWN,5.54166666666666,"Shared anchors: FOIL, KITCHEN",Different brands detected; products not compatible,
541,FILTERED_OUT,0,UNKNOWN,False,PPS FOIL FLAN 8 DISHES ROUND,20 Aluminium Foil Trays with Paper Lids â€“ Round Foil Flan Dishes â€“ Durable and Food Grade Tin Pie Cases â€“ Oven and Freezer Safe â€“ Baking Trays Containers - 9 inch-23cm,5030481930065,5060659231021,B08G1Y82GN,0.672,11.98,3.93333333333333,354.354354354354,200.0,1.0,,,UNKNOWN,3.93333333333333,"Shared anchors: DISHES, FLAN, FOIL, ROUND",Different brands detected; products not compatible,
542,FILTERED_OUT,5,UNKNOWN,False,"DUNLOP BIKE 3-ARM HEX KEY SET 4,5,6MM","Park Tool AWS-1 Hex Wrench Set Tool 4 - 5 - 6 mm, Black, Blackone",8711252475981,-,B0009XSP7I,1.272,13.59,5.685,353.105590062111,50.0,,,,UNKNOWN,5.685,Shared anchors: HEX,Different brands detected; products not compatible,
543,FILTERED_OUT,25,UNKNOWN,False,BROOKSTONE DEVICE HOLDER,"Brookstone - Memory Foam Lap Desk Tablet Holder, Holds Phones, iPads, E-Book Readers, 2 Viewing Angles, 2 Side Pockets for Accessories, Book Holder Cushion, Perfect Home, Car Travel, Flights, Black",5055305847664,843620137110,B09SM4PJKZ,3.9,36.67,13.3983333333333,352.587719298245,,,,,UNKNOWN,13.3983333333333,Brand match: BROOKSTONE; anchors: HOLDER,Unrelated / not included,
544,FILTERED_OUT,0,UNKNOWN,False,FESTIVE MAGICE PASTEL SANTA WATERBALL 65MM,"Hand Operated Flying Toy Drone for Kids, 360Â° Hands Free Motion Sensors Mini Drone with Cool LED Lights, Easy Indoor Small UFO Toy Flying Ball Drone for 6 7 8 9 10+ Year Old Boys and Girls",4894158146347,792105979663,B0D83GCC8H,2.688,22.99,9.81833333333333,351.911589008363,,,,,UNKNOWN,9.81833333333333,-,Different brands detected; products not compatible,
545,FILTERED_OUT,40,UNKNOWN,False,PPS SERVING TRAY REUSABLE PLASTIC WHITE 35x21CM 2 PIECES,"PATIKIL 9.5x6.9 Plastic Tray, 2 Pack Rectangular Plates Small Food Tray Wheat Plates Dishes Reusable Dessert Plate Trays with Cloth for Cake Fruits Salad Cupcake Steak Serving White",5030481984396,-,B0FCLXDB1F,0.66,9.99,3.855,350.454545454545,,,,,UNKNOWN,3.855,"Shared anchors: PLASTIC, REUSABLE, SERVING, TRAY, WHITE",Different brands detected; products not compatible,dimension_trap
546,FILTERED_OUT,5,UNKNOWN,False,AMTECH LINE REEL 50M,"JOREST 59Pcs Small Precision Screwdriver Set with Torx T5, T6, T8, Mini Repair Tool Kit for MacBook, Computer, Laptop, iPhone, PS4 PS5, Xbox, Switch, Eyeglasses, Watch, PC, Ring Doorbell, Electronic",5032759019649,-,B0DMNDCNNJ,1.584,14.99,6.51166666666666,348.217468805704,500.0,1.0,,,UNKNOWN,6.51166666666666,-,Different brands detected; products not compatible,
547,FILTERED_OUT,5,UNKNOWN,False,SILVERHOOK BIG BOY FILLER HYBRID EPOXY 250ML,"Car Boot Organiser with Cooler Bag, Extra Large Premium Expandable Compartments, Foldable Car Organiser, Trunk Organiser for Most Vehicles & Indoor",5036029520491,-,B0C2D2TLGM,6.3,45.99,20.055,345.775862068965,100.0,,,,UNKNOWN,20.055,-,Different brands detected; products not compatible,
548,FILTERED_OUT,0,UNKNOWN,False,PREMIER ACRYLIC PENGUIN COLOUR CHANGE 10CM,Marco Paul 30cm Acrylic LED Penguin Christmas Decoration Light - Battery Operated Figure with Auto Timer Indoor & Outdoor Xmas Ornament - Home & Garden Festive Lighting Decor,-,5055959772077,B09F6XKJHG,3.096,24.99,10.8149999999999,345.52715654952,100.0,1.0,,,UNKNOWN,10.8149999999999,"Shared anchors: ACRYLIC, PENGUIN",Different brands detected; products not compatible,
549,FILTERED_OUT,0,UNKNOWN,False,THE CHRISTMAS WORKSHOP SHATTERPROOF BAUBLES MULTI COLOUR PACK OF 12,"Tower T17190GRP Vortx XL Dual Stack Air Fryer with Digital Control Panel, Space Saving Design, 6 Preset Cooking Modes, Match Cook & Smart Finish Functions, 2460W, 11L, Graphite with Chrome Trim",5025301726591,5056784508763,B0DT4XQMMS,13.104,87.29,39.5016666666666,344.391165358907,,,,,UNKNOWN,39.5016666666666,-,Different brands detected; products not compatible,
550,FILTERED_OUT,5,UNKNOWN,False,MASON HACKSAW WITH 2 SPARE BLADES,"AIRAJ Hacksaw - Heavy Duty Hacksaw for Metal Cutting - Two Sawing Angles 45Â°/90Â° - with 10 Spare Blades - Metal Hack Saw for Wood, Plastics, Rubber and Other Common Materials",5060298503701,-,B0DFPL2MZL,1.008,13.25,4.78166666666666,344.004796163069,200.0,,,,UNKNOWN,4.78166666666666,"Shared anchors: BLADES, HACKSAW, SPARE",Different brands detected; products not compatible,
551,FILTERED_OUT,0,UNKNOWN,False,PREMIER WATERGLOBE CHIMMNEY 45MM,Chimney Balloon 14 x 38 Inch Large Chimney Draught Excluder,-,700115980906,B079K9HRRR,2.016,19.0,7.66333333333333,343.647234678624,200.0,,,,UNKNOWN,7.66333333333333,-,Different brands detected; products not compatible,dimension_trap
552,FILTERED_OUT,0,UNKNOWN,False,FESTIVE MAGIC CANDY CANE STAKE,65W 45W Round Tip 4.0 * 1.7mm Laptop Charger Fit for Lenovo Ideapad 100 110 110S 120 120S 130 130S 310 310S 320 320S 340 Flex 4 1130 1480 1580 1470 1570 ADLX65CCGB2A 20V 3.25A Adapter Wall Plug,9333527541338,-,B0DM557C6M,0.936,12.99,4.545,341.72932330827,,,,,UNKNOWN,4.545,-,Different brands detected; products not compatible,
553,FILTERED_OUT,0,UNKNOWN,False,ROLSON QUICK RELEASE SOCKET ADAPTOR WITH IMPACT BITS,"EZARC Impact Socket Adapter Set, 1/4"",3/8"",1/2"" Square Drive Socket Adapter,Quick-Release & Magnetic Drill Bit Extension,Swivel & Right Angle Drill Attachments for Power Drill & Impact Driver,14PCS",5029594303002,810151452333,B0FF4HSW77,4.704,31.97,15.2416666666666,340.976882923191,50.0,,,,UNKNOWN,15.2416666666666,"Shared anchors: IMPACT, QUICK, RELEASE, SOCKET",Different brands detected; products not compatible,
554,FILTERED_OUT,0,UNKNOWN,False,CADIX 24CM PASTA PLATE,"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",883314449006,733968644107,B0DTBVMRSS,1.164,11.99,5.16166666666666,339.583333333333,50.0,1.0,,,UNKNOWN,5.16166666666666,-,Different brands detected; products not compatible,
555,HIGHLY_LIKELY,50,HIGHLY_LIKELY,True,D-C-FIX SELF ADHESIVE BUTCHERBLOCK 2 MTR X 45CM,"d-c-fix 346-0099-2PKA Decorative Self-Adhesive Film, 17"" x 78"" Roll-2-Pk with Applicator, Beige Marble",4007386081438,059318963231,B08235DXWH,3.288,28.44,11.17,339.51367781155,,,,,UNKNOWN,11.17,"Brand match: D; anchors: ADHESIVE, FIX, SELF",-,
556,FILTERED_OUT,0,UNKNOWN,False,BLOCK TECH CARS ASSORTED,"22Pcs Toy Cars with 8 Roadblock, Metal Shell Race Car Set for Kids, Mini Pull Back Playset, Micro Machines Vehicles Toys, Christmas Birthday Party Gifts for 3 4 5 6 7 8 Year Old Boys & Girls",5015934891339,6975069011479,B0CGQZPL76,0.924,11.99,4.47166666666666,338.762626262626,300.0,,,,UNKNOWN,4.47166666666666,Shared anchors: CARS,Different brands detected; products not compatible,
557,FILTERED_OUT,0,UNKNOWN,False,COSMETIC MIRROR 13X1.5X15CM,"VINN DUNN Folding Cosmetic Mirror 15cm With Magnification 1X/3X Chrome, Pre-Assembled Tilting Countertop, Dual-Sided Folding",8711252162966,5060687673923,B08ZCJNQGH,0.912,12.99,4.435,338.54961832061,,,,,UNKNOWN,4.435,Shared anchors: MIRROR,Different brands detected; products not compatible,dimension_trap
558,FILTERED_OUT,5,UNKNOWN,False,DEKTON DIGITAL VOLTAGE TESTER,BSIDE AVD06 Non-Contact Voltage Detector Electric Power Socket Outlet AC Voltage Tester Pen 12-1000V Auto/Manual Mode Adjustable Sensitivity NCV Live Wire Check with Color LED Indicator and Flashlight,5055441411651,-,B07J41J715,1.212,13.99,5.27833333333333,338.3547008547,100.0,,,,UNKNOWN,5.27833333333333,"Shared anchors: TESTER, VOLTAGE",Different brands detected; products not compatible,
559,FILTERED_OUT,5,UNKNOWN,False,MASON SCREW HOOK SET 15 PIECES,135 PCS Screw Hooks 6 Sizes Vintage Bronze Cup Hooks for Mug Hanging Christmas Lights Plants Indoors Outdoors Use,5060298504425,-,B08R3ZJD7R,1.008,12.59,4.69166666666666,337.529976019184,100.0,,,,UNKNOWN,4.69166666666666,Shared anchors: SCREW,Different brands detected; products not compatible,
560,FILTERED_OUT,0,UNKNOWN,False,BLACKSPUR 5PCE COMB SPANNER SET,"DURATECH 12-Piece Combination Spanner Set, Open End Wrench Set, Matte Chrome-Plated, Chrome Vanadium Steel, DIN 3113, Metric, 6-22mm, 12-Point, with Storage Pouch",5017403382607,6931213200236,B0BGXBY8N6,2.148,18.99,7.87499999999999,336.538461538461,,,,,UNKNOWN,7.87499999999999,Shared anchors: SPANNER,Different brands detected; products not compatible,
561,FILTERED_OUT,0,UNKNOWN,False,DLUX ALL PURPOSE 20 CLOTHS,"MagicWipeÂ® Microfibre Cloth - 2 Pack 30 x 40 cm Dual Sided Cleaning Cloth - 600 GSM All Purpose Streak Free Diamond Wave Polishing Cloth for Kitchen Worktops, Glass, Mirrors, Bathrooms, Car",5060082724343,5065024737092,B0FPXHNBSX,0.924,12.99,4.425,335.227272727272,,1.0,,,UNKNOWN,4.425,"Shared anchors: ALL, PURPOSE",Different brands detected; products not compatible,dimension_trap
562,FILTERED_OUT,0,UNKNOWN,False,BLUE CANYON TOILET BRUSH PLASTIC LACE WHIT,Strongthium Predator 212 Tune Up Parts Carb Kit for 196cc 200cc 212cc 224cc + Pull Start + Coil + Air Filter Assembly + Spark Plug + Throttle Springs + Gaskets,5060386428848,-,B0FD9QXN2Q,4.824,33.99,15.315,335.120350109409,,,,,UNKNOWN,15.315,-,Different brands detected; products not compatible,
563,HIGHLY_LIKELY,30,HIGHLY_LIKELY,True,"MASON HEAVY DUTY SPRING CLAMPS 4"" 2 PIECES","10 Pieces Large Nylon Spring Clamps, 6 Inch and 4 Inch Heavy Duty Plastic Grip Clips Set",5060298504913,786411299812,B08Y1Z8CWP,1.008,12.99,4.615,332.014388489208,50.0,,,,UNKNOWN,4.615,"Shared anchors: CLAMPS, DUTY, HEAVY, PIECES, SPRING",-,
564,FILTERED_OUT,0,UNKNOWN,False,CHRISTMAS DIFFUSER CAT IN HAT 100ML,DERDUFT Christmas Reed Diffuser Gift Set - Fire Free Holiday Home Fragrance with Sweet Home & Christmas Wreath Scents 2x100ml Bottles with Reed Sticks - Festive Aroma for Living Room Bedroom Office,5024418623922,-,B0FPWR2HBZ,2.616,19.99,9.01958333333333,330.387667887667,,1.0,,,UNKNOWN,9.01958333333333,Shared anchors: DIFFUSER,Different brands detected; products not compatible,
565,FILTERED_OUT,0,UNKNOWN,False,"ISTANBUL DEEP PLATE 8""","Wrova Plastic Plates Set of 8 Reusable Dinner Plate 9 Inch Deep Plate Set, Unbreakable, Lightweight, Dishwasher & Microwave Safe for Kitchen - White",8694169938100,-,B0FD3FSGLM,1.14,13.99,4.91833333333333,327.888888888888,,1.0,,,UNKNOWN,4.91833333333333,"Shared anchors: DEEP, PLATE",Different brands detected; products not compatible,
566,NEEDS_VERIFICATION,25,NEEDS_VERIFICATION,True,DEKTON PHILIPS PRO SCREWDRIVER NO2X150MM,"US Pro 12pc Go-Through Screwdrivers Set, Screw Driver Slotted, Philips B1610",5055441424040,5060478387206,B07FMVBBG2,1.476,17.77,5.82833333333333,327.434456928839,,,,,UNKNOWN,5.82833333333333,"Shared anchors: PHILIPS, PRO","Moderate product similarity (PHILIPS, PRO) - requires verification",dimension_trap
567,FILTERED_OUT,5,UNKNOWN,False,AMTECH FLAT TIP ART B/SET XL 12PC,"5pcs Fuumuui Dual-Layer Synthetic Hair Flat Grainer Brush Set- Professional Flat Comb Brushes for Unique Texture Painting Perfect for Acrylic, Watercolour",5032759010134,-,B0FV7JZVLG,3.216,23.19,10.545,326.470588235294,50.0,1.0,,,UNKNOWN,10.545,Shared anchors: FLAT,Different brands detected; products not compatible,
568,HIGHLY_LIKELY,25,HIGHLY_LIKELY,True,ESSENTIAL PLASTIC MARTINI 6 GLASSES,"Youngever 6 Pack Plastic Martini Glasses, 300ML Shatterproof Martini Cups",5033298003168,810057395055,B0BGN8NGZP,1.548,15.99,5.955,323.641304347826,,1.0,,,UNKNOWN,5.955,"Shared anchors: GLASSES, MARTINI, PLASTIC",-,
569,FILTERED_OUT,5,UNKNOWN,False,FESTIVE MAGIC RIBBON MESH SEQUIN 63MM X 2.7M,"Christmas Tree Ribbon, 26cm X 10 Yards Mesh Ribbon Christmas, Metallic Foil Mesh Fabric for Xmas Trees, Garlands, Weddings and Winter Parties",4894158146712,-,B0FGXKTF76,1.272,12.99,5.18125,321.816770186335,200.0,,,,UNKNOWN,5.18125,"Shared anchors: MESH, RIBBON",Different brands detected; products not compatible,
570,FILTERED_OUT,5,UNKNOWN,False,OVEN LOVE BAKING DISH RECTANGLE WHITE 0.18L,"Preciva Heavy Duty Staple Gun,Staple Nail Gun Kit with Remover and 1800PCS Staplesï¼Œfor Fixing Material, Decoration, Carpentry,Wood, Crafts",5018705740669,-,B0F5WYM6NN,1.272,13.59,5.175,321.428571428571,50.0,,,,UNKNOWN,5.175,-,Different brands detected; products not compatible,
571,NEEDS_VERIFICATION,45,NEEDS_VERIFICATION,True,BRIGHT & HOMELY MULTI-PURPOSE WORK GLOVES LARGE,"Gardening Gloves for Men and Women - Tough, Thorn Proof Comfortable Breathable Leather Multi-Purpose Work Gloves â€“ Protective Large Garden Gloves with Strong Grip (X-Large)",5050796010924,-,B0CBGDBFBF,0.672,9.99,3.55625,320.382882882883,300.0,,,,UNKNOWN,3.55625,"Shared anchors: GLOVES, LARGE, MULTI, PURPOSE, WORK","Moderate product similarity (GLOVES, LARGE, MULTI, PURPOSE) - requires verification",
572,FILTERED_OUT,40,UNKNOWN,False,SUPERIOR FOIL 2 CONTAINERS MEDIUM ROASTER,Superior Pack of 40 Foil Containers with Lids â€“ 750ml Sturdy Deep Foil Trays with Lids - Ideal for Storage Baking Roasting BBQ Cooking â€“ Reusable Food Containers for Small to Medium Size Meals,5060357991142,-,B0DK486X41,1.68,14.97,6.24375,320.192307692307,,1.0,,,UNKNOWN,6.24375,"Brand match: SUPERIOR; anchors: CONTAINERS, FOIL, MEDIUM",Unrelated / not included,
573,FILTERED_OUT,5,UNKNOWN,False,KINGFISHER FOIL 5 DISH & LID LARGE,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",5013478119889,-,B07GZGXQYG,1.644,14.79,6.14625,320.1171875,200.0,,,,UNKNOWN,6.14625,"Shared anchors: FOIL, LARGE, LID",Different brands detected; products not compatible,
574,FILTERED_OUT,0,UNKNOWN,False,PAN AROMA CRACKER REED DIFUFSER CHRISTMAS JOY 100ML,DERDUFT Christmas Reed Diffuser Gift Set - Fire Free Holiday Home Fragrance with Sweet Home & Christmas Wreath Scents 2x100ml Bottles with Reed Sticks - Festive Aroma for Living Room Bedroom Office,5053249282480,-,B0FPWR2HBZ,2.352,19.99,8.01833333333333,319.45551128818,,,,,UNKNOWN,8.01833333333333,"Shared anchors: AROMA, CHRISTMAS, REED",Different brands detected; products not compatible,
575,HIGHLY_LIKELY,40,HIGHLY_LIKELY,True,ASHLEY SHOWER CURTAIN & HOOK SET SATIN FABRIC,"YellyHommy No Hook Shower Curtain with Snap in Fabric Liner Set Less Time White Waffle Shower Curtain for Bathroom 81"" L x 72"" W",5017403135562,-,B0BZ4TW8HC,3.828,30.08,11.9366666666666,319.16221033868,,,,,UNKNOWN,11.9366666666666,"Shared anchors: CURTAIN, FABRIC, HOOK, SHOWER",-,
576,FILTERED_OUT,0,UNKNOWN,False,BAROQ 2 CUP RELISH ON TRAY SET,"Ceramic Condiment Appetizer Set,with lid Porcelain Divided Serving Dishes, Relish Tray, Perfect for Chips and Dip, Veggies, Candy and Snacks, Fruits, appetizers",6269711011796,769044555111,B0CQ8615W9,1.572,15.99,5.925,318.548387096774,,1.0,,,UNKNOWN,5.925,"Shared anchors: RELISH, TRAY",Different brands detected; products not compatible,
577,FILTERED_OUT,0,UNKNOWN,False,ELLIOTT BOTTLE CLEANING BRUSH 1LTR,Benjia 30th Birthday Banner Decorations for Men Women Born in 1996 UK Background Happy 30 Years Old Birthday Backdrop Cheers to 30 Years Banners Black Gold Poster Bday Gift Home Decor Party Supplies,5013159105484,-,B0FMNXP67B,0.804,9.99,3.885,318.442622950819,,1.0,,,UNKNOWN,3.885,-,Different brands detected; products not compatible,
578,FILTERED_OUT,0,UNKNOWN,False,BLACKSPUR SHARPENING STONE SET,Benjia 30th Birthday Banner Decorations for Men Women Born in 1996 UK Background Happy 30 Years Old Birthday Backdrop Cheers to 30 Years Banners Vintage Poster Bday Gift Home Decor Party Supplies,5017403136477,-,B0FMNXCKMJ,0.804,9.99,3.885,318.442622950819,,,,,UNKNOWN,3.885,-,Different brands detected; products not compatible,
579,FILTERED_OUT,0,UNKNOWN,False,TONKITA TOILET BRUSH,"Toilet Brush, 2 Pack Bathroom Silicone Toilet Brushes and Holder Sets with No-Slip Long Plastic Handle and Soft Flexible Bristles, Toilet Brushes with holders and Base for Anti-drip (White)",8003653002508,720194058303,B091KPM2KX,1.104,12.99,4.665,317.34693877551,,,,,UNKNOWN,4.665,Shared anchors: BRUSH,Different brands detected; products not compatible,
580,FILTERED_OUT,0,UNKNOWN,False,BELDRAY SWIVEL TOP TOILET ROLL HOLDER MATT BLACK,"Mould King V8 Engine Building Blocks Set, 10206 Engine Model That Runs, Sports Car Engines Kit for Adults with Battery Box and Motor, Construction STEM Toy for Teens (737 Pcs)",5054061532708,705736913517,B0DRFJ1LDG,6.72,41.99,19.4416666666666,316.124661246612,,,,,UNKNOWN,19.4416666666666,-,Different brands detected; products not compatible,
581,FILTERED_OUT,0,UNKNOWN,False,AMTECH NO BRISTLE LOSS ANGLED 1.5INCH,"Cutting Edge 3 Piece Paint Brush Set - Professional Premium Quality - Precision Angled Cutting In Paint Brushes - for Sharp Edge Lines Painting with Paints on Walls, Ceilings, Wood & Metal, 1""/1.5""/2""",5032759045235,5018356053002,B00N2SHPDC,1.38,13.99,5.36833333333333,315.78431372549,,1.0,,,UNKNOWN,5.36833333333333,Shared anchors: ANGLED,Different brands detected; products not compatible,
582,FILTERED_OUT,0,UNKNOWN,False,PPS FOIL ROASTING 2 DISHES,"10 Pack Large Aluminium Foil Trays Deep (3500ml) - Tin Foil Food Containers for Cooking, Baking, Roasting, and BBQ (32x26x7)",5030481930645,199284635647,B0DZNWNYV7,0.672,11.99,3.50166666666666,315.465465465465,400.0,1.0,,,UNKNOWN,3.50166666666666,"Shared anchors: FOIL, ROASTING",Different brands detected; products not compatible,
583,FILTERED_OUT,0,UNKNOWN,False,CASA & CASA OCEANIC DUSTPAN & BRUSH SET,JHY DESIGN 3 Colors Bedside Rechargeable Table Lamp Translucent Ceramics Dimmable LED Touch Lamp for Living Room Bedroom Cafe Outdoors Kids Room (Snowflake),5056295709642,6976018841697,B0D9Q8SJWF,2.82,22.99,9.12833333333333,314.770114942528,,1.0,,,UNKNOWN,9.12833333333333,-,Different brands detected; products not compatible,
584,HIGHLY_LIKELY,25,HIGHLY_LIKELY,True,BLACKSPUR LEVER LOCK SET ALUM,From the Anvil Black Smooth Lever Lock Set,5017403044130,5060282101814,B005DR2P7Q,5.112,32.7,15.11,314.137214137214,,,,,UNKNOWN,15.11,"Shared anchors: LEVER, LOCK",-,
585,FILTERED_OUT,0,UNKNOWN,False,PLATE STONEWARE 20CM,"Amazon Basics Glazed Stoneware Dinner Plates, 6-Piece Set, Microwave and Dishwasher-Safe, 26.67cm, Ivory",8721037112994,840324434880,B0F4QJFY82,2.088,22.26,7.18,313.53711790393,,,,,UNKNOWN,7.18,Shared anchors: STONEWARE,Different brands detected; products not compatible,
586,FILTERED_OUT,0,UNKNOWN,False,PPS FOIL FLAN 5 DISHES ROUND LARGE,20 Aluminium Foil Trays with Paper Lids â€“ Round Foil Flan Dishes â€“ Durable and Food Grade Tin Pie Cases â€“ Oven and Freezer Safe â€“ Baking Trays Containers - 9 inch-23cm,5030481930669,5060659231021,B08G1Y82GN,0.804,11.98,3.82333333333333,313.387978142076,200.0,1.0,,,UNKNOWN,3.82333333333333,"Shared anchors: DISHES, FLAN, FOIL, ROUND",Different brands detected; products not compatible,
587,FILTERED_OUT,0,UNKNOWN,False,FESTIVE MAGIC GINGERBREAD WINDOW CLING,Christmas Gingerbread Man Window Film 17.7 x 39.3 Inch Candy Cane Stained Glass Static Cling Decorative Privacy Window Sticker for Holiday Festive Winter Home Decoration,-,737055659555,B0FSZPND35,0.744,13.68,3.66,312.820512820512,,,,,UNKNOWN,3.66,"Shared anchors: CLING, GINGERBREAD, WINDOW",Different brands detected; products not compatible,dimension_trap
588,FILTERED_OUT,0,UNKNOWN,False,DEKTON GECKOSLIDE CARPET PROTECTORS,Winsome Clear Carpet Protector Film Self Adhesive Roll Temporary Protecting Water Resistant Floor Dust Sheet Cover / 60cm x 25m Roll (60 Micron),5055441460567,5060514901403,B06Y64P5YM,1.884,17.99,6.63166666666666,312.814465408804,700.0,,,,UNKNOWN,6.63166666666666,Shared anchors: CARPET,Different brands detected; products not compatible,
589,FILTERED_OUT,0,UNKNOWN,False,PLUNGER BUFFALO HANDY PRO SINK & BASIN,Metal Access Panel - Picture Frame - Non Fire Rated - (150x150mm),5055297306071,5060466850064,B076VM5BCB,5.844,36.0,16.9399999999999,312.546125461254,,,,,UNKNOWN,16.9399999999999,-,Different brands detected; products not compatible,dimension_trap
590,FILTERED_OUT,5,UNKNOWN,False,TONKITA TOILET BRUSH & HOLDER MASTER,"Electric Citrus Juicer Rechargeable - Electric Juicer Machines with USB and Cleaning Brush Portable Compact Juicer for Orange, Lemon, Limes",8003653002409,-,B0D5QGWXR9,2.58,21.19,8.42833333333333,312.16049382716,100.0,,,,UNKNOWN,8.42833333333333,Shared anchors: BRUSH,Different brands detected; products not compatible,
591,FILTERED_OUT,5,UNKNOWN,False,OPAL ROUND CEREAL BOWl WHITE,"12V Power Supply, 12V 2A Power Adapter, for Yamaha Keyboard LED Strip Light CCTV Camera External Hard Drive BT Speaker GPS Webcam Router Scanner with 12Vdc Power Cord",6260573000812,-,B0CRQDLYTQ,1.056,12.99,4.445,310.83916083916,50.0,,,,UNKNOWN,4.445,-,Different brands detected; products not compatible,
592,FILTERED_OUT,0,UNKNOWN,False,LUMINARC HARENA DESSERT PLATE 19CM WHITE,D'addario Pro Guitar Winder/Cutter DP0002,883314509946,019954926809,B0002E1G5C,1.164,11.4,4.72,310.526315789473,,,,,UNKNOWN,4.72,-,Different brands detected; products not compatible,
593,FILTERED_OUT,5,UNKNOWN,False,CARINE PASTA PLATE BLACK,"HOMQUEN Pasta Bowls Set of 6, 37oz Salad Bowls Black Soup Bowls, Large Pasta Serving Bowls, Unbreakable Plastic Dinner Bowls, Dinnerware Sets,Valentines Day Gift, Dishwasher Safe (Black)",026102895207,-,B0FP2RK8GK,1.788,16.99,6.31833333333333,309.722222222222,50.0,,,,UNKNOWN,6.31833333333333,"Shared anchors: BLACK, PASTA",Different brands detected; products not compatible,
594,HIGHLY_LIKELY,45,HIGHLY_LIKELY,True,APOLLO CHROME TOILET BRUSH & HOLDER,BGL 304 Stainless Steel Toilet Brush Long Bucket Stand Round Toilet Brush with Holder Chrome,5026180025133,-,B07TDNYMCH,4.032,25.99,12.0895833333333,309.196504688831,200.0,1.0,,,UNKNOWN,12.0895833333333,"Shared anchors: BRUSH, CHROME, HOLDER, TOILET",-,
