SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,_row_id,tier,confidence_score,reasons,flags,ean_exact_match,title_similarity,shared_tokens
RUSTINS WOOD DYE BRW MAHOGANAY 250ML,Rustins Wood Dye 250ml Brown Mahogany,5.01533E+12,,B01186E8WK,5.844,9.1,-1.766666667,-32.59532595,50,,50,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.79, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-wood-dye-brw-mahoganay-250ml,https://www.amazon.co.uk/dp/B01186E8WK,,Rustins Wood Dye Brw Mahoganay 250Ml,457,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.79, shared=4) | Brand match: rustins",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.795,4
RUSTINS RUST REMOVER 125ML,Rustins Rust Remover 125ml,5.01533E+12,,B004AWVC4W,2.616,5.99,-0.897083333,-32.86019536,100,100,100,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=1.00, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-rust-remover-125ml,https://www.amazon.co.uk/dp/B004AWVC4W,,Rustins Rust Remover 125Ml,458,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=1.00, shared=4) | Brand match: rustins",AMAZON_EAN_MISSING | UNPROFITABLE,False,1.0,4
RUSTINS QD OUTDOOR CLEAR VARNISH 500ML,Rustins Quick Dry Outdoor Clear Varnish 500ml Satin,5.01533E+12,,B002HMW0C0,9.072,11.89,-2.791666667,-34.42252363,200,200,200,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.85, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-qd-outdoor-clear-varnish-500ml,https://www.amazon.co.uk/dp/B002HMW0C0,,Rustins Qd Outdoor Clear Varnish 500Ml,459,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.85, shared=5) | Brand match: rustins",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.854,5
RUSTINS WOOD DYE ANTIQUE PINE 250ML,Rustins Wood Dye 250ml Antique Pine,5.01533E+12,,B00AC2U0CY,6.12,9.14,-1.973333333,-34.92625369,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.83, shared=6) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-wood-dye-antique-pine-250ml,https://www.amazon.co.uk/dp/B00AC2U0CY,,Rustins Wood Dye Antique Pine 250Ml,460,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.83, shared=6) | Brand match: rustins",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.829,6
RUSTINS WOOD DYE LIGHT TEAK 250ML,Rustins Wood Dye Light Teak 250ml,5.01533E+12,,B00NVKIXU0,6.12,9.14,-1.973333333,-34.92625369,50,50,50,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=1.00, shared=6) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-wood-dye-light-teak-250ml,https://www.amazon.co.uk/dp/B00NVKIXU0,,Rustins Wood Dye Light Teak 250Ml,461,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=1.00, shared=6) | Brand match: rustins",AMAZON_EAN_MISSING | UNPROFITABLE,False,1.0,6
RUSTINS WOOD DYE DARK OAK 250ML,Rustins Wood Dye 250ml Dark Oak,5.01533E+12,,B00NVKIPO4,6.12,9.12,-1.98,-35.04424779,50,50,50,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.81, shared=6) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-wood-dye-dark-oak-250ml,https://www.amazon.co.uk/dp/B00NVKIPO4,,Rustins Wood Dye Dark Oak 250Ml,462,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.81, shared=6) | Brand match: rustins",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.806,6
RUSTINS QD METAL PAINT BLACK 250ML,RUSTINS MPBK250 250ml Quick Dry Metal Paint - Black,5.01533E+12,,B005AE2J5U,4.104,7.41,-1.465,-36.90176322,500,500,500,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.67, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-qd-metal-paint-black-250ml,https://www.amazon.co.uk/dp/B005AE2J5U,,Rustins Qd Metal Paint Black 250Ml,463,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.67, shared=5) | Brand match: rustins",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.667,5
CHEF AID VEGETABLE BRUSH,Chef Aid Vegetable Brush,5.0129E+12,,B000TASKO4,1.776,5.44,-0.856666667,-42.20032841,50,50,50,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=1.00, shared=4) | Brand match: chef",False,https://www.efghousewares.co.uk/chef-aid-vegetable-brush,https://www.amazon.co.uk/dp/B000TASKO4,,Chef Aid Vegetable Brush,464,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=1.00, shared=4) | Brand match: chef",AMAZON_EAN_MISSING | UNPROFITABLE,False,1.0,4
MASTERCLASS SALT/PEPPER MILL BLACK 17CM,"MasterClass Pepper Mill or Salt Grinder with Interchangeable Cap, Black, 17cm",5.02825E+12,,B07MC8YD65,6.18,8,-2.443333333,-42.86549708,50,50,50,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.60, shared=6) | Brand match: masterclass",False,https://www.efghousewares.co.uk/masterclass-salt-pepper-mill-black-17cm,https://www.amazon.co.uk/dp/B07MC8YD65,,Masterclass Salt Pepper Mill Black 17Cm,465,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.60, shared=6) | Brand match: masterclass",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.602,6
ROLSON CABLE CLIP ASSORTMENT 390PC,Rolson 61290 390 pc Cable Clip Assortment,5.02959E+12,,B001GT4QUE,3.156,5.8,-1.516666667,-47.69392034,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.75, shared=4) | Brand match: rolson",False,https://www.efghousewares.co.uk/rolson-cable-clip-assortment-390pc,https://www.amazon.co.uk/dp/B001GT4QUE,Available (see Keepa data),Rolson Cable Clip Assortment 390Pc,466,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.75, shared=4) | Brand match: rolson",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.747,4
"BAYLIS & HARDING JOJOBA, VANILLA & ALMOND OIL LUXURY HAND CARE GIFT SET","Baylis & Harding Jojoba, Vanilla & Almond Oil Luxury Hand Care Gift Set - Vegan Friendly",17854120976,17854120976,B0FBX6BNL3,9.65952,9.99,-4.1146,-47.84641146,200,200,200,TIER_2_LIKELY,45,NO_SUPPLIER_EAN | UNPROFITABLE,"No supplier EAN | Strong title match (sim=0.89, shared=10) | Brand match: baylis",False,https://www.efghousewares.co.uk/baylis-harding-jojoba-vanilla-almond-oil-luxury-hand-care-gift-set-121888,https://www.amazon.co.uk/dp/B0FBX6BNL3,,Other,467,TIER_2_LIKELY,45,"No supplier EAN | Strong title match (sim=0.89, shared=10) | Brand match: baylis",NO_SUPPLIER_EAN | UNPROFITABLE,False,0.895,10
LORD SHERATON LEATHER SHINE,Lord Sheraton Leather Shine 300ml,5.00033E+12,,B00FU4WE5A,3.024,5.99,-1.608333333,-52.38870793,200,200,200,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.90, shared=4) | Brand match: lord",False,https://www.efghousewares.co.uk/lord-sheraton-leather-shine,https://www.amazon.co.uk/dp/B00FU4WE5A,,Lord Sheraton Leather Shine,468,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.90, shared=4) | Brand match: lord",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.9,4
DAEWOO 4 GANG EXTENSION LEAD 1M,"Daewoo Extension Lead, 4 Gang, 1 Metre, White",5.025E+12,,B002P7HD1A,3.096,6.43,-1.671666667,-53.40788072,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.66, shared=4) | Brand match: daewoo",False,https://www.efghousewares.co.uk/daewoo-4-gang-ext-lead-1m-04-04,https://www.amazon.co.uk/dp/B002P7HD1A,,Daewoo 4 Gang Ext Lead 1M 04 04,469,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.66, shared=4) | Brand match: daewoo",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.658,4
MUNCH & CRUNCH DOG TREAT ROAST KNUCKLE BONE,Munch & Crunch Roast Knuckle Dog Bone,5.05325E+12,,B071P2NTYT,1.212,5.19,-0.925,-59.29487179,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.82, shared=6) | Brand match: munch",False,https://www.efghousewares.co.uk/munch-crunch-roast-knuckle-bone,https://www.amazon.co.uk/dp/B071P2NTYT,Available (see Keepa data),Munch Crunch Roast Knuckle Bone,470,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.82, shared=6) | Brand match: munch",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.821,6
PRIDE & GROOM SPOT ON CATS,"Pride & Groom Spot On for Cats Flea & Tick Repellent, White",5.05325E+12,,B079HWNX6Z,1.212,2.99,-0.978333333,-62.71367521,100,100,100,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.62, shared=4) | Brand match: pride",False,https://www.efghousewares.co.uk/pride-groom-spot-on-cats,https://www.amazon.co.uk/dp/B079HWNX6Z,Available (see Keepa data),Pride Groom Spot On Cats,471,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.62, shared=4) | Brand match: pride",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.617,4
BAR KEEPERS FRIEND CREAM 350ML(SOLD EACH),"Bar Keepers Friend Power Cream 350ml, 350 ml (Pack of 1)",5.01435E+12,,B00BSAA38K,2.22,4.64,-1.663333333,-69.30555556,3000,,3000,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.74, shared=5) | Brand match: bar",False,https://www.efghousewares.co.uk/bar-keepers-friend-cream-350g-single,https://www.amazon.co.uk/dp/B00BSAA38K,Available (see Keepa data),Bar Keepers Friend Cream 350G Single,472,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.74, shared=5) | Brand match: bar",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.739,5
JUMP SUEDE HEEL GRIPS PACK OF 4,JUMP SUEDE HEEL GRIPS 4S,5.05038E+12,,B00F4L62X4,1.14,2.96,-1.043333333,-69.55555556,100,100,100,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.84, shared=4) | Brand match: jump",False,https://www.efghousewares.co.uk/jump-suede-heel-grips-4s,https://www.amazon.co.uk/dp/B00F4L62X4,Available (see Keepa data),Jump Suede Heel Grips 4S,473,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.84, shared=4) | Brand match: jump",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.836,4
JUST STATIONERY HOLE REINFORCERS 512,"Just stationery Hole Reinforcers Label, White, 5930/72",5.01392E+12,,B00F895JWW,0.708,2.73,-0.795,-69.73684211,800,800,800,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.80, shared=4) | Brand match: just",False,https://www.efghousewares.co.uk/just-stationery-hole-reinforcers-512,https://www.amazon.co.uk/dp/B00F895JWW,Available (see Keepa data),Just Stationery Hole Reinforcers 512,474,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.80, shared=4) | Brand match: just",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.805,4
WHAM CASA SILVER LARGE DISH DRAINER,Wham Casa Large Dish Drainer (Silver),5.03814E+12,,B002QGMQYO,2.76,6.48,-2.18,-76.49122807,50,50,50,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.80, shared=6) | Brand match: wham",False,https://www.efghousewares.co.uk/wham-casa-silver-large-dish-drainer,https://www.amazon.co.uk/dp/B002QGMQYO,,Wham Casa Silver Large Dish Drainer,475,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.80, shared=6) | Brand match: wham",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.8,6
ENERGIZER AAA ALKALINE POWER PK4,Energizer AAA Energizer Power Alkaline Batteries,7.6389E+12,,B00546SKZM,2.3328,4.22,-1.914833333,-76.77759957,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.62, shared=4) | Brand match: energizer",False,https://www.efghousewares.co.uk/energizer-aaa-alkaline-power-pk4-115029,https://www.amazon.co.uk/dp/B00546SKZM,,Other,476,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.62, shared=4) | Brand match: energizer",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.625,4
STERLING TUBULAR MORTICE LATCH 3INCH - NICKLE PLATED,Sterling TML130N 75 mm Tubular Mortice Latch - Chrome Nickel,5.01657E+12,,B002Q0FDIG,2.016,3.99,-1.845,-82.73542601,300,300,300,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.71, shared=4) | Brand match: sterling",False,https://www.efghousewares.co.uk/sterling-tubular-mortice-3in-nickel,https://www.amazon.co.uk/dp/B002Q0FDIG,,Sterling Tubular Mortice 3In Nickel,477,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.71, shared=4) | Brand match: sterling",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.709,4
HOZELOCK DOUBLE MALE CONNECTOR,Hozelock 2291 Double Male Connector,5.01065E+12,,B000TAW626,4.284,4.22,-3.653333333,-88.67313916,1000,,1000,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.92, shared=4) | Brand match: hozelock",False,https://www.efghousewares.co.uk/hozelock-double-male-connector,https://www.amazon.co.uk/dp/B000TAW626,Available (see Keepa data),Hozelock Double Male Connector,478,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.92, shared=4) | Brand match: hozelock",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.923,4
CHEF AID RUBBER JAR GRIP,Chef Aid Rubber Jar Grip (Colour May Vary),5.0129E+12,,B000TAOSEU,0.852,2.29,-1.151666667,-91.4021164,50,50,50,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.75, shared=5) | Brand match: chef",False,https://www.efghousewares.co.uk/chef-aid-rubber-jar-grip,https://www.amazon.co.uk/dp/B000TAOSEU,,Chef Aid Rubber Jar Grip,479,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.75, shared=5) | Brand match: chef",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.75,5
MASTERPLAST FOOT POWDER 170G,"Masterplast Foot Powder, soothes and Refreshes, 170g",5.05038E+12,,B0031SF7TC,1.14,3.51,-1.42375,-94.91666667,300,300,300,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.72, shared=4) | Brand match: masterplast",False,https://www.efghousewares.co.uk/masterplast-foot-powder-170g,https://www.amazon.co.uk/dp/B0031SF7TC,,Masterplast Foot Powder 170G,480,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.72, shared=4) | Brand match: masterplast",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.718,4
GORILLA WOOD GLUE 118ML,Gorilla Wood Glue 118ml,5.70495E+12,,B009PIQHLY,2.676,3.46,-2.739166667,-98.53117506,,,0,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=1.00, shared=4) | Brand match: gorilla",False,https://www.efghousewares.co.uk/gorilla-wood-glue-118ml,https://www.amazon.co.uk/dp/B009PIQHLY,,Gorilla Wood Glue 118Ml,481,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=1.00, shared=4) | Brand match: gorilla",AMAZON_EAN_MISSING | UNPROFITABLE,False,1.0,4
JUST STATIONERY RULER SHATTERPROOF 12INCH,Just Stationery 6072/72 12 inch plastic Shatterproof Ruler,5.01392E+12,,B00B0CP8TK,0.564,2.57,-2.208333333,-216.503268,100,100,100,TIER_2_LIKELY,45,AMAZON_EAN_MISSING | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.63, shared=4) | Brand match: just",False,https://www.efghousewares.co.uk/just-stationery-ruler-shatterproof-12inch,https://www.amazon.co.uk/dp/B00B0CP8TK,,Just Stationery Ruler Shatterproof 12Inch,482,TIER_2_LIKELY,45,"Supplier EAN present, Amazon EAN missing | Strong title match (sim=0.63, shared=4) | Brand match: just",AMAZON_EAN_MISSING | UNPROFITABLE,False,0.633,4
FABRIC PLASTER STRIPS,Rysons 2 Fabric Plaster Strips,5.05624E+12,5.05624E+12,B0CJ9PYZZ9,1.008,19.9,10.29583333,740.7074341,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.82, shared=3)",False,https://www.efghousewares.co.uk/fabric-plaster-strips,https://www.amazon.co.uk/dp/B0CJ9PYZZ9,,Fabric Plaster Strips,261,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.82, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.824,3
RUBBER SINK & BATH PLUG PK5,JIATING 5 Rubber Sink & Bath Plugs,5.05624E+12,5.05624E+12,B09X5ZYNCW,1.008,19.99,10.24833333,737.2901679,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.75, shared=3)",False,https://www.efghousewares.co.uk/rubber-sink-bath-plug-pk5,https://www.amazon.co.uk/dp/B09X5ZYNCW,,Rubber Sink Bath Plug Pk5,262,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.75, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.746,3
MAGNETIC MEMO HOLDER,Rysons Magnetic Memo Holder,5.05624E+12,5.05624E+12,B0CJ9J2167,1.476,18.99,9.26125,520.2949438,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.85, shared=3)",False,https://www.efghousewares.co.uk/magnetic-memo-holder,https://www.amazon.co.uk/dp/B0CJ9J2167,,Magnetic Memo Holder,263,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.85, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.851,3
STORAGE BAG NON WOVEN UNDER BED,Rysons Non Woven Under Bed Storage Bag 90X40X15cm,5.05624E+12,5.05624E+12,B0CJLXRH1R,1.608,11,3.491666667,184.7442681,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.55, shared=6)",False,https://www.efghousewares.co.uk/storage-bag-non-woven-under-bed-105746,https://www.amazon.co.uk/dp/B0CJLXRH1R,,Storage Bag Non Woven Under Bed 105746,265,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.55, shared=6)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.55,6
MATRESS COVER KING SIZE,Mattress Cover King Size,6.92346E+12,6.92346E+12,B072J2Q8D9,1.272,9.77,2.900416667,180.1501035,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.98, shared=3)",False,https://www.efghousewares.co.uk/matress-cover-king-size,https://www.amazon.co.uk/dp/B072J2Q8D9,,Matress Cover King Size,266,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.98, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.979,3
BELLO DIMPLE CHAMPAGNE FLUTE,Set of Bello Dimple Effect Plastic 200ml Champagne Sparkling Wine Flute Glass (4),5.0153E+12,5.0153E+12,B08BHTNSQK,0.804,7.85,1.930416667,158.2308743,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.52, shared=4)",False,https://www.efghousewares.co.uk/bello-dimple-champagne-flute,https://www.amazon.co.uk/dp/B08BHTNSQK,,Bello Dimple Champagne Flute,267,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.52, shared=4)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.523,4
FOAM PLAY GAME MATS,fun hub Foam Interlocking Play Game Mats includes 4 game mats In Zip Bag,5.01593E+12,5.01593E+12,B0BVJ7CX9P,5.376,26.52,7.5,149.1053678,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=4)",False,https://www.efghousewares.co.uk/foam-play-game-mats,https://www.amazon.co.uk/dp/B0BVJ7CX9P,,Foam Play Game Mats,268,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=4)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.418,4
MEMORIAL PLASTIC SPIKE WHITE WITH ROBIN MUM,"In Loving Memory Verse Graveside Memorial Grave Spiked Flower Vase (Mum, White with Robin Design)",5.05536E+12,5.05536E+12,B0D31SPWHY,1.332,8.99,2.441666667,147.0883534,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.50, shared=4)",False,https://www.efghousewares.co.uk/memorial-plastic-spike-white-with-robin-mum-110906,https://www.amazon.co.uk/dp/B0D31SPWHY,,Memorial Plastic Spike White With Robin Mum 110906,269,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.50, shared=4)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.496,4
SS SEEWING MACHINE OIL 120ML,Sewing Machine Oil 120ml (4),5.05532E+12,5.05532E+12,B08VD6M8K5,1.008,7.91,1.802916667,129.706235,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.89, shared=3)",False,https://www.efghousewares.co.uk/ss-seewing-machine-oil-120ml-111454,https://www.amazon.co.uk/dp/B08VD6M8K5,,Ss Seewing Machine Oil 120Ml 111454,270,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.89, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.889,3
LUMINARC MARTINI COCKTAIL SET 5 PIECE SET,"Creatable 15911 5-Piece Luminarc Cocktail Series Glasses Set, Transparent",8.83314E+11,8.83314E+11,B00D771PBQ,4.368,18.96,5.23,124.8210024,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.48, shared=3)",False,https://www.efghousewares.co.uk/luminarc-martini-cocktail-set-5-piece-set-120217,https://www.amazon.co.uk/dp/B00D771PBQ,,Luminarc Martini Cocktail Set 5 Piece Set 120217,271,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.48, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.482,3
DEKTON FLAT PRO SCREWDRIVER 3MMX75MM,Dekton Flat Screwdriver 3mm x 75mm | Durable CR-V Steel Construction | Magnetic Tip for Easy Screw Pick-Up | Non-Slip Rubber Handle for Improved Grip and Control | Ideal for DIY & Home Improvement,5.05544E+12,5.05544E+12,B0DH57P7LG,1.008,6.41,1.621666667,116.6666667,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=3) | Brand match: dekton",False,https://www.efghousewares.co.uk/dekton-flat-pro-screwdriver-3mmx75mm,https://www.amazon.co.uk/dp/B0DH57P7LG,Available (see Keepa data),Dekton Flat Pro Screwdriver 3Mmx75Mm,272,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=3) | Brand match: dekton",EAN_CHECKSUM_FAIL,False,0.286,3
PAN AROMA LAVA GEL CRYSTAL 150G VANILLA AND COCONUT,Lava Gel Crystal Air Freshener French Vanilla,5.05325E+12,5.05325E+12,B00F4LBW6Q,1.14,8.49,1.655,110.3333333,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH,"EAN digits match but checksum invalid | Moderate title match (sim=0.52, shared=4)",False,https://www.efghousewares.co.uk/pan-aroma-lava-gel-crystal-150g-vanilla-and-coconut-111150,https://www.amazon.co.uk/dp/B00F4LBW6Q,,Pan Aroma Lava Gel Crystal 150G Vanilla And Coconut 111150,273,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.52, shared=4)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH,False,0.521,4
