ASIN,EAN,SupplierTitle,AmazonTitle,TitleMatch,Verdict,Reasons,Sales,NetProfit,ROI
B01MXEKOIP,5012866066361.0,Magic Trick,Coin in the Bottle 10p / Folding Coin Magic Trick/Close Up C,0.275,[??] NEEDS VERIFICATION,Similarity only,100.0,1.0095833333333335,45.07068452380953
B0B5LPF5GP,5056188242232.0,Blue Rolled Polar Blanket,"Dreamscene Navy Blue Throw for Sofa, Super Soft Warm Cosy Fl",0.26519337016574585,[??] NEEDS VERIFICATION,Type match: blanket,100.0,1.7416666666666674,102.4509803921569
B0CP8731Y1,5023797400988.0,Plain Turnover Socks,A2Z Ladies Cotton Rich Plain Socks Pack Of 6 Luxurious Soft ,0.25196850393700787,[??] NEEDS VERIFICATION,Type match: sock,100.0,3.0250000000000004,277.5229357798165
B0B26SB331,9781847502728.0,Peppa Pig Bath Time Puzzles,Toomies E73414 Grandpa Pigs Splash & Pour Boat - 4 Pc Bath T,0.2328042328042328,[??] NEEDS VERIFICATION,Similarity only,100.0,4.681666666666669,94.57912457912462
B0BM9LYHJV,5015302108434.0,Plush Comforter Toy (Assorted Designs),"Soft Touch Baby Bear Comforter,Bear Security Blanket,Unisex ",0.2631578947368421,[??] NEEDS VERIFICATION,Type match: toy,100.0,1.0416666666666667,36.16898148148149
B0C7FJY9SL,819787305211.0,Mother of the Groom Mad Dots Heart,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14",0.13215859030837004,[XX] LIKELY FALSE,Similarity only,100.0,14.050833333333337,214.18953252032523
B07B9349B3,,Cream Plain Dyed Bandana Bibs by soft touch,Baby's Double Layer of Cotton Soft Absorbent Drooling Bibs (,0.25,[??] NEEDS VERIFICATION,Type match: bib,100.0,2.1450000000000014,134.06250000000009
B0CLGTKFRR,681070891189.0,Santa & Reindeer Gel Stickers,abeec Christmas Window Clings – 4 Reusable Gel Sticker Sheet,0.2641509433962264,[??] NEEDS VERIFICATION,Similarity only,100.0,0.1683333333333341,11.147902869757226
B0DF77RT26,5055977047553.0,Natural Hessian Ribbon (50mm X 10yds),"Hessian Ribbon 50mm x 20 Meters, 2” Wide Natural Jute Countr",0.24154589371980675,[??] NEEDS VERIFICATION,Similarity only,100.0,2.227916666666667,64.9538386783285
B0F65RLJLF,5050750053257.0,3pc interlock set White - Planets,6cm K9 Solar System Crystal Ball with LED Rotatable Base Pla,0.23225806451612904,[??] NEEDS VERIFICATION,Similarity only,100.0,3.1450000000000014,67.63440860215057
B0F65RLJLF,5050750053301.0,3pc interlock set White - Planets,6cm K9 Solar System Crystal Ball with LED Rotatable Base Pla,0.23225806451612904,[??] NEEDS VERIFICATION,Similarity only,100.0,3.1450000000000014,67.63440860215057
B09WXTRJY5,5012866013747.0,Wooden Dinosaur Puzzle,"3D Dinosaur Puzzles,Dinosaur Toys,3D Wooden Puzzle,3D Puzzle",0.21518987341772153,[??] NEEDS VERIFICATION,Similarity only,100.0,4.794166666666668,290.55555555555566
B0CW9JVK6H,5051984010030.0,Royal Blue 12'' all over polka dot printed balloons pack of ,Kelfara Royal Blue Balloons Party Balloons 100 Pcs 12 Inch R,0.2465753424657534,[??] NEEDS VERIFICATION,Type match: balloon,100.0,1.3416666666666677,45.79067121729241
B09WXTRJY5,5012866018001.0,Wooden Dinosaur Puzzle,"3D Dinosaur Puzzles,Dinosaur Toys,3D Wooden Puzzle,3D Puzzle",0.21518987341772153,[??] NEEDS VERIFICATION,Similarity only,100.0,4.1766666666666685,189.8484848484849
B0F3H4NVK6,5056721838984.0,Arundel Peony Bouquet Dusky Pink,"4 Bunches Pink Flowers Artificial Peonies Roses Bouquet, Fak",0.20725388601036268,[??] NEEDS VERIFICATION,Type match: flower,100.0,4.601666666666668,183.33333333333337
B09QXDZXCP,5023797201196.0,Funky Design 'Thank Heaven for Little Boys & Girls' Cotton B,"Carpenters Squares Tool, Preciva Combination Square12 Inch/3",0.16216216216216217,[??] NEEDS VERIFICATION,"Type MISMATCH: supplier=bib, amazon=different",100.0,8.14,465.1428571428572
B0C95MS7P4,5060347220252.0,Cuddles Collection 6 Pack cotton Muslin - Orange,Large Baby Muslin Cloths - 100% Cotton Muslin Squares (Pack ,0.2347417840375587,[??] NEEDS VERIFICATION,Similarity only,100.0,0.1883333333333332,3.393393393393392
B07B9349B3,5056117253988.0,Plain Dyed white Bandana Bibs  by Soft Touch,Baby's Double Layer of Cotton Soft Absorbent Drooling Bibs (,0.21238938053097345,[??] NEEDS VERIFICATION,Type match: bib,100.0,2.255000000000001,151.34228187919467
B07B9349B3,,Plain Dyed white Bandana Bibs  by Soft Touch,Baby's Double Layer of Cotton Soft Absorbent Drooling Bibs (,0.21238938053097345,[??] NEEDS VERIFICATION,Type match: bib,100.0,2.255000000000001,151.34228187919467
B0FQZHTY7Q,,Valentine Gift Bundle - Be My Valentine (35 Items),Biscuit Gift Set Hamper – Bundle Bear Biscuit Hamper includi,0.22317596566523606,[??] NEEDS VERIFICATION,Similarity only,100.0,1.0716666666666643,13.037307380373043
B0FF4RVK6T,5033601583912.0,Comic Speech Happy Birthday Extra Large Gift Bag,"Large Birthday Gift Bag, Blue Gift bags for Presents, Medium",0.211864406779661,[??] NEEDS VERIFICATION,Similarity only,100.0,2.005000000000001,157.87401574803155
B0FF4RVK6T,5033601584308.0,Comic Speech Happy Birthday Extra Large Gift Bag,"Large Birthday Gift Bag, Blue Gift bags for Presents, Medium",0.211864406779661,[??] NEEDS VERIFICATION,Similarity only,100.0,1.855,130.63380281690144
B0DG8KKHKQ,5038104651908.0,Bathtime Play Set (2 Assorted),"16pcs Baby Bath Toys Set with 10 Bath Squirt Toys, 1 Net, 1 ",0.19213973799126638,[??] NEEDS VERIFICATION,Similarity only,100.0,2.7891666666666675,149.15329768270948
B0FDGCJJWW,5056721838892.0,Essential Pink Blossom Garland,3 Pcs 180cm Pink Artificial Silk Cherry Blossom Garland Vine,0.19642857142857142,[??] NEEDS VERIFICATION,Similarity only,100.0,2.112083333333333,156.45061728395063
B0F5GZ1B7F,5023797210693.0,Girls Lace Gift Socks By Soft Touch,A2Z 4 Kids Girls Socks 6 Pack Frilly Lace Ankle Socks with D,0.2094240837696335,[??] NEEDS VERIFICATION,Type match: sock,100.0,0.6950000000000005,32.325581395348856
B0FG26SCQ4,4031052767975.0,Chapel Candle (16.5cm x 50mm),354pcs 25mm Wet Dry Sanding Discs Drums for Dremel Sanding B,0.14218009478672985,[XX] LIKELY FALSE,Similarity only,100.0,7.284583333333334,311.3069800569801
B08PF3HF1X,5035320605012.0,Sky Baby Manicure Set,"Vicloon Baby Nail Kit, 5-in-1 Baby Nail Care Set, Baby Nail ",0.2,[XX] FALSE MATCH,Type match: baby; FALSE: baby matched to car,100.0,0.8283333333333343,58.74704491725774
B08PF3HF1X,5035320105017.0,Pink Baby Manicure Set,"Vicloon Baby Nail Kit, 5-in-1 Baby Nail Care Set, Baby Nail ",0.19900497512437812,[XX] FALSE MATCH,Type match: baby; FALSE: baby matched to car,100.0,0.8283333333333343,58.74704491725774
B08PF3HF1X,5035320405018.0,Pink Baby Manicure Set,"Vicloon Baby Nail Kit, 5-in-1 Baby Nail Care Set, Baby Nail ",0.19900497512437812,[XX] FALSE MATCH,Type match: baby; FALSE: baby matched to car,100.0,0.8283333333333343,58.74704491725774
B0CW69NB5N,5056283821387.0,Hoot Pop-Up Sun Tent,"Jeackcelle Sand Toys for Kids - Beach Toys Set, 25PCS Dinosa",0.1388888888888889,[XX] LIKELY FALSE,Similarity only,100.0,6.480833333333334,376.7926356589148
B0DNJYK9WK,5055442154595.0,Kids 3pk Plain Sock - Black 37-40 / 4-6,The Essentials Wardrobe Boys Kids Socks Children’s 12-Pack B,0.19047619047619047,[??] NEEDS VERIFICATION,Type match: sock,100.0,0.8650000000000004,50.8823529411765
B0DK1NB6DT,681070194495.0,18 inch Circle - Burgundy  Balloon,"Red Burgundy Balloons Arch Kit, 110 pcs Wine Red Balloons Ar",0.17316017316017315,[??] NEEDS VERIFICATION,Type match: balloon,100.0,2.478333333333333,221.2797619047619
B0DK1NB6DT,742554340897.0,18 inch Circle - Burgundy  Balloon,"Red Burgundy Balloons Arch Kit, 110 pcs Wine Red Balloons Ar",0.17316017316017315,[??] NEEDS VERIFICATION,Type match: balloon,100.0,2.458333333333334,215.6432748538012
B07MWB1GNH,5056117226623.0,Kids Navy Blue stripe & Red Long Sleeve Pyjama by Bonny 8-9y,Spider Bow and Arrow Set Kids with LED Lights - Outdoor Toys,0.16342412451361868,[??] NEEDS VERIFICATION,Similarity only,100.0,3.075,35.797438882421424
B0FS14LCLY,5050750063577.0,Watch Me Grow Rainbow Hooded Robe,LG Magic Remote Control (MR25GA) Voice Remote Control with L,0.12903225806451613,[XX] LIKELY FALSE,Similarity only,100.0,6.288333333333334,193.4871794871795
B0B17J4823,5012866061014.0,Wrist Link (2 Asstd),"Lehoo Castle Baby Reins for Walking, 1.5M Toddler Reins for ",0.17346938775510204,[??] NEEDS VERIFICATION,Similarity only,100.0,1.835,149.18699186991867
B08HLTFD1Z,5016064099923.0,Hammering Bench,KIDWILL Montessori Toys for 1 Year Old Boys Girls Wooden Ham,0.15228426395939088,[??] NEEDS VERIFICATION,Similarity only,100.0,1.7233333333333334,36.052998605299855
B0FF4YHJS5,5055581679966.0,Mad Dots Fabfriend Giftbag Large By Leonardo,"Large Birthday Gift Bag, Macaron Gift bags for Presents, Med",0.1276595744680851,[XX] LIKELY FALSE,Similarity only,100.0,1.895,137.31884057971018
B0F8NW9Z7C,5023797301049.0,Infants Crochet Multi Coloured Headband with Large Flower by,"DiULi Baby Headbands, 3 Pcs Baby Headbands for Girls Stretch",0.03690036900369004,[XX] LIKELY FALSE,"Type MISMATCH: supplier=flower, amazon=different; Type match: baby",100.0,1.148333333333334,104.39393939393943
B0F8BVCVKH,,Soft Touch Plain Grey Bodysuit (NB-6 Months),Baby Bodysuits Cotton 6 Pack Short Sleeve White Vests Tops B,0.34234234234234234,[??] POSSIBLE MATCH,Similarity only,100.0,4.551250000000002,203.18080357142864
B09QCYJC91,,White Unbranded Toddler Cotton Short Sleeve T-shirt 3-4y,Fruit of the Loom Unisex Kids Kid's Original T T-Shirt (Pack,0.3114754098360656,[??] POSSIBLE MATCH,Similarity only,100.0,1.0066666666666677,37.28395061728398
B09QCYJC91,,White Unbranded Toddler Cotton Short Sleeve T-shirt 18-24m,Fruit of the Loom Unisex Kids Kid's Original T T-Shirt (Pack,0.3064516129032258,[??] POSSIBLE MATCH,Similarity only,100.0,1.3666666666666674,58.40455840455844
B0B17J4823,,Wrist Link (2 Asstd),"Lehoo Castle Baby Reins for Walking, 1.5M Toddler Reins for ",0.17346938775510204,[??] NEEDS VERIFICATION,Similarity only,100.0,1.575,105.70469798657716
B0BW91VBPT,,Brown Two-Tone Pot (17cm),"tenn well 20cm Plant Pot with Liner, Cotton Indoor Planter W",0.07017543859649122,[XX] LIKELY FALSE,Similarity only,100.0,0.5583333333333329,14.616055846422327
B07GX1BVNP,5010792424804.0,Vehicle Tray,Lesser & Pavey LP42480A Little Stars Vehicles Plate,0.2857142857142857,[??] NEEDS VERIFICATION,Similarity only,50.0,0.1149999999999999,4.212454212454212
B09K7H8TNC,5034566335325.0,Donkey Palm Pal,"Aurora, 33532, Palm Pals Sunny Labrador Dog, 5In, Soft Toy, ",0.25,[??] NEEDS VERIFICATION,Similarity only,50.0,0.4450000000000014,10.022522522522554
B07PQT8F2B,5055977370903.0,Tintagel Wild Berry Spray Yellow,"WAGNER Airless Control 150 M Paint Sprayer Wall Paints, Lacq",0.12669683257918551,[XX] LIKELY FALSE,Similarity only,50.0,201.9933333333333,5754.795821462489
B07924ZBS1,5010792754697.0,Pomegranate Noir Body Care,Jo Malone Pomegranate Noir Body Creme 1.7oz/50ml New,0.6410256410256411,[??] POSSIBLE MATCH,Similarity only,50.0,19.540000000000003,574.7058823529412
B074W8Q1Y8,5060251951457.0,100% Cotton jersey baby scratch mittens - Blue,Soft Touch 100% Cotton Baby Anti Scratch Mittens - 4 Pack (B,0.7090909090909091,[OK] TRUE MATCH,Type match: baby,50.0,0.2666666666666668,17.204301075268827
B0F8Q44Z4T,5055579165129.0,Age 8 Unisex Birthday Latex Balloons (6 Pks Of 8 Balloons),"Aigostar Smart WiFi Glass Panel Heater, Alexa Heating Contro",0.1984126984126984,[??] NEEDS VERIFICATION,"Type MISMATCH: supplier=balloon, amazon=different",50.0,45.74833333333335,1007.6725403817918
B0FQK4M4VR,5050565546265.0,Badminton Two Player Set,"Carlton Nanomax Pro Ti Badminton Set, 2 Player Set with Rack",0.3963963963963964,[??] POSSIBLE MATCH,Similarity only,50.0,16.032916666666665,572.6041666666666
B08DL72YJP,5056117203297.0,A New Star - Rocking Horse Pink,"HOMCOM Kids Rocking Rabbit, Plush Rocking Horse Ride-On w/So",0.3055555555555556,[??] POSSIBLE MATCH,Similarity only,50.0,23.47833333333334,2795.039682539683
B079FV4K43,5056283828300.0,Double Bubble Solution Bottle 70ml CDU Assorted Colours,"Bramble - Pack 9"" Frisbee Flying Disc Saucers for Kids & Adu",0.42105263157894735,[??] POSSIBLE MATCH,Similarity only,50.0,10.539583333333333,871.0399449035812
B00O0YKYP8,5015302118105.0,Push Along Bus Shape Sorter,"Fun Time Time Shape Sorter Bus, 55889",0.5,[??] POSSIBLE MATCH,Similarity only,50.0,1.9912500000000013,41.48437500000004
B082MPZMZT,5051211241565.0,Medium Round Basket with Liner,Natural Finish Round Laundry Wicker Basket Cotton Liner with,0.3779527559055118,[??] POSSIBLE MATCH,Type match: basket,50.0,14.002916666666664,289.915458937198
B09LR315WH,,Metallic Reindeer Head Hanging Decoration - Silver (30cm),Taylor & Brown 85cm Light Up Reindeer Stag Head Metal Framed,0.3944954128440367,[??] POSSIBLE MATCH,Similarity only,50.0,12.095000000000004,184.93883792048936
B007HLKFBO,5034566131279.0,Miyoni Collie 8inch,"MiYoni Dogs 13127 8-inch Westie, White",0.49122807017543857,[??] POSSIBLE MATCH,Similarity only,50.0,1.2824999999999995,20.65217391304347
B0000X1MEK,5022896110125.0,Christmas Holly China Gravy Boat,Portmeirion Home & Gifts The Holly & Ivy Gravy Boat and Stan,0.39655172413793105,[??] POSSIBLE MATCH,Similarity only,50.0,8.578333333333337,170.88313413014615
B0D42BYR14,5055442188798.0,Baby Christmas Socks in Organza Bag (0-12 Months) (Assorted ,4 Pairs Multipack Baby Xmas Socks | Novelty Assorted Fluffy ,0.4642857142857143,[OK] TRUE MATCH,Type match: sock; Type match: baby,50.0,1.7795833333333335,121.06009070294786
B078N3DHTV,63562580458.0,Easter Melamine Side Plates (11inch),"KitchenCraft Colourworks Melamine Plastic Side Plates, Class",0.46153846153846156,[??] POSSIBLE MATCH,Similarity only,50.0,1.2433333333333338,148.01587301587307
B01LYOU5M5,5060015577039.0,Girls Plain Tights pk1 - Black age 2-3,"Girls Tights Plain Opaque 40 Denier, Age 2-12Years-18 Colour",0.46464646464646464,[??] POSSIBLE MATCH,Similarity only,50.0,0.3583333333333345,21.07843137254909
B01LYOU5M5,5056117204942.0,Girls Plain Tights pk1 - Black age 2-3,"Girls Tights Plain Opaque 40 Denier, Age 2-12Years-18 Colour",0.46464646464646464,[??] POSSIBLE MATCH,Similarity only,50.0,0.1983333333333343,10.66308243727604
B084YTSGR5,5012866016786.0,Farm Tractor   (Assorted Designs),Toyland® Pack of 6 Die Cast Metal Farm Tractor & Implements ,0.40789473684210525,[??] POSSIBLE MATCH,Similarity only,50.0,5.059583333333334,207.35997267759564
B0F8BVF2R2,5056117226517.0,White 100% Organic Cotton Unbranded Short Sleeve Bodysuit (1,Baby Bodysuits Cotton 6 Pack Short Sleeve White Vests Tops B,0.4172661870503597,[??] POSSIBLE MATCH,Similarity only,50.0,3.915000000000001,167.30769230769235
B084YTSGR5,5016064058685.0,Farm Tractor  (Assorted Designs),Toyland® Pack of 6 Die Cast Metal Farm Tractor & Implements ,0.3973509933774834,[??] POSSIBLE MATCH,Similarity only,50.0,5.468333333333334,501.6819571865444
B0F8BVF2R2,,White 100% Organic Cotton Unbranded Short Sleeve Bodysuit (1,Baby Bodysuits Cotton 6 Pack Short Sleeve White Vests Tops B,0.4172661870503597,[??] POSSIBLE MATCH,Similarity only,50.0,3.455000000000001,123.3928571428572
B0F8BVF2R2,5060251952652.0,White 100% Organic Cotton Unbranded Short Sleeve Bodysuit (1,Baby Bodysuits Cotton 6 Pack Short Sleeve White Vests Tops B,0.4172661870503597,[??] POSSIBLE MATCH,Similarity only,50.0,3.455000000000001,123.3928571428572
B01LYOU5M5,5060015577237.0,Girls Plain Tights pk1 - Black age 3-4,"Girls Tights Plain Opaque 40 Denier, Age 2-12Years-18 Colour",0.4444444444444444,[??] POSSIBLE MATCH,Similarity only,50.0,0.3583333333333345,21.07843137254909
B00F2KN25S,5056721862040.0,Light Willow Oval Tray Basket with Handles,Woodluv Oval Antique Wash Willow Wicker Picnic Hamper Shoppi,0.39490445859872614,[??] POSSIBLE MATCH,Type match: basket,50.0,4.784999999999998,110.25345622119814
B0CV5J77K3,5056117210035.0,Polka Dot Short Sleeve Unbranded Cotton Bodysuit (3-6m),Bramble & Bear 3/6 Pack Short/Long Sleeve Baby Vests - Organ,0.35555555555555557,[??] POSSIBLE MATCH,Similarity only,50.0,8.611249999999998,354.37242798353907
B00DQTUQMY,5056117216884.0,Blue Unbranded Cotton Popover Baby Bib - ideal for personali,7 Pack Popover Baby Bib Bibs White Soft Towelling Unisex Mul,0.43609022556390975,[OK] TRUE MATCH,Type match: bib; Type match: baby,50.0,0.3950000000000004,19.949494949494973
B00DQTUQMY,,Lemon Unbranded Cotton Popover Baby Bib - ideal for personal,7 Pack Popover Baby Bib Bibs White Soft Towelling Unisex Mul,0.43283582089552236,[OK] TRUE MATCH,Type match: bib; Type match: baby,50.0,0.5650000000000004,31.21546961325969
B00DQTUQMY,5056117216891.0,Lemon Unbranded Cotton Popover Baby Bib - ideal for personal,7 Pack Popover Baby Bib Bibs White Soft Towelling Unisex Mul,0.43283582089552236,[OK] TRUE MATCH,Type match: bib; Type match: baby,50.0,0.5350000000000004,29.07608695652176
B00DQTUQMY,5056117216877.0,Lemon Unbranded Cotton Popover Baby Bib - ideal for personal,7 Pack Popover Baby Bib Bibs White Soft Towelling Unisex Mul,0.43283582089552236,[OK] TRUE MATCH,Type match: bib; Type match: baby,50.0,0.5350000000000004,29.07608695652176
B084YTSGR5,5012866013662.0,Farm Tractor  (Assorted Designs),Toyland® Pack of 6 Die Cast Metal Farm Tractor & Implements ,0.3973509933774834,[??] POSSIBLE MATCH,Similarity only,50.0,4.008333333333334,157.18954248366015
B07GZT5MQC,5055442154861.0,Cotton-Rich Tights (Age 7-8),I.L.C.K Girls Back To School Plain Cotton Rich Tights,0.41975308641975306,[??] POSSIBLE MATCH,Similarity only,50.0,1.7566666666666677,88.72053872053877
B019E5ZM72,5055442154847.0,Girls Plain Grey Tights 1 Pack (2-3 Years),I.L.C.K Girls Back To School Plain Cotton Rich Tights,0.42105263157894735,[??] POSSIBLE MATCH,Similarity only,50.0,0.4483333333333332,21.349206349206344
B0CP9CZSLB,5056117227545.0,Polystyrene Ball - 6cm.  Great for Sweetie Trees!,10 x Modelling Craft Polystyrene Foam Ball Sphere 6cm-White,0.4074074074074074,[??] POSSIBLE MATCH,Similarity only,50.0,1.5016666666666671,202.927927927928
B0BFB8GLXJ,5015302108533.0,Daytime Soother & Steriliser Box (2 Pack) (Assorted Designs),BIBS Pacifier Box with Strap. Soother Holder and Steriliser ,0.3825136612021858,[??] POSSIBLE MATCH,Similarity only,50.0,3.831666666666667,189.68646864686468
B0CJMMYHLC,5055442154519.0,Kids 3pk Plain Sock - Navy 37-40 / 4-6,A2Z 4 Kids Boy's Socks-970 Socks,0.4,[??] POSSIBLE MATCH,Type match: sock,50.0,1.8450000000000009,108.52941176470594
B0CP9CZSLB,,Polystyrene Ball - 6cm.  Great for Sweetie Trees!,10 x Modelling Craft Polystyrene Foam Ball Sphere 6cm-White,0.4074074074074074,[??] POSSIBLE MATCH,Similarity only,50.0,0.7016666666666671,45.56277056277059
B0FDKSMBTS,5023797402791.0,Soft Touch Plain White Turnover Socks (Newborn),"12 Pairs Baby White Socks Newborn 0-12 Months, Soft Elastic ",0.3742690058479532,[??] POSSIBLE MATCH,Type match: sock; Type match: baby,50.0,3.0900000000000007,325.2631578947369
B00DQTUQMY,,Cerise Unbranded Cotton Popover Baby Bib - ideal for persona,7 Pack Popover Baby Bib Bibs White Soft Towelling Unisex Mul,0.4,[??] POSSIBLE MATCH,Type match: bib; Type match: baby,50.0,0.3950000000000004,19.949494949494973
B0DR8229TX,5035288105913.0,Boys Printed Metal Water Bottle (350ml) (Assorted Designs),"BOGI Kids Metal Water Bottle with Straw, 350ml Kid Stainless",0.3464566929133858,[??] POSSIBLE MATCH,Similarity only,50.0,5.681666666666668,271.8500797448167
B0B34KQ2KV,,UK Made High quality Cotton turn down socks 0-6months - brig,Baby Thick Winter Socks Cotton Infant Newborn Cozy Warm Sock,0.38848920863309355,[??] POSSIBLE MATCH,Type match: sock,50.0,1.4450000000000005,125.65217391304353
B0CV5J77K3,,Polka Dot Short Sleeve Unbranded Cotton Bodysuit (3-6m),Bramble & Bear 3/6 Pack Short/Long Sleeve Baby Vests - Organ,0.35555555555555557,[??] POSSIBLE MATCH,Similarity only,50.0,4.533333333333334,260.536398467433
B09FLJJZCV,5050565758200.0,28cm Plush Handing Reindeer (Assorted),Christmas Stuffed Animal Cute Plush Moose Reindeer Stuffed A,0.3137254901960784,[??] POSSIBLE MATCH,Type match: toy,50.0,8.434583333333332,708.7885154061623
B0C59GH76B,5020133113076.0,Boys 2 Pack of Cosy Socks with Grippers Assorted Designs,Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，,0.2892561983471074,[??] NEEDS VERIFICATION,"Type MISMATCH: supplier=sock, amazon=different",50.0,10.700000000000005,572.1925133689841
B09FL2GD6J,5707167001424.0,Personalisable Wooden Cutting Board,Personalised Chopping Board Cheese Board Oak Wooden Cutting ,0.336734693877551,[??] POSSIBLE MATCH,Similarity only,50.0,5.709583333333334,318.97113594040974
B0F8BVF2R2,,Cerise Short Sleeve Unbranded Bodysuit (18-24 Months),Baby Bodysuits Cotton 6 Pack Short Sleeve White Vests Tops B,0.35,[??] POSSIBLE MATCH,Similarity only,50.0,3.825000000000001,157.40740740740748
B00G69NEN4,5056721895734.0,Natural & Silver Hogla Basket With Liner (14 x 14cm),Compactor Cosmos Etna Basket - Stylish Black Woven Paper and,0.35802469135802467,[??] POSSIBLE MATCH,Type match: basket,50.0,1.4366666666666683,93.2900432900434
B0BGS9K4F1,5056117226678.0,Lemon Unbranded Cotton Popover Baby Bib - ideal for personal,Baby 12 Pack Bibs 100% Cotton White Popover The Head One Siz,0.3333333333333333,[??] POSSIBLE MATCH,Type match: bib; Type match: baby,50.0,3.798333333333335,209.852670349908
B09P5D1GZ9,5053154800489.0,Promo White Bear T-shirt Medium - Fits (21 cm / 8 inch) Bear,Safety First Aid Group Workplace First Aid Kit British Stand,0.20100502512562815,[??] NEEDS VERIFICATION,Similarity only,50.0,16.999999999999996,758.9285714285712
B0FFMT744L,5056519244195.0,Red Velvet Magnolia with Glitter Edge (Dia20cm),22cm Large Glitter Poinsettia 4 Pcs Artificial Velvet Magnol,0.31666666666666665,[??] POSSIBLE MATCH,Similarity only,50.0,5.271666666666667,267.5972927241963
B08L3H3R5T,5023797100536.0,Luxury cotton towelling baby twin pack wash cloths by Soft T,Little Gubbins 20 Cotton Terry Baby Wipes | Pack of 20cm x 2,0.2978723404255319,[??] NEEDS VERIFICATION,Type match: baby,50.0,6.455000000000001,481.7164179104478
B0FFMT744L,5056519244263.0,Dusty Pink Velvet Magnolia with Glitter Leaf (Dia26cm),22cm Large Glitter Poinsettia 4 Pcs Artificial Velvet Magnol,0.3076923076923077,[??] POSSIBLE MATCH,Similarity only,50.0,5.271666666666667,267.5972927241963
B0DR8229TX,5056283884887.0,Boys Printed Metal Water Bottle (350ml) (Assorted Designs),"BOGI Kids Metal Water Bottle with Straw, 350ml Kid Stainless",0.3464566929133858,[??] POSSIBLE MATCH,Similarity only,50.0,1.3416666666666666,30.913978494623656
B08F7SKNP6,,Natural Wood Adjustable Rocking Moses Basket Stand,ELEGANT BABY Beary Nice Cream Palm Moses Basket with Deluxe ,0.2681564245810056,[??] NEEDS VERIFICATION,Type match: basket,50.0,9.095000000000002,50.38781163434904
B08F7SKNP6,,Natural Wood Adjustable Rocking Moses Basket Stand,ELEGANT BABY Beary Nice Cream Palm Moses Basket with Deluxe ,0.2681564245810056,[??] NEEDS VERIFICATION,Type match: basket,50.0,9.095000000000002,50.38781163434904
B0DR8229TX,5056283884900.0,Girls Printed Metal Water Bottle (350ml) (Assorted Designs),"BOGI Kids Metal Water Bottle with Straw, 350ml Kid Stainless",0.34509803921568627,[??] POSSIBLE MATCH,Similarity only,50.0,1.3416666666666666,30.913978494623656
B0FV351DG1,5050750073095.0,AOP Lined Hooded Robe Jungle,Slumber Hut® BORG Snuggle Fleece Dressing Gown Hooded Luxury,0.31746031746031744,[??] POSSIBLE MATCH,Similarity only,50.0,3.7995833333333335,102.69144144144144
B0BVL1S312,5020133113540.0,Girls Black Knee High Socks With Ribbon,3 Pairs Girls Knee High School Socks Cotton Socks with Fluff,0.3350253807106599,[??] POSSIBLE MATCH,Type match: sock,50.0,1.8883333333333343,110.42884990253415
B08XTQGQCN,5055977042398.0,Stainless Steel BBQ Tool Set,"ROMANTICIST 29pcs BBQ Grill Tool Set for Men Dad, Heavy Duty",0.20444444444444446,[??] NEEDS VERIFICATION,Similarity only,50.0,14.688333333333333,337.66283524904213
B08XW592VP,5050565396129.0,Stainless Steel BBQ Tool Set,ROMANTICIST 26pcs Extra Thick Stainless Steel Grill Tool Set,0.22123893805309736,[??] NEEDS VERIFICATION,Similarity only,50.0,12.968333333333332,1071.763085399449
B093V3F7KT,5023797300929.0,Cotton jersey baby hat in pink by Soft Touch,Soft Touch Pack of 2 Baby Hat Baby Boys Girls Cotton Hat New,0.34838709677419355,[??] POSSIBLE MATCH,Brand match: soft touch; Type match: baby,50.0,0.1800000000000005,12.162162162162195
B0FJY5HD6Z,5033601584483.0,Tropical Icons Extra Large Gift Bag,"56× 36 inches Extra Large Birthday Gift Bag with Ribbon, Tag",0.33557046979865773,[??] POSSIBLE MATCH,Similarity only,50.0,1.3750000000000004,108.2677165354331
B0845XYT99,5012866625223.0,Wooden Pirate Puzzle 2 Asstd  by AtoZ Toys,Toddler Educational Toys for 1 2 3 Years Old Boys and Girls ,0.2318840579710145,[??] NEEDS VERIFICATION,Type match: toy,50.0,11.724999999999998,1028.5087719298242
B018SIRI3C,5023797405815.0,Blue \'Elegance\' Knee Length Socks w/Pom Pom,Mysocks Knee High Socks for Women and Men - Soft Combed Cott,0.32051282051282054,[??] POSSIBLE MATCH,Type match: sock,50.0,2.798333333333333,155.46296296296293
B09T89RJJH,5055442154939.0,Girls Plain White Tights 1 Pack (7-8 Years),Girls Tights Microfiber Kids School Footed Soft Ballet Dance,0.3185840707964602,[??] POSSIBLE MATCH,Similarity only,50.0,2.941666666666668,140.07936507936515
B09T89RJJH,5055442155097.0,Girls Plain White Tights 1 Pack (7-8 Years),Girls Tights Microfiber Kids School Footed Soft Ballet Dance,0.3185840707964602,[??] POSSIBLE MATCH,Similarity only,50.0,2.941666666666668,140.07936507936515
B0F7RXGZ1X,5060251956520.0,Pink 100% Organic Cotton Unbranded Sleepsuit (0-3 Months),Baby Girl Sleepsuits 3 Pack Cotton Pink Floral Fruit Baby Gr,0.31666666666666665,[??] POSSIBLE MATCH,Similarity only,50.0,2.9716666666666685,53.54354354354358
