SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,tier,confidence_score,flags,reasons,ean_exact_match,Category,v2_tier,v2_confidence,v2_flags
AMTECH HEAVY DUTY SCRAPER WITH EXTENTION HANDLE,"13-in-1 Painters Tool - Stainless Steel Multi Scraper Includes Roller, Straight and Curved Scrapers",,,B09MQM2THW,5.424,7.64,-2.0683333333333334,-40.79552925706773,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH,UNPROFITABLE","No supplier EAN,Weak title match (sim=0.35, shared=1)",False,Other,TIER_3_NEEDS_REVIEW,24,NO_EAN_DATA | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
FEBREZE AIR FRESHENER BLOSSOM BREEZE 185ML PK8,"2 Pcs 1345736080 Rear Door Lock Striker Latch, Replacement for Peugeot Boxer 2006-2022, Replaces 1369006080 8726000000 8726.E6",8700216185653.0,,B0F73FL44L,16.116,15.99,-5.754999999999998,-41.16595135908439,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.27, shared=0)",False,Air Fresheners,TIER_3_NEEDS_REVIEW,16,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
BACOFOIL ZIPPER BAGS ALL PURPOSE 15 PACK SMALL 1L,San Pellegrino Italian Sparkling Drinks Tastefully Light Sparkling Blood Orange Canned Soft Drink 12 x 330ml | 69 kCals per Can,5023139861019.0,8002270586828.0,B08HMVTSYY,1.944,7.2,-0.9300000000000008,-42.8571428571429,TIER_4_REJECTED,0,"EAN_MISMATCH,TITLE_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5023139861019 vs amazon=8002270586828,Very weak title match (sim=0.15, shared=0)",False,Bin Bag Carrier Bag Paper Bag,TIER_4_REJECTED,14,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
BLOOME DECORATIVE CANDLE FRESH BERRIES PK12,Washing Machine Door Handle for Hoover Candy Clear See Through Clear Black 43011740,5055566985310.0,5060629998190.0,B0B9SRGQPR,11.556,11.95,-4.431666666666668,-43.53307138179437,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5055566985310 vs amazon=5060629998190,Weak title match (sim=0.35, shared=0)",False,Candles Air Fresheners Diffuse,TIER_3_NEEDS_REVIEW,19,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
XOXO SHELL HAIR CLIPS 2PC,Stylish Pink & Blue Xoxo Shell Hair Grips - Assorted Color (Pack of 2) - Stunning Sea-inspired Hair Accessories - Perfect for Effortless Beachy Hairstyles,5050565566478.0,,B0BKR25YSV,1.008,4.51,-0.605416666666667,-43.55515587529978,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.27, shared=3)",False,Other,TIER_3_NEEDS_REVIEW,42,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
BLACKSPUR 1M SINK AND DRAIN CLEANER,"Mr Muscle Drain Unblocker, Sink & Drain Cleaner, Fast Acting Heavy Duty Drain Gel, Dissolves Clogs, Works 3x Better Than Bleach, Safe for All Pipes, Duo Pack (2 x 500ml)",5017403129394.0,,B086KDW3W5,1.008,4.5,-0.6125000000000002,-44.06474820143886,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.26, shared=3)",False,Other,TIER_3_NEEDS_REVIEW,38,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
MARKSMAN PK12 FLORAL GARDEN GLOVES,5PCS Bosch Strimmer Spool Replacement Kit - Compatible with Art 24/27/30/30-36 LI & AdvancedGrassCut - Includes 4 Spools + 1 Cover,5038673630267.0,740919239701.0,B0DT6W3S2X,10.8,10.99,-4.461666666666667,-46.71902268760908,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5038673630267 vs amazon=740919239701,Weak title match (sim=0.19, shared=0)",False,Diy   Tools,TIER_4_REJECTED,10,EAN_MISMATCH | TITLE_MISMATCH | BRAND_MISMATCH | UNPROFITABLE
DENTIPLUS DENTAL FLOSS 50M PACK OF 2,Plastic-Free Floss | 100% Recyclable | Sustainable Packaging,5050375044463.0,,B0C5X7HF9W,1.14,4.5,-0.7225000000000001,-48.16666666666667,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.35, shared=1)",False,Bathroom   Cosmetics   Beauty,TIER_3_NEEDS_REVIEW,27,AMAZON_EAN_MISSING | TITLE_WEAK | UNPROFITABLE
UNIQUE ROUND 9IN RED 16 PLATES,Solid Ruby Red Round Paper Dinner Plates (22cm) 16 Count - Sturdy & Elegant for Parties and Events,11179314539.0,11179314539.0,B001GJ1OFE,1.68,5.0,-0.9533333333333328,-48.88888888888887,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH,UNPROFITABLE","No supplier EAN,Weak title match (sim=0.31, shared=3)",False,Other,TIER_3_NEEDS_REVIEW,44,NO_EAN_DATA | BRAND_MISMATCH | UNPROFITABLE
GLOVES ORANGE GRIPPER L PK12,6 Pack A6481 A6485 Thread Spool for Black Decker Strimmer STC1820CM STC1820PC STC1820EPC STC1840EPC ST5530 ST1823 GLC1823L20 (6 Pack + 1 Copertura + 1 Molar la),5038673630120.0,,B09V2Q3XVK,14.772,12.99,-6.384999999999999,-49.65007776049765,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.09, shared=0)",False,Diy   Tools,TIER_4_REJECTED,10,AMAZON_EAN_MISSING | TITLE_MISMATCH | BRAND_MISMATCH | UNPROFITABLE
CAROLINE CUPCAKE 100 CASES PK12 1704,"TECBEARS Matte PLA Filament 1.75mm Sakura Pink 1KG, High Speed 50-600mm/s 3D Printer Filament, Smooth Matte PLA Finish, Dimensional Accuracy +/- 0.02mm, 1KG Spool (2.2 LBS), 330 Meters",5012145013482.0,,B0DPSKXJLS,10.956,11.01,-4.875,-50.36157024793388,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.12, shared=0)",False,Disposable Tableware,TIER_4_REJECTED,13,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
PAPER BAG & HANDLE WHITE PK250 8X13X10IN,"LEGO Star Wars Clone Trooper & Battle Droid Battle Pack, incl. 4 Minifigures, 5 Droids and a Speeder Bike with Shooters - Building Toys for 7+ Year Old Boys & Girls 75372",5036895901134.0,5702017584317.0,B0CFVY784R,19.356,15.99,-8.405,-50.38968824940048,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5036895901134 vs amazon=5702017584317,Weak title match (sim=0.23, shared=0)",False,Bin Bag Carrier Bag Paper Bag,TIER_4_REJECTED,12,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
STATUS 9W LED 2D 4 PIN WARM WHITE BULB,"5-Mode High-Pressure Water Saving Shower Head with ON/Off Switch, Adjustable Angle Bracket, Self-Cleaning Nozzles, Durable ABS Build, Easy Wall Mount",5022822225039.0,5061086350606.0,B0FNN72N7Z,9.816,9.99,-4.404999999999999,-50.458190148911775,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5022822225039 vs amazon=5061086350606,Weak title match (sim=0.17, shared=0)",False,Light Bulbs,TIER_4_REJECTED,14,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
PPS WOODEN BIODEGRADABLE 100 TEASPOONS,"G4GADGET 100x Wooden Spoons - Disposable Spoon Biodegradable Birch Wood Utensils for Parties, Picnics, Weddings, BBQs, and Events",5030481985102.0,5061060360461.0,B0DBJB5JY1,1.752,4.99,-1.0216666666666658,-50.829187396351536,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5030481985102 vs amazon=5061060360461,Weak title match (sim=0.33, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,34,EAN_MISMATCH | BRAND_MISMATCH | UNPROFITABLE
LOCKSMITH PADLOCK 50MM,"50mm Heavy-Duty Padlock with Keys Lock with Hardened Steel Shackle Security for Shed, Fence gate & Garage Gym lockers suitcases Anti-Cutting & Sawing Protection with 2 Matching Keys 1PC",5034537018431.0,7427316666752.0,B0F2251VN1,2.016,3.98,-1.163333333333333,-52.16741405082212,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5034537018431 vs amazon=7427316666752,Weak title match (sim=0.13, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,31,EAN_MISMATCH | UNPROFITABLE
EURO BIN LINER SWING BIN 50 BAG PK5,"50 x 35L Medium Duty Swing Bin Liners Flat Top 555x710mm (22x28"") White",5022458004565.0,,B09TL98GGH,4.836,6.49,-2.3929166666666664,-52.24708879184861,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.35, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,36,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
5M X 18MM TAPE MEASURE,"DID Reractable Tape Measure 5m/16ft, Imperial/Metric Measurements with Durable Clip, Griplock Technology (Black/Yellow)",5056338360311.0,,B0DC11TKMY,1.008,4.29,-0.7612499999999999,-54.76618705035969,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.21, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,40,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
EVEREADY LED BULB WARM WHT GLS ES 5.5/40W PK5,"3 Pack Flush Valve Seal Compatible with Ideal Standard Toilet Cistern, Replacement Seal & Clip for Armitage Shanks Flush Valves SV01967 SV93467 EV98167, Toilet Cistern Flush Parts",5050028163012.0,,B0GKCR9MWK,4.296,5.99,-2.297083333333333,-55.61945117029863,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.21, shared=0)",False,Light Bulbs,TIER_3_NEEDS_REVIEW,15,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
STATUS 12W LED 2D 4 PIN BULB WARM WHITE,"DiCUNO G4 LED Bulbs 2W Warm White 3000K, 20W Halogen Equivalent, 12V, G4 Bi-Pin LED Light Bulbs, Non-Dimmable Light for Home Lighting, 200LM, Pack of 10",5022822225053.0,,B08R9JK5QM,12.024,9.99,-5.903749999999999,-55.8538315988647,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.24, shared=4)",False,Other,TIER_3_NEEDS_REVIEW,36,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
KETTLE GLASS 1500ML,"Bingo Baby Shower Game Cards for 25 Guests, Baby in Bloom Pink Floral Design",6923659688457.0,,B0G1YFDCFP,8.328000000000001,7.99,-4.2404166666666665,-56.61437472185136,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=0)",False,Glass Tableware,TIER_4_REJECTED,12,AMAZON_EAN_MISSING | TITLE_MISMATCH | BRAND_MISMATCH | UNPROFITABLE
AIRWICK CANDLE APPLE CRUMBLE 105G PK6,Herschel Tuning Slide Grease 10g – PTFE Super Charged – Long-Lasting Lubricant for Brass Instrument Slides – Smooth Adjustment & Corrosion Protection,5059001508218.0,5061058651533.0,B0FLVXBRRC,10.739999999999998,7.99,-5.501666666666665,-57.91228070175437,TIER_4_REJECTED,0,"EAN_MISMATCH,TITLE_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5059001508218 vs amazon=5061058651533,Very weak title match (sim=0.14, shared=0)",False,Air Fresheners,TIER_4_REJECTED,12,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
NATURAL RUBBER PALM GOLVES SIZE 10 PK12,3PCS Bosch Strimmer Spool Replacement Kit - Compatible with Art 24/27/30/30-36 LI & AdvancedGrassCut - Includes 3 Spools with Line,5038673630274.0,,B0DT6ZFTTS,10.8,8.99,-5.592083333333333,-58.55584642233856,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.23, shared=0)",False,Diy   Tools,TIER_3_NEEDS_REVIEW,16,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
QUEEN OF CAKES ICING 20 BAGS,20 x Disposable Piping Icing Bags For All Icing and Cake Decorating Use With Or Without Decorating Nozzles,5050375115798.0,,B01LX5S0ZP,0.972,3.29,-0.8083333333333331,-59.4362745098039,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,36,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
AMTECH SOCKET 11PC SET 1/2 INCH,"Deep Impact Socket Set, 11PCS 1/2 Inch Driver 10mm-24mm Metric Deep Sockets with 1/4'' Hex Shank Socket Adapter, Automotive Trucks Car Tires Tractors Engines Repairing DIY Mechanic Tool",5032759029495.0,,B0D298Q8DT,24.864,16.99,-12.661666666666664,-59.52828710233506,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.22, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,40,AMAZON_EAN_MISSING | UNPROFITABLE
EVEREADY LED BULB WARM WHT GOLF ES 6/40W PK5,6W LED Golf Opal E27 WW S13606,5050028163879.0,,B07KCKG9F7,4.296,5.74,-2.474166666666666,-59.907183212267945,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.38, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,28,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
ASPEN BOWL 12CM,"Exo Terra Feeding Dish, Medium",26102105061.0,,B0002AR4C0,2.484,4.05,-1.5849999999999995,-60.496183206106856,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH,UNPROFITABLE","No supplier EAN,Weak title match (sim=0.18, shared=0)",False,Other,TIER_4_REJECTED,10,NO_EAN_DATA | TITLE_MISMATCH | BRAND_MISMATCH | UNPROFITABLE
151 DECORATORS TOOLS MASONARY PAINT BRUSH,13 X 4CM Masonry Wall Stone Brick Paint Brush,5050375058668.0,,B0056TKSC0,1.476,4.79,-1.0883333333333332,-61.14232209737827,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.53, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,39,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
AMTECH SNAP HOOK,Am-Tech Snap Hook Set (3 Pieces),5032759022083.0,,B0030EBCHS,1.692,3.47,-1.218333333333333,-62.15986394557822,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.71, shared=2)",False,Other,TIER_2_LIKELY,65,AMAZON_EAN_MISSING | UNPROFITABLE
NUSUK AIR FRESHNER ABEER 300ML PK12,"SANGADO GARDENIA Perfume for Women (parfum), 8-10 hours long-lasting, Luxury smelling, 50 ml, Code: 710",6295151500149.0,,B0100908NY,24.18,15.96,-12.89,-62.27053140096618,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.23, shared=0)",False,Other,TIER_3_NEEDS_REVIEW,16,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
AMTECH ENGINEERS FILE 5PC SET,"Mini Loop Resistance Bands For Women, Rubber Exercise Bands Resistance For Legs And Glute, 6 cm Widened Version",5032759023134.0,,B0DFGQ2G7C,7.476000000000001,6.99,-4.2387500000000005,-62.5184365781711,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=0)",False,Amtech Tools,TIER_3_NEEDS_REVIEW,17,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
AIRWICK FRESHMATIC REFILL MANGO PK4,"Air Wick Cherry Blossom & Raspberry Essential Mist Twin Refill 20ml, Lasting for up to 45 days per refill, Air Freshener",5011417572337.0,5059001021533.0,B0DP7L6X6D,10.068,7.62,-5.69,-63.64653243847873,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5011417572337 vs amazon=5059001021533,Weak title match (sim=0.37, shared=1)",False,Air Fresheners,TIER_3_NEEDS_REVIEW,25,EAN_MISMATCH | TITLE_WEAK | UNPROFITABLE
EVEREADY LED BULB WARM WHT CANDLE ES 6W PK5,6W LED Candle Opal E27 WW S13614,5050028163954.0,,B07KCDJZ9P,4.296,5.45,-2.679583333333333,-64.88095238095238,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.43, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,39,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
STACKING BOWL GLASS 9CM PK6,Luminarc Stacking Bowl Clear,26102150184.0,,B0000CFLXD,4.836,5.57,-3.0445833333333328,-66.47561863173216,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH,UNPROFITABLE","No supplier EAN,Weak title match (sim=0.58, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,48,NO_EAN_DATA | UNPROFITABLE
FEBREZE AIR FRESHENER VANILLA COOKIE 185ML PK8,Airwick Essential Mist Kit Peony & Jasmine,,,B078J43T9V,16.116,9.64,-9.416666666666664,-67.35813066285168,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH,UNPROFITABLE","No supplier EAN,Weak title match (sim=0.34, shared=0)",False,Other,TIER_3_NEEDS_REVIEW,21,NO_EAN_DATA | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
ROYAL MARKET CATERING FOIL 75MX450MM,Catering Foil 450mm x 75Meter - Commercial Quality Aluminium Foil Food Wrap - 250foot,5010326059311.0,,B01CTO0T0U,10.284,9.99,-6.154999999999999,-67.48903508771929,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.32, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,37,AMAZON_EAN_MISSING | UNPROFITABLE
AIRPURE REFILL CITRUS 250ML PK12,Sharpie Permanent Markers | Fine Point for Bold Details | Black Ink | 12 Marker Pens,5060194130711.0,3501179961118.0,B01MURLV9K,12.084,8.99,-7.178333333333333,-67.59259259259258,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5060194130711 vs amazon=3501179961118,Weak title match (sim=0.16, shared=0)",False,Air Fresheners,TIER_3_NEEDS_REVIEW,18,EAN_MISMATCH | TITLE_WEAK | UNPROFITABLE
151 DECORATORS TOOLS WALLPAPER PASTE BRUSH,"13Cm 13 X 4Cm Wallpaper Wall Paper Brush, White",5050375058682.0,,B004V9JA98,1.476,4.28,-1.203333333333333,-67.60299625468163,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.55, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,38,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
EVEREADY LED BULB WARM WHT GLS BC 5.5/40W PK5,5.6W LED GLS Opal B22 WW S13618,5050028163992.0,,B07KCP5LSY,4.296,5.28,-2.8,-67.79661016949152,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.36, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,26,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
SHRINK WRAP CLEAR 400MM X 300M,1 Roll Clear Stretch Shrink Wrap (All Pack Sizes) 400mm x 250m x 23 Micron Strong Heavy Duty Packaging Cling Film Tear Resistant Water & Moisture Proof Multi Use Pallet Wrap,,9175568116942.0,B0BV6PD22P,6.456,7.99,-4.021666666666666,-67.81899943788645,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH,UNPROFITABLE","No supplier EAN,Weak title match (sim=0.25, shared=4)",False,Other,TIER_3_NEEDS_REVIEW,48,NO_SUPPLIER_EAN | UNPROFITABLE
AMTECH TILE CUTTER 16 INCH,"Meccion Diamond Hole Saw with Pilot Center Drill Bit 25mm Diamond Core Hole Cutter for Tile, Porcelain, Glass, Marble, Ceramic",,,B0CJHHTYGV,17.052,9.99,-10.09375,-68.38584010840107,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH,UNPROFITABLE","No supplier EAN,Weak title match (sim=0.27, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,29,NO_EAN_DATA | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
PAPER BAG & HANDLE BROWN JUMBO PK250 10X15.5X12 INCH,Pack of 3 Replacement Flush Valve Rubber Seal Washer For Siamp Optima 49/50 34490507,5022453013739.0,5060977441492.0,B0FFHCPKKW,19.488,9.95,-11.488333333333332,-68.42366487988882,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","EAN mismatch: supplier=5022453013739 vs amazon=5060977441492,Weak title match (sim=0.27, shared=0)",False,Bin Bag Carrier Bag Paper Bag,TIER_4_REJECTED,14,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
EVEREADY LED BULB WARM WHT R50 SES 6.2W PK5,6.2W LED R50 Opal E27 WW S13631,5050028164128.0,,B07KGJCYFW,6.180000000000001,5.87,-3.952083333333333,-69.33479532163742,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.36, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,38,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
KINGFISHER DOOR WEDGES 4PK,4 Pack of Rubber Door Stop Wedges,5013478138552.0,,B00E96S4Q8,1.272,3.15,-1.1250000000000002,-69.87577639751554,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.54, shared=2)",False,Other,TIER_3_NEEDS_REVIEW,42,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
AIRWICK CANDLE WARM VANILLA COOKIE 220G PK6,"3 Pack Replacement Shaver Heads for HQ8 PT720 PT725 PT815 PT860 AT890 AT899 AT750 Series, Men Electric Shaving Heads Blades Trimmer Razor Accessories Replacement Rotary Heads",5999109543608.0,33985446051.0,B08K4RJBDZ,17.46,7.97,-10.558333333333334,-69.92273730684326,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.13, shared=0)",False,Air Fresheners,TIER_4_REJECTED,13,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
UNIQUE ROUND 9IN POWDER BLUE 16 PLATES,Solid Powder Blue Round Paper Dinner Plates (22cm) 16 Count - Sturdy & Elegant for Parties and Events,11179308996.0,11179308996.0,B00W6QOGLK,1.68,4.34,-1.403333333333333,-71.96581196581195,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH,UNPROFITABLE","No supplier EAN,Weak title match (sim=0.33, shared=4)",False,Other,TIER_3_NEEDS_REVIEW,52,NO_EAN_DATA | BRAND_MISMATCH | UNPROFITABLE
MARKSMAN COMBINATION TOOL SET,T-22 Combination Tool Set,5038673521114.0,,B07ZRVPNL9,1.14,3.98,-1.090833333333333,-72.72222222222223,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.79, shared=2)",False,Other,TIER_2_LIKELY,62,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
RAPIDE SUGAR SOAP CONCENTRATED 800ML,SuperGift 800ml Fast Acting Concentrated Sugar Soap for Cleaning and Preparing Surfaces Prior to Painting (RAP-1),5055319510356.0,,B078XHZ2HQ,1.476,4.96,-1.3266666666666664,-74.5318352059925,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.29, shared=4)",False,Other,TIER_3_NEEDS_REVIEW,49,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE
GLADE AIR FRESHENER VANILLA 300ML PK12,"UCANBE White Liquid Foundation for Halloween Clown Goth Zombie Vampire Skeleton Skull Joker Cosplay Costume SFX Makeup, Waterproof Full Coverage Longwear Matte Flawless Finish",5000204957761.0,,B0F7XSW7W5,18.132,8.99,-11.702083333333334,-74.7259472115794,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.15, shared=0)",False,Air Fresheners,TIER_4_REJECTED,13,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH | UNPROFITABLE
