SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,Unit_Qty_Flag,Unit_Qty_Note,Bucket
Glamorize Mahogany Permanent Hair Colour No.4,"Creme Colour Womens Permanent Hair Dye (6 Colour Choices) [04 Mahogany, LL_0774]",5055257878532,5055257878532.0,B01LX41P0D,0.948,5.59,0.209583333333333,15.640547263681569,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.51, shared=4)",True,https://www.poundwholesale.co.uk/mahogany-permanent-hair-colour-no-4-vibrant-colour-in-5-easy-steps,https://www.amazon.co.uk/dp/B01LX41P0D,,Wholesale Hair Care,MATCH,,B
Bin Brite Island Fruit Bin Odour Neutraliser 500g,"Bin Odour Neutraliser | Keeps Your Bins Fresh & Clean - Soaks Up Liquid, Eliminates Odours (Island Fruit - 500g)",5053249269467,5053249269467.0,B0F3PH3KFC,1.62,7.79,0.2916666666666672,15.350877192982482,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=6),Brand match: bin",True,https://www.poundwholesale.co.uk/bin-brite-island-fruit-bin-odour-neutraliser-500g,https://www.amazon.co.uk/dp/B0F3PH3KFC,,Multi Purpose Cleaners,MATCH,,B
Marksman Hook And Pick Set 4pc,4Pc Pick and Hook Tool Set Mini Hook Scraping Tool,5038673680552,5038673680552.0,B08VNB8QFW,1.236,4.97,0.2416666666666667,15.295358649789032,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.38, shared=3)",True,https://www.poundwholesale.co.uk/marksman-hook-and-pick-set-4pc,https://www.amazon.co.uk/dp/B08VNB8QFW,,Wholesale Car Care,MATCH,,B
Cake Cases Assorted Designs 100 Pack,"Pack of 100 Cup Cake, Fairy Cake & Muffin Cases in Fancy Assorted Designs",5015302477202,5015302477202.0,B00HZN9DDA,0.852,5.45,0.1904166666666669,15.11243386243388,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.50, shared=5)",True,https://www.poundwholesale.co.uk/cake-cases-4-asst-design-pk-100,https://www.amazon.co.uk/dp/B00HZN9DDA,,Wholesale Baking,MATCH,,B
Roadster Aluminium Carbon Car Mat Set 4pc,UNIVERSAL 4 PIECE CAR MAT SET CARBON FIBRE LOOK - NEW,5038673810829,5038673810829.0,B004VF5NG6,8.448,15.7,1.1208333333333331,14.76723759332455,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.43, shared=3)",True,https://www.poundwholesale.co.uk/roadster-aluminium-carbon-car-mat-set-4pc,https://www.amazon.co.uk/dp/B004VF5NG6,,Wholesale Car Care,UNCLEAR,,B
Wholesale Dekton Dri Aire Refillable Large Cream Premium Moisture Absorber 2 X 700g | Pound Wholesale,"Dri Aire Large Hi Grade Dehumidifier With 2 × 700g Refill Bags For Fast, Power-Free Moisture Absorption And Damp Protection In Compact Low-Ventilation Spaces Around The Home",5055441468587,5055441468587.0,B0G2MLDBB5,8.796,17.99,1.1516666666666644,14.61505922165818,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.36, shared=5)",True,https://www.poundwholesale.co.uk/dekton-dri-aire-refillable-large-cream-premium-moisture-absorber-2-x-700g,https://www.amazon.co.uk/dp/B0G2MLDBB5,,Dehumidifiers,UNCLEAR,,B
White Biodegradable Bagasse Plates 18cm 50 Pack,50 Pack 7' Inch 18cm Compostable Biodegradable Bagasse Plates Eco Friendly,5030481985171,5030481985171.0,B08RP5LY4G,2.292,7.99,0.348333333333334,14.15989159891602,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.58, shared=4)",True,https://www.poundwholesale.co.uk/white-biodegradable-bagasse-plates-18cm-50-pack,https://www.amazon.co.uk/dp/B08RP5LY4G,,Wholesale Partyware,MATCH,,B
Clear Plastic Round Food Containers With Lid 1000ml 4 Pack,Pack of 4 Food Storage Container With Lid Round 1000ml Kitchen Essential,5030481930362,5030481930362.0,B07DC7Q2DV,0.924,5.52,0.1799999999999995,13.636363636363596,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.57, shared=4)",True,https://www.poundwholesale.co.uk/clear-plastic-round-food-containers-with-lid-1000ml-4-pack,https://www.amazon.co.uk/dp/B07DC7Q2DV,,Wholesale Storage Boxes Containers,MATCH,,B
Maxifix Precision Epoxy Adhesive,"Maxifix Precision Epoxy Adhesive – Strong, Long-Lasting Bond; Equal Dispensing of Resin & Hardener with One Push; 30-Minute Fast Set Time; Perfect for Ceramic, Glass, Wood, Plastic & More",5060211774881,5060211774881.0,B006VY8U0G,1.236,5.98,0.203333333333334,12.86919831223633,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.31, shared=4),Brand match: maxifix",True,https://www.poundwholesale.co.uk/maxifix-precision-epoxy-adhesive-strong-long-lasting-adhesive-dispenses-equal-quantity-of-resin-hardener-with-one-push-30-minute-set-time-sticks-ceramic-glass-wood-plastic-more,https://www.amazon.co.uk/dp/B006VY8U0G,,Wholesale Glue Adhesives Tape,MATCH,,B
Large Dish Drainer Graphite,My Bargains Online Shop Graphite Plastic Kitchen Cutlery Dish Drainer,5022092001760,5022092001760.0,B0080NPKD6,1.164,7.43,0.1916666666666664,12.609649122807,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.35, shared=3)",True,https://www.poundwholesale.co.uk/large-dish-drainer-graphite,https://www.amazon.co.uk/dp/B0080NPKD6,,Bowls Storage,MATCH,,B
Dekton Mixed Screw & Wall Plug Assortment Mega Pack 230pc,"Dekton 230pcs Sheet Metal Screw & Anchor Kit - Comprehensive Assortment | Includes Screws & Anchors | Ideal for Wood, Metal & Drywall | Durable & Corrosion-Resistant | Organized Case | Versatile Use",5055441457383,5055441457383.0,B0DL6FFXN2,2.808,7.99,0.3595833333333338,12.44232987312574,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.32, shared=3),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-mixed-screw-wall-plug-assortment-mega-pack-230pc,https://www.amazon.co.uk/dp/B0DL6FFXN2,Available (see Keepa data),Dekton Miscellaneous,MATCH,,B
151 Small Space Dehumidifier Bags 2 X 50ml,3 x Packs Of Small Space Dehumidifier Bags Moisture Trap Sachets Damp Mould Control For Car Caravan Or Home,5053249224534,5053249224534.0,B074P59NRM,0.888,5.99,0.1516666666666668,11.757105943152467,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.47, shared=4)",True,https://www.poundwholesale.co.uk/3-x-50ml-small-space-dehumidifier-bags,https://www.amazon.co.uk/dp/B074P59NRM,,Dehumidifiers,UNCLEAR,,B
Halloween Novelty Glasses Assorted,Gem Imports Halloween Pumpkin Glitter Novelty Fancy Dress Glasses,5056170355155,5056170355155.0,B0CKXS1FQK,0.852,5.39,0.147916666666666,11.73941798941794,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.51, shared=3)",True,https://www.poundwholesale.co.uk/halloween-novelty-glasses-assorted,https://www.amazon.co.uk/dp/B0CKXS1FQK,,Wholesale Halloween,MATCH,,B
Dekton Carbon Steel Anvil Pruner,"Dekton Anvil Pruner – Heavy-Duty Garden Tool for Effortless Cutting | Precision Blade for Hard Branches & Stems | Ergonomic Handle | Durable, Corrosion-Resistant Construction for Long-Lasting Use",5055441456621,5055441456621.0,B0F5QKCF4B,3.036,7.55,0.3516666666666672,11.417748917748936,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.17, shared=3),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-carbon-steel-anvil-pruner,https://www.amazon.co.uk/dp/B0F5QKCF4B,,Garden Tools,MATCH,,B
Dekton Extendable Stainless Steel Telescopic Hedge Shears 80cm,Dekton Telescopic Hedge Shears – Adjustable Length Garden Trimming Tool with Sharp Blades | Ergonomic Design for Easy Use | Ideal for Shaping Hedges and Bushes | Lightweight and Durable,5055441461267,5055441461267.0,B0F4CZTJR9,11.424,23.56,1.123333333333332,11.155246607083733,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.26, shared=4),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-extendable-stainless-steel-telescopic-hedge-shears-80cm,https://www.amazon.co.uk/dp/B0F4CZTJR9,Available (see Keepa data),Garden Tools,MATCH,,B
Waxworks Unscented Tea Light Candles 10g 18 Pack,Waxworks Tealights - 18 x 10g,5053249256818,5053249256818.0,B0BPSHG7F2,0.948,5.49,0.1150000000000004,8.582089552238838,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.58, shared=2),Brand match: waxworks",True,https://www.poundwholesale.co.uk/waxworks-unscented-tea-light-candles-10g-18-pack,https://www.amazon.co.uk/dp/B0BPSHG7F2,,Wholesale Home Fragrance Candles Accessories,MATCH,,B
Woodworks Chunky Wooden Alphabet Puzzle CDU,Wood Works Alphabet Chunky Wooden Early Learning Educational Puzzle For Children 18 Months + (1374990.00),5050837499015,5050837499015.0,B0BHYWH2VF,2.556,6.99,0.2250000000000003,8.395522388059714,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.50, shared=4)",True,https://www.poundwholesale.co.uk/woodworks-chunky-wooden-alphabet-puzzle-cdu,https://www.amazon.co.uk/dp/B0BHYWH2VF,Available (see Keepa data),Wholesale Games Activity Toys,MATCH,,B
Marksman Clear Hot Melt Glue Sticks 11 X 200mm 10pc,10Pcs Adhesive Hot Melt Glue Sticks Trigger Electric Gun Craft Tool 11mm X 200mm,5038673685533,5038673685533.0,B07GFQL9WZ,1.632,5.39,0.1516666666666659,7.940663176265232,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.53, shared=5)",True,https://www.poundwholesale.co.uk/marksman-clear-hot-melt-glue-sticks-11-x-200mm-10pc,https://www.amazon.co.uk/dp/B07GFQL9WZ,Available (see Keepa data),Wholesale Glue Adhesives Tape,MATCH,,B
Dekton Flat Connector Plates Set 100 X 15mm 8pc,"Dekton 8-Piece Flat Connector Set-Durable Metal Connectors| Ideal for Wood, Plastic, Metal Projects| Secure and Stable Connections| Versatile for DIY, Professional| Includes Screws for Quick Assembly",5055441451428,5055441451428.0,B0DJFCSYZ9,1.488,6.49,0.1283333333333338,7.169459962756081,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=3),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-flat-connector-plates-set-100-x-15mm-8pc,https://www.amazon.co.uk/dp/B0DJFCSYZ9,Available (see Keepa data),Fasteners Assortments,UNCLEAR,,B
"Christmas Who Am I Game Crackers 6 Pack 9""","RSW Who Am I? Christmas Games Crackers 6 Fun Family Dinner Table Game Cracker 9 Inch, Blue & White",5015302164539,5015302164539.0,B0BH884CJ8,3.06,8.74,0.2033333333333347,6.559139784946281,50.0,50.0,50,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.43, shared=4)",True,https://www.poundwholesale.co.uk/christmas-who-am-i-game-crackers-6-pack-9,https://www.amazon.co.uk/dp/B0BH884CJ8,,Wholesale Christmas,UNCLEAR,,A
Dekton Stainless Steel Hedge Shears 49cm,"Dekton Hedge Shear – Heavy Duty Garden Trimming Shear with Sharp Blades | Ergonomic Handle for Comfort | Ideal for Pruning Hedges, Bushes, and Shrubs | Durable and Precise Cutting",5055441456560,5055441456560.0,B0F4CZPCFL,8.028,16.99,0.4683333333333335,6.4686924493554345,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.21, shared=2),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-stainless-steel-hedge-shears-49cm,https://www.amazon.co.uk/dp/B0F4CZPCFL,Available (see Keepa data),Garden Tools,MATCH,,B
Smart Choice Ceramic Dog Print Pet Bowl 16 X 6cm,16cm Ceramic Dog Print Food Drink Feeding Bowl Grey Puppy Pet 800ml Dinner Bowl,5052516213530,5052516213530.0,B0D3QKK4N5,2.736,8.99,0.1816666666666677,6.41931684334515,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.47, shared=5)",True,https://www.poundwholesale.co.uk/smart-choice-ceramic-dog-print-pet-bowl-16-x-6cm,https://www.amazon.co.uk/dp/B0D3QKK4N5,Available (see Keepa data),Pet Bowls,UNCLEAR,,B
Prima Chrome 1 Function Shower Head,"Replacement Bath Shower Head, Chrome Finish",5038673232423,5038673232423.0,B00SOP78JY,1.104,5.99,0.0916666666666669,6.235827664399108,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.49, shared=3)",True,https://www.poundwholesale.co.uk/chrome-1-function-shower-head,https://www.amazon.co.uk/dp/B00SOP78JY,,Wholesale Bathroom Accessories,MATCH,,B
Wholesale Dekton Dri Aire Moisture Absorbing Easy Stick Wall Mount Refill Pack 5 X 180g | Pound Wholesale,Dri Aire 5 * 180G Refill Bag Compatible With Premium Moisture Absorber Easy Stick Wall Mount Helps Prevent Damp Mould And Condensation Fast Moisture Absorption,5055441468594,5055441468594.0,B0G2MH4KR3,3.516,9.99,0.2050000000000007,5.89080459770117,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.47, shared=9)",True,https://www.poundwholesale.co.uk/dekton-dri-aire-moisture-absorbing-easy-stick-wall-mount-refill-pack-5-x-180g,https://www.amazon.co.uk/dp/B0G2MH4KR3,,Dehumidifiers,UNCLEAR,,B
Dekton 6pc Insulated Screwdriver Set,DEKTON 2PCS VDE Insulated Screwdriver Set – Tested to 1000V | EN IEC 60900:2018 Certified | Chrome Vanadium Steel Blade | Magnetic Tips | Anti-Slip Ergonomic Handle | Professional Electrical Toolkit,5055441466729,5055441466729.0,B0FTYY2GYW,3.792,8.99,0.2016666666666668,5.435759209344121,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.31, shared=3),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-vde-insulated-cr-v-screwdriver-set-2pc,https://www.amazon.co.uk/dp/B0FTYY2GYW,,Dekton Screwdrivers,UNCLEAR,,B
Dekton Staples Set 1500 Pieces,"Dekton 1500pc Staples Set-Heavy Duty 8-10-12mm Staples For Staple Guns & Tackers|Galvanized Steel For Strong, Durable Fastening|Ideal For Upholstery Headboard Coverings, Valances, Shelving, Insulation",5055441427911,5055441427911.0,B075SH8J8Z,1.68,4.99,0.0983333333333342,5.0427350427350905,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=2),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-staples-set-1500-pieces,https://www.amazon.co.uk/dp/B075SH8J8Z,Available (see Keepa data),Dekton Miscellaneous,MATCH,,B
Marksman 15kg Suction Pad Dent Puller 55mm,"Globatek 65Mm 2 1/2"" Inch Dent Puller Suction Cup Glass Lifter",5038673682341,5038673682341.0,B003XN88CS,1.356,6.19,0.068333333333334,4.067460317460359,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.37, shared=3)",True,https://www.poundwholesale.co.uk/marksman-15kg-suction-pad-dent-puller-55mm,https://www.amazon.co.uk/dp/B003XN88CS,,Wholesale Car Care,MATCH,,B
Artbox Glitter & Metallic Fabric Paints 6 Pack Assorted,"THE ART BOXArtbox, Assorted ,Assorted, 6834 Glitter Fabric Paint",5013922068343,5013922068343.0,B08HYY9T58,0.78,4.35,0.045,3.750000000000002,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.47, shared=3)",True,https://www.poundwholesale.co.uk/artbox-glitter-metallic-fabric-paints-6-pack-assorted,https://www.amazon.co.uk/dp/B011RI9RUM,,Stationery Pound Lines,UNCLEAR,,B
Dekton Stainless Steel Precision Pruner 15.5cm,Dekton Mini Bypass Secateurs – Compact Precision Pruner for Small Branches & Stems | Sharp Blades for Clean Cuts | Ergonomic Design with Non-Slip Handle | Perfect for Indoor & Outdoor Gardening,5055441461229,5055441461229.0,B0F5QPBS6J,2.496,6.51,0.0850000000000001,3.2319391634981063,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=3),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-stainless-steel-precision-pruner-15-5cm,https://www.amazon.co.uk/dp/B0F5QPBS6J,,Garden Tools,MATCH,,B
Dekton Mixed Wood Screw Assortment Mega Pack 240pc,Dekton 240pcs Chipboard Screw Kit - Assorted Sizes| Steel| Corrosion-Resistant| Ideal for Woodworking| Durable & Reliable| Includes Handy Storage Box| Easy Identification and Access,5055441457369,5055441457369.0,B0DLB75BT8,2.808,6.7,0.0933333333333339,3.229527104959652,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=2),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-mixed-wood-screw-assortment-mega-pack-240pc,https://www.amazon.co.uk/dp/B0DLB75BT8,Available (see Keepa data),Dekton Miscellaneous,MATCH,,B
DID 5cm Thick Brown Bobbles 15pc,Thick Brown Bobbles Pack Of 15 Value Pack Beauty Accessories Women All Hair Types,5056338339720,5056338339720.0,B09MMCF74L,0.648,4.99,0.0345833333333336,3.172782874617764,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.42, shared=3)",True,https://www.poundwholesale.co.uk/did-5cm-thick-brown-bobbles-15pc,https://www.amazon.co.uk/dp/B09MMCF74L,,Wholesale Hair Care,MATCH,,B
Kids Create Paint Brushes Assorted,Design Group Kids Create Pack 15 Assorted Paint Brushes Kids Childrens Arts & Crafts Set 3+,5012128565717,5012128565717.0,B0C46NQH7N,0.768,3.99,0.035,2.941176470588238,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.49, shared=5)",True,https://www.poundwholesale.co.uk/kids-create-paint-brushes-assorted,https://www.amazon.co.uk/dp/B0C46NQH7N,,Wholesale Art Crafts,MATCH,,B
Wholesale Dekton Carbon Steel Single Edge Scraper Blades 10 Pack | Pound Wholesale,"DEKTON 10 PCS Razor Single Edge Blade Set – Premium Stainless Steel Replacement Blades for Scraping, Cutting, Crafts, Home Projects, and Professional Use",5055441458786,5055441458786.0,B0F5HSZ2K3,0.72,3.76,0.0333333333333335,2.8985507246377,100.0,100.0,100,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.40, shared=5)",True,https://www.poundwholesale.co.uk/dekton-carbon-steel-single-edge-scraper-blades-10-pack,https://www.amazon.co.uk/dp/B0F5HSZ2K3,,Filling Scraping,UNCLEAR,,A
Wholesale Dekton Dri Aire Medium Premium Moisture Absorber Refill Pack 3 X 500g | Pound Wholesale,"Dri Aire 3 * 500G Refill Bag Compatible With Premium Moisture Absorber M Size Helps Prevent Damp Mould And Condensation Absorbs Moisture Quickly And Easily, White",5055441468600,5055441468600.0,B0G2MH2MHG,3.516,9.99,0.0950000000000008,2.729885057471289,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.41, shared=7)",True,https://www.poundwholesale.co.uk/dekton-dri-aire-medium-premium-moisture-absorber-refill-pack-3-x-500g,https://www.amazon.co.uk/dp/B0G2MH2MHG,,Dehumidifiers,UNCLEAR,,B
Dekton Gecko Grip Clear Adhesive Hooks 2 Pack,"DEKTON Geckogrip Hook Set 2pc Clear-Heavy-Duty Wall Hook| Strong Adhesive Grip| Holds Upto 10kg| Ideal for Kitchen, Bathroom, Office| Reusable & Residue-Free| Sleek Clear Finish| Versatile Storage",5055441459820,5055441459820.0,B0F4JZ3ZLF,0.924,4.99,0.0283333333333339,2.146464646464696,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.35, shared=4),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-gecko-grip-clear-adhesive-hooks-2-pack,https://www.amazon.co.uk/dp/B0F4JZ3ZLF,Available (see Keepa data),Fasteners Assortments,MATCH,,B
Bello Plastic Glass Effect Pitcher 1700ml,Plastic 1.7Lt Green Glass Effect Picnic Water Jug Pitcher with Lid,5015302422110,5015302422110.0,B0B1QC7SW8,3.96,8.95,0.0795833333333335,2.0670995670995733,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.57, shared=4)",True,https://www.poundwholesale.co.uk/bello-plastic-glass-effect-pitcher-1700ml,https://www.amazon.co.uk/dp/B0B1QC7SW8,,Wholesale Partyware,MATCH,,B
Polyflame Champ Ashtray Grey Push 9cm,Champ Push Ashtray Ash Tray Metal 9 cm Diameter Silver,3661075066956,3661075066956.0,B0772W6LBS,1.404,5.88,0.0349999999999999,2.034883720930228,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.44, shared=3)",True,https://www.poundwholesale.co.uk/polyflame-champ-ashtray-grey-push-9cm,https://www.amazon.co.uk/dp/B0772W6LBS,,Wholesale Home Accessories,MATCH,,B
White Biodegradable Bagasse 3 Compartment Trays 26cm 50 Pack,"PPS Pack of 50, 10 inch, Premium Quality Biodegradable, Compostable, Made of Sugarcane Bagasse, Strong 3 Compartment Party Plates, Strong Super Rigid, ECO Friendly Plates, Extra Strength",5030481985300,5030481985300.0,B0DYDPC9FK,5.268,10.49,0.080416666666667,1.6278677462888065,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.37, shared=3)",True,https://www.poundwholesale.co.uk/white-biodegradable-bagasse-3-compartment-trays-26cm-50-pack,https://www.amazon.co.uk/dp/B0DYDPC9FK,,Wholesale Partyware,MATCH,,B
Smart Choice Pvs Pet Water Sprinkler 100cm,RSW Splash Pool with Sprinkler 100cm Pet/Garden Fun,5052516213691,5052516213691.0,B0B2K3HZ57,7.404,12.95,0.0429166666666656,0.6386408730158573,,,0,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.52, shared=3)",True,https://www.poundwholesale.co.uk/smart-choice-pvs-pet-water-sprinkler-100cm,https://www.amazon.co.uk/dp/B0B2K3HZ57,,Wholesale Dog,MATCH,,B
Dekton 3 In 1 Laser Level With Measure,Dekton 3 In 1 Laser Level With Measure-ideal For Most Diy Projects| Includes A 2.4 Metre Measuring Tape| Horizontal And Vertical Spirit Level Vials And A Laser Pointer With A Range Of Up To 15 Metres,5055441402987,5055441402987.0,B00HJKAWIY,5.94,10.99,0.0283333333333331,0.5151515151515109,,,0,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=4),Brand match: dekton",True,https://www.poundwholesale.co.uk/dekton-3-in-1-laser-level-with-measure,https://www.amazon.co.uk/dp/B00HJKAWIY,Available (see Keepa data),Wholesale Hand Tools,MATCH,,B
Nuage Cooling Gel Eye Mask CDU,"Nuage Cooling Gel Eye Mask | Hayfever Relief, Soothes Tired Irritated Puffy & Inflamed Eyes - Comforting, Refreshing, Reviving Allergy Daily Support",5020535020927,5020535020927.0,B0BT7TLF8Q,0.672,3.44,-0.0233333333333332,-2.1021021021020903,100.0,100.0,100,TIER_1_VERIFIED,60,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.35, shared=5),Brand match: nuage",True,https://www.poundwholesale.co.uk/nuage-cooling-gel-eye-mask-cdu,https://www.amazon.co.uk/dp/B0BT7TLF8Q,Available (see Keepa data),Hayfever,MATCH,,C
World Of Pets Cat Litter Liners 30 X 70cm 16 Pack,Litter Tray Liners Plastic Pack of 16 Cat Litter Liners 30x70cm by World of Pets,5015302203511,5015302203511.0,B00M40RMBY,0.768,4.06,-0.1366666666666666,-11.484593837535009,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.54, shared=5)",True,https://www.poundwholesale.co.uk/cat-liners-30x70cm-pack-24,https://www.amazon.co.uk/dp/B00M40RMBY,Available (see Keepa data),Other,MATCH,,C
White Plastic Reusable Plates 23cm 100 Pack,100 WHITE PLASTIC PLATES - 9 inch/23cm quality durable plates ideal for hot and cold food,5030481981203,5030481981203.0,B00NGQUUV4,5.628,10.99,-0.7816666666666674,-14.917302798982202,200.0,,200,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.45, shared=5)",True,https://www.poundwholesale.co.uk/white-plastic-reusable-plates-23cm-100-pack,https://www.amazon.co.uk/dp/B00NGQUUV4,Available (see Keepa data),Wholesale Partyware,UNCLEAR,,C
Marksman Wall Mount Ash Tray Set,Ash bin Wall Mounted Ashtray Outside Pub Garden Office Smoking Box Tray Cigarette,5038673661919,5038673661919.0,B07RSYW3NR,8.46,12.79,-1.9116666666666664,-25.153508771929825,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.46, shared=3)",True,https://www.poundwholesale.co.uk/small-wall-ashtray,https://www.amazon.co.uk/dp/B07RSYW3NR,Available (see Keepa data),Wholesale Marksman Tools,MATCH,,C
Artbox Fluorescent Neon Flashes 10cm X 7.5cm 60pc,60 x neon flourescent stars - 10cm x 7.5cm assorted neon flashs cards price display tags lebel shop,5013922062174,5013922062174.0,B01H9CGZLY,0.732,3.4,-0.3566666666666668,-30.74712643678162,200.0,200.0,200,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.40, shared=3)",True,https://www.poundwholesale.co.uk/60-flourescent-flashes-10cm-x-7-5cm,https://www.amazon.co.uk/dp/B01H9CGZLY,Available (see Keepa data),Stationery Pound Lines,MATCH,,C
Black Biodegradable Paper Straws 20cm 250 Pack,"250 x Black Paper Drinking Straws Biodegradable Eco 8"" (20cm) Approx",5030481800368,5030481800368.0,B07Q35VRPS,2.46,6.19,-0.9916666666666656,-38.14102564102561,100.0,100.0,100,TIER_1_VERIFIED,60,"BRAND_MISMATCH,UNPROFITABLE","Exact EAN match (checksum verified),Moderate title match (sim=0.52, shared=6)",True,https://www.poundwholesale.co.uk/black-biodegradable-paper-straws-20cm-250-pack,https://www.amazon.co.uk/dp/B07Q35VRPS,Available (see Keepa data),Wholesale Partyware,MATCH,,C
