EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,RowID,EAN_clean,EAN_OnPage_clean,SupplierPack,AmazonPack,SupplierBrand,AmazonBrand,TitleSimilarity,AdjustedProfit,Category,Reason
5015302108809.0,,B09X78TC7Q,RUBBER DUCK FAMILY BATH TOY 3 PACK,Rubber Duck Bath Toy Set â€“ Floating Duck Family by KOKSI â€“ 4-Piece â€“ Baby & Toddler Bathtime Fun for Bath & Pool,https://www.efghousewares.co.uk/rubber-duck-family-bath-toy-3-pack-113737,https://www.amazon.co.uk/dp/B09X78TC7Q,200,Available (see Keepa data),Available (see Keepa data),3.0,0.876,0.73,8.89,1.33,2.67,0.55,1.48166666666666,1.056,2.67833333333333,-1.056,2.12833333333333,1.66276041666666,6.336,28.7289088863892,850,5015302108809,,3,1,RUBBER,RUBBER,27.77777777777778,2.12833333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 28%)
5060357992170.0,,B07GZGXQYG,SUPERIOR FOIL 5 CONTAINERS & LID 2400ML,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",https://www.efghousewares.co.uk/superior-foil-5-containers-lid-2400ml,https://www.amazon.co.uk/dp/B07GZGXQYG,200,,,,3.024,2.52,14.79,1.84875,2.41,0.55,2.465,1.46574999999999,5.54625,-1.46574999999999,4.99625,1.62744299674267,8.7945,40.5375253549695,852,5060357992170,,1,5,SUPERIOR,SUPERIOR,12.0,-7.09975,FILTERED OUT,Low confidence + unprofitable
5014749165598.0,5014749165598.0,B01MZARJ6G,BEAUTY VELCRO HAIR GRIP ROLLERS 7 PACK,42 pcs x 15mm Small Self Grip Hair Rollers Salon Hairdressing Curlers - By Beauty Care,https://www.efghousewares.co.uk/beauty-velcro-hair-rollers-7pk,https://www.amazon.co.uk/dp/B01MZARJ6G,200,Available (see Keepa data),,1.0,0.54,0.45,6.99,0.56,2.67,0.55,1.165,0.846,2.145,-0.846,1.595,1.595,5.076,27.381974248927,853,5014749165598,5014749165598,7,42,BEAUTY,42,22.22222222222222,-1.1050000000000002,VERIFIED_FO,Exact EAN but pack 7→42 makes unprofitable (£-1.11)
5032759005833.0,,B01LYX9RRV,AMTECH DRAIN CLEANER,Amtech S1895 Flexible Drain Auger & Waste Pipe Unblocker,https://www.efghousewares.co.uk/amtech-drain-cleaner,https://www.amazon.co.uk/dp/B01LYX9RRV,200,,,,1.392,1.16,9.49,1.18625,2.41,0.55,1.58166666666666,1.06125,3.15208333333333,-1.06125,2.60208333333333,1.5216861598440499,6.36749999999999,32.9030558482613,856,5032759005833,,1,1,AMTECH,AMTECH,22.22222222222222,2.60208333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 22%)
5022822167575.0,5022822202900.0,B08N713Y2V,STATUS TV TWIN AERAIL ADAPTOR S CLAM IN CDU,Status 15 Metre TV Aerial Cable Extension Kit | White | Extension Lead | S15MTVAEKX12,https://www.efghousewares.co.uk/status-tv-twin-aerail-adaptor-s-clam-in-cdu,https://www.amazon.co.uk/dp/B08N713Y2V,200,,Available (see Keepa data),3.0,0.804,0.67,7.95,1.03,2.65,0.55,1.325,0.98,2.275,-0.98,1.72499999999999,1.4139344262295,5.87999999999999,26.0377358490566,865,5022822167575,5022822202900,1,1,STATUS,STATUS,11.76470588235294,1.72499999999999,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 12%)
5059001500861.0,5059001500861.0,B07WDRQ4J7,AIRWICK REED DIFFUSER MULLED WINE 33ML PK5,"Air Wick Essential Oils Reed Diffuser Air Freshener Mulled Wine Scent, 5 Bottles X 30 ml",https://www.efghousewares.co.uk/airwick-reed-diffuser-mulled-wine-33ml-pk5-120726,https://www.amazon.co.uk/dp/B07WDRQ4J7,200,Available (see Keepa data),,2.0,13.4279999999999,11.19,46.0,6.9,3.14,0.55,7.66666666666666,4.356,17.1033333333333,-4.356,16.5533333333333,1.40999432140829,26.136,43.1826086956521,866,5059001500861,5059001500861,5,5,AIRWICK,AIR,22.22222222222222,16.5533333333333,VERIFIED,Exact EAN + pack match + profitable
8692952232633.0,8692952079030.0,B082XDN4LH,LAV WHISKEY TUMBLER 3PCS,Lav Coral Tumbler Glasses. Coloured Base (Pack of 6) Whisky Juice Drinking Glasses Set. 345ml,https://www.efghousewares.co.uk/lav-whiskey-tumbler-3pcs-112130,https://www.amazon.co.uk/dp/B082XDN4LH,200,Available (see Keepa data),,3.0,2.94,2.45,15.0,2.25,3.58,0.55,2.5,1.766,4.22,-1.766,3.67,1.22333333333333,10.596,29.3599999999999,878,8692952232633,8692952079030,3,6,LAV,LAV,12.5,0.73,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 12%)
5032759031078.0,5032759031078.0,B003XKPUSQ,AMTECH LED MINI TORCH,Amtech S1532 9 LED mini Torch,https://www.efghousewares.co.uk/amtech-led-mini-torch,https://www.amazon.co.uk/dp/B003XKPUSQ,200,,Available (see Keepa data),3.0,1.716,1.43,7.99,0.71,1.62,0.55,1.33166666666666,0.862,2.89833333333333,-0.862,2.34833333333333,1.18602693602693,5.172,35.2690863579474,881,5032759031078,5032759031078,1,1,AMTECH,AMTECH,66.66666666666666,2.34833333333333,VERIFIED,Exact EAN + pack match + profitable
5060357992217.0,,B07GZGXQYG,SUPERIOR FOIL 5 CONTAINERS & LID 9X13IN,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",https://www.efghousewares.co.uk/superior-foil-5-containers-lid-9x13in,https://www.amazon.co.uk/dp/B07GZGXQYG,200,,,,4.032,3.36,14.79,1.84875,2.41,0.55,2.465,1.63375,4.70625,-1.63375,4.15625,1.06297953964194,9.8025,33.7221095334685,889,5060357992217,,1,5,SUPERIOR,SUPERIOR,12.0,-11.97175,FILTERED OUT,Low confidence + unprofitable
5010303186269.0,,B0DCGHNZQS,ADDIS CLIP TIGHT RECTANGLE FOOD BOX 1.1L,"Addis Clip Tight Food Storage Container Large 5.3 Litre Rectangle Airtight Silicone Seal Containers Bpa Free Easy Locking Lid Clips, Clear Transparent",https://www.efghousewares.co.uk/addis-clip-tight-rectangle-food-box-1-1l-114037,https://www.amazon.co.uk/dp/B0DCGHNZQS,200,,,,2.112,1.76,9.99,1.24875,2.41,0.55,1.66499999999999,1.19375,2.90625,-1.19375,2.35625,1.0200216450216402,7.1625,28.3033033033033,892,5010303186269,,1,1,ADDIS,ADDIS,20.833333333333336,2.35625,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 21%)
5014353093294.0,,B0791ZQMMZ,KILROCK DAMP CLEAR MOULD REMOVER ACTIVE FOAMING ACTION 500ML(SOLD EACH),Kilrock 3 X Blast Away Mould Spray 500ml,https://www.efghousewares.co.uk/kilrock-damp-clear-mould-remover-116950,https://www.amazon.co.uk/dp/B0791ZQMMZ,200,,,,2.136,1.78,9.94,1.2425,2.41,0.55,1.65666666666666,1.1965,2.85083333333333,-1.1965,2.30083333333333,0.9874821173104429,7.17899999999999,27.7766599597585,895,5014353093294,,1,3,KILROCK,KILROCK,12.5,-1.97116666666667,FILTERED OUT,Low confidence + unprofitable
5024418425397.0,718245044535.0,B08QMR86QM,YOGA ORNAMENT IN BAG 6CM,Yoga Gift for Yoga Instructor Yoga Accessories Women Funny Meditation Gifts Zen Gifts Let That Go Makeup Bag Cosmetic Bag Pouch Tote Bag Travel Bag for Birthday Christmas Gifts,https://www.efghousewares.co.uk/yoga-ornament-in-bag-6cm-107646,https://www.amazon.co.uk/dp/B08QMR86QM,200,,,1.0,1.308,1.09,6.99,1.05,1.67,0.55,1.165,0.871999999999999,2.015,-0.871999999999999,1.465,0.893292682926829,5.232,25.1502145922746,907,5024418425397,718245044535,1,1,YOGA,YOGA,9.090909090909092,1.465,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 9%)
5060357994426.0,5060357992217.0,B07GZGXQYG,SUPERIOR FOIL 5 CONTAINERS & LID 4.5LTR,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",https://www.efghousewares.co.uk/superior-foil-5-containers-lid-4-5ltr,https://www.amazon.co.uk/dp/B07GZGXQYG,200,Available (see Keepa data),,1.0,3.492,2.91,14.79,2.22,3.58,0.55,2.465,1.852,3.61499999999999,-1.852,3.06499999999999,0.8858381502890169,11.112,24.868154158215,909,5060357994426,5060357992217,1,5,SUPERIOR,SUPERIOR,12.0,-10.90300000000001,FILTERED OUT,Low confidence + unprofitable
5010853235530.0,5010853235530.0,B01IFIJ91Y,MASON CASH MIXING BOWL CREAM 29CM,"Mason Cash Colour Mix Cream Mixing Bowl | 4 Litre Capacity | 29cm Earthenware Bowl with Classic Pattern Design | Lightweight & Dishwasher Safe | Ideal for Baking, Pastry, Dough, Cakes & Cookies",https://www.efghousewares.co.uk/mason-cash-mixing-bowl-cream-29cm-118288,https://www.amazon.co.uk/dp/B01IFIJ91Y,200,Available (see Keepa data),Available (see Keepa data),6.0,7.656,6.38,24.99,3.44,5.34,0.55,4.16499999999999,3.142,5.66499999999999,-3.142,5.11499999999999,0.7380952380952379,18.852,24.5618247298919,923,5010853235530,5010853235530,1,1,MASON,MASON,25.0,5.11499999999999,VERIFIED,Exact EAN + pack match + profitable
5025301321291.0,,B0DQYT5F9Z,QUEST TURBO BLENDER 2 IN 1 32129,"Quest Food Processor, 6-in-1 Chopper, Blender, Grinder, 2 Litre Bowl, 3 Speeds + Pulse, Dishwasher Safe, 600W",https://www.efghousewares.co.uk/quest-turbo-blender-2-in-1-32129,https://www.amazon.co.uk/dp/B0DQYT5F9Z,200,,,,22.848,19.04,50.94,6.3675,2.41,0.55,8.48999999999999,5.6735,14.6325,-5.6735,14.0825,0.718861664114344,34.041,33.1743227326266,925,5025301321291,,1,1,QUEST,QUEST,9.523809523809524,14.0825,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 10%)
5053249226552.0,5056291620842.0,B08GG7YYSQ,PAN AROMA POTPOURRI ASSORTED,Pan Aroma Set Of 4 Pot Pourri Fragrance - Berries Fluffy Towels Vanilla Coconut Lavender,https://www.efghousewares.co.uk/pan-aroma-potpourri-assorted-23-11,https://www.amazon.co.uk/dp/B08GG7YYSQ,200,Available (see Keepa data),Available (see Keepa data),5.0,1.08,0.9,8.88,1.34,3.58,0.55,1.47999999999999,1.274,1.58,-1.274,1.03,0.710344827586207,7.644,13.9189189189189,927,5053249226552,5056291620842,1,4,PAN,PAN,13.333333333333334,-2.21,FILTERED OUT,Low confidence + unprofitable
5053249269016.0,5056291620842.0,B08GG7YYSQ,PAN AROMA POTPOURRI ASSORTED 180G,Pan Aroma Set Of 4 Pot Pourri Fragrance - Berries Fluffy Towels Vanilla Coconut Lavender,https://www.efghousewares.co.uk/pan-aroma-pot-pourri-180g-mediterrian-apricot-pink-orchid-119941,https://www.amazon.co.uk/dp/B08GG7YYSQ,200,Available (see Keepa data),Available (see Keepa data),5.0,1.08,0.9,8.88,1.34,3.58,0.55,1.47999999999999,1.274,1.58,-1.274,1.03,0.710344827586207,7.644,13.9189189189189,928,5053249269016,5056291620842,1,4,PAN,PAN,12.5,-2.21,FILTERED OUT,Low confidence + unprofitable
5050565782236.0,742025066738.0,B07RP7YW58,FALSE EYELASHES 4 ASSTD DESIGNS.,"False Eyelashes 4 Pairs - Professional Reusable Face Eyelashes Fit for All Eyes, Natural Thick Hand-Made 3D Faux Mink Eyelashes for a Beautiful Makeup Look (G106)",https://www.efghousewares.co.uk/false-eyelashes-4-asstd-designs-120146,https://www.amazon.co.uk/dp/B07RP7YW58,200,Available (see Keepa data),Available (see Keepa data),2.0,1.008,0.84,4.99,0.4,1.46,0.55,0.831666666666666,0.65,1.45833333333333,-0.65,0.908333333333334,0.65347721822542,3.9,21.8436873747495,930,5050565782236,742025066738,1,1,FALSE,FALSE,13.636363636363635,0.908333333333334,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 14%)
5010232988019.0,9790504074621.0,B08XWB7JW9,MARIGOLD OUTDOOR GLOVES EXTRA LARGE,Marigold 2 x Extra Tough Outdoor Gloves - Single Pair (Extra Large),https://www.efghousewares.co.uk/marigold-outdoor-gloves-extra-large,https://www.amazon.co.uk/dp/B08XWB7JW9,200,Available (see Keepa data),Available (see Keepa data),11.0,2.016,1.68,7.99,0.37,2.65,0.55,1.33166666666666,1.05,1.95833333333333,-1.05,1.40833333333333,0.6315396113602391,6.29999999999999,21.1514392991239,933,5010232988019,9790504074621,1,2,MARIGOLD,MARIGOLD,33.33333333333333,-0.6076666666666699,FILTERED OUT,Low confidence + unprofitable
5022822163881.0,5022822202900.0,B08N713Y2V,STATUS TV AERIAL LEAD 5M CABLE IN CDU,Status 15 Metre TV Aerial Cable Extension Kit | White | Extension Lead | S15MTVAEKX12,https://www.efghousewares.co.uk/status-tv-aerial-lead-5m-cable-in-cdu,https://www.amazon.co.uk/dp/B08N713Y2V,200,,Available (see Keepa data),3.0,1.608,1.34,7.95,1.03,2.65,0.55,1.325,1.11399999999999,1.60499999999999,-1.11399999999999,1.05499999999999,0.558201058201058,6.68399999999999,15.9245283018867,945,5022822163881,5022822202900,1,1,STATUS,STATUS,38.46153846153847,1.05499999999999,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 38%)
5026180097994.0,,B01H2SJJAE,APOLLO BALLOON WHISK,"Apollo Whisk Rainbow, silicone, 26cm, 25x6x6",https://www.efghousewares.co.uk/apollo-balloon-whisk,https://www.amazon.co.uk/dp/B01H2SJJAE,200,Available (see Keepa data),Available (see Keepa data),11.0,0.936,0.78,4.9,0.57,1.5,0.55,0.816666666666666,0.68,1.23333333333333,-0.68,0.683333333333334,0.513784461152882,4.08,16.734693877551,948,5026180097994,,1,1,APOLLO,APOLLO,28.57142857142857,0.683333333333334,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 29%)
5025364000003.0,8800202181697.0,B07F2P9ZXR,TIDYZ CARRIERS HANDY BAGS 40 PCS 45CM x 57.5cm,Tidyz 2 Packs Of 40 Handy Bags - Carrier Bags - Fits 15L Pedal Bin - Extra Strong Tie Handle 80 Bags In Total,https://www.efghousewares.co.uk/tidyz-carriers-bags-40-handy-bags,https://www.amazon.co.uk/dp/B07F2P9ZXR,200,Available (see Keepa data),Available (see Keepa data),12.0,0.804,0.67,6.25,0.79,2.61,0.55,1.04166666666666,0.924,1.13833333333333,-0.924,0.588333333333334,0.48224043715847004,5.544,11.296,952,5025364000003,8800202181697,40,80,TIDYZ,TIDYZ,18.181818181818183,-0.215666666666666,FILTERED OUT,Low confidence + unprofitable
5060082940699.0,,B0C3HJ3WLX,HAPPY BIRTHDAY TRI CUT BUNTING,"Happy Birthday Bunting Banner, 6.6 Ft Hessian Cloth Vintage Burlap Swallowtail Flag for Birthday Decorations",https://www.efghousewares.co.uk/happy-birthday-tri-cut-bunting,https://www.amazon.co.uk/dp/B0C3HJ3WLX,200,,,,0.852,0.71,5.98,0.7475,2.41,0.55,0.996666666666666,0.8835,1.11583333333333,-0.8835,0.565833333333333,0.44907407407407396,5.301,11.3545150501672,957,5060082940699,,1,1,HAPPY,HAPPY,20.0,0.565833333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 20%)
5015934917435.0,4893825033102.0,B0F79CNHMQ,BARBIE DIY FASHION SET,"Barbie DIY Fashion Designer Set â€“ Make Your Own Casual Look | Includes T-Shirt, Leggings, Stickers, Ribbons & Stamp | Creative Fashion Toy Kit for Kids Ages 5+",https://www.efghousewares.co.uk/barbie-diy-fashion-set-124194,https://www.amazon.co.uk/dp/B0F79CNHMQ,200,Available (see Keepa data),Available (see Keepa data),4.0,4.824,4.02,12.99,1.95,2.77,0.55,2.16499999999999,1.858,2.085,-1.858,1.535,0.335886214442013,11.148,14.1801385681293,980,5015934917435,4893825033102,1,1,BARBIE,BARBIE,17.391304347826086,1.535,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 17%)
,,B08VMRHP2B,EXTRASTAR EXTENSION LEAD 6 GANG 1M BLACK,"ExtraStar 6 Way Extension Leads with Surge Protection, Wall Mounted Power Strips with Individual Switches 13A UK Plug (1M, Black)",https://www.efghousewares.co.uk/extrastar-extension-lead-6-gang-1m-black-107160,https://www.amazon.co.uk/dp/B08VMRHP2B,200,Available (see Keepa data),,1.0,3.492,2.91,11.99,1.8,3.65,0.55,1.99833333333333,1.782,1.63166666666666,-1.782,1.08166666666666,0.3126204238921,10.692,10.8256880733944,984,,,1,1,EXTRASTAR,EXTRASTAR,13.636363636363635,1.08166666666666,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 14%)
8692952149863.0,8692952197383.0,B081V9NGMW,LAV FAME WINE GLASS 30CL PK3,LAV Stemless Red & White Wine Glasses Tumbler Set of 6 - Drinking Glassware for Water Champagne Martini Mimosa Prosecco Cocktail Sangria - Short 16 oz No Stem Glasses Dishwasher Safe,https://www.efghousewares.co.uk/lav-fame-wine-glass-30cl-pk3,https://www.amazon.co.uk/dp/B081V9NGMW,200,,Available (see Keepa data),1.0,3.12,2.6,12.99,1.95,4.87,0.55,2.16499999999999,1.994,1.405,-1.994,0.855000000000001,0.271428571428571,11.964,7.89838337182449,989,8692952149863,8692952197383,3,6,LAV,LAV,6.896551724137931,-2.2649999999999992,FILTERED OUT,Low confidence + unprofitable
5026180019903.0,,B01H2SJJAE,APOLLO SILICON WHISK SPLASH 25CM,"Apollo Whisk Rainbow, silicone, 26cm, 25x6x6",https://www.efghousewares.co.uk/apollo-silicon-whisk-splash-25cm,https://www.amazon.co.uk/dp/B01H2SJJAE,200,Available (see Keepa data),Available (see Keepa data),11.0,1.308,1.09,4.9,0.57,1.5,0.55,0.816666666666666,0.742,0.923333333333334,-0.742,0.373333333333333,0.227642276422764,4.452,9.14285714285715,995,5026180019903,,1,1,APOLLO,APOLLO,22.22222222222222,0.373333333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 22%)
5011802242111.0,5010608056250.0,B000TAUFFG,YALE ESSENTIALS DEADLOCK P/BRASS 64MM,"Yale British Standard 5 Lever Mortice Deadlock, High Security, Visi Pack, Suitable for External Doors, Brass Finish, 2.5 Inch/64 mm",https://www.efghousewares.co.uk/yale-essentials-deadlock-p-brass-64mm,https://www.amazon.co.uk/dp/B000TAUFFG,200,,Available (see Keepa data),14.0,8.136,6.78,16.99,2.21,3.0,0.55,2.83166666666666,2.508,2.16833333333333,-2.508,1.61833333333333,0.220782173715325,15.048,11.4302530900529,996,5011802242111,5010608056250,1,1,YALE,YALE,4.3478260869565215,1.61833333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 4%)
5014348291469.0,,B003NU37MW,BEAUFORT MEASURE ULTIMATE JUG 2LTR,Beaufort - 2 Litre Clear Plastic Measuring Jug,https://www.efghousewares.co.uk/beaufort-measure-ultimate-jug-2-ltr,https://www.amazon.co.uk/dp/B003NU37MW,200,,,,0.744,0.62,5.41,0.67625,2.41,0.55,0.901666666666666,0.85125,0.802083333333333,-0.85125,0.252083333333333,0.21545584045584001,5.1075,5.59149722735675,997,5014348291469,,1,1,BEAUFORT,BEAUFORT,20.0,0.252083333333333,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 20%)
5014348241525.0,,B0046MHRMM,BEAUFORT SQ FOOD CONTAINER 13 LTR,Beaufort 13 Litre New SQUARE FOOD & CAKE CONTAINER WITH CLEAR SOLID LID,https://www.efghousewares.co.uk/beaufort-sq-food-container-13-ltr,https://www.amazon.co.uk/dp/B0046MHRMM,200,,,,2.556,2.13,7.9,0.9875,2.41,0.55,1.31666666666666,1.2155,1.05583333333333,-1.2155,0.505833333333334,0.188743781094527,7.29299999999999,7.68354430379747,1002,5014348241525,,1,1,BEAUFORT,BEAUFORT,30.76923076923077,0.505833333333334,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 31%)
5012904014521.0,,B000EUKOMA,TALA DISPOSABLE ICING BAGSX10,Tala Icing Bag Set with 8 Interchangeable Stainless Steel Piping Nozzles - Reusable Anti-Slip Large Piping Bags and Nozzles for Cake Decorating - Easy Handwash Cleaning,https://www.efghousewares.co.uk/tala-disposable-icing-bagsx10,https://www.amazon.co.uk/dp/B000EUKOMA,200,Available (see Keepa data),Available (see Keepa data),13.0,1.14,0.95,6.5,0.98,2.67,0.55,1.08333333333333,1.03,0.816666666666667,-1.03,0.266666666666667,0.177777777777778,6.17999999999999,4.92307692307693,1007,5012904014521,,1,1,TALA,TALA,9.523809523809524,0.266666666666667,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 10%)
5053249279756.0,5053249279770.0,B0FH524WXP,NUAGE BODY POWDER TALC-FREE CHERRY / WATER LILY ASSORTED  250G,"Nuage Body Powder Set - Talc-Free, Cherry Blossom and Water Lily Scents, Anti-Chafing and Moisture Absorbing - 2 Pack",https://www.efghousewares.co.uk/nuage-body-powder-talc-free-cherry/water-lily-assorted-250g-120457,https://www.amazon.co.uk/dp/B0FH524WXP,200,,,1.0,1.272,1.06,5.99,0.48,2.65,0.55,0.998333333333333,0.948,0.801666666666666,-0.948,0.251666666666666,0.15631469979296,5.68799999999999,5.04173622704507,1008,5053249279756,5053249279770,1,2,NUAGE,NUAGE,31.57894736842105,-1.020333333333334,FILTERED OUT,Low confidence + unprofitable
5014353089174.0,5060591430056.0,B08MGX9WRF,KILROCK MOULD & MILDEW REMOVER BRUSH ON GEL 250ML(SOLD EACH),"Kilrock Mould Remover Brush-On Gel 2 x 250ml - Eliminates Mould & Mildew - Accurately Target Areas of Mould Growth - For use in Baths, Showers, Corners, Edges, Grout Lines",https://www.efghousewares.co.uk/kilrock-mildew-mould-cleaner-250ml,https://www.amazon.co.uk/dp/B08MGX9WRF,200,,Available (see Keepa data),12.0,2.76,2.3,8.42,1.09,2.65,0.55,1.40333333333333,1.318,0.976666666666667,-1.318,0.426666666666666,0.14970760233918098,7.90799999999999,6.08076009501188,1011,5014353089174,5060591430056,1,2,KILROCK,KILROCK,20.0,-2.333333333333334,FILTERED OUT,Low confidence + unprofitable
5013159300353.0,5013159300353.0,B00KB225MS,ELLIOTT WINDOW SQUEEGE 20CM,"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle.",https://www.efghousewares.co.uk/elliott-window-squeege-20cm,https://www.amazon.co.uk/dp/B00KB225MS,200,Available (see Keepa data),Available (see Keepa data),16.0,1.836,1.53,6.64,0.74,2.42,0.55,1.10666666666666,1.048,0.843333333333333,-1.048,0.293333333333333,0.14102564102564,6.28799999999999,5.3012048192771,1012,5013159300353,5013159300353,1,1,ELLIOTT,ELLIOTT,13.043478260869565,0.293333333333333,VERIFIED,Exact EAN + pack match + profitable
5010353324369.0,850002727173.0,B0001A96H2,MINKY WASHING LINE PROP SUREGRIP,"Minky Retractable Reel Washing Line with 15 m of Drying Space, Extendable Clothes Line for Laundry, Wall Mounted for Indoor & Outdoor Use, Grey, Single Line",https://www.efghousewares.co.uk/minky-washing-line-prop-suregrip,https://www.amazon.co.uk/dp/B0001A96H2,200,,Available (see Keepa data),18.0,5.244,4.37,11.99,1.56,3.13,0.55,1.99833333333333,1.92199999999999,0.931666666666666,-1.92199999999999,0.381666666666666,0.0775745257452574,11.5319999999999,3.81984987489574,1024,5010353324369,850002727173,1,1,MINKY,MINKY,14.285714285714285,0.381666666666666,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 14%)
6294015554786.0,,B0C9DDV1ZG,GEEPAS RICE COOKER 0.6LTR,"Geepas Rice Cooker, 0.6L | Electric Rice Cooker with Keep Warm Function, Automatic Cooking, Non-Stick Inner Pot | Includes Measuring Cup, Spatula & Glass Lid | 300W, 2 Year Warranty",https://www.efghousewares.co.uk/geepas-rice-cooker-0-6ltr-106407,https://www.amazon.co.uk/dp/B0C9DDV1ZG,200,,,,16.8,14.0,24.99,3.12375,2.41,0.55,4.16499999999999,4.01675,1.29124999999999,-4.01675,0.741249999999998,0.0509450171821304,24.1005,3.55942376950779,1027,6294015554786,,1,1,GEEPAS,GEEPAS,12.0,0.741249999999998,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 12%)
5012904004188.0,5012904004188.0,B000TAU3QW,CHEF AID STRAINER DIAMETER 18CM,"Chef Aid 18cm Long Handled Metal Sieve, Kitchen Essential Tool and Ideal for Straining, draining, Washing and Wide Range of Foods, with a fine mesh for Ease of use",https://www.efghousewares.co.uk/chef-aid-strainer-diameter-18cm,https://www.amazon.co.uk/dp/B000TAU3QW,200,Available (see Keepa data),Available (see Keepa data),7.0,1.944,1.62,6.4,0.41,2.67,0.55,1.06666666666666,1.05,0.633333333333333,-1.05,0.0833333333333337,0.0384024577572966,6.3,1.5625,1030,5012904004188,5012904004188,1,1,CHEF,CHEF,13.043478260869565,0.0833333333333337,VERIFIED,Exact EAN + pack match + profitable
5022822194984.0,5022822207776.0,B08CVK7746,STATUS 3WAY BASIC C/FREE SOCKET WHT 1PK CLAM,STATUS 2 Way Socket | 2 USB Port Cable Free Socket | S2W2USBCFS12,https://www.efghousewares.co.uk/status-3way-basic-c-free-socket-wht-1pk-clam,https://www.amazon.co.uk/dp/B08CVK7746,200,,Available (see Keepa data),5.0,3.492,2.91,9.0,1.35,2.65,0.55,1.5,1.492,0.59,-1.492,0.0400000000000002,0.0115606936416185,8.952,0.533333333333336,1033,5022822194984,5022822207776,1,1,STATUS,STATUS,13.333333333333334,0.0400000000000002,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 13%)
8711252100531.0,8711252100531.0,B07JD22MJ2,GLASS WHISKEY DECANTER,alpina Whiskey Decanter and Caraf,https://www.efghousewares.co.uk/glass-whiskey-decanter,https://www.amazon.co.uk/dp/B07JD22MJ2,200,,Available (see Keepa data),5.0,2.352,1.96,8.29,1.24,3.14,0.55,1.38166666666666,1.378,0.568333333333332,-1.378,0.0183333333333328,0.00730411686586967,8.26799999999999,0.26537997587454,1034,8711252100531,8711252100531,1,1,GLASS,ALPINA,40.0,0.0183333333333328,VERIFIED,Exact EAN + pack match + profitable
8205739544715.0,755738293957.0,B09L4R376Q,WALL CLOCK PP 3 ASSORTED 30CM,"Wall Clock 30cm Silent Non-Ticking, Big Numbers Easy to Read Round Quartz Analog Clocks for Home Office School Kitchen,12 Inch",https://www.efghousewares.co.uk/wall-clock-pp-3-assorted-30cm-124295,https://www.amazon.co.uk/dp/B09L4R376Q,200,Available (see Keepa data),,1.0,5.172,4.31,11.89,1.78,3.25,0.55,1.98166666666666,1.978,0.568333333333336,-1.978,0.0183333333333359,0.00377229080932839,11.868,0.185029436501288,1035,8205739544715,755738293957,1,1,WALL,WALL,13.636363636363635,0.0183333333333359,NEEDS VERIFICATION,Brand/title match needs confirmation (sim: 14%)
