SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category
First Steps Teddy Bear Baby Blanket,"Byuert Remote Control Car, 6WD RC Stunt Car with Spray and Light, 360° Rotation and Drift Vehicles, 2.4Ghz Radio Controlled Electric Buggy RC Offroad Toy for Adults and Kids",5015302107185,717018223146,B0DBQXZRLW,3.0359999999999996,27.99,12.975,421.2662337662337,,,0,TIER_4_REJECTED,0,"EAN_MISMATCH,TITLE_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5015302107185 vs amazon=717018223146,Very weak title match (sim=0.15, shared=0)",false,https://www.poundwholesale.co.uk/first-steps-teddy-bear-baby-blanket,https://www.amazon.co.uk/dp/B0DBQXZRLW,Available (see Keepa data),Wholesale Baby Blankets Bibs Babywear
Giftmaker Foliage Christmas Gift Bag Xl,"3Pcs Jumbo Christmas Sacks Extra Large Christmas Giant Gift Bags 36x56"" Xmas Huge Wrapping Sacks Oversized Big Toy Bags Giant Gift Bag for Presents Xmas Sacks Large with Gift Tags & Tie Party Favors",5012213467216,,B0DK8YXJ1V,0.888,12.99,5.425000000000002,420.54263565891483,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.29, shared=3)",false,https://www.poundwholesale.co.uk/giftmaker-foliage-christmas-gift-bag-xl,https://www.amazon.co.uk/dp/B0DK8YXJ1V,Available (see Keepa data),Wholesale Christmas
Prima Multi-Purpose Metal Clip Hangers 3 Pack,"Strong Grip Clothes Pegs 72 Pack – Durable Plastic & Metal Pegs for Secure Hold Washing Line – Assorted Colours, Heavy-Duty Clothespin, Hanger Clip, Windproof, Non-Slip",5038673230276,691057588162,B0FKZVPF9R,0.852,13.99,5.298333333333334,420.5026455026456,,,0,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5038673230276 vs amazon=691057588162,Weak title match (sim=0.27, shared=2)",false,https://www.poundwholesale.co.uk/prima-multi-purpose-metal-clip-hangers-3-pack,https://www.amazon.co.uk/dp/B0FKZVPF9R,,Laundry
Dekton 93mm X 93mm Hook & Loop Detail Sanding Pads 120 Grit,"24 Pcs Sanding Sponge Set - 120 Grit Sanding Pads, Flexible Sandpaper Block Coarse and Fine, Foam Sanding Pads Washable and Reusable, Wet and Dry Sandpaper for Metal Wood Wall Polishing",5055441431857,,B0F43F2Y14,0.564,9.99,4.285000000000002,420.09803921568647,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.22, shared=4)",false,https://www.poundwholesale.co.uk/dekton-93mm-x-93mm-hook-loop-detail-sanding-pads-120-grit,https://www.amazon.co.uk/dp/B0F43F2Y14,Available (see Keepa data),Wholesale Painting Decorating
Christmas Traditional Luxury Xl Gift Bag Assorted,"3Pcs Jumbo Christmas Sacks Extra Large Christmas Giant Gift Bags 36x56"" Xmas Huge Wrapping Sacks Oversized Big Toy Bags Giant Gift Bag for Presents Xmas Sacks Large with Gift Tags & Tie Party Favors",5056170358200,,B0DK8YXJ1V,0.912,12.99,5.481250000000002,418.41603053435125,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.28, shared=3)",false,https://www.poundwholesale.co.uk/christmas-traditional-luxury-xl-gift-bag-assorted,https://www.amazon.co.uk/dp/B0DK8YXJ1V,,Wholesale Christmas
Boxing Military Punch Bag Play Set 3pc,"Sporteq Rexnyl Heavy Filled 5FT Punch Bag Combos for All Ages & Genders | Boxing, Martial Arts, Commercial & Home Gym Use",5413247051158,,B0CN9RD52H,7.8,54.99,29.491250000000004,418.31560283687946,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.31, shared=3)",false,https://www.poundwholesale.co.uk/boxing-military-punch-bag-play-set-3pc,https://www.amazon.co.uk/dp/B0CN9RD52H,,Wholesale Games Activity Toys
Goggles & Dust Mask Set 2pc,"Half Face Respirator Mask Cover, Reusable Paint Dust Mask with 10 Replaceable Filters and Anti-Fog Goggle, Safety Organic Vapor Cover for Spray Painting, Sanding, Epoxy Resin, Formaldehyde",5019702952819,,B0D3PK735W,0.804,14.39,5.1016666666666675,418.16939890710387,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.20, shared=2)",false,https://www.poundwholesale.co.uk/goggles-dust-mask-set-2pc,https://www.amazon.co.uk/dp/B0D3PK735W,Available (see Keepa data),Dust Sheets Protectors
"Ultra-Loud Shotgun 26"" With Scope & Strap",ToylandⓇ 47cm Double Barrel ShotGun With Sound Effects and Ejecting Shells,2019032700800,5030005077085,B074ZJMLN7,1.5,18.99,7.5249999999999995,418.05555555555554,,,0,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=2019032700800 vs amazon=5030005077085,Weak title match (sim=0.41, shared=1)",false,https://www.poundwholesale.co.uk/ultra-loud-shotgun-26-with-scope-strap,https://www.amazon.co.uk/dp/B074ZJMLN7,,Combat Shooting Military
Auto Extreme Professional Petrol-Resistant Lacquer Clear Spray 400ml,"Ozeino Wireless Gaming Headset, Compatible with PC Ps5 Ps4 Boasts 2.4GHz Lossless Audio, USB & Type-C, Flip Microphone and 40-Hr Battery - Suited for Switch, Laptop, Mac",5055319510615,6975364700481,B0C49F6NG6,2.268,23.11,10.19833333333333,417.9644808743168,50.0,50.0,50,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5055319510615 vs amazon=6975364700481,Weak title match (sim=0.19, shared=0)",false,https://www.poundwholesale.co.uk/auto-extreme-professional-petrol-resistant-lacquer-clear-spray-400ml,https://www.amazon.co.uk/dp/B0C49F6NG6,Available (see Keepa data),Cleaning Air Fresheners
Wood Works Wooden Baby Jungle Puzzles Assorted,"Wooden Puzzles for Toddlers, 4 Pack Animal Theme Jumbo Knob Wooden Matching Jigsaw with Handles, Montessori Preschool Educational Peg Puzzle Set Toys for Boy Girl Ages 1+",5050837646334,,B0DYDR313Y,0.852,13.98,5.250000000000001,416.6666666666667,50.0,50.0,50,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.21, shared=2)",false,https://www.poundwholesale.co.uk/wood-works-wooden-baby-jungle-puzzles-assorted,https://www.amazon.co.uk/dp/B0DYDR313Y,Available (see Keepa data),Wholesale Pocket Money Toys
Festive Wonderland Disposable Traditional Paper Napkins 16 Pack CDU,"UKEENOR Disposable Dinner Napkins Cloth Like with Built-in Flatware Pocket,Wedding Party Linen Feel White and Golden Napkin, Prefolded for Silverware, 50 Counts",5053189047729,,B0BYD79WP3,0.744,13.19,4.871666666666666,416.3817663817664,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.33, shared=2)",false,https://www.poundwholesale.co.uk/festive-wonderland-disposable-traditional-paper-napkins-16-pack-cdu,https://www.amazon.co.uk/dp/B0BYD79WP3,Available (see Keepa data),Wholesale Partyware
Gun Play Shooting Game 8pcs,"d'Alba Italian White Trufe Waterfull Tone-up suncreen SPF 50+ PA++++,Vegan hybrid UV filters tinted suncreen, glow and brightening suncreen, Safe use for dry and sensitive skin, Korean skincare",5000170500862,8809782554884,B09D7QJP1M,1.092,15.0,6.069999999999999,415.75342465753425,700.0,700.0,700,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5000170500862 vs amazon=8809782554884,Weak title match (sim=0.16, shared=0)",false,https://www.poundwholesale.co.uk/gun-play-shooting-game-8pcs,https://www.amazon.co.uk/dp/B09D7QJP1M,Available (see Keepa data),Combat Shooting Military
Smart Choice Ceramic Cat Print Pet Bowl 11.5 X 3.5cm,"CEEFU Extra Wide Elevated Cat Bowls - Ceramic Cat Food Bowl 6.2"" Raised Cat Food Bowls Elevated Shallow Cat Food Dish, Whisker Fatigue, Lead & Cadmium Free, 5"" Good Height for Cat Feeding, Sage Green",5052516113564,,B0BNXKRV65,1.26,18.99,6.645,415.31249999999994,50.0,50.0,50,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.23, shared=3)",false,https://www.poundwholesale.co.uk/smart-choice-ceramic-cat-print-pet-bowl-11-5-x-3-5cm,https://www.amazon.co.uk/dp/B0BNXKRV65,Available (see Keepa data),Pet Bowls
Essence Ultra Slim Lingerie Fit Sanitary Pads 20 Pack,"Rael Organic Cotton Cover Sanitary Towels - Heavy Absorbency, Ultra Thin Period Pads with Wings for Women, Unscented, Hypoallergenic, Vegan (Large, 24 Count)",5060072080725,751446160253,B0771Y7YQ1,0.72,13.29,4.775,415.21739130434787,500.0,500.0,500,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5060072080725 vs amazon=751446160253,Weak title match (sim=0.26, shared=3)",false,https://www.poundwholesale.co.uk/essence-ultra-slim-lingerie-fit-sanitary-pads-20-pack,https://www.amazon.co.uk/dp/B0771Y7YQ1,Available (see Keepa data),Wholesale First Aid Medical
Smart Choice Choco Bar Dental Dog Treats 140g 4 Pack,"WHIMZEES By Wellness Variety Box Dental, Mixed Shapes, Size L, 14 Pieces, Natural and Grain Free Dog Chews, Dog Dental Sticks for Large Breeds, No Added Sugar",5052516318709,,B06WGSRNWR,1.464,18.01,7.348333333333336,415.16007532956706,1000.0,,1000,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.25, shared=2)",false,https://www.poundwholesale.co.uk/smart-choice-chicken-dog-meal-topper-100g,https://www.amazon.co.uk/dp/B06WGSRNWR,,Wholesale Dog
1:20 Scale RC Supercar With Rechargeable Batteries & USB Charging Cable,ZYGY 2PCS 9.6V 2800mah AA Rechargeable Batteries with Tamiya Plug with USB Charging Cable for RC Cars Trucks Tanks Engineering Cars RC Boats,2019032701470,793466316555,B0C58Q4L1Z,4.548,35.99,17.99166666666667,414.5545314900155,,,0,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=2019032701470 vs amazon=793466316555,Moderate title match (sim=0.46, shared=5)",false,https://www.poundwholesale.co.uk/1-20-scale-rc-supercar-with-rechargeable-batteries-usb-charging-cable,https://www.amazon.co.uk/dp/B0C58Q4L1Z,Available (see Keepa data),Remote Control Toys
Clear Plastic Rectangular Food Container With Lid 750ml 4 Pack,"Clearly Plastic Food Containers with Lids, Pack of 50 Food Storage Containers, Microwave-Safe and Freezer-Friendly Food Storage, Dishwasher-Safe Meal Prep Containers with Leak Proof Seal, 750ml",5030481930249,,B0CC642BGV,0.924,12.99,5.471250000000002,414.4886363636365,100.0,100.0,100,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.35, shared=3)",false,https://www.poundwholesale.co.uk/clear-plastic-rectangular-food-container-with-lid-750ml-4-pack,https://www.amazon.co.uk/dp/B0CC642BGV,,Wholesale Storage Boxes Containers
Munch & Crunch Meaty Strips Beef 18 Pack,Bundle Multipack - Munch & Crunch Meaty Rolls Snacks for Dogs - 3 x 300g Dog Biscuit Treats Meaty Bites - Made in UK Complimentary Dry Food for Dogs - With a Kerhoot Happy & Healthy Dog Care Booklet,5050375086005,5060537910291,B07GVDY4ST,0.9720000000000001,14.99,5.621666666666667,413.3578431372549,,,0,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5050375086005 vs amazon=5060537910291,Weak title match (sim=0.23, shared=3)",false,https://www.poundwholesale.co.uk/meaty-strips-beef,https://www.amazon.co.uk/dp/B07GVDY4ST,Available (see Keepa data),Wholesale Pet Toys Treats
"Marksman Mirror Polished Scraper 3""","Carbide Paint Triangular Scraper with 1 Inch Three-Edged Tungsten Steel Blade Repalce Bahco 625, Hamilton Precision Scraper for Removing Paint, Glue",5038673600178,,B08JG2QD4P,1.104,14.99,6.071666666666668,413.0385487528345,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.16, shared=1)",false,https://www.poundwholesale.co.uk/marksman-mirror-polished-scraper-3,https://www.amazon.co.uk/dp/B08JG2QD4P,Available (see Keepa data),Wholesale Painting Decorating
"DID Jumbo Tower Bolt 6""","WYSWYG 6PCS Classic Base plates,10''x10'' Building Board Baseplate, Compatible with All Major Brands,White, (S003)",5056338357557,,B0C3QZ65W2,0.564,10.79,4.2129166666666675,413.0310457516341,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.17, shared=0)",false,https://www.poundwholesale.co.uk/did-jumbo-tower-bolt-6,https://www.amazon.co.uk/dp/B0C3QZ65W2,,Wholesale Home Security
Tennis Ball Set 24 Pack,"1ABOVE Durable Sport Play Tennis Cricket Dog Toy Ball with Mesh Carrying Bag, Sturdy & Durable, Great For Lessons, Practice, Throwing Machines Adults Children Exercise Pets…",5038673700540,,B092JQV3MX,0.432,9.99,3.7562500000000005,412.77472527472537,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.17, shared=2),Price ratio 23.1x - likely mismatch",false,https://www.poundwholesale.co.uk/tennis-ball-set-24pc,https://www.amazon.co.uk/dp/B092JQV3MX,,Wholesale Outdoor Toys
Dekton 100mm X 140mm Hook & Loop Detail Sanding Sheets 40 Grit,"60 Pieces Mouse Detail Sanding Sheets, 90x140mm Detail Sander Paper Assorted 40/60/80/120/180/240 Grits, Triangle Sander Sandpaper 5 Holes Hook and Loop, for Black and Decker Detail Palm Sander",55055441432088,,B0CGLSMNZP,0.648,11.78,4.496666666666667,412.53822629969414,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.26, shared=5)",false,https://www.poundwholesale.co.uk/dekton-100mm-x-140mm-hook-loop-detail-sanding-sheets-40-grit,https://www.amazon.co.uk/dp/B0CGLSMNZP,Available (see Keepa data),Wholesale Painting Decorating
Cheetah Malawi Men's Deodorant Body Spray 150ml,"Rock Face Men's Body Spray - Original Fragrance Body Spray Deodorant for Men, 200ml, Fresh Citrus Scent, Long Lasting, Multipack of 6",8696601102957,,B09LRCYK27,0.84,14.14,5.153333333333334,412.26666666666677,1000.0,,1000,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.25, shared=4)",false,https://www.poundwholesale.co.uk/cheetah-malawi-men-s-deodorant-body-spray-150ml,https://www.amazon.co.uk/dp/B09LRCYK27,,Wholesale Skin Care
Bello Lidded PP Pitcher 2.25l Assorted Colours,"Ecoseao Acrylic Display Case with Mirror, Clear Acrylic Organizer Box Assemble Countertop Dustproof Protection Showcase for Action Figures, Collectibles, Home Storage (25cmx15cmx15cm)",5015302423148,,B09VP5WZQX,1.104,14.99,6.051666666666667,411.6780045351473,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.25, shared=0)",false,https://www.poundwholesale.co.uk/bello-lidded-pp-pitcher-2-25l-assorted-colours,https://www.amazon.co.uk/dp/B09VP5WZQX,Available (see Keepa data),Wholesale Plastic Disposable
Bello Assorted Colour Plastic Ribbed Picnic Bowls 15cm 4 Pack,"LOPYXBR 18 PCS Plastic Plates and Bowls Sets, Camping Plates and Bowls Set, Unbreakable Dinner Set for 6, Lightweight Dinnerware Sets for Camping, Picnic, Party, Microwave and Dishwasher Safe",5015302422806,,B0DCG2JJ67,2.112,23.99,9.501666666666665,411.3275613275612,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.24, shared=3)",false,https://www.poundwholesale.co.uk/bello-assorted-colour-plastic-ribbed-picnic-bowls-15cm-4-pack,https://www.amazon.co.uk/dp/B0DCG2JJ67,Available (see Keepa data),Wholesale Partyware
Smart Choice Small Dog Collar 30cm-45cm Assorted Colours,"SEOUGEE Genuine Leather Dog Collar Personalised, Soft Padded Leather Dog Collars Heavy Duty with Custom Engraved Name Plate Adjustable for Small Medium Large Dogs (XS, Green 18-27cm)",5052516106429,,B0CWFKD1ZC,0.768,11.99,4.892916666666668,411.169467787115,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.23, shared=3)",false,https://www.poundwholesale.co.uk/smart-choice-small-dog-collar-30cm-x-45cm-assorted-colours,https://www.amazon.co.uk/dp/B0CWFKD1ZC,,Wholesale Pet Walking Grooming
Artbox Hunt & Colour Colouring Book Assorted,"Faccito 24 Pcs Bulks Coloring Books for Kids, Animal Mini Coloring Books DIY Art Drawing Set Mini Activity Pages for Summer Animals Birthday Gifts Party Favors Toddlers 1-3(Farmhouse)",5013922069234,,B0B3XG3KXX,0.768,11.99,4.892916666666668,411.169467787115,50.0,50.0,50,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.23, shared=0)",false,https://www.poundwholesale.co.uk/artbox-hunt-colour-colouring-book-assorted,https://www.amazon.co.uk/dp/B0B3XG3KXX,,Stationery Pound Lines
Small Cutlery Tray Glitter Red,"Lifewit Cutlery Drawer Organiser with Lid, Plastic Small Cutlery Tray for Kitchen Drawer, Utensil Flatware Silverware Holder Divider for Spoons Forks Knives Tableware, 5 Compartment, Black",5022092008004,,B0D7GG2JWB,1.104,14.99,6.031666666666668,410.31746031746036,100.0,100.0,100,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.25, shared=3)",false,https://www.poundwholesale.co.uk/small-cutlery-tray-glitter-red,https://www.amazon.co.uk/dp/B0D7GG2JWB,Available (see Keepa data),Bowls Storage
Small Cutlery Tray Silver,"Lifewit Cutlery Drawer Organiser with Lid, Plastic Small Cutlery Tray for Kitchen Drawer, Utensil Flatware Silverware Holder Divider for Spoons Forks Knives Tableware, 5 Compartment, Black",5022092008011,,B0D7GG2JWB,1.104,14.99,6.031666666666668,410.31746031746036,100.0,100.0,100,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.24, shared=3)",false,https://www.poundwholesale.co.uk/small-cutlery-tray-silver,https://www.amazon.co.uk/dp/B0D7GG2JWB,Available (see Keepa data),Bowls Storage
Prima Measure Cups 4 Pack,"Measuring Spoon Set, 4PCS Food Measure Spoon Measuring Scoop Cups with Wooden Handle for Kitchen Cooking Baking",5038673182995,,B0DK1TQJS5,1.104,13.99,6.029583333333334,410.17573696145126,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.30, shared=2)",false,https://www.poundwholesale.co.uk/prima-measure-cups-4-pack,https://www.amazon.co.uk/dp/B0DK1TQJS5,,Other
Prima 3-In-1 Wine Bottle Opener & Knife Corkscrew,"AIKARO - Electric Wine Bottle Opener Automatic Corkscrew, Rechargeable (Set A)",5038673131320,705794915737,B0DZD8HB8W,1.3559999999999999,16.99,6.888333333333335,410.0198412698414,,,0,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5038673131320 vs amazon=705794915737,Moderate title match (sim=0.55, shared=4)",false,https://www.poundwholesale.co.uk/prima-3-in-1-wine-bottle-opener-knife-corkscrew,https://www.amazon.co.uk/dp/B0DZD8HB8W,Available (see Keepa data),Wholesale Partyware
First Steps Safari Baby Feeding Bottle 250ml,NUK First Choice+ Baby Bottles Set | 0-6 Months | Temperature Control | Anti Colic Vent | 300 ml | BPA-Free | Silicone Teat | 3 Count | Safari,5015302105488,4008600405535,B07WSYNH1Q,0.984,14.8,5.613333333333333,409.7323600973236,300.0,300.0,300,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5015302105488 vs amazon=4008600405535,Weak title match (sim=0.21, shared=3)",false,https://www.poundwholesale.co.uk/first-steps-safari-baby-feeding-bottle-250ml,https://www.amazon.co.uk/dp/B09BD2D4VW,,Wholesale Baby Weaning Feeding
Pan Aroma Bergamot & Mandarin Scented Coloured Jar Candle 85g,"M&SENSE Natural Soy Wax, Fireside Flurries Scented Small Room Candle Gift for Women and Men - 260g | 50 Hours Burn Time, Black Brown Gradient |Luxury Home Scented and Home Décor",5053249251516,,B0D97H2YZM,0.9720000000000001,15.29,5.571666666666666,409.6813725490196,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.25, shared=2)",false,https://www.poundwholesale.co.uk/pan-aroma-bergamot-mandarin-scented-coloured-jar-candle-85g,https://www.amazon.co.uk/dp/B0D97H2YZM,Available (see Keepa data),Wholesale Home Fragrance Candles Accessories
"Marksman Wallpaper Smoother 9""","Solvite Wallpaper Repair Kit: Overlap & Border Adhesive (240g) with Tsekouri Foam Roller & Smoother for Seamless Wall Covering, Easy DIY Glue & Tools",5038673641270,,B0FCSHPDQQ,2.112,21.99,9.454999999999998,409.30735930735926,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.25, shared=2)",false,https://www.poundwholesale.co.uk/marksman-wallpaper-smoother-9,https://www.amazon.co.uk/dp/B0FCSHPDQQ,Available (see Keepa data),Wholesale Painting Decorating
Plastic Underbed Storage Box With Lid 28ltr,"Under Bed Storage Box with Lid 2 Pack, Low Profile Foldable Underbed Clothes Organiser Under Sofa and Cot, W/ Ultra Thick Fabric and Sturdy Bottom/Sides, Storage Box for Dorm and Home 76x40x17cm",5022092001104,,B0DRSLZ975,3.78,29.99,15.132916666666665,408.99774774774767,100.0,100.0,100,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.29, shared=4)",false,https://www.poundwholesale.co.uk/plastic-underbed-storage-box-with-lid-28ltr,https://www.amazon.co.uk/dp/B0DRSLZ975,,Wholesale Storage Boxes Containers
Munch & Crunch Serrano Ham Bone Large,"Wildfang® Leather Bones for Dogs - Natural Chew Toys, Dog Toy, Dog Chew Toy for Large Dogs, Dental Care Bone, Leather Toys, L",5050375079915,4260697460839,B09J916Q14,1.104,13.99,6.008333333333334,408.7301587301587,,,0,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5050375079915 vs amazon=4260697460839,Weak title match (sim=0.25, shared=2)",false,https://www.poundwholesale.co.uk/serrano-ham-bone-big,https://www.amazon.co.uk/dp/B09J916Q14,Available (see Keepa data),Wholesale Pet Toys Treats
Pride & Groom Rubber Grooming Pad,"Siraya Tech Flex TPU Filament - 85A Shore, ISO 10993, High Flexibility & Toughness, High Flow & Speed, Easy to Print, Moisture-Resistant Aluminum Bag - Ideal for Footwear, Protective Gear (Black, 1kg)",5052516220071,,B0CP213ZMG,3.516,28.99,14.21833333333333,408.5727969348658,50.0,,50,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.14, shared=0)",false,https://www.poundwholesale.co.uk/smart-choice-squeaky-plush-stretch-animal-dog-toy-43cm-assorted,https://www.amazon.co.uk/dp/B0CP213ZMG,Available (see Keepa data),Wholesale Dog
Prima Foil Container With Lids 9 Pack 128 X 103 X 45mm,Recycled Plastic ECO Euro Plastic Stacking Industrial Storage Containers Boxes Crates! (10 Litre - 40 x 30 x 12cm),5038673121642,5060769590933,B0B4WWNLNX,0.936,12.95,5.4329166666666655,408.4899749373433,50.0,50.0,50,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5038673121642 vs amazon=5060769590933,Weak title match (sim=0.35, shared=0)",false,https://www.poundwholesale.co.uk/prima-foil-container-with-lids-10-pack-128-x-103-x-45mm,https://www.amazon.co.uk/dp/B0B4WWNLNX,,Wholesale Foil
Pan Aroma Assorted Fragrance Mini Gel Air Freshener 3 Pack,"Shuffle Up Tricks & Kicks Football Dice Game – Keepy Uppy Dice, Football Training Equipment, Football Gifts for Boys & Girls, Indoor & Outdoor Children’s Game",5053249265278,5060724650061,B0DKF4LKYM,0.888,13.99,5.2683333333333335,408.3979328165375,100.0,100.0,100,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH,CATEGORY_MISMATCH","EAN mismatch: supplier=5053249265278 vs amazon=5060724650061,Weak title match (sim=0.24, shared=0),Category mismatch: supplier={'health'} vs amazon={'toys'}",false,https://www.poundwholesale.co.uk/pan-aroma-assorted-fragrance-mini-gel-air-freshener-3-pack,https://www.amazon.co.uk/dp/B0DKF4LKYM,,Wholesale Home Fragrance Candles Accessories
Smart Choice Laser Pointer Interactive Chaser Cat Toy,"TBTeek Motion-Activated Interactive Cat Toy, USB Rechargeable Automatic Cat Toy with Rotating Light, 4 Speed Modes for Indoor Cats, Kittens & Dogs",5052516216555,715377636225,B0DPQLJW8H,1.188,15.99,6.285000000000001,408.1168831168832,200.0,200.0,200,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5052516216555 vs amazon=715377636225,Weak title match (sim=0.29, shared=3)",false,https://www.poundwholesale.co.uk/smart-choice-laser-pointer-interactive-chaser-cat-toy,https://www.amazon.co.uk/dp/B0DPQLJW8H,Available (see Keepa data),Wholesale Pet Toys Treats
Size B Black Metallic Bubble Water-Resistant Mailing Bags 3 Pack 120mm X 215mm,"Bubble Mailers 100 Pack, Metallic Foil Bubble Mailer Waterproof Self Seal Shipping Gold Silver Black or Pink, Padded Envelopes for Mailing Packaging (Black, 140x175mm)",5061007791501,,B0CKLVW56Z,0.66,15.99,4.485000000000001,407.7272727272728,,,0,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH,EXTREME_PRICE_RATIO","Supplier EAN present, Amazon EAN missing,Moderate title match (sim=0.45, shared=4),Price ratio 24.2x - likely mismatch",false,https://www.poundwholesale.co.uk/size-b-black-metallic-bubble-water-resistant-mailing-bags-3-pack-120mm-x-215mm,https://www.amazon.co.uk/dp/B0CKLVW56Z,,Stationery Pound Lines
