SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,tier,new_tier,confidence_score,new_confidence_score,posterior_match_probability
Prima Nail Brush Set 3pc,"lasuroa 20pcs Nail Brushes Set, Silicone Gel Fingernail Brush Kit Double Ended Dotting Tool with Resin Nail Polish Pallet Mixing Palette and Pen Holder for Manicure Art Tray Design Painting",5038673230481,,B0FCXR3J38,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,11.1,0.110733
Mess Head Texturising Salt Spray 250ml,"Slick Gorilla Sea Salt Spray for Hair, Men's Texturising Styling Products for Natural, Beach Waves, Matte Finish, Texture Spray for Men, Women, 20 g",5025416200702,5060656210043.0,B08XL8P2V9,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,69.5,0.695281
Bettina 15 Strong Swing Bin Liners 50L,"Bacofoil Ultra Resistant Bin Liners with Drawstring Handles 50L - Leak-Proof and Tear Resistant Bin Bag with Ultra Protection Technology (3 Rolls, 30 Bags)…",5052578019606,5023139869534.0,B0CSG5JVL6,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,41.5,0.414791
Glass Prism Jug 1000ml,ASA® Measuring Jug 250ml Glass Measuring Jug Heavy Duty Made with 100% Non-Toxic Clear Glass Water Jugs Stackable Dishwasher Microwave Safe,8680518412827,,B0F2752K3H,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,12.0,0.119645
1:18 Scale Friction Power F1 Racing Car,"Pup Go F1 Take Apart Toys, 2 in 1 Build Your Own Racing Car Kit with Electric Drill Tool, 24 Pieces Construction Set, Building Toys for Age 3 4 5 6 7 8 Year Old Boys, STEM Construction Toys for Kids",2019032701531,700961996953.0,B07K1LXR3G,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,70.6,0.70594
Marksman Stainless Steel Disc Lock 60mm,"SEPOX® 70mm(35/35) Anti-Snap Euro Door Lock Cylinder, High Security 6 Pin, Brass Body Stainless Steel Bar Enforced Anti-Drill Anti-Pick,Anti-Bump Door Barrel with 5 Keys",5038673590127,,B077SDHQ7L,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,43.0,0.430285
"DID Heavy Duty Bungee Cord Assorted Colours 24""","Glengor Premium Bungee Cord Set | Pack of 12 | Heavy Duty Elastic Cords | Great for Caravan, Camping, Garden, DIY, Trailers, RV’s | 2x 40cm, 2x 60cm, 4x 80cm, 4x 100cm",5056338357243,,B09SVLL8QF,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,87.8,0.87752
Marksman PU Coated Work Gloves Small,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",5038673630601,5060712832424.0,B08S5NV76M,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,61.7,0.617185
The Pioneer Woman Mistletoe & Juniper Wax Melts 10 Pack 2.47oz,Wax Melts - Rouge | 16 Pack | Strong Scented | Made in The UK | Plastic Free | Vegan,826226007216,5060705161128.0,B0CX511P2J,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,16.0,0.159978
3 Pack Size D Padded Envelopes 230mm X 260mm,Mail Lite A/000 (100 x 160mm) Bubble Padded Envelopes - White (Box of 100),5060082930119,,B096Y3MNJR,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,19.6,0.196154
Halloween Bloody Hockey Mask,Mega_Jumble Halloween Jason Vorhees Gold Hockey Mask Festival Masquerade Party Horror Scary Fancy Dress Cosplay Mask,5056170338417,,B0B6J3WZ66,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,91.7,0.917353
Halloween Bloody Hockey Mask,Mega_Jumble Halloween Jason Vorhees Gold Hockey Mask Festival Masquerade Party Horror Scary Fancy Dress Cosplay Mask,5056170338417,,B0B6J3WZ66,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,91.7,0.917353
"""It's Party Time"" Balloons 12 Pack","Dusico® Balloons Rainbow Set (100 Pack) 12 Inches, Assorted Bright Colors, Made With Strong Multicolored Latex, For Helium Or Air Use. Kids Birthday Party Decoration Accessory",5060082934117,,B0D7VWC1XH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,30.8,0.307988
"""Congratulations"" Assorted Colours Balloons 12 Pack","Dusico® Balloons Rainbow Set (100 Pack) 12 Inches, Assorted Bright Colors, Made With Strong Multicolored Latex, For Helium Or Air Use. Kids Birthday Party Decoration Accessory",5060082931130,,B07MKWX51X,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,36.4,0.363707
Skin Treats 100% Natural Jade Gua Sha Stone,"Plantifique Gua Sha Jade Tool – Natural Jade Stone for Face Massage, Anti-Aging & Skincare Routine – Facial Skin Care Gift for Women & Men",5060563215735,5060873950159.0,B0B3RJPM4L,TIER_4_REJECTED,TIER_2_LIKELY,0,99.9,0.999204
Smart Choice Hammered Stainless Steel Pet Bowl 750ml Assorted Colours,"PETTOM Slow Feeder Dog Bowl, Stainless Steel Dog Bowls to Slow Down Eating, Puzzle Feeders for Dogs Puppys Stop Bloat Anti Gulping Healthy Eating (Round - 21cm diameter)",5052516125345,,B0D9H686R8,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,38.9,0.389156
Marksman Nitrile Coated Work Gloves Size 10,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",5038673630441,,B08S5NV76M,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,50.9,0.50911
Pan Aroma Mediterranean Orchard Fragranced Reed Diffuser 70ml,Valentte Reed Diffuser - Lemongrass & Rosemary Scent | Essential Oil Aroma for Home | 100 ml,5053249269092,5060896790756.0,B0C6FQKD94,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,55.9,0.559429
Bello Plastic Teal Honeycomb Plate 26.5cm,"Tezraftaar® 50 x 3 Section Plastic Plates 10"" (26cm) Reusable Compartment Plate for Dinner Lunch Breakfast in Wedding Parties Picnic Camping Catering Supply",5015302421984,5061055134015.0,B0D49PCR5Q,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,11.5,0.115435
"Home Collection Cambridge White Glass Photo Frame 10"" X 12""","Frame Company Drummond Photo Frame, Charcoal Grey, 14x11 inch, fitted with perspex",5012128574122,5059963399701.0,B0C43L4LDH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,14.3,0.142925
Bibi Happiness 0-6 Months Silicone Soother CDU Assorted,"BIBS Colour Studio Soother 2-Pack, BPA Free Dummy Pacifier, Round Nipple. Natural Rubber Latex, Made in Denmark, Size 2 (6-18 Months), Jasmine Blush",7610472845981,5713795259533.0,B0CXQ24D5C,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,36.8,0.368005
Pan Aroma Water Lily & Aloe Vera Bathroom Gel Air Freshener 150g,"5x Air by W5 - Lidl | Gel Air Freshener - Lily of the Valley | Remove Home Odour - Freshener for Room, Bathroom, Toilet | 4 Weeks | 150g Each",5053249278650,,B0F22KBXJD,TIER_4_REJECTED,TIER_2_LIKELY,0,100.0,0.999644
Nuage Menthol & Eucalyptus Vapourising Oil 10ml,"Gya Labs Eucalyptus Essential Oil for Diffuser - Natural, Fresh, Cooling Scent - Eucalyptus Essential Oil for Aromatherapy, Humidifier, Skin & Candle Making - 100% Natural (10 ml)",5053249268637,,B07SKWFT9G,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,11.8,0.117533
Rowan Bright White 100 LED Garden String Lights 10m,"FestiveLights - ConnectPro Outdoor LED String Lights - Connectable IP65 Rubber White Cable - Wedding, Christmas, Garden, Commercial, Party (Warm White No Plug (Extendable), 5m)",5056170334969,,B076BSXWYY,TIER_4_REJECTED,TIER_2_LIKELY,0,98.6,0.986104
DID Egg Slicer 10cm X 8cm,"Egg Slicer, Heavy Duty Metal Egg Slicer Cutter for Boiled Eggs Dishwasher Safe, Manual Eggs Slicer Cutting Wire Made of Stainless Steel for Kitchen",5056338383402,774882114123.0,B09ZV2DX8S,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,24.7,0.246963
Kitchen Cooking Play Set,"Tigerhu Kids Play Kitchen Accessories Kitchen Pretend Toy, Pretend Play Food Set& Cookware Pot& Pan Set, Pretend Vegetables Gift for Boys Girls Educational Toys",2019032701937,610840944022.0,B095CD576K,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,18.8,0.18845
Bibi Happiness 0-6 Months Dental Favourites Silicone Soother CDU Assorted,BIBS Liberty Pacifier | 2 Colour Natural Rubber Latex Soothers | Size 1 (0-6 Months) BPA Free Dummy Pacifier | Round Nipple | Designed & Made in Denmark | Strawberries and Cream Pale Butter Mix,7610472861653,5713795261697.0,B0DM734GZQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,23.3,0.233451
Elpine Pir Motion Sensor With Security Code Alarm System,"NineLeaf Wireless Motion Sensor Alarm, Indoor Motion Sensor Alarm with Siren, Door Motion Sensor,Caregiver Pager for Elderly with 32Different Melodies 4Volume Adjustable for Business Hotel Home Office",5038673312996,,B07H5M3C6T,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,63.1,0.631111
Pan Aroma Pet Odour Eliminating Ocean Spray Reed Diffuser 50ml,Valentte Reed Diffuser - Lemongrass & Rosemary Scent | Essential Oil Aroma for Home | 100 ml,5053249269993,5060896790756.0,B0C6FQKD94,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,54.8,0.548419
Assorted Colour Kids Glitter Coat Hangers 4 Pack,BedLooms Coat Hangers 20 Pack – Black Velvet Hangers for Clothes Non Slip 360 Degree Rotatable Hook Space Saving Hanger,5015302459161,5060902688381.0,B0D5BN79MZ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,19.9,0.199221
Coco & Gray Mini Bamboo Dustpan & Brush,"MR.SIGA Mini Dustpan and Brush Set, Portable Cleaning Brush and Dustpan Combo with Bamboo Handle, 1 Set",5015302459499,,B09CGGDQM5,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,94.3,0.943464
Pan Aroma Pure Cotton Plug-In Air Freshener Refill 2 Pack,"Febreze 3Volution Air Freshener Plug-In Refills, 4 Refills (20ML x 4), Cotton Fresh, 3 Alternating Scents to Fight Odours",5053249264554,8006540539033.0,B09JRWHYMC,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,94.6,0.946375
Tango Card Car Air Freshener 2 Pack CDU Assorted Fragrances,"(Pack of 3) * 10ml Oil Refill Scent ONE Million | Car Perfume, Air Freshener - Suitable for CAR Diffuser | USB diffusers |Candle Scented Making Wax creed Diffuser Reed Car Refill Bottle Drop by BEZQ",5053249200743,,B0CD9Y3LT8,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,86.6,0.866264
Christmas Battery-Operated LED Warm White Micro Lights 4m,"Nextronix Fairy Lights Battery Operated - 20m 200LEDs Christmas Battery Fairy Lights Indoor with 8 Modes Timer, IP44 Waterproof Outdoor String Lights Cool White for Garden/Bedroom/Camping/Gazebo/Tree",5056170339001,781840766041.0,B0DGT8Y96V,TIER_4_REJECTED,TIER_2_LIKELY,0,99.2,0.99167
Goodyear Gloss Tyre Shine 750ml,Car Gods Black Angel Pigmented Tyre Shine Ultra Hydrophobic Formula Repels Dirt and Water Tyre Treatment 500ml - Restore Colour of Rubber - Easy To Apply Gel - PH Neutral Acid Free Formulation,5055441446516,5010373083505.0,B07QCZK9W1,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,15.2,0.15169
PestShield Fly Swatter Assorted Colours,"MR.SIGA Durable Long Handle Fly Swatter, 6 Pack, Gray",5053249261973,6925828217369.0,B087PBLMFN,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,22.7,0.226627
Dekton Ultra Grip Black/Red Nitrile Working Gloves Size 9 Large,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, S)",55055441413759,,B08S6113S3,TIER_4_REJECTED,TIER_2_LIKELY,0,98.9,0.98883
Prima Nail Brush Set 2pc,"lasuroa 20pcs Nail Brushes Set, Silicone Gel Fingernail Brush Kit Double Ended Dotting Tool with Resin Nail Polish Pallet Mixing Palette and Pen Holder for Manicure Art Tray Design Painting",5038673230429,,B0FCXR3J38,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,10.9,0.108995
Skin Treats Clay Avocado Purifying Face Mask 3 Applications CDU,"Superfood skincare dead sea mud clay mask detox, anti-ageing, oil control and moisturising. 120ml (Pomegranate)",5060563215421,5060822950599.0,B0CVDKY5T9,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,43.8,0.438158
Giftmaker Fashion Kraft Recyclable Gift Wrap 2m CDU Assorted,"1ABOVE 3pk Brown Kraft Paper Packing Tape, 48mm x 50m, 140 micron Strong Recyclable Brown Kraft Paper Tape for Moving, Parcel Packaging and Multi-use",5012213546881,,B0DRTHLKC1,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,43.5,0.435465
Marksman 3-Digit Combination Zinc Alloy Slim Padlock,"Weielt Heavy Duty Combination Padlocks Outdoor, 52mm Stainless Steel 4 Digit Locker Code Padlock Weatherproof with Hardened Steel 8mm Diameter Shackle for Gates, Shed, Fence, Warehouse (Black-Long)",5038673591384,,B0C73CK8CF,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,44.3,0.443229
Mean Machine Auto Spray White Gloss 300ml,All Purpose Automotive Spray Paint 250ml Can White Gloss Finish Aerosol Metal Interior Exterior Fast Dry Excellent Coverage Adhesion - White Gloss - 6 Pack,5055319551649,5055709876123.0,B01IBTRSZG,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,67.0,0.670111
Water Gun With Backpack,"Suprills Electric Water Guns Toy for Kids and Adults, Electric Water Gun with 600ML Capacity, Electric Pistol Guns 32ft Long Range, Water Blaster Summer Beach Pool Garden (Red)",5000170500084,5061052560190.0,B0D8W8W8WD,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,18.0,0.179604
Deluxe Large Cutlery Tray Silver,"Kitsure Large Cutlery Drawer Organiser for Kitchen - Adjustable Cutlery Tray for Effortless Utensil Sorting, Versatile Kitchen Storage & Organisation Solution, Black, 34.8 x 3.9 x 27.8~50.0 cm",5022092001364,,B0DYNMSR19,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,53.5,0.53495
Pestshield Citronella Incense Coils 10 Pack,"Citronella Coil, Citronella Incense Coils Outdoor Patio - Perfect For BackYards Camping (Contains 48 coils & 2 Stands)",5053249268491,794561597139.0,B0DBZFMGJ3,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,85.3,0.853428
White Dish Brush,"MR.SIGA Soap Dispensing Dish Brush, Kitchen Brush for Pot Pan Sink Cleaning, Black",5038673230764,,B0C7BN4Z34,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,18.2,0.182471
Giftmaker Dark Blue Luxury Bow & Ribbon Pack,"5 PCS 7 in(17.78cm) Large Pull Bows Wrapping Pull Bow Ribbon，Blue Gift Wrap Bows for Gift Wrapping Baskets Wedding or Flower Decorations, Valentine's Day Birthday Gift Decorations",5012128568114,,B0CNYTDSLD,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,53.2,0.53194
Skin Treats Self-Warming Lavender Eye Mask CDU,"Steam Eye Mask 12 Packs, Lavender Self Heated Eye Mask for Dry Eyes, Dark Circles and Puffiness, Comfortable and Relax Sleep Mask, Relief Stress Eye Fatigue",5060563215292,,B0CXJ93H5T,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,91.8,0.917759
Jones & Co Assorted Colour Hair Scrunchies 5 Pack,JJstar Messy Hair Bun Curly Wavy Hair Scrunchies Accessories Pieces for Women Girls Synthetic Chignons (Dirty Blonde),5056170355513,,B0BWW6L47C,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,13.9,0.139064
Prima Single Mattress Cover 120cm X 190cm X 20cm,"The Royce Microfibre Quilted Mattress Protector, 90 x 190 cm, Extra Deep 40cm Fitted Skirt - Mattress Protector, Machine Washable, White mattress cover (Single Size)",5038673413730,5070003609277.0,B0FBHGR25X,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,67.1,0.670783
DID White Disposable Plastic Forks 100 Pack,"HAAGO - 100 Forks Cutlery Set - Reusable, Dishwasher Safe Heavy Duty Cutlery for Parties, Weddings, Events, for Hot & Cold Food - White 18cm / 7""",5056338398017,5060630694531.0,B0C4PZ69S5,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,43.9,0.438505
Prima Salon Style Comb Set 5pc,"HEYMKGO 14 Pcs Professional Barber Hair Comb Set for Men & Women, Hair Cutting Kit with Wide Tooth Comb, Rat Tail Comb, Clipper Brush, Neck Duster, Styling Clips for Salon Grooming Tools (Black A)",5038673414430,,B0F9NY29XY,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,12.9,0.128782
"Marksman 9"" PU Coated Gloves Size 10","Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, S)",5038673630717,,B08S6113S3,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,49.1,0.490922
"Marksman 10"" PU Coated Gloves Size 10","Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, S)",5038673630700,,B08S6113S3,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,49.5,0.494566
Pan Aroma Vanilla & Coconut Air Freshener Beads 280g,Vanilla Car Air Freshener for Men & Women | Vent Clip | Vanilla Inspired Car Fragrances | Strong Perfume -Freshener | Odour Eliminator | | Scent by BEZQ,5053249250670,,B0CT65354D,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,87.9,0.879405
DID Wet & Dry Sandpaper Set 6pc,"STEBRUAM 15 Sheets Sandpaper 1000 Grits Wet and Dry Polishing for Cars Metals Walls Wood Furniture,Sand Paper 9x11 Inch",5056338359933,,B0DSFSHV7B,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,54.7,0.547425
Handy Homes Large Industrial Rubber Gloves,"Apex Business Supplies 100 Black Bold Nitrile Gloves Large Gloves Protection for Medical, Industrial - Latex-Free, Powder-Free - Ideal for Cleaning, Tattooing, Automotive More100 Large (1 Box)",5055566909019,5065013378664.0,B0CVXX1476,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,60.7,0.60729
Dekton 100 pcs 4.8mm X 300mm White Cable Ties,Cable Zip Ties 12 inch Cehony 500 Pack White Cable Ties 300mm x 4.5mm Heavy Duty 50lbs Tensile Strength Nylon Plastic Clear Zip Ties for Outdoor Multi-Purpose Self-Locking UV Resistant Wire Ties Wraps,55055441434228,,B0DKP6ZNYG,TIER_4_REJECTED,TIER_2_LIKELY,0,95.7,0.956921
Dekton 100 pcs 4.8mm X 300mm Black Cable Ties,Cable Zip Ties 12 inch Cehony 500 Pack Black Cable Ties 300mm x 4.5mm Heavy Duty 50lbs Tensile Strength Nylon Plastic Zip Ties for Outdoor Multi-Purpose Self-Locking UV Resistant Wire Ties Wraps,55055441434242,,B0DKP48CTK,TIER_4_REJECTED,TIER_2_LIKELY,0,96.5,0.965483
Royalford Black Nylon Slotted Spoon 36cm,"U-Taste 33.9 cm Extra Long Silicone Slotted Spoon, 315℃ Heat Resistant Food Grade Kitchen Cooking Spoon, Nonstick Seamless Rubber Serving Spoon for Mixing Stirring Basting Scooping Draining (Black)",6294015575057,,B0CGDJ5QMV,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,54.6,0.545714
Royalford Black Nylon Slotted Spoon 36cm,"U-Taste 33.9 cm Extra Long Silicone Slotted Spoon, 315℃ Heat Resistant Food Grade Kitchen Cooking Spoon, Nonstick Seamless Rubber Serving Spoon for Mixing Stirring Basting Scooping Draining (Black)",6294015575057,,B0CGDJ5QMV,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,54.6,0.545714
Enrico Shonalli Travel Bottles 3 Pack,"PLUSYES 26 Pack Squeezable Silicone Travel Bottles Set - Empty, Leak-Proof, Refillable Containers for Toiletries, TSA Approved Travel Accessories for Women, Airplane Travel Essentials",5053249014081,,B0D1QZVDF8,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,10.9,0.109187
Smart Choice Squeaky Plush Canvas & Rubber Ring Dog Toy 29cm Assorted Colours,"LEGEND SANDY Squeaky Plush Dog Toy Pack for Puppy, Small Stuffed Puppy Chew Toys 12 Dog Toys Bulk with Squeakers, Cute Soft Pet Toy for Small Medium Size Dogs",5052516217125,711414222536.0,B07VFH1QMC,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,89.9,0.898903
Auto Extreme Ocean Breeze In-Car Fragrance Air Freshener Spray 100ml,Car Air Freshener for Men with Vent Clip | Strong Perfume Automotive Air Freshener | Odour Eliminating Technology with Vent Clip | Car Air Fresheners by Perfa,5055319530798,5065014644027.0,B0BZQ9D3SS,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,54.1,0.540656
Ultratape All Weather Clear Repair Tape 50mm X 10m,LLPT Butyl Tape | Roof Sealant | White | UV Stable RV Sealant Repair Tape | Extreme Durable Waterproof Airtight | for Window RV Repair Boat Trailer Motorhome Patching (SV62110WT2) | 51 mm x 15 m,5027785805205,,B0DC2SJ5T3,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,10.4,0.104442
Bello Stripe Lolly Paper Plates 23cm 6 Pack,"HOT BARGAINS Paper Plates 6 Inch, Pack of 100, White, for Snacks and Desserts",5015302422066,7625996313946.0,B081FFHHW2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,43.6,0.436371
Sealapack Resealable Food & Freezer Bags 18cm X 18cm 40 Pack,"70 Pcs Food Storage Freezer Bags, 3 Sizes Zip Lock Bags (4.55L, 2.27L, 1L), Reusable Ziplock Bags Sandwich Bags with Expandable Bottom, Heavy Duty Food Bags for Fruits, Veggies, Meat, Snacks",5053249248929,,B0CZKZBFL3,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,49.6,0.49603
Kingdom Squeaky Fox Dog Toy,"Furry Fables Interactive Dog Squeaky Toy, Plush Dog Toy, Picnic Box with Squeaker and Crinkle Paper, Detachable Plush Toy with Treat Pockets, Mental Stimulation Game for Small and Medium Dogs",5052516218191,,B0FKMG9V1F,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,48.0,0.480039
Royalford Black Nylon Solid Serving Spoon 36cm,"Pack of 2 Large Silicone Cooking Spoons,Non Stick Solid Basting Spoon,Heat-Resistant Kitchen Utensils for Mixing,Serving,Draining,Stirring (Black)",6294015575040,,B08M3K2YHR,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,91.5,0.915178
Rubber Bath Mat 53cm X 35cm,"Baby Bath Mat Non Slip Anti Mould Ruber Shower Mat for Toddler and Kids Bath Mats for Tub Cartoon Frog Bathroom Mats with Suction Cups and Drain Holes 76 x 45 cm, Green",5038673230634,,B0F8QTZ5N3,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,10.6,0.106122
Baby Shower Invitation Cards 12 Pack,Baby Shower Invitations (WRITE ON) Pack invites & Envelopes (Pink Pack of 10),5015302108007,,B0C7WDPRYH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,35.4,0.354406
"DID Heavy Duty Bungee Cord Assorted Colours 52""","Glengor Premium Bungee Cord Set | Pack of 12 | Heavy Duty Elastic Cords | Great for Caravan, Camping, Garden, DIY, Trailers, RV’s | 2x 40cm, 2x 60cm, 4x 80cm, 4x 100cm",5056338357250,,B09SVLL8QF,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,87.5,0.87483
"Marksman Stiff Bassine Hand Brush 10.5""",EDS Wooden Hand Brush Stiff Bristle Scrubbing Brush Natural Bassine Heavy Duty Cleaning Brush for Outdoors Yard Floor and Carpet Brush(PACK OF 2),5038673240183,5060759688978.0,B0BW9G8FDG,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,92.9,0.928943
Manual Soap Dispenser White 1000ml,"TRIENCY Soap Dispenser, Hand Sanitizer Dispenser Wall Mounted Manual 320ml, Hand Sanitiser Dispenser, Hand Wash, Hand Gel Dispenser, Bathroom Shower Gel, Shampoo, Bonus USE HAND SANITISER Sign Sticker",687368003838,5060767710098.0,B0899CTT56,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,69.6,0.696307
Smart Choice Squeaky Crinkle Plush Christmas Animal Dog Toy Assorted,"LECHONG 5-PACK Squeaky Plush Dog Toys, Soft Chew Toys Bundle for Large Medium Small Dogs Puppy Boredom, Tough Dog Toys Woodland Series Stuffed Animals",5052516115032,,B0CK1L3T42,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,43.5,0.435021
White Paper Plates 16cm 100 Pack,"DHANZIPAK 500 Disposable 7 inch Paper Plates (18cm) – Eco-Friendly White Paper Party Plates – Grease-Resistant, Recyclable & Compostable – Ideal for Parties, BBQs, Picnics, Catering & Everyday Use",5030481980152,,B0F24RG21C,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,60.2,0.601727
Car-Pride Quick & Effective De-Icer 600ml,AMK® Prestone De-Icer 600ml Defroster Up To -40 Celsisus Remove Frost No Smearing Quick Spray Windshield Window Melter Vehicle Auto,5050375010994,5056709621454.0,B0D8V3DXKH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,86.1,0.860714
Car-Pride Quick & Effective De-Icer 600ml,AMK® Prestone De-Icer 600ml Defroster Up To -40 Celsisus Remove Frost No Smearing Quick Spray Windshield Window Melter Vehicle Auto,5050375010994,5056709621454.0,B0FDQLWR8D,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,86.1,0.860714
Bettina Assorted Colour Face Cleansing Sponges 6 Pack,"AIDEA 96 Count Compressed Facial Sponges, Disposable Face Cleansing Pads, 100% Natural Cellulose Cosmetic Spa Sponges for Facial Cleansing, Exfoliating, Reusable Makeup Remover",5052578641609,6958453410744.0,B0CMHWTHPD,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,69.2,0.691954
Puzzle Time Book Assorted,The Sunday Times Teasers Book 1: Challenge yourself with 100 lateral-thinking puzzles (The Sunday Times Puzzle Books),5060082934230,,8472785,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,51.0,0.509742
Giftmaker Midnight Blue Christmas Gift Wrap 4m Assorted CDU,"Christmas Wrapping Paper Roll, 43CM x 15M Navy Blue Vintage Xmas Wrapping Paper Roll, Snowflake, Floral Reindeer Gift Wrapping Paper for Christmas, New Year, Winter Holiday",5012213543033,,B0CLLQT9HZ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,51.0,0.509587
Prima Metal Frame Reading Glasses +3.00,Hubeye 3 Pack Reading Glasses Men Metal Frame Square Style Stainless Steel Material Spring Hinges Blue Light Blocking Computer Readers 3.00,5038673413150,,B0D4V6WDT9,TIER_4_REJECTED,TIER_2_LIKELY,0,99.9,0.999438
