RowID,Category,Verdict,Confidence,SupplierTitle,AmazonTitle,EAN_clean,EAN_OnPage_clean,ASIN,NetProfit,Adjusted_Profit,Sales,RSU,Pack_Verdict,Key_Evidence,Filter_Reason
1401,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,B&CO AIR FRYER HEAT RESISTANT FOOD GRIP,"Silicone Oven Mitts for Air Fryer, 1 Pair Thicken Mini Oven Gloves Heat Resistant for BBQ,Cooking,Baking",5050565706010,792276609260,B0BTGM58S5,1.415,1.415,400,1.0,1:1 Match,Title sim 46%; keywords 3,Verify brand/product match
1402,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PLASTIC MAKEUP STORAGE HOLDER,"Makeup Organiser Cosmetic Storage Box, Make up Organizer Dressing Table Plastic Cosmetics Holder with Drawer - Large Countertop Vanity Cosmetic Stand Containers for Beauty Skincare Jewellery, White",5056283871146,6009999068989,B0BSMPFTTZ,2.445,2.445,200,1.0,1:1 Match,Title sim 19%; keywords 4,Verify brand/product match
1403,FILTERED,FILTERED OUT,70,ANIKA FLOATING SHELF WHITE GLOSS 60CM,"STOREMIC Floating Shelves, White Shelves with Length 60cm, Set of 2 Wall Shelves, Easy to Install Decorative Shelf with Large Storage for Bedroom, Bathroom, Home Office, Living Room",5025301627607,619191841400,B08CDLLT35,7.16166666666666,-2.2463333333333395,200,2.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-2.25
1405,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,QUEEN OF CAKES CUPCAKE MINI MUFFIN 200,Cake Factory Mini Baking Cupcake & Muffin Liners Paper Cups 200 Liner Cases for Birthday Party Wedding Home Party Themed Event Charity and Special Occasions 2X Pastel Packets,5053249260402,7426891924257,B07DCV4CJ2,1.18166666666666,1.18166666666666,400,1.0,1:1 Match,Title sim 23%; keywords 4,Verify brand/product match
1408,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,GLAMOUR STUDIO NAIL CLIPPER SET,Manicure Set Glamour Gaze Manicure Pedicure Kit Nail Clippers 16 in 1 Professional Stainless Steel Cuticle trimmer Grooming Kit for Men Women with Storage Travel Case,5050565755186,762673016459,B08DJ3B3B9,1.17166666666666,1.17166666666666,300,1.0,1:1 Match,Title sim 28%; keywords 3,Verify brand/product match
1412,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,ESSENTIAL PLASTIC SERVING TRAY CLEAR REUSABLE 36 X 24 CMS,"MATANA 6 Large Rectangular Serving Platters, 32x24cm - Clear Plastic Trays for Food Serving, Catering, Parties, Weddings, Birthdays - Sturdy & Reusable Snack, Sandwich, & Buffet Trays",5033298010906,713153939430,B076HV7FNH,1.61166666666666,1.61166666666666,300,1.0,1:1 Match,Title sim 36%; keywords 4,Verify brand/product match
1413,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,EXTRA SELECT COMPLETE TURTLE & TERRAPIN FOOD 60G,"King British â€“ Turtle & Terrapin Complete Food â€“ 200g Tub â€“ Rich in Vitamins & Minerals Natural Ingredients â€“ Contains a Variety of Shrimp, Gammarus & Krill",5022245104041,,B0CQRR8NLX,3.17833333333333,3.17833333333333,800,1.0,1:1 Match,Title sim 26%; keywords 4,Verify brand/product match
1414,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,SECURIT LITERAL ARROW SIGN RIGID PLASTIC (FULLY RECYCLABLE) 150X150MM,V Safety Glow In The Dark Fire Exit Arrow Down Sign - 450mm x 150mm - Rigid Plastic,5019923099164,,B01N8TVC3A,1.95374999999999,1.95374999999999,50,1.0,1:1 Match,Title sim 39%; keywords 4,Verify brand/product match
1415,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,RCR CRYSTAL MIXOLOGY WHISKY GLASS SET ASSORTED 340ML 4 PIECES,"KANARS Whiskey Glasses Set, No-Lead Crystal Whisky Glass 320 ml for Whisky, Cocktail, Martini, Bourbon, Tequila, 4-Piece, Unique Stylish Gift Box",8007815262496,749789828732,B07VPVS9CM,8.435,8.435,50,1.0,1:1 Match,Title sim 33%; keywords 3,Verify brand/product match
1416,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,ALUMINIUM OVEN TRAY 36CM,"Scoville Xtra 36cm Roasting Tray, Non Stick Roasting Tray for Oven, NEVERSTICK Coated, Oven Safe Up To 260Â°C, Easy to Clean, Perfect for Vegetables & Meats, Dishwasher Safe, Toughened Aluminium, Black",8699118010005,,B0DXQ56JTB,4.06333333333333,4.06333333333333,50,1.0,1:1 Match,Title sim 4%; keywords 3,Verify brand/product match
1417,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,CASA & CASA ELECTRONIC KITCHEN SCALE CUP CAKE,"Duronic Digital Kitchen Scale KS5000 Electronic Kitchen Scales with Bowl and Large Display 5kg Capacity Weighing Scales - Ideal Food Measurement, Baking scales, Pet Food, and parcel scales.",5056295710631,,B0085L24RS,5.34958333333333,5.34958333333333,400,1.0,1:1 Match,Title sim 30%; keywords 3,Verify brand/product match
1418,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DEKTON RIGHT ANGLE BRACKET 12PCS,"Angle Brackets 15PCS, L Bracket 30 x 30 x 38 x 1.2 mm, Stainless Steel Sleeper Brackets with 90 Screws, Heavy Duty Right Angle Corner Bracket for Wood, Metal Corner Braces for Fixing Timber",5055441451480,,B09YPZDHKJ,1.62499999999999,1.20499999999999,100,1.25,1:1 Match (dimensions),Title sim 23%; keywords 3,Verify brand/product match
1419,FILTERED,FILTERED OUT,70,SET OF 4 ESPRESSO SPOONS,"Q&A 12 Pieces 4"" Stainless Steel Mini Coffee Spoons Demitasse Espresso Spoons",5019311937351,704888379288,B07G3G3R74,2.315,-3.0370000000000004,50,3.0,BUNDLE (3x) - LOSS,Potential match but negative profit,Negative adjusted profit £-3.04
1420,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PPS 2PLY 30 NAPKINS CHAMPAGNE 40x40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",5030481990472,619660485593,B082B6TRBV,1.245,1.245,300,1.0,1:1 Match,Title sim 31%; keywords 3,Verify brand/product match
1421,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PPS 2PLY 30 NAPKINS PINK 40X40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",5030481990502,619660485593,B082B6TRBV,1.245,1.245,300,1.0,1:1 Match,Title sim 32%; keywords 3,Verify brand/product match
1422,FILTERED,FILTERED OUT,70,SMART CHOICE 7 LAMB & COD DOG TREAT,Wagg Mini Chops Lamb & Peas Dog Treats 125g (Pack of 7) - Oven Baked,5052516214841,5013919015053,B0CBV6YLN8,1.66666666666666,-8.84533333333334,100,7.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-8.85
1426,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DEKTON KEYCHAIN COB LIGHT,"Rechargeable Keychain Flashlights, High Lumens EDC Mini Flashlights, COB Keychain Work Light Flashlights 7 Light Modes, Bright Mini Keychain Light for Walking, Searching and Hiking",5055441450919,,B0DWFTT23P,2.54333333333333,2.54333333333333,100,1.0,1:1 Match,Title sim 20%; keywords 3,Verify brand/product match
1427,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DAEWOO ADAPTOR UK TO CHINA  AUSTRALIA AND NEW ZEALAND,"2 x UK to Australia Travel Adapter, Plug for visitors from UK to Australia, China and New Zealand (Pack of 2)",5024996833058,,B07K82YBGS,1.15124999999999,0.14324999999998989,500,2.0,BUNDLE (2x) - OK,Title sim 41%; keywords 4,Verify brand/product match
1429,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,SEWING MACHINE OIL 30ML,"Pure Silicone Oil 30ml â€“ For Acrylic Paint Pouring, Treadmills, Sewing Machines, 3D Printers, Fishing Reels & More â€“ Non-Toxic, Odourless, Long-Lasting Lubricant",5056239435057,,B0FLVVC8L2,1.15124999999999,1.15124999999999,100,1.0,1:1 Match,Title sim 19%; keywords 3,Verify brand/product match
1431,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,ASHLEY VINYL ROLL 45CM X 1.2M WHITE,"d-c-fix vinyl wrap White matt plain 45 cm x 2 m - sticky back plastic roll for furniture, kitchen & cupboards - contact paper sticker self adhesive film",5017403138181,,B00E45GP5Q,1.15124999999999,1.15124999999999,50,1.0,1:1 Match,Title sim 15%; keywords 3,Verify brand/product match
1432,HIGHLY_LIKELY,HIGHLY LIKELY,85,GIFTMAKER PENGUIN SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,5012128584411,,B09HCS9QM2,1.15124999999999,1.15124999999999,100,1.0,1:1 Match,Brand 'GIFTMAKER' matches,-
1434,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,GARDEN GLASS POT CITRONELLA CANDLE 9CM,"ANGIX 4 x Citronella Candles in Glass Jar Holders Ideal for Mosquito, Fly Insect & Bugs Repellent Long-Lasting Outdoor Protection Candle Sets",8711252924694,,B0CYT8VJSB,1.78791666666666,1.78791666666666,50,1.0,1:1 Match,Title sim 26%; keywords 3,Verify brand/product match
1438,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,KINGFISHER DELUXE FOLDING PRUNING SAW,"Mossy Oak Pruning Saw, Folding Hand Saw with Secure Lock, 3 Blades Made of Cr-V and 65Mn, for Wood, Bone, PVC, Tree Pruning, Camping, Hunting, Non-Ferrous Metal, Solid TPR Soft Grip and Portable Pouch",5013478132154,820909739173,B071Z1Y34D,3.17833333333333,3.17833333333333,500,1.0,1:1 Match,Title sim 1%; keywords 3,Verify brand/product match
1439,FILTERED,FILTERED OUT,70,MINKY ANTIBACTERIAL 4 SPONGE SCOURERS HD,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353320347,5010353322822,B07QQBHTT4,1.045,-0.7070000000000001,700,3.0,BUNDLE (3x) - LOSS,Potential match but negative profit,Negative adjusted profit £-0.71
1443,FILTERED,FILTERED OUT,70,OPAL ROUND PASTA PLATE WHITE,"Best House | 6 Pcs Opalware Dinner Plates Round | 10""/25.5 cm | Set of 6 Pcs | White | Microwave, Oven, and Dishwasher Safe, Opal Dinnerware Set, Lightweight for Everyday & Party Use",6260573000805,,B0DR2XPS27,2.40166666666666,-12.11833333333334,200,6.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-12.12
1444,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,SABICHI STAINLESS STEEL 16CM SAUCEPAN,"Judge Vista Stainless Steel Medium Saucepan, 16cm, 1L Shatterproof Vented Glass Lid, Induction Ready, Oven Safe",3709650219610,5010763003274,B00022BNVG,5.03666666666666,5.03666666666666,100,1.0,1:1 Match,Title sim 39%; keywords 2,Verify brand/product match
1450,HIGHLY_LIKELY,HIGHLY LIKELY,80,WASTE SMART EXTRA STRONG WHEELIE BIN 5 BAGS,Tidyz 30 Extra Large Wheelie Bin Liners Waste Rubbish Bags 300L,5056175970841,5025762919174,B07MGLHMWY,1.095,1.095,500,1.0,1:1 Match,High keyword overlap (5); title sim 55%,-
1453,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,RYSONS DOOR STOPS RUBBER PK3,"Rubber Door Stop 4 Pack, Door Stoppers for Floor, Door Stops Indoors, Door Wedge, Non-Slip Rubber Door Stopper, Door Wedges Indoors, Ideal for All Floor Types, Grey",5056239422002,5065017063139,B0D2781958,1.09166666666666,0.75566666666666,500,1.3333333333333333,BUNDLE (1x) - OK,Title sim 25%; keywords 3,Verify brand/product match
1455,HIGHLY_LIKELY,HIGHLY LIKELY,85,SWIRL TUMBLE DRYER SHEETS LAVENDER 35PK,4X Swirl Lavender Tumble Dryer Sheets - 40 per Pack,5053249249056,5053249239842,B085W8MDLH,1.17666666666666,1.17666666666666,200,1.0,1:1 Match,Brand 'SWIRL' matches; strong title match,-
1456,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,ROLLS RAZOR TWIN BLADE DISP RAZORS PK12,Gillette Blue II Fixed Head Disposable Razors - Pack of 10,5053249256795,,B00H8Q1X1E,1.17333333333333,1.17333333333333,600,1.0,1:1 Match,Title sim 49%; keywords 1,Verify brand/product match
1458,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,151 DAMP & STAIN BLOCK 400ML,"JENOLITE Stain Blocker Paint | WHITE | 400ml | Damp Seal & Stain Blocking Spray Paint | Damp & Anti Mould Paint For Walls & Ceilings | Immediately Block Stains, Mould & Mildew",5053249281339,,B0897TT28M,2.04625,2.04625,300,1.0,1:1 Match,Title sim 22%; keywords 4,Verify brand/product match
1461,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,BANNER BRIGHT CONFETTI HAPPY BIRTHDAY ROSE GOLD 9FT,"Rose Gold Happy Birthday Banner, Bunting Birthday Decorations for Girls and Women with 12 Latex Balloons - Perfect for Birthday Parties",11179859900,768476154206,B0BQWCQ2WK,0.951666666666666,0.951666666666666,100,1.0,1:1 Match,Title sim 32%; keywords 4,Verify brand/product match
1462,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,MEMORIAL GRAVE FLOWER VASE WITH STAKE,Black Graveside Memorial Spiked Flower Vase - In Loving Memory,5050565833143,5017224926998,B093HHQ7HB,0.995,0.995,50,1.0,1:1 Match,Title sim 53%; keywords 3,Verify brand/product match
1464,FILTERED,FILTERED OUT,70,MINKY CLOTH GRILL AND PAN SCOURER 2PK,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,5010353323669,5010353322822,B07QQBHTT4,1.015,-0.8090000000000002,700,3.0,BUNDLE (3x) - LOSS,Potential match but negative profit,Negative adjusted profit £-0.81
1467,FILTERED,FILTERED OUT,70,"CORAL EASY COATER 4"" & FREE BRUSH",Coral 10501 Easy Coater Paint Kit with Headlock and Mini Roller Frame and Hybrid Brush 12 Piece Pack Set,5053521105001,,B07DHMR1L6,2.06666666666666,-26.04933333333334,500,12.0,BUNDLE (12x) - LOSS,Potential match but negative profit,Negative adjusted profit £-26.05
1468,FILTERED,FILTERED OUT,70,APOLLO CERAMIC PEELER,Vegetables Peeler Advanced Ceramic Peeler Plastic Handel-Sharp Rust Prevention -Set of 3,5026180028233,825687627308,B07RPBDRNM,1.025,-0.8470000000000002,100,3.0,BUNDLE (3x) - LOSS,Potential match but negative profit,Negative adjusted profit £-0.85
1469,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,Large Beef Dog Bone Toy,Bamboodles T-Bone Dog Chew Toy â€“ Large | Beef Flavour | Long Lasting Dog Chew for Large Dogs | Durable Chew toy to Support Chewing and Oral Health,5060226031252,5060805530022,B08PL3Q86P,2.10166666666666,2.10166666666666,500,1.0,1:1 Match,Title sim 25%; keywords 4,Verify brand/product match
1470,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,APOLLO UTENSIL HOLDER WHITE,"Premier Housewares Charm Utensil Jar, White",5026180043434,5018705793573,B01E7E7OYE,2.07666666666666,2.07666666666666,100,1.0,1:1 Match,Title sim 49%; keywords 2,Verify brand/product match
1471,FILTERED,FILTERED OUT,70,"CHRISTMAS CRACKER 8 X 12.5"" PREMIUM GOLD FOLIAGE",Diamond 50 x 12'' Gold & Cream Stars Catering Christmas Crackers with Premium content + 50pcs of party photo booth props on sticks (C4481-2022),5015302170172,4897097960630,B0BCHSG3LN,6.30666666666666,-444.68933333333337,100,50.0,BUNDLE (50x) - LOSS,Potential match but negative profit,Negative adjusted profit £-444.69
1473,HIGHLY_LIKELY,HIGHLY LIKELY,85,AMTECH PICK-UP TOOL TELE MAG 5LB,Amtech S8006 3 LED telescopic torch and magnetic pick up tool,5032759010035,,B00HMDJD38,1.44,1.44,100,1.0,1:1 Match,Brand 'AMTECH' matches,-
1476,FILTERED,FILTERED OUT,70,BEAU MERMAID 12PK HAIR TIES W/ STARFISH,"Hair Scrunchies, 8 Pack Shiny Metallic Scrunchies Elastic Hair Ties Colorful Mermaid Hair Bands Ponytail Holders Soft Hair Scrunchy Bobbles Hair Accessories for Women Girls, Gym Dance Party or Club",5050565849304,745302704996,B07NMLJY9B,1.06166666666666,-5.99433333333334,500,8.0,BUNDLE (8x) - LOSS,Potential match but negative profit,Negative adjusted profit £-5.99
1477,FILTERED,FILTERED OUT,70,"CHRISTMAS CRACKER 10 X 12"" SANTA AND FRIENDS","Aisszhao 6 Pack Christmas Party Crackers,Christmas Crackers with Santa's Friends Building Block Xmas Cracker,Luxury Xmas Family Cracker with Novelty Gifts Party Hats",5015302170288,,B0DDCFRKB4,3.365,-19.794999999999995,500,6.0,BUNDLE (6x) - LOSS,Potential match but negative profit,Negative adjusted profit £-19.79
1481,HIGHLY_LIKELY,HIGHLY LIKELY,85,WALL CLOCK SILVER 3 ASSORTED 305MM,"Lafocuse Version 3.0 Metal Day of The Week Wall Clock for Seniors 12 Inch, Silent Non Ticking Modern Silver Wall Clocks for Living Room Decor Bedroom Home, Ideal Retirement Gift for Men & Women",8719987477515,717351612881,B09SLNCSM5,4.145,4.145,50,1.0,1:1 Match,Brand 'SIL' matches,-
1483,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,SEALAPACK ROLLS WHEELIE BIN 6 SACKS,Haya Home 20 Heavy Duty Wheelie Bin Liners 240 Litre Large Refuse Sacks Wheelie Bin Bags For Garden Kitchen House Office Caterers Rubbish made from 100% Waste Recycled Material,5050375051324,5065003625051,B095HX68ZF,1.12833333333333,1.12833333333333,600,1.0,1:1 Match,Title sim 22%; keywords 3,Verify brand/product match
1484,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,SIL CRAFT STICKERS FOAM,"180 Self-Adhesive Craft Foam Stickers - Kids Stickers, Assorted Shapes and Colours, Sticky Craft Supplies for Scrapbooking, Card Making, and DIY Projects",5024418260677,,B00HPD45WY,1.045,1.045,200,1.0,1:1 Match,Title sim 25%; keywords 3,Verify brand/product match
1485,FILTERED,FILTERED OUT,70,BRIGHT & HOMELY HANGERS METAL RUBBER COATED BLACK 4 PACK,KEPLIN 20 Pack Premium Rubber Coated Metal Hangers - Heavy Duty - Space Saving Organiser Clothes Hangers For Wardrobes Coat Rack Rails (Black),5050796009850,5060530400638,B07GC81HVV,0.898333333333334,-2.2216666666666662,800,5.0,BUNDLE (5x) - LOSS,Potential match but negative profit,Negative adjusted profit £-2.22
1488,FILTERED,FILTERED OUT,70,GLITTER SILVER OVAL BOWL SMALL,"4 Pcs Small Stainless Steel Sauce Dishes, Mini Dipping Bowls Dishes Condiment Sauce Cups, Seasoning Dishes Dip Bowls for Sushi Snacks Fruit Appetizer, Diameter 8cm, Depth 3cm (Silver)",5060068749346,,B0D3TMLCPY,1.38958333333333,-3.3264166666666704,100,4.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-3.33
1490,FILTERED,FILTERED OUT,70,TALA STAINLESS STEEL ESPRESSO SPOONS SET OF 4,"Q&A 12 Pieces 4"" Stainless Steel Mini Coffee Spoons Demitasse Espresso Spoons",5012904060221,704888379288,B07G3G3R74,2.175,-3.513,50,3.0,BUNDLE (3x) - LOSS,Potential match but negative profit,Negative adjusted profit £-3.51
1491,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DEKTON CUTTING DISC METAL 115MM,(10PK) 115mm Metal Cutting Discs - Stainless Steel Mild Steel Iron Ultra Thin Profile Slitting Discs Fast and Clean Cutting,5055441431215,,B00LX4J6KW,0.781666666666666,0.781666666666666,100,1.0,1:1 Match,Title sim 26%; keywords 3,Verify brand/product match
1492,FILTERED,FILTERED OUT,70,151 PAINT SPRAY 400ML METALLIC SILVER,3 x 400ml 151 Multi Purpose Spray Paint Aerosol Wood Metal Brick Metallic Silver,5053249219745,,B07CCLYFJ2,1.865,-2.8389999999999995,100,3.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-2.84
1494,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DOOR MAT COIR HOME SWEET HOME 40 X 60CM,"Coir Outdoor Door Mat | 60 X 40cm Coconut Coir Welcome Mat | Entrance Doormat with Non-Slip Rubber Backing for Trapping Dirt, Mud, & Moisture (Home Sweet Home, Pack of 1)",5017403154617,,B0FJ65M42D,2.43875,2.43875,50,1.0,1:1 Match,Title sim 31%; keywords 4,Verify brand/product match
1496,FILTERED,FILTERED OUT,70,SMART CHOICE PUPPY/SMALL DOG ROPE TOY 5PK,"XL Dog Rope Toys for Aggressive Chewers - Set of 2 Heavy Duty Indestructible Dog Rope Toy for Large Breed Puppy- 100% Cotton Strong, Sturdy Rope - Medium and Large Dogs for Chewing, Teeth, Tug of War",5052516213509,,B07VQ3QFWV,1.605,-0.33899999999999997,50,2.0,BUNDLE (2x) - LOSS,Potential match but negative profit,Negative adjusted profit £-0.34
1500,VERIFIED,VERIFIED,95,MASON CASH MIXING BOWL CREAM 29CM,"Mason Cash Colour Mix Cream Mixing Bowl | 4 Litre Capacity | 29cm Earthenware Bowl with Classic Pattern Design | Lightweight & Dishwasher Safe | Ideal for Baking, Pastry, Dough, Cakes & Cookies",5010853235530,5010853235530,B01IFIJ91Y,5.11499999999999,5.11499999999999,200,1.0,1:1 Match,Exact EAN match; titles align,-
1502,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,PPS PLASTIC 2 TABLECLOTHS SILVER,"2P Silver Party Plastic Table Cloth,137x274cm Shiny Glitter Silvers Tablecloths Rectangular Diamond SilversParty Dining Table Cover Silver Tablecloths for Baby Shower,Wedding,Birthday Tablecloth DÃ©cor",50304811943149,,B0DJJWQGF5,0.927083333333333,0.927083333333333,200,1.0,1:1 Match,Title sim 1%; keywords 3,Verify brand/product match
1504,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DEKTON PLIERS LONG NOSE 6INCH,"Sharp-tec Long Nose Pliers 160mm with Soft Grip Handles, Heavy Duty Nose Side Cutting Pliers",5055441429533,,B08P5D5GH6,2.03166666666666,2.03166666666666,50,1.0,1:1 Match,Title sim 25%; keywords 3,Verify brand/product match
1505,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DOOR MAT COIR WELCOME HEART 40 X 60CM,"Coir Outdoor Door Mat | 60 X 40cm Coconut Coir Welcome Mat | Entrance Doormat with Non-Slip Rubber Backing for Trapping Dirt, Mud, & Moisture (Home, Pack of 1)",5017403154600,,B0FJ6698SB,2.41041666666666,2.41041666666666,100,1.0,1:1 Match,Title sim 32%; keywords 4,Verify brand/product match
1510,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,DEKTON UTILTY 50PC BLADES,Heavy Duty Straight Blades,5055441438894,5060342586551,B00BEUS7YQ,2.37166666666666,2.37166666666666,100,1.0,1:1 Match,Title sim 47%; keywords 1,Verify brand/product match
1511,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,POWERPLUS 3.5MM STEREO JACK TO STEREO JACK 1.5M,"TechRise Aux Cable 3.5mm to 3.5mm Audio Cable 1.5m, Aux Cord, Aux Lead for Car,Nylon Braided Stereo Jack for Headphones, iPod, iPhone, iPad,Soundbar, TV, PC, Speaker - Superior Sound TRS Cord(Black)",5055203803496,723800619790,B01MDOEIUD,0.798333333333334,0.798333333333334,500,1.0,1:1 Match,Title sim 27%; keywords 3,Verify brand/product match
1512,HIGHLY_LIKELY,HIGHLY LIKELY,85,QUEST TURBO BLENDER 2 IN 1 32129,"Quest Food Processor, 6-in-1 Chopper, Blender, Grinder, 2 Litre Bowl, 3 Speeds + Pulse, Dishwasher Safe, 600W",5025301321291,,B0DQYT5F9Z,14.0825,14.0825,200,1.0,1:1 Match,Brand 'QUEST' matches,-
1513,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,TURBO JET AIR FRESHENER / SANITISER SPRAY FRESH LINEN 500ML,4 x Mix Bundle New Scents Sovereign Car Home Office Gym Turbojet Air Sanitiser Freshener Spray,5060471890352,7427269287653,B095KDP4MN,2.205,2.205,200,1.0,1:1 Match,Title sim 37%; keywords 4,Verify brand/product match
1515,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,EXTRASTAR MOTION SENSOR LIGHT STRIPS BLUE,"Sensky Motion Sensor LED Strip Lights Rechargeable Motion Activated Light Strip Dimmable Strip Light for Cabinet, Wardrobe, Cupboard, Hallway, Stairs(2M, Warm White)",8432011580486,,B09G2KCTVJ,2.76958333333333,2.76958333333333,50,1.0,1:1 Match,Title sim 32%; keywords 3,Verify brand/product match
1516,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,NT TOILET BLOCKS 6 PACK,"Power Bleach Toilet Blocks, Cistern Blocks, Bleach Toilet Tablets 2 X 6 Pack",5038673411668,5061049571949,B098P2ZYKS,0.991666666666666,0.991666666666666,100,1.0,1:1 Match,Title sim 42%; keywords 2,Verify brand/product match
1517,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,RENTOKIL CLOTHES MOTH GLUE TRAP REFILLS 2PK,10-Pack Clothes Moth Monitoring Traps â€“ Refill for Room & Wardrobe Hanger Units â€“ For Detection of Tineola bisselliella,5012607007639,,B01N7Z3GZL,2.63166666666666,2.63166666666666,400,1.0,1:1 Match,Title sim 36%; keywords 2,Verify brand/product match
1518,FILTERED,FILTERED OUT,70,CHRISTMAS SANTA  MUG ASSORTED,"THE TWIDDLERS 4 Pack Christmas Mugs in Gift Box, 340ml Fine Porcelain Hot Chocolate Cups, Assorted Santa, Penguin & Reindeer Designs, Festive Tableware for Secret Santa & Christmas Eve Boxes",5010792542300,5060686328749,B08HZF6YLN,2.58833333333333,-8.499666666666672,600,4.0,1:1 Match (dimensions),Potential match but negative profit,Negative adjusted profit £-8.50
1519,NEEDS_VERIFICATION,NEEDS VERIFICATION,60,THL FOOD STORAGE BOX 1.8 LTR,Sistema KLIP IT PLUS Food Storage Containers | 7.5 L Rectangle | Stackable & Airtight Fridge/Freezer Food Box with Lid | BPA-Free Plastic,8682655100650,,B08L6QYJ4F,1.70666666666666,1.70666666666666,700,1.0,1:1 Match,Title sim 28%; keywords 3,Verify brand/product match
1520,FILTERED,FILTERED OUT,70,METAL HOOKS PK2 SELF ADHESIVE,"pickpiff Self Adhesive Hooks for Hanging, Extra Sticky Metal Stainless Hooks for Coat Towel Key Hat, Wall Mounted Heavy Duty, Removable Hanger for Bathroom, Kitchen, Hall, Over Door, Silver, 4 Pack",5056170337441,,B0BLYNKSFZ,0.988333333333334,-0.019666666666666055,400,2.0,BUNDLE (2x) - LOSS,Potential match but negative profit,Negative adjusted profit £-0.02
1521,FILTERED,FILTERED OUT,70,PAN AROMA POTPOURRI ASSORTED,Pan Aroma Set Of 4 Pot Pourri Fragrance - Berries Fluffy Towels Vanilla Coconut Lavender,5053249226552,5056291620842,B08GG7YYSQ,1.03,-2.21,200,4.0,BUNDLE (4x) - LOSS,Potential match but negative profit,Negative adjusted profit £-2.21
1522,FILTERED,FILTERED OUT,70,PAN AROMA POTPOURRI ASSORTED 180G,Pan Aroma Set Of 4 Pot Pourri Fragrance - Berries Fluffy Towels Vanilla Coconut Lavender,5053249269016,5056291620842,B08GG7YYSQ,1.03,-2.21,200,4.0,BUNDLE (4x) - LOSS,Potential match but negative profit,Negative adjusted profit £-2.21
