Section,Verdict,Confidence,RowID,ASIN,SupplierEAN,AmazonEAN,SupplierTitle,AmazonTitle,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,PackVerdict,AdjustedProfit,KeyEvidence,FilterReason
HIGHLY_LIKELY_FILTERED,FILTERED OUT,82,1047,B09ST8LX3B,,,WOOD FRAME 1INCH OAK 6X8,"A4 Oak Wood Effect Photo Frame set of 3 with mount for 6x8 photo, Natural Wood A4 Picture frames 3 Pack, A5 frames With Perspex Front for Tabletop or Wall Display",£3.56,£15.99,£5.40,153.3%,50,BUNDLE (RSU=3) - LOSS,£-1.73,"RowID=1047; EAN=AMZ_MISSING; Brand=wood; TypeTokens=6x8,frame,oak; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pack(3); rsu:ceil(3/1)=3; AdjProfit=£-1.73",Requires RSU=3 (supplier:default(1) vs amazon:n_pack(3)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,82,1357,B0FKTS1SHN,8414926397021,7427318221805,PLASTIC FORTE UNDER BED WHEELED STORAGE BOX 31LTR,"Muddy Hands Pack of 2-47 Litre Under Bed Plastic Storage Boxes with Lids â€“ Clear Wheeled Storage Containers for Bedroom, Home & Office â€“ Stackable & Space Saving",£9.67,£28.49,£9.16,106.4%,50,BUNDLE (RSU=2) - LOSS,£-0.51,"RowID=1357; EAN=NON_EXACT; Brand=plastic; TypeTokens=bed,storage,under,wheeled; capacity:NA; PackS=supplier:default(1); PackA=amazon:pack_of(2); rsu:ceil(2/1)=2; AdjProfit=£-0.51",Requires RSU=2 (supplier:default(1) vs amazon:pack_of(2)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,82,1679,B07F2JQ4B7,5025364024801,8800202181567,TIDYZ 50 WHITE PEDAL BIN LINERS+HANDLE 15L,Tidyz 3 Packs Of 40 White Plastic Disposable Pedal Bin Liners - Fits 15L Bin - Extra Strong Tie Handle - 120 Bags In Total,£0.85,£7.59,£0.89,70.2%,50,BUNDLE (RSU=120) - LOSS,£-100.50,"RowID=1679; EAN=NON_EXACT; Brand=tidyz; TypeTokens=15l,bin,handle,liners; capacity:15L->15L (Δ0.0%); PackS=supplier:default(1); PackA=amazon:packs_of(3x40); rsu:ceil(120/1)=120; AdjProfit=£-100.50",Requires RSU=120 (supplier:default(1) vs amazon:packs_of(3x40)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,82,1828,B073TZKMK9,5013655218435,,DOFF CONCENTRATED MULTI PURPOSE FEED 1L,2 X Doff 1L Liquid Seaweed Concentrated Multi-Purpose Feed,£3.13,£10.44,£1.82,57.8%,50,BUNDLE (RSU=2) - LOSS,£-1.31,"RowID=1828; EAN=AMZ_MISSING; Brand=doff; TypeTokens=concentrated,feed; capacity:1L->1L (Δ0.0%); PackS=supplier:default(1); PackA=amazon:leading_x(2x); rsu:ceil(2/1)=2; AdjProfit=£-1.31",Requires RSU=2 (supplier:default(1) vs amazon:leading_x(2x)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,82,1965,B0FT2TGFZ7,,,FESTIVE MAGIC HANING GLITTER CANDY CANE 33CM,"12 Pcs Red Glitter Candy Canes and Round Candy Ornaments, Christmas Tree Decorations, Hanging Festive Sweet Treats for Xmas Home Party Decor",£1.68,£7.99,£0.86,44.0%,50,BUNDLE (RSU=12) - LOSS,£-17.62,"RowID=1965; EAN=AMZ_MISSING; Brand=festive; TypeTokens=candy,glitter; capacity:NA; PackS=supplier:default(1); PackA=amazon:pcs(12); rsu:ceil(12/1)=12; AdjProfit=£-17.62",Requires RSU=12 (supplier:default(1) vs amazon:pcs(12)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,82,1979,B0DZFVWFWY,5015302442958,,SILICONE SPATULA WITH WOOD HANDLE,"2 PCS Silicone Spatula Wood Handle, Rubber Spatulas for Cooking, Small Spatula Silicone Jar Scraper, Small Rubber Spatulas for Kitchen Cooking, Baking, Mixing",£1.46,£6.19,£0.76,42.8%,50,BUNDLE (RSU=2) - LOSS,£-0.71,"RowID=1979; EAN=AMZ_MISSING; Brand=silicone spatula; TypeTokens=handle,wood; capacity:NA; PackS=supplier:default(1); PackA=amazon:pcs(2); rsu:ceil(2/1)=2; AdjProfit=£-0.71",Requires RSU=2 (supplier:default(1) vs amazon:pcs(2)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,82,2056,B07R99H8KK,5016064115777,,PLAYWRITE  CHRISTMAS CYO MASKS,Playwrite Pack of 12 Christmas design cardboard masks,£0.34,£4.99,£0.29,35.5%,50,BUNDLE (RSU=12) - LOSS,£-3.40,"RowID=2056; EAN=AMZ_MISSING; Brand=playwrite; TypeTokens=christmas,masks; capacity:NA; PackS=supplier:default(1); PackA=amazon:pack_of(12); rsu:ceil(12/1)=12; AdjProfit=£-3.40",Requires RSU=12 (supplier:default(1) vs amazon:pack_of(12)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,82,2167,B0DK6VD1Z2,9333527348500,,FESTIVE MAGIC HOOKS GUTTER CLIPS 16PK,"100 Pcs Black Gutter Clips, Versatile S-Hooks for Festive Decorations, Reusable Accessory for Christmas Fairy Lights",£1.06,£5.99,£0.40,28.2%,50,BUNDLE (RSU=100) - LOSS,£-104.14,"RowID=2167; EAN=AMZ_MISSING; Brand=festive; TypeTokens=clips,gutter,hooks; capacity:NA; PackS=supplier:default(1); PackA=amazon:pcs(100); rsu:ceil(100/1)=100; AdjProfit=£-104.14",Requires RSU=100 (supplier:default(1) vs amazon:pcs(100)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,82,2537,B0BDRVQKNN,5055319516594,5056555401644,PAINT FACTORY GLITTER EFFECT RED 200ML,"2 x Glitter Red Spray Paint 200ml Decorative, Creative, Dazzling Effect to Your Hobby Art and Craft Use",£1.01,£5.47,£0.07,5.4%,50,BUNDLE (RSU=2) - LOSS,£-0.93,"RowID=2537; EAN=NON_EXACT; Brand=paint; TypeTokens=200ml,effect,glitter,red; capacity:200ML->200ml (Δ0.0%); PackS=supplier:default(1); PackA=amazon:leading_x(2x); rsu:ceil(2/1)=2; AdjProfit=£-0.93",Requires RSU=2 (supplier:default(1) vs amazon:leading_x(2x)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,80,2049,B0CCJS5GKB,5053249277943,5053249253183,ELBOW GREASE FOAMING TOILET CLEANER EUCALYPTUS 500G,"3 x Elbow Grease Foaming Toilet Cleaner, Deep Cleaning Action, Lemon Fresh Fragrance 500g",£2.09,£9.17,£0.82,35.9%,200,BUNDLE (RSU=3) - LOSS,£-3.35,"RowID=2049; EAN=NON_EXACT; Brand=elbow grease foaming; TypeTokens=500g,cleaner,toilet; capacity:NA; scent_mismatch(supplier=['eucalyptus'], amazon=['fresh', 'lemon']); PackS=supplier:default(1); PackA=amazon:leading_x(3x); rsu:ceil(3/1)=3; AdjProfit=£-3.35","Variant mismatch: scent_mismatch(supplier=['eucalyptus'], amazon=['fresh', 'lemon'])"
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,480,B0CCL6BRP7,5037241303459,,SHOPPING BAG PP WOVEN MACAROONS DESIGN 40X40X15CM,"AhfuLife Extra Large Christmas Bags for Gift, 10PCS Reusable Christmas Tote Bags with Handles, Multipack Xmas Gift Bags Non-woven Christmas Treat Shopping Bags Xmas Party Favor, 40 x 36 x 15cm",£1.01,£13.99,£4.81,345.9%,900,BUNDLE (RSU=10) - LOSS,£-4.26,RowID=480; EAN=AMZ_MISSING; Brand=shopping; TypeTokens=woven; capacity:NA; PackS=supplier:default(1); PackA=amazon:pcs(10); rsu:ceil(10/1)=10; AdjProfit=£-4.26,Requires RSU=10 (supplier:default(1) vs amazon:pcs(10)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,2065,B0DL5RW6LV,5050565576903,,PAPER MOROCCAN DESIGN 8 BOWLS 7.5 INCH,50 Pack Strong Paper Bowls â€“ 240ml Small Disposable Compostable Bagasse Bowl for Party â€“ (4.5 x 1.77 inches) Biodegradable Microwavable Soup Bowls - Dessert Milk Salad Cereals Christmas,£0.89,£6.49,£0.45,34.8%,900,BUNDLE (RSU=50) - LOSS,£-43.06,RowID=2065; EAN=AMZ_MISSING; Brand=paper; TypeTokens=bowls; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pack(50); rsu:ceil(50/1)=50; AdjProfit=£-43.06,Requires RSU=50 (supplier:default(1) vs amazon:n_pack(50)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,2239,B08JPG71GV,,,CHRISTMAS WREATH RED BERRIES 25CM,"Christmas Red Berry Twig Stem, 12 Pack Artificial Red Berry Picks for Xmas Wreaths decorations, Christmas Tree Decorations, Crafts, Wedding, Holiday Home Decor (Red)",£6.65,£13.99,£1.41,23.1%,900,BUNDLE (RSU=12) - LOSS,£-71.72,RowID=2239; EAN=AMZ_MISSING; Brand=christmas; TypeTokens=red; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pack(12); rsu:ceil(12/1)=12; AdjProfit=£-71.72,Requires RSU=12 (supplier:default(1) vs amazon:n_pack(12)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1142,B09F31QSQB,5050565491275,5060655981401,CEDAR WOOD balls 12PK,"Cedarwood Moth Repellent for Wardrobes, 28 Pcs 100% Natural Cedar Wood Discs, Cedar Wood Rings & Cedar Moth Balls for Storage Box, Drawers, Wardrobe Storage & Clothes, Ideal Moth Killer & Freshener",£1.01,£7.39,£1.93,138.7%,800,BUNDLE (RSU=28) - LOSS,£-25.29,RowID=1142; EAN=NON_EXACT; Brand=cedar wood; TypeTokens=balls; capacity:NA; PackS=supplier:default(1); PackA=amazon:pcs(28); rsu:ceil(28/1)=28; AdjProfit=£-25.29,Requires RSU=28 (supplier:default(1) vs amazon:pcs(28)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,271,B0CDQH4DHQ,5015934919279,,CHRISTMAS GIFT BAG X LARGE 3PC FUN CHARACTER,"LECONCES Large Christmas Drawstring Gift Bags, 30 PCS Xmas X-Large,Large,Medium and Small Wrapping Bags, 8 Design Xmas Bags for Christmas Party, Presents, Holiday",£0.88,£14.99,£6.93,541.2%,700,BUNDLE (RSU=10) - LOSS,£-0.96,RowID=271; EAN=AMZ_MISSING; Brand=christmas; TypeTokens=gift; capacity:NA; PackS=supplier:3PC; PackA=amazon:pcs(30); rsu:ceil(30/3)=10; AdjProfit=£-0.96,Requires RSU=10 (supplier:3PC vs amazon:pcs(30)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1171,B0F87SVY7K,8721037383639,,FARM ANNIMALS 3 ASSORTED ANIMALS 7X9X8CM,"12pcs Farm Animals,Mini Animal Toys Plastic Realistic,Farm Toys Set Educational Playset for Tollders Kids for 2 3 4 5 6 7 Year Olds (Farm Animals)",£1.27,£7.99,£2.18,135.3%,700,BUNDLE (RSU=12) - LOSS,£-11.81,RowID=1171; EAN=AMZ_MISSING; Brand=farm; TypeTokens=animals; capacity:NA; assorted_flag; PackS=supplier:default(1); PackA=amazon:pcs(12); rsu:ceil(12/1)=12; AdjProfit=£-11.81,Requires RSU=12 (supplier:default(1) vs amazon:pcs(12)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1375,B07B656W3B,5025364002052,8800202193607,TIDYZ BIN LINER BLACK 10 BAGS 50LTR,Tidyz 2 X 10 Wheelie Bin Extra Large Liners 300L Black Dustbin Rubbish Tip Refuse Sacks Waste Garbage Thick Big Bags Super Strong Heavy Duty Fits Bins 230 x 143cm,£0.74,£7.89,£1.23,104.7%,700,1:1 Match,£1.23,"RowID=1375; EAN=NON_EXACT; Brand=tidyz; TypeTokens=bin,black; capacity:50LTR->300L (Δ500.0%); PackS=supplier:context_qty(10 BAGS); PackA=amazon:default(1); rsu:1; AdjProfit=£1.23",Different SKU by capacity (>25%): capacity:50LTR->300L (Δ500.0%)
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1584,B07QQBHTT4,5010353320347,5010353322822,MINKY ANTIBACTERIAL 4 SPONGE SCOURERS HD,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,£0.88,£6.75,£1.04,81.6%,700,BUNDLE (RSU=3) - LOSS,£-0.71,RowID=1584; EAN=NON_EXACT; Brand=minky; TypeTokens=sponge; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pack(3); rsu:ceil(3/1)=3; AdjProfit=£-0.71,Requires RSU=3 (supplier:default(1) vs amazon:n_pack(3)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1613,B07QQBHTT4,5010353323669,5010353322822,MINKY CLOTH GRILL AND PAN SCOURER 2PK,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,£0.91,£6.75,£1.01,77.5%,700,BUNDLE (RSU=3) - LOSS,£-0.81,RowID=1613; EAN=NON_EXACT; Brand=minky; TypeTokens=cloth; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pack(3); rsu:ceil(3/1)=3; AdjProfit=£-0.81,Requires RSU=3 (supplier:default(1) vs amazon:n_pack(3)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,2221,B07QQBHTT4,5010353327803,5010353322822,MINKY EVERYDAY SPONGES BRIGHT & GOLD 2PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,£1.57,£6.75,£0.47,25.0%,700,BUNDLE (RSU=2) - LOSS,£-1.11,RowID=2221; EAN=NON_EXACT; Brand=minky; TypeTokens=sponges; capacity:NA; PackS=supplier:2PC; PackA=amazon:n_pack(3); rsu:ceil(3/2)=2; AdjProfit=£-1.11,Requires RSU=2 (supplier:2PC vs amazon:n_pack(3)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,204,B09MHB24W8,5056239401090,,DISPOSABLE BED MATS PK3,100 x Incontinence Bed Pads | Disposable Bed Pads | Bed Protectors For Incontinence | Size 60x90cm | With Self-Adhesive Sticker Tabs | Bed Mats Disposable | (4 Packs of 25),£1.48,£22.79,£11.95,671.5%,600,BUNDLE (RSU=34) - LOSS,£-36.76,RowID=204; EAN=AMZ_MISSING; Brand=disposable bed; TypeTokens=mats; capacity:NA; PackS=supplier:PK3; PackA=amazon:packs_of(4x25); rsu:ceil(100/3)=34; AdjProfit=£-36.76,Requires RSU=34 (supplier:PK3 vs amazon:packs_of(4x25)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1272,B0BNPTPG5N,5060066942404,,BALLOONS METALLIC ASSORTED 12,Metallic Balloons 50 Pcs 12 Inch Assorted Colors Multicoloured Shiny Glossy Latex Balloons for Birthday Wedding Party Decoration,£0.74,£6.99,£1.37,117.2%,600,BUNDLE (RSU=50) - LOSS,£-35.08,RowID=1272; EAN=AMZ_MISSING; Brand=balloons; TypeTokens=metallic; capacity:NA; assorted_flag; PackS=supplier:trailing_number(12)_ignored; PackA=amazon:pcs(50); rsu:ceil(50/1)=50; AdjProfit=£-35.08,Requires RSU=50 (supplier:trailing_number(12)_ignored vs amazon:pcs(50)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1668,B08HZF6YLN,5010792542300,5060686328749,CHRISTMAS SANTA  MUG ASSORTED,"THE TWIDDLERS 4 Pack Christmas Mugs in Gift Box, 340ml Fine Porcelain Hot Chocolate Cups, Assorted Santa, Penguin & Reindeer Designs, Festive Tableware for Secret Santa & Christmas Eve Boxes",£3.70,£13.99,£2.59,71.3%,600,BUNDLE (RSU=4) - LOSS,£-8.50,RowID=1668; EAN=NON_EXACT; Brand=christmas; TypeTokens=santa; capacity:NA; assorted_flag; PackS=supplier:default(1); PackA=amazon:n_pack(4); rsu:ceil(4/1)=4; AdjProfit=£-8.50,Requires RSU=4 (supplier:default(1) vs amazon:n_pack(4)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1447,B0132UMMK0,5056170319188,5000204539769,AIR FRESHENER GEL BEADS 150GRM,"Glade Solid Gel Air Freshener, Odour Eliminator for Home & Bathroom, Relaxing Zen, Pack of 8 (8 x 150g)",£1.01,£9.24,£1.34,96.4%,500,BUNDLE (RSU=8) - LOSS,£-5.72,RowID=1447; EAN=NON_EXACT; Brand=air freshener; TypeTokens=gel; capacity:NA; PackS=supplier:default(1); PackA=amazon:pack_of(8); rsu:ceil(8/1)=8; AdjProfit=£-5.72,Requires RSU=8 (supplier:default(1) vs amazon:pack_of(8)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1748,B07S944FVT,5055566990925,5055566990949,BATTERIES EXCELLTEC AAA ALKALINE 5PK,"5pk 9V Zinc Carbon Batteries, Heavy Duty PP3 9V Battery, Long-Lasting Power, Reliable Performance, Ideal for Smoke Alarms, Toys, Remote Controls, Clocks, Small Electronics, and Everyday Use",£1.01,£5.89,£0.91,65.3%,500,BUNDLE (RSU=5) - LOSS,£-3.12,RowID=1748; EAN=NON_EXACT; Brand=batteries; TypeTokens=5pk; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pk(5); rsu:ceil(5/1)=5; AdjProfit=£-3.12,Requires RSU=5 (supplier:default(1) vs amazon:n_pk(5)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,2327,B09BW2TZ9N,5056170317771,5053249215341,SPRAY ON GREASE 200ML,"Silicone Lubricant Spray - 3 Pack, 200ml Each, Eliminates Squeaking & Sticking, Protects Against Cracking & Hardening",£1.14,£6.64,£0.28,18.9%,500,BUNDLE (RSU=3) - LOSS,£-2.00,RowID=2327; EAN=NON_EXACT; Brand=spray; TypeTokens=200ml; capacity:200ML->200ml (Δ0.0%); PackS=supplier:default(1); PackA=amazon:n_pack(3); rsu:ceil(3/1)=3; AdjProfit=£-2.00,Requires RSU=3 (supplier:default(1) vs amazon:n_pack(3)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,238,B0C7KVJBQ5,5055706660268,,BABY PIPKIN HANDY CONTAINERS 450ML 2PCE,"Moonkie Silicone Baby Food Storage Containers, 6 Pack, 120ml Weaning Freezer Pots with Airtight Lids, Reusable Baby Food Snack Pots, Microwave and Dishwasher Safe, Perfect for Infant & Toddler Food",£0.91,£17.99,£7.85,599.4%,400,BUNDLE (RSU=3) - OK,£6.03,RowID=238; EAN=AMZ_MISSING; Brand=baby; TypeTokens=containers; capacity:450ML->120ml (Δ73.3%); PackS=supplier:2PCE; PackA=amazon:n_pack(6); rsu:ceil(6/2)=3; AdjProfit=£6.03,Different SKU by capacity (>25%): capacity:450ML->120ml (Δ73.3%)
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,934,B07STZLCM6,5411183131217,,SOUDAL EXPANDING FOAM HAND HELD 150ML,Soudal 750ml Champagne Gap Filler Expanding Foam Handheld Spray with Nozzle & Gloves (3),£3.10,£15.55,£5.47,174.9%,400,1:1 Match,£5.47,"RowID=934; EAN=AMZ_MISSING; Brand=soudal; TypeTokens=expanding,foam; capacity:150ML->750ml (Δ400.0%); PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£5.47",Different SKU by capacity (>25%): capacity:150ML->750ml (Δ400.0%)
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1535,B006ZBFLNO,5056239433404,5000359110608,STORAGE HOOKS UNIVERSAL TWIN PK,"Universal Heavy Duty Garage Storage Hooks Set, 30kg Load Capacity per Hook (6 Pack)",£1.48,£8.50,£1.54,86.7%,400,BUNDLE (RSU=6) - LOSS,£-5.84,RowID=1535; EAN=NON_EXACT; Brand=storage hooks; TypeTokens=universal; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pack(6); rsu:ceil(6/1)=6; AdjProfit=£-5.84,Requires RSU=6 (supplier:default(1) vs amazon:n_pack(6)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,2268,B0C6FQLPV3,5055566971740,5060984596987,JAUNTY PARTYWARE BALLOONS TWIST 15,Jaunty Partyware 15x Large Punch Balloons for Kids Ideal Party Bag Fillers - 12 Inch Large Size - Assorted Colours - Fun Childrenâ€™s Party Ideas - Thick & Strong - Easy to Inflate,£1.01,£4.99,£0.30,21.5%,400,BUNDLE (RSU=15) - LOSS,£-13.81,RowID=2268; EAN=NON_EXACT; Brand=jaunty partyware; TypeTokens=balloons; capacity:NA; assorted_flag; PackS=supplier:trailing_number(15)_ignored; PackA=amazon:leading_x(15x); rsu:ceil(15/1)=15; AdjProfit=£-13.81,Requires RSU=15 (supplier:trailing_number(15)_ignored vs amazon:leading_x(15x)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,166,B07PMB7PYK,5056683919721,,"JAUNTY PARTYWARE CONFETTI PARTY BOWLS 6"" 12PK","Jaunty 24pk Bulk Party Flashing Glasses - Neon Rave Accessories - Light Up Glasses for Adults - Multicolour LED Glow for Birthdays, Festivals, Dance Events, Fancy Dress, and Celebration Parties",£0.94,£19.99,£10.42,783.4%,300,BUNDLE (RSU=24) - LOSS,£-11.11,RowID=166; EAN=AMZ_MISSING; Brand=jaunty; TypeTokens=party; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pk(24); rsu:ceil(24/1)=24; AdjProfit=£-11.11,Requires RSU=24 (supplier:default(1) vs amazon:n_pk(24)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,787,B0CW2T4661,8711252162959,,COSMETIC MIRROR 8X15X10CM,"15X Magnifying Makeup Mirror for Desk Double Sided 1X/15X Desk Mirror,Portable Table Small Standing Magnifying for Cosmetic",£0.88,£8.99,£2.79,218.1%,300,BUNDLE (RSU=15) - LOSS,£-9.47,RowID=787; EAN=AMZ_MISSING; Brand=cosmetic; TypeTokens=mirror; capacity:NA; PackS=supplier:default(1); PackA=amazon:leading_x(15x); rsu:ceil(15/1)=15; AdjProfit=£-9.47,Requires RSU=15 (supplier:default(1) vs amazon:leading_x(15x)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1005,B097BXD7Q3,5055257868014,,MICROWAVE POPCORN SALTED,"SOL 12pk x 85g Stop 'n' Pop Microwave Popcorn, Salted Flavoured Pop Corn Kernels, Ready in Minutes Tasty Snack for Family Movie Nights, Easy to Prepare, Ideal for Sharing Fun Moments at Home",£1.14,£8.99,£2.46,163.9%,300,BUNDLE (RSU=12) - LOSS,£-10.08,RowID=1005; EAN=AMZ_MISSING; Brand=microwave popcorn; TypeTokens=salted; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pk(12); rsu:ceil(12/1)=12; AdjProfit=£-10.08,Requires RSU=12 (supplier:default(1) vs amazon:n_pk(12)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1873,B00M747QUO,5056170334068,,CORRECTION PEN AND FLUID KIT,Pentel Pen (ZL31) Micro Correct Correction Pen White Fluid Tipp Ex White Out Orginal Metal Tip - 12ml (Pack Of 3),£1.01,£5.78,£0.73,52.3%,300,BUNDLE (RSU=3) - LOSS,£-1.29,RowID=1873; EAN=AMZ_MISSING; Brand=correction pen; TypeTokens=fluid; capacity:NA; PackS=supplier:default(1); PackA=amazon:pack_of(3); rsu:ceil(3/1)=3; AdjProfit=£-1.29,Requires RSU=3 (supplier:default(1) vs amazon:pack_of(3)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,2577,B0CX5L164T,5056338356666,5056622319025,BRASS PADLOCK 20MM,"Pack of 3 20mm Solid Brass Padlocks with 9 Keys - Small Locker Padlocks, Solid Brass Body, Mini Luggage, Tool Box, Jewellery Box and Cupboard Padlocks",£0.74,£3.89,£0.04,3.6%,300,BUNDLE (RSU=3) - LOSS,£-1.45,RowID=2577; EAN=NON_EXACT; Brand=brass; TypeTokens=20mm; capacity:NA; PackS=supplier:default(1); PackA=amazon:pack_of(3); rsu:ceil(3/1)=3; AdjProfit=£-1.45,Requires RSU=3 (supplier:default(1) vs amazon:pack_of(3)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,2628,B08P8GS8XP,5038135120701,9876553862614,WHAM CRYSTAL 160LTR CLEAR BOX & LID,"Wham Pack of 2 Crystal Storage Boxes with Lids, Plastic, 80L, Clear, 80L, Made in UK, Rectangular Storage Boxes 60 x 40 x 42cm",£16.12,£23.21,£0.05,0.4%,300,BUNDLE (RSU=2) - LOSS,£-16.07,"RowID=2628; EAN=NON_EXACT; Brand=wham; TypeTokens=clear,crystal; capacity:160LTR->80L (Δ50.0%); PackS=supplier:default(1); PackA=amazon:pack_of(2); rsu:ceil(2/1)=2; AdjProfit=£-16.07",Different SKU by capacity (>25%): capacity:160LTR->80L (Δ50.0%)
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,199,B072BVDSG2,8414926579076,5055512090594,SERVING PLATE 19CM ASSORTED,"Argon Tableware 12x White Dessert Plates 19cm (7.5"") - Wide Rim Small Dinner & Bread Plates - Elegant Dessert Serving Set for Home & Restaurants - Microwave & Dishwasher Safe",£1.04,£18.99,£9.62,677.6%,200,BUNDLE (RSU=12) - LOSS,£-1.86,RowID=199; EAN=NON_EXACT; Brand=serving; TypeTokens=19cm; capacity:NA; assorted_flag; PackS=supplier:default(1); PackA=amazon:leading_x(12x); rsu:ceil(12/1)=12; AdjProfit=£-1.86,Requires RSU=12 (supplier:default(1) vs amazon:leading_x(12x)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,632,B0D7HTYPTL,8721037573603,5060914443909,GLASS BOTTLE 120ML,"Glass Shot Bottles with Lids - 12 Pack 120ml Empty Mini Bottles for Ginger Shots with Cleaning Brush & Labels - Reusable, Clear, Airtight - Ideal for Juice, Oils, Sauces, Medicine",£0.67,£12.99,£3.04,274.3%,200,BUNDLE (RSU=12) - LOSS,£-4.35,RowID=632; EAN=NON_EXACT; Brand=glass; TypeTokens=120ml; capacity:120ML->120ml (Δ0.0%); PackS=supplier:default(1); PackA=amazon:n_pack(12); rsu:ceil(12/1)=12; AdjProfit=£-4.35,Requires RSU=12 (supplier:default(1) vs amazon:n_pack(12)); adjusted profit <= 0
HIGHLY_LIKELY_FILTERED,FILTERED OUT,74,1341,B0B15K9Y5F,6985412547883,810019871610,KETTLE FLOWER GLASS 1800ML,Teabloom Stovetop & Microwave Safe Glass Teapot with Removable Tea Infuser for Loose Tea â€“ Includes 2 Blooming Teas â€“ 1.2 L Tea Kettle and Tea Maker,£5.84,£23.69,£5.90,108.9%,200,1:1 Match,£5.90,RowID=1341; EAN=NON_EXACT; Brand=kettle; TypeTokens=glass; capacity:1800ML->1.2 L (Δ33.3%); PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£5.90,Different SKU by capacity (>25%): capacity:1800ML->1.2 L (Δ33.3%)
