RowID,ASIN,Category,Confidence,SupplierEAN,AmazonEAN,SupplierTitle,AmazonTitle,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,PackVerdict,AdjustedProfit,FilterReason,KeyEvidence
1067,B0DP4K7KVF,NEEDS_VERIFICATION_FILTERED,70,5055566956945,6977718351752,KEEP IT HANDY 4 MINI STORAGE,"ã€Latest Modelã€‘ 4 Pack Mini Stackable Storage Boxes with Lid Multifunctional & Foldable Storage Box for Crafts, Snacks, Stationery and Desk Supplies, Ideal for Desk Organiser Clear Organizer Boxes",1.008,12.34,2.07333333333333,1.4916067146282899,500,Bundle (4x) - LOSS,-0.9506666666666699,Adjusted profit £-0.95,"Supplier brand: KEEP IT HANDY; Common: STORAGE, MINI"
1074,B01FJLXFIS,NEEDS_VERIFICATION,70,5019200325115,5060345836325,PRODEC 18PC EMULSION VALUE BOX,"Xpert - Defiant S3 Safety Dealer Boots. Pull On Chelsea Steel Toe Cap Shoes, Comfortable And Water Resistant Work Boots For Men With Midsole Design For Safety and Ankle Support",13.704,48.99,17.775,1.48496240601503,100,1:1 Match,17.775,-,Supplier brand: PRODEC
1078,B08NCKYCBR,NEEDS_VERIFICATION,70,5056239402813,,RYSONS XL MONEY TIN MILLION,"SAPRAÂ® | BANKNOTE EXTRA LARGE JUMBO MONEY TIN SIZE 1PACK | 4 designs: Â£5, Â£10, Â£20 and Â£50",1.944,10.99,3.20458333333333,1.4767665130568302,50,1:1 Match,3.20458333333333,-,"Supplier brand: RYSONS; Common: MONEY, TIN"
1079,B01GP02CAO,NEEDS_VERIFICATION,70,8694064015722,5060397392510,HOBBY DAMLA ORGANISER BASKET SMALL,"Woodluv Storage Baskets for Shelves, Woven Natural Hamper Gift Basket Bathroom Storage Basket organiser Toys Storage, Small",1.008,8.99,2.05166666666666,1.4760191846522699,300,1:1 Match,2.05166666666666,-,"Supplier brand: HOBBY; Common: BASKET, SMALL, ORGANISER"
1082,B0FTMP3GYP,HIGHLY_LIKELY,85,,,FESTIVE MAGIC CHRISTMAS STOCKING PLUSH FOIL,evelay Highland Cow Christmas Stocking | Luxury Plush Festive Decoration with 3D Ears & Horns | Rustic Faux Fur & Felt Stocking | 60cm Large Xmas Fireplace Hanging,1.608,9.99,2.77625,1.4689153439153402,400,1:1 Match,2.77625,-,"Brand: FESTIVE; Common: FESTIVE, STOCKING, CHRISTMAS, PLUSH"
1083,B0CDVWJ781,NEEDS_VERIFICATION,70,5056295709840,850051934072,CASA & CASA LEMON SQUEEZER WITH CUP NATURAL,"KITCHENDAO 2 in 1 Lemon Orange Citrus Juicer with lid for Sanitary Storage, Manual Hand Squeezer with Built-in 16OZ Measuring Cup, Multi-function Manual Juicer with Reamers and Non-Slip Base, BPA Free",2.484,13.99,3.84833333333333,1.4688295165394398,50,1:1 Match,3.84833333333333,-,"Supplier brand: CASA; Common: WITH, LEMON, SQUEEZER"
1084,B0DT7BP95C,NEEDS_VERIFICATION,70,5050796012676,5061003180675,BRIGHT & HOMELY FOIL ROASTING TRAY OVAL 468MM X 355MM X 85MM,"Large Oval Disposable Aluminium Foil Trays for Baking, Roasting, Broiling, Cooking, Food Storage & Party Use â€“ Premium Quality 46 x 36 x 8 cm, Pack of 3, Ideal for BBQs, Catering, and Meal Prep",0.852,10.99,1.84833333333333,1.4669312169312099,700,Bundle (3x) - OK,0.1443333333333301,-,"Supplier brand: BRIGHT & HOMELY; Common: FOIL, OVAL"
1085,B00EPDLLEW,NEEDS_VERIFICATION,70,6949196556554,,PENDEFORD POLLY PROP 500ML SAUCE PAN,"Easycook Microwave Sauce Pan, Clear, 500ml, Poly-carbonate Finish, Microwave Safe, Durable, Stylish, Includes Sauce Pan and Lid",0.804,7.65,1.78875,1.46618852459016,100,1:1 Match,1.78875,-,"Supplier brand: PENDEFORD; Common: PAN, SAUCE"
1090,B0FJ8V3XGT,NEEDS_VERIFICATION,70,,,FESTIVE MAGIC TINSEL WREATH WITH DOTS 30CM,"LATERN 30CM Christmas Wreath, Artificial Christmas Front Door Wreath Merry Christmas Pine Garland with Bowknot Glitter Flower Red Berry Ball for Door Wall Fireplace Window Xmas Tree Decoration",1.272,8.99,2.34791666666666,1.45833333333333,100,1:1 Match,2.34791666666666,-,"Supplier brand: FESTIVE; Common: WREATH, WITH, 30CM"
1092,B01IFKRSEC,NEEDS_VERIFICATION_FILTERED,70,5017403139010,,ASHLEY CORNER RUG GRIPPERS 4PC,"NeverCurl Rug Grippers - Anti Curl Corner Grippers for Laminate, Wooden, or Tiled Floors, Carpet Rug Corner Tape Grippers with Strong Grip Technology, Stops Rug from Curling and Slipping - 4 Pack",1.272,8.99,2.34791666666666,1.45833333333333,100,Bundle (4x) - LOSS,-1.4680833333333396,Adjusted profit £-1.47,"Supplier brand: ASHLEY; Common: CORNER, RUG, GRIPPERS"
1095,B00I1JW98I,HIGHLY_LIKELY_FILTERED,85,8693357033733,,PASABAHCE KANDILLI OPTIC TEA GLASS 90CC 6PC,"Pasabahce Istanbul tea glass, set of 6, drinking glasses with handle",1.596,11.99,2.73166666666666,1.45301418439716,100,Bundle (6x) - LOSS,-5.24833333333334,RSU=6; Adjusted profit £-5.25,"Brand: PASABAHCE; Common: PASABAHCE, TEA"
1097,B0001IWB6C,NEEDS_VERIFICATION,70,5055441407890,3253562460288,DEKTON SQUARE COMBINATION 12INCH,"STANLEY 2-46-028 Combination Die Cast Square, 300mm/ 12''",4.296,17.47,5.99833333333333,1.45238095238095,50,1:1 Match,5.99833333333333,-,Supplier brand: DEKTON; Common: COMBINATION
1099,B07DLSHF4Z,HIGHLY_LIKELY,85,5022245000282,,EXTRA SELECT PREMIUM RABBIT FOOD BUCKET 5L,"Extra Select Premium Rabbit Mix Bucket 5L - Balanced Complementary Feed with Pellets, Forage, Vitamins & Minerals (Packaging may vary)",3.36,14.99,4.85791666666666,1.45012437810945,300,1:1 Match,4.85791666666666,-,"Brand: EXTRA SELECT; Common: PREMIUM, BUCKET, EXTRA, RABBIT"
1100,B08X6GD3FY,NEEDS_VERIFICATION_FILTERED,70,5050796011662,681599187022,BRIGHT & HOMELY FOOD UMBRELLA 50CM,"17 inches - Mesh Food Cover Tent Umbrella, Jsdoin 6 Pack Food Domes, Food Covers Mesh Pop Up Nets for Outdoors, Screen Tents, Parties Picnics, BBQs, Reusable and Collapsible (White)",1.14,9.99,2.175,1.45,200,Bundle (6x) - LOSS,-3.5249999999999995,Adjusted profit £-3.52,Supplier brand: BRIGHT & HOMELY; Common: FOOD
1102,B01GHGPMI0,NEEDS_VERIFICATION,70,5017403059936,,ASHLEY SEWING THREAD 4PCE,Candora Sewing Thread Assortment Coil 30 Color Each Polyester Thread Sewing Kit All Purpose Polyester Thread for Hand and Machine Sewing,1.008,8.49,2.01499999999999,1.44964028776978,200,1:1 Match,2.01499999999999,-,"Supplier brand: ASHLEY; Common: THREAD, SEWING"
1103,B09LZ6NQWZ,NEEDS_VERIFICATION,70,5030481970634,7426968333029,PPS COMPOSTABLE KRAFT DOUBLE WALL CUP 12OZ 25 PIECES,"Paper Cups - Double Wall Coffee Cup - Unique Aqueous Lining, Plastic-Free - Certified Home & Industrial Compostable - 12 oz - Biodegradable for Hot & Cold Drinks 25 Pcs (No Lids)",1.476,10.99,2.57833333333333,1.4485018726591699,100,1:1 Match,2.57833333333333,-,"Supplier brand: PPS; Common: DOUBLE, CUP, COMPOSTABLE, WALL"
1104,B07H4M4BRY,NEEDS_VERIFICATION,70,5026180091039,3830058240748,APOLLO MEGA ROLLING PIN EACH,"Tuuli Kitchen Professional Wooden Rolling Pin with Revolving Centre 44 x 5,5 cm",2.784,14.9,4.15666666666666,1.44831591173054,600,1:1 Match,4.15666666666666,-,"Supplier brand: APOLLO; Common: PIN, ROLLING"
1107,B0B1ZHWQZ5,NEEDS_VERIFICATION,70,5026180083331,,APOLLO BAMBOO SKEWERS PK100,"Lanjue 200 Paddle Bamboo Skewers 9CM, Flat Burgers Sticks, Kids Wooden Fruits Picks, Cocktail Sticks, Satay Skewers, Barbecue Kebabs",0.936,7.99,1.91958333333333,1.4432957393483699,500,1:1 Match,1.91958333333333,-,"Supplier brand: APOLLO; Common: BAMBOO, SKEWERS"
1108,B0FW38M71D,NEEDS_VERIFICATION,70,5056239432100,,RYSONS FLEXIBLE GLUE 36GM,"Rubber Glue 30g, Strong Flexible Adhesive for Rubber, Plastic, Leather, and Vinyl â€“ Waterproof, Heat Resistant, and Long-Lasting Bond for Daily Repairs and DIY Projects (XJJSUK01)",1.008,6.99,2.005,1.44244604316546,50,1:1 Match,2.005,-,"Supplier brand: RYSONS; Common: GLUE, FLEXIBLE"
1111,B09KVGNFMJ,NEEDS_VERIFICATION,70,5050796009867,5060659231700,BRIGHT & HOMELY HANGERS VELVET NON SLIP BLACK 10 PACK,20 Non Slip Velvet Hangers | Heavy Duty Black Felt Coat Hangers |360 Degree Swivel Hooks |Premium Space Saving Design,2.004,12.97,3.18833333333333,1.43618618618618,50,1:1 Match,3.18833333333333,-,"Supplier brand: BRIGHT & HOMELY; Common: VELVET, BLACK, SLIP, HANGERS"
1112,B0F2SVPP2J,NEEDS_VERIFICATION,70,5055441436692,,DEKTON FOLD BACK KNIFE/5 BLADES,"Drywall Skimming Blade Smoothing Spatula Plastering Wall Plastering Tools, High Grade Drywall Skimming Blade for Plastering, 25cm",2.016,11.99,3.20166666666666,1.43572496263079,50,1:1 Match,3.20166666666666,-,Supplier brand: DEKTON
1114,B0C2D2TLGM,NEEDS_VERIFICATION,70,5050796010252,,BRIGHT & HOMELY LAUNDRY BAG XLARGE 86CM PK10 ASSORTED COLOURS,"Car Boot Organiser with Cooler Bag, Extra Large Premium Expandable Compartments, Foldable Car Organiser, Trunk Organiser for Most Vehicles & Indoor",12.084,45.99,15.235,1.4345574387947202,100,1:1 Match,15.235,-,Supplier brand: BRIGHT & HOMELY
1117,B08L6QYJ4F,NEEDS_VERIFICATION,70,8682655107857,,THL TESNY AIRTIGHT FOOD BOX 1150ML,Sistema KLIP IT PLUS Food Storage Containers | 7.5 L Rectangle | Stackable & Airtight Fridge/Freezer Food Box with Lid | BPA-Free Plastic,1.36799999999999,9.2,2.41666666666666,1.42998027613412,700,1:1 Match,2.41666666666666,-,"Supplier brand: THL; Common: AIRTIGHT, FOOD, BOX"
1118,B0DGH36J1F,NEEDS_VERIFICATION,70,5038673180069,,PRIMA KITCHEN TIMER,"Kitchen Timers for Cooking, Chef Cooking Timer Clock with Loud Alarm, No Batteries Required, 100% Mechanical Desk Timer - Magnetic Backing, Exquisite Stainless Steel Body, Countdown Reminder, Patented",1.908,11.99,3.05166666666666,1.42601246105919,900,1:1 Match,3.05166666666666,-,"Supplier brand: PRIMA; Common: TIMER, KITCHEN"
1119,B0BPLGMW1B,NEEDS_VERIFICATION,70,15013159004227,,ELLIOTT GLOVES SMALL HOUSEHOLD PK12,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,12.4319999999999,42.77,15.5416666666666,1.42453406660556,100,1:1 Match,15.5416666666666,-,Supplier brand: ELLIOTT
1120,B0CZP3VG5D,NEEDS_VERIFICATION_FILTERED,70,5056175988785,782003234612,KEEP IT HANDY ZIP SEAL FOOD & FREEZER 15 BAGS,"70 Pieces Food Storage Freezer Bags, TAIYUNWEI Reusable Seal Zip Lock Sandwich Bags for Meat, Fruits, Vegetables, Grains, Sandwich, Nuts",1.008,8.88,1.98,1.4244604316546698,400,Bundle (70x) - LOSS,-67.572,Adjusted profit £-67.57,"Supplier brand: KEEP IT HANDY; Common: FOOD, ZIP, BAGS, SEAL"
1125,B09XQYKG6Q,NEEDS_VERIFICATION,70,5038673683218,5056394712536,MARKSMAN CABLE TIES 300MM 40PCE GREEN,"Gocableties Green Cable Ties, 300mm x 3.6mm, Pack of 100, 12â€ Premium Nylon Zip Ties, Multi-Purpose Plastic Tie Wraps, Secure Self-Locking Mechanism, for Home, Garden, Office and DIY",1.008,8.49,1.97499999999999,1.42086330935251,100,Bundle (2x) - OK,0.4629999999999901,-,"Supplier brand: MARKSMAN; Common: CABLE, GREEN, 300MM"
1127,B01HILDGK4,HIGHLY_LIKELY,85,5030481930010,,PPS FOIL PLATTERS 2PCS 352X247X25MM,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,0.744,7.39,1.65458333333333,1.4141737891737798,50,1:1 Match,1.65458333333333,-,"Brand: PPS; Common: FOIL, PPS"
1128,B08N713Y2V,HIGHLY_LIKELY,85,5022822167575,5022822202900,STATUS TV TWIN AERAIL ADAPTOR S CLAM IN CDU,Status 15 Metre TV Aerial Cable Extension Kit | White | Extension Lead | S15MTVAEKX12,0.804,7.95,1.72499999999999,1.4139344262295,200,1:1 Match,1.72499999999999,-,Brand: STATUS; Common: STATUS
1129,B0C93G471P,NEEDS_VERIFICATION,70,5026180078832,,APOLLO TABLECLOTH CLIPS PK4,"Table Cloth Clips for Outside Inside Table 10 Pack, Leaf Shape Picnic Tablecloth Holder Clip Large Stainless Steel Decorative Cover Clamp for Heavy Duty Party Wedding Restaurant Camping Essential",1.308,8.99,2.31791666666666,1.41336382113821,300,Bundle (2x) - OK,0.3559166666666598,-,"Supplier brand: APOLLO; Common: TABLECLOTH, CLIPS"
1131,B07WDRQ4J7,VERIFIED,95,5059001500861,5059001500861,AIRWICK REED DIFFUSER MULLED WINE 33ML PK5,"Air Wick Essential Oils Reed Diffuser Air Freshener Mulled Wine Scent, 5 Bottles X 30 ml",13.4279999999999,46.0,16.5533333333333,1.40999432140829,200,1:1 Match,16.5533333333333,-,"Exact EAN match; Common: MULLED, WINE, REED, DIFFUSER"
1132,B06ZZFM477,NEEDS_VERIFICATION,70,6923456783720,799355503631,ADORN SHOWER CURTAIN DELUXE,"Shower Curtains Mould Proof Resistant, EVA Waterproof Heavy Duty Bathroom Curtains with 5 Magnets, 180 x 180 cm, Cobblestone",3.096,14.99,4.39166666666666,1.40308839190628,400,1:1 Match,4.39166666666666,-,Supplier brand: ADORN; Common: SHOWER
1138,B0F881RDFM,NEEDS_VERIFICATION_FILTERED,70,8694064005037,,HOBBY MULTI PURPOSE TUB MINI NO:2-7LT,"Best House | 3 Pcs of Flexi Tub with Handles | Small Size | Mini | 7 Litres | Yellow | Garden Tubs | Plastic Storage Container for Home, Washing, Garden Waste and DIY Projects",2.388,11.99,3.54291666666666,1.39484908136482,50,Bundle (3x) - LOSS,-1.2330833333333397,Adjusted profit £-1.23,"Supplier brand: HOBBY; Common: TUB, MINI"
1139,B0D7T8LTNV,NEEDS_VERIFICATION_FILTERED,70,5012128606076,,GIFTMAKER WOVEN BAG CUTE SANTA & FRIENDS JUMBO,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",1.68,9.99,2.71625,1.39294871794871,300,Bundle (3x) - LOSS,-0.6437499999999998,Adjusted profit £-0.64,Supplier brand: GIFTMAKER
1141,B0BK16S2Z2,NEEDS_VERIFICATION,70,5059001504630,,AIRWICK CANDLE GIFT BOX 220G SET OF  3,"33,000ft Womens Hiking Pants Waterproof Walking Trousers Thermal Fleece Lined Ladies Winter Outdoor Windproof Warm Softshell Hiking Fishing Ski Snow Pants",9.396,33.99,11.635,1.38842482100238,100,1:1 Match,11.635,-,Supplier brand: AIRWICK
1145,B0CJ54QWYS,NEEDS_VERIFICATION,70,5038673180168,,PRIMA GRATER IN ABS AND STAINLESS STEEL UNIVERSAL,"Cheese Grater, Box Grater for Cheese Stainless Steel Vegetable Slicer Food Shredder 4-Sided Graters for Kitchen",1.416,9.99,2.395,1.38439306358381,600,1:1 Match,2.395,-,"Supplier brand: PRIMA; Common: STEEL, GRATER, STAINLESS"
1146,B0CJRD9SC7,NEEDS_VERIFICATION,70,5050796010665,,BRIGHT & HOMELY ROTARY LINE COVER 145CM,Rotary Washing Line Cover Waterproof Fabric - Heavy Duty Rotary Clothes Line Cover with Zip - Protective Weather Resistant Parasol Cover for Garden Dryer and Airer (Black),1.14,8.45,2.07541666666666,1.38361111111111,600,1:1 Match,2.07541666666666,-,"Supplier brand: BRIGHT & HOMELY; Common: ROTARY, LINE, COVER"
1152,B07L6W57XH,NEEDS_VERIFICATION_FILTERED,70,5017403148258,681381298004,ASHLEY ROUND  DISH WASING UP BRUSH,"Washing Up Brushes for Dish Kitchen Sink Pot Pan Scrubbing with Durable Bristles, Yellow-green 3Pcs",1.008,8.55,1.915,1.37769784172661,900,Bundle (3x) - LOSS,-0.10099999999999998,Adjusted profit £-0.10,Supplier brand: ASHLEY; Common: DISH
1153,B0DSSX2VV9,NEEDS_VERIFICATION,70,5060298506108,,"MASON BRICKLAYERS TROWEL POINTED 8""","8"" Bricklayers Trowel â€“ Pointed Carbon Steel Blade with Wooden Handle â€“ Ideal for Bricklaying, Cement Spreading & Masonry Work",1.008,8.49,1.91499999999999,1.37769784172661,50,1:1 Match,1.91499999999999,-,"Supplier brand: MASON; Common: POINTED, BRICKLAYERS, TROWEL"
1154,B0C5M29WYX,NEEDS_VERIFICATION,70,5056175912391,678506500029,JAUNTY PARTY NAPKINS 80PK 1PLY,"500 x White Serviettes Paper Napkins (30 x 30 cm) 1-Ply Strong Serviettes, Super Soft Paper Tissues, Cocktail Napkins, Disposable Napkins - Best for Christmas, Parties, Halloween, Thanksgiving",1.008,8.79,1.91499999999999,1.37769784172661,500,1:1 Match,1.91499999999999,-,Supplier brand: JAUNTY; Common: NAPKINS
1155,B0CV2JVDHV,HIGHLY_LIKELY_FILTERED,85,5060743590942,5060737606161,ECO WISE SINGLE WALL CUPS 8OZ 20PCS,"FOOGO Green 100pcs 8oz Disposable Strong Single-Wall White Paper Coffee Cups, FSCÂ® Certified, Fully Compostable, Takeaway, Paper Cups for Hot Drinks, Parties, Eco-Friendly",0.744,8.99,1.61166666666666,1.3774928774928699,300,Bundle (5x) - LOSS,-1.36433333333334,RSU=5; Adjusted profit £-1.36,"Brand: ECO; Common: 8OZ, CUPS"
1160,B0CDK1HWWW,NEEDS_VERIFICATION_FILTERED,70,8694064007000,,HOBBY 4PC PLASTIC CUP,"4PCS Plastic Cups with Handles,Stacking Camping Mugsï¼ŒMelamine Mugs Cups That Can Be Safely Used in Dishwasher and Microwave",1.08,8.98,1.98333333333333,1.36781609195402,100,Bundle (4x) - LOSS,-1.2566666666666702,Adjusted profit £-1.26,Supplier brand: HOBBY; Common: PLASTIC
1163,B08HHRDL7H,NEEDS_VERIFICATION,70,5029594665032,33985493918,ROLSON SECURITY CHAIN DOOR LOCK,"Security Chain Door Lock Heavy Duty Latch Chain Door Lock with Spring Anti-Theft Snap Lock, Stainless Steel",2.46,11.69,3.54166666666666,1.36217948717948,200,1:1 Match,3.54166666666666,-,"Supplier brand: ROLSON; Common: DOOR, LOCK, SECURITY, CHAIN"
1164,B0C5XM7M96,NEEDS_VERIFICATION,70,5026180036078,5060218987765,APOLLO  GRANITE BOARD 42X29,Silk Route Home Black Granite Chopping Board 40 x 30cm,6.648,29.99,8.29166666666666,1.3615216201423,50,1:1 Match,8.29166666666666,-,"Supplier brand: APOLLO; Common: BOARD, GRANITE"
1165,B0DMNDCNNJ,NEEDS_VERIFICATION_FILTERED,70,5032759026913,,AMTECH ROLLER MINI 14PC SET,"JOREST 59Pcs Small Precision Screwdriver Set with Torx T5, T6, T8, Mini Repair Tool Kit for MacBook, Computer, Laptop, iPhone, PS4 PS5, Xbox, Switch, Eyeglasses, Watch, PC, Ring Doorbell, Electronic",3.6,14.99,4.83166666666666,1.36103286384976,500,Bundle (59x) - LOSS,-203.96833333333336,Adjusted profit £-203.97,"Supplier brand: AMTECH; Common: MINI, SET"
1166,B0DZHGVX45,NEEDS_VERIFICATION,70,4894158005774,,FESTIVE MAGIC LED B/O TIMER 200 LIGHTS MULTI,"234-Piece Marble Run Track Building Blocks Toy Set, AOSITE Marble Race Construction Kit for Kids Ages 3,4,5,6,7,8,9,10,11,12, Creative Marble Track Game with Marbles for Boys and Girls Gift",6.72,25.99,8.34833333333333,1.3574525745257402,600,1:1 Match,8.34833333333333,-,Supplier brand: FESTIVE
1170,B0FX4WCH1T,NEEDS_VERIFICATION,70,5024418296843,,SIL CRAFT ALPHABET PUFFY STICKERS,"6 Sheets Gold Letter Stickers, Self-Adhesive Alphabet Stickers, Waterproof Foam Letters for Graduation Cap Decorations Scrapbooking DIY Crafts Puffy",1.008,6.99,1.885,1.35611510791366,100,1:1 Match,1.885,-,"Supplier brand: SIL; Common: ALPHABET, PUFFY"
1172,B097NQ13MJ,NEEDS_VERIFICATION,70,6923456812390,731722276427,ADORN GLASS VASE RS-818,"Vases, Vase Flowers Glass, Ledoir 20cm 8 Inch Tall Modern Essentials 1L Clear Modern Living Room Round Flower Jug Pampas Decor Simplistic Gifting Flowera Tulip Rose",1.548,10.9,2.47333333333333,1.3442028985507202,500,1:1 Match,2.47333333333333,-,Supplier brand: ADORN; Common: VASE
1173,B0CL9QP47G,NEEDS_VERIFICATION,60,5034537015577,,THE PET STORE LONG HANDLED POOP PICKER,"32"" XL Dog Pooper Scoopers No Bending Foldable Long Handle Pet Poop Picker Upper for Gravel Dirt Grass",3.288,14.29,4.42208333333333,1.34409827760891,200,1:1 Match,4.42208333333333,-,"Title similarity: 46%; Common: PICKER, PET, POOP, LONG"
1175,B0CGTPPG3G,NEEDS_VERIFICATION,70,5024418174042,,SIL CRAFT DREAM CATCHER,"Dream Catcher,Lovely Heart Shape Dreamcatcher Handmade Lace Dream Catcher Feather Bead Wall Hanging Boho Woven Art Ornament Gift Craft Dreamcatcher Wind Chimes for Home Children Bedroom Decor",1.008,6.89,1.86166666666666,1.3393285371702601,300,1:1 Match,1.86166666666666,-,"Supplier brand: SIL; Common: CRAFT, CATCHER, DREAM"
1177,B09GV96C33,NEEDS_VERIFICATION_FILTERED,70,5017403139690,,BLACKSPUR MINI CAR BIN,"Car Trash Can, Mini Car Organizer Bin with Lid and 40pcs Trash Bag, Small Garbage Can for Storage and Organization Car Accessories, Capacity 1.4L",1.008,7.99,1.85958333333333,1.33782973621103,900,Bundle (40x) - LOSS,-37.452416666666664,Adjusted profit £-37.45,"Supplier brand: BLACKSPUR; Common: CAR, MINI, BIN"
1178,B0CZDKQHKJ,NEEDS_VERIFICATION,70,5017403135340,,ASHLEY STAINLESS STEEL 4 PK KNIVES,"Steak Knives Set of 6, Serrated Edge Stainless Steel Kitchen Knife with Ergonomic Handle, Dishwasher Safe, Rust-Proof",1.008,7.99,1.85958333333333,1.33782973621103,600,Bundle (1x) - OK,1.35558333333333,-,"Supplier brand: ASHLEY; Common: STEEL, KNIVES, STAINLESS"
1181,B07GYR235Z,NEEDS_VERIFICATION_FILTERED,70,5017403139980,,ASHLEY IORN ON MENDING FABRIC,"ZEFFFKA Fabric Iron-on Patches Inside & Outside Strongest Glue 100% Cotton Black Repair Decorating Kit 12 Pieces Size 3"" by 4-1/4"" (7.5 cm x 10.5 cm)",1.008,7.99,1.85958333333333,1.33782973621103,700,Bundle (12x) - LOSS,-9.228416666666671,Adjusted profit £-9.23,Supplier brand: ASHLEY; Common: FABRIC
1186,B01HILDGK4,HIGHLY_LIKELY,85,5030481930706,,PPS FOIL 3 BAKE TRAY RECTANGULAR,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,0.792,7.39,1.61458333333333,1.33436639118457,50,1:1 Match,1.61458333333333,-,"Brand: PPS; Common: PPS, FOIL, TRAY"
1188,B01MRJOBNM,NEEDS_VERIFICATION,70,5060298505002,5010559156313,MASON SCREWDRIVER SET 11 PIECES,Draper 11 Piece Precision Screwdriver Set | Carbon Steel | DIY and Professional Kit | Plain Slot | Cross Slot | Swivel Tops | Tweezers | Plastic Case | 15631,1.008,7.07,1.85166666666666,1.33213429256594,100,1:1 Match,1.85166666666666,-,"Supplier brand: MASON; Common: SCREWDRIVER, SET"
1189,B0D46W6SHS,NEEDS_VERIFICATION_FILTERED,70,5024418247340,,SIL CRAFT STENCILS ASS,"Tree of Life Stencils - 12 Pcs Reusable Stencils for Painting, Crafts, DIY Art & Wall DÃ©cor",1.008,7.19,1.85166666666666,1.33213429256594,100,Bundle (12x) - LOSS,-9.236333333333341,Adjusted profit £-9.24,Supplier brand: SIL; Common: STENCILS
1191,B002P9YBTU,NEEDS_VERIFICATION,70,5050796010115,5060316212165,BRIGHT & HOMELY HANGERS WOODEN 2 PACK,HANGERWORLD Box of 10 Wooden 45cm Coat Clothes Garment Hangers with Non Slip Trouser Bar (Natural),1.08,9.99,1.925,1.32758620689655,300,1:1 Match,1.925,-,"Supplier brand: BRIGHT & HOMELY; Common: HANGERS, WOODEN"
1195,B0BMKW3Q1C,NEEDS_VERIFICATION,70,5038673130835,,PRIMA CORKSCREW BOTTLE OPENER CHROME PLATED,"Wing Corkscrew Wine Bottle Opener with Bottle Stopper, Premium Corkscrew Cork and Cap Bottle Opener for Waiters Wine Enthusiast",1.572,9.49,2.45208333333333,1.31832437275985,300,1:1 Match,2.45208333333333,-,"Supplier brand: PRIMA; Common: BOTTLE, OPENER, CORKSCREW"
1196,B0B9N6VXPS,NEEDS_VERIFICATION,70,5060298505828,5060914441592,MASON HEAVY DUTY PAINT SCRAPER WITH 3 SPARE BLADES,"BLOSTM 5"" Wallpaper Scraper - Long Handle Heavy Duty Scraper Tool with 5 Inch Wide Head & Soft Grip, Tile Scraper Removes Wallpaper, Vinyl Flooring, Tiles, Paint & More - Includes 3 Spare Blades",1.008,8.99,1.83166666666666,1.31774580335731,50,1:1 Match,1.83166666666666,-,"Supplier brand: MASON; Common: WITH, HEAVY, BLADES, DUTY"
1198,B08LV8MKJ5,NEEDS_VERIFICATION,70,5050796010894,5056175951062,BRIGHT & HOMELY WOODEN MOUSE TRAPS 4PCS,"SOL 8pk Wooden Mouse Traps, Durable Reusable Snap Traps for Mice and Mousetrap Rodent Control. Effective for Indoor Use in Homes and Offices, Designed for Reliable and a Pest-Free Environment",0.564,5.99,1.34166666666666,1.3153594771241799,700,Bundle (2x) - OK,0.77766666666666,-,"Supplier brand: BRIGHT & HOMELY; Common: MOUSE, TRAPS, WOODEN"
1199,B0BHSR7XK1,NEEDS_VERIFICATION,60,5060605733807,,LADIES KNITTED HAT WITH FAUX FUR POM-POM,Sibba Bobble Hat for Women Winter Beanie Hats Thermal Fleece Lined Hat Ladies Knitted Wooly Hats with Faux Fur Pom Pom,1.596,8.99,2.47166666666666,1.31471631205673,50,1:1 Match,2.47166666666666,-,"Title similarity: 49%; Common: FAUX, WITH, FUR, LADIES"
1202,B0FH5DP244,NEEDS_VERIFICATION,70,5055441415925,5065019594037,DEKTON  PAINT SCRAPER SET 2PC,"Heavy Duty Long Handle Scraper Tool â€“ Floor & Wallpaper Removal Tool with 10 Spare Blades â€“ Tile Adhesive Remover, Paint, Vinyl, Carpet Glue Scraper â€“ Professional DIY Tool",2.484,12.99,3.425,1.3072519083969398,100,1:1 Match,3.425,-,Supplier brand: DEKTON; Common: SCRAPER
1207,B0FH54V6C8,NEEDS_VERIFICATION_FILTERED,70,5013478130914,,KINGFISHER LINERS 2LB LOAF TIN 15 CASES,"2lb Loaf Tin Liners â€“ Pack of 100 â€“ Non-Stick Siliconised Greaseproof Paper â€“ 24x15x6.5cm â€“ Perfect for Baking Bread & Cakes â€“ Oven, Microwave, Air Fryer Safe â€“ Halal & Kosher Certified",0.852,7.49,1.63541666666666,1.29794973544973,100,Bundle (6x) - LOSS,-3.1925833333333404,Adjusted profit £-3.19,"Supplier brand: KINGFISHER; Common: TIN, 2LB, LOAF, LINERS"
