SupplierTitle,AmazonTitle,match_type,EAN,EAN_OnPage,ASIN,bought_in_past_month,NetProfit,ROI,SellingPrice_incVAT,SupplierPrice_exVAT,bucket,inclusion_reason,confidence,verification_status,title_similarity,asin_product_count,supplier_category,SupplierURL,AmazonURL,ProfitMargin,Breakeven,fba_seller_count,fbm_seller_count,total_offer_count,validation_required,priority,price_ratio
GOODYEAR TELESCOPIC HANDLE SCRAPER,"Goodyear Telescopic Handle Scraper - Adjustable Ice Scraper with Extendable Handle | Sturdy Blade for Snow & Ice Removal | Ergonomic Grip | Compact and Durable Design | Ideal for Cars, Trucks & SUVs",T1,5055441459684,5055441459684.0,B0DL9TR7T2,50.0,-0.7549999999999997,-16.666666666666657,11.49,3.98,C,Close to breakeven (-0.75 GBP gap); Moderate demand (50 sold/month); Small price increase could flip to profit; EAN-confirmed match,HIGH,VERIFIED,0.1904761904761904,1,unknown,https://www.efghousewares.co.uk/goodyear-telescopic-handle-scraper-118169,https://www.amazon.co.uk/dp/B0DL9TR7T2,-7.88511749347258,12.396000000000004,,,4.0,NO,MEDIUM,2.8869346733668344
151 SUPER MULTI PURPOSE OIL,"2X Super Multipurpose Oil - 200ml, 20ml x 10, Bike Chain, Multipurpose, 0.26kg",T1,5053249226576,5053249226576.0,B07CZHPQRY,100.0,-0.7549999999999999,-44.67455621301775,5.25,1.14,C,Close to breakeven (-0.75 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.1818181818181818,2,unknown,https://www.efghousewares.co.uk/151-super-multi-purpose-oil,https://www.amazon.co.uk/dp/B07CZHPQRY,-17.257142857142853,6.156,,,10.0,NO,MEDIUM,4.605263157894737
COUNTRY CLUB IRONING BOARD COVER ASSORTED COLOURS,COUNTRY CLUB Multi Fit Elasticated Mixed Hearts Ironing Board Cover,T1,5023674226946,5023674810312.0,B09K7XPTZX,100.0,-0.7550000000000001,-19.35897435897436,8.49,3.35,C,Close to breakeven (-0.76 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.5,3,unknown,https://www.efghousewares.co.uk/countryclub-ironing-board-cover-assorted-colours-119929,https://www.amazon.co.uk/dp/B09K7XPTZX,-10.671378091872793,9.396,,,5.0,NO,MEDIUM,2.5343283582089553
COUNTRY CLUB IRONING BOARD COVER ASSORTED,COUNTRY CLUB Multi Fit Elasticated Mixed Hearts Ironing Board Cover,T1,5023674198830,5023674810312.0,B09K7XPTZX,100.0,-0.7550000000000001,-19.35897435897436,8.49,3.35,C,Close to breakeven (-0.76 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.5,3,unknown,https://www.efghousewares.co.uk/countryclub-ironing-board-cover-asstd,https://www.amazon.co.uk/dp/B09K7XPTZX,-10.671378091872793,9.396,,,5.0,NO,MEDIUM,2.5343283582089553
COUNTRY CLUB IRONING BOARD COVER FUN,COUNTRY CLUB Multi Fit Elasticated Mixed Hearts Ironing Board Cover,T1,5023674237539,5023674810312.0,B09K7XPTZX,100.0,-0.7550000000000001,-19.35897435897436,8.49,3.35,C,Close to breakeven (-0.76 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.5,3,unknown,https://www.efghousewares.co.uk/countryclub-ironing-board-cover-fun-119930,https://www.amazon.co.uk/dp/B09K7XPTZX,-10.671378091872793,9.396,,,5.0,NO,MEDIUM,2.5343283582089553
HOLE PUNCH,"Small Hole Puncher, Single Hole Punch for Crafts with Soft Grip Handle, Paper Punch with Paper Cage for Kids, Metal Hole Puncher for Clean Hole for Tags, DIY Crafts in Office, Home, Classroom",T2,5012128547690,,B0F1Y8199M,400.0,-0.755666666666666,-30.29938519112534,4.99,1.944,C,Close to breakeven (-0.76 GBP gap); Very high demand (400 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1,1,unknown,https://www.efghousewares.co.uk/hole-punch-111342,https://www.amazon.co.uk/dp/B0F1Y8199M,-18.17234468937874,5.8968,,,2.0,YES,MEDIUM,2.5668724279835393
LIFETIME WHISTLE KEYFINDER KEYCHAIN,"Whistle Key Finder, Beeping Keyfinder fob that makes noise, Voice Control Keychain Key chain Locator for Lost Keys, Smart Item Locator, Anti Lost Alarm LED Sound Keychain With And Flash Light (White)",T2,8711252172248,,B0DW97RHHD,200.0,-0.7574166666666664,-40.24530641161883,4.99,1.332,C,Close to breakeven (-0.76 GBP gap); Very high demand (200 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1153846153846153,1,unknown,https://www.efghousewares.co.uk/lifetime-whistle-keyfinder-keychain,https://www.amazon.co.uk/dp/B0DW97RHHD,-18.21442885771542,5.8989,,,,YES,MEDIUM,3.7462462462462462
RUSTINS HIGH HEAT BLK 400ML,RUSTINS High Heat Black Paint 400 ml (Pack of 1) Spray,T1,5015332002962,5015332002962.0,B07NPTKK95,100.0,-0.761666666666666,-13.899026763990255,10.69,4.93,C,Close to breakeven (-0.76 GBP gap); High demand (100 sold/month); Small price increase could flip to profit; EAN-confirmed match,HIGH,VERIFIED,0.3,1,unknown,https://www.efghousewares.co.uk/rustins-high-heat-blk-400ml,https://www.amazon.co.uk/dp/B07NPTKK95,-8.550046772684745,11.604,,,6.0,NO,MEDIUM,2.1683569979716024
BLACKSPUR ADHESIVE DOUBLE CABLE CLIPS TRANSPARENT 20PC,"20pcs Transparent Cable Clips,Strong Self-Adhesive CableClips,Cable Clips,Self Adhesive Cable Tidy Wire Clips,Adhesive Cable Management Wall Holder Cord Organiser Clips for Home,School,Office",T2,5017403133599,,B0BWXG1NKL,200.0,-0.7696666666666669,-49.40094137783485,3.19,1.008,C,Close to breakeven (-0.77 GBP gap); Very high demand (200 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.2222222222222222,1,unknown,https://www.efghousewares.co.uk/blackspur-adhesive-double-cable-clips-transparent-20pc-109528,https://www.amazon.co.uk/dp/B0BWXG1NKL,-28.952978056426343,4.1136,,,1.0,YES,MEDIUM,3.1646825396825395
DRAPER MULTI TOOL BLADE 15PS SET,"31PCS Multi Tool Blade Set, Universal Oscillating Saw Blades, Oscillating Tool Accessories for Wood Metal Cutting, Multitool Blades fit Makita, Milwaukee, Dremel, Ryobi and More",T2,5010559704811,,B0DPZVJJ2P,400.0,-0.7816666666666674,-7.840187228351729,16.99,9.42,C,Close to breakeven (-0.78 GBP gap); Very high demand (400 sold/month); Small price increase could flip to profit; Match needs validation,HIGH,VALIDATION_REQUIRED,0.1428571428571428,2,unknown,https://www.efghousewares.co.uk/draper-multi-tool-blade-15ps-set,https://www.amazon.co.uk/dp/B0DPZVJJ2P,-5.5208946439081865,17.928,,,2.0,YES,MEDIUM,1.8036093418259023
STRATA WOODSTOCK WATERING CAN 2LTR,Ward Enterprises WATERING CAN 1LTR GREEN GN357,T2,5021711034899,,B004V34AJO,700.0,-0.7849999999999995,-30.784313725490176,6.45,2.0,C,Close to breakeven (-0.78 GBP gap); Very high demand (700 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.2857142857142857,2,unknown,https://www.efghousewares.co.uk/strata-woodstock-watering-can-2ltr-103642,https://www.amazon.co.uk/dp/B004V34AJO,-14.604651162790688,7.391999999999999,,,15.0,YES,MEDIUM,3.225
NUAGE NAIL POLISH REMOVER 475ML,Nuage Twist & Out Instant Nail Polish Remover Acetone,T1,5053249280011,5020535009625.0,B083VV1JND,100.0,-0.7850000000000004,-36.17511520737329,5.49,1.62,C,Close to breakeven (-0.79 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.5,3,unknown,https://www.efghousewares.co.uk/nuage-nail-polish-remover-400ml-119962,https://www.amazon.co.uk/dp/B083VV1JND,-17.158469945355197,6.432,,,7.0,NO,MEDIUM,3.388888888888889
GRIMALDI MAXISTONE FRYING PAN 24CM,"Non Stick Frying Pans 24cm, Omelette Pan for Induction Hob, Granite Frying Pan Stone Pans",T1,5060748076861,750153052578.0,B082N2T18R,100.0,-0.7866666666666646,-11.351611351611322,16.12,6.38,C,Close to breakeven (-0.79 GBP gap); High demand (100 sold/month); Small price increase could flip to profit; EAN-confirmed match,HIGH,VERIFIED,0.1818181818181818,2,unknown,https://www.efghousewares.co.uk/grimaldi-maxistone-frying-pan-24cm-112980,https://www.amazon.co.uk/dp/B082N2T18R,-5.856079404466485,17.064000000000004,,,1.0,NO,MEDIUM,2.5266457680250785
POWERPLUS LGE BIG BUTTON PHONE WHITE,Benross 44580 Jumbo Big Button Home Landline Telephone for Elderly and Disabled/White/Hands Free Function/Adjustable Volume/Number Memory and Redial Function/Desk or Wall Mountable,T1,5055203810647,5025301445805.0,B008B6DPWU,50.0,-0.7916666666666654,-7.447475697710868,16.99,10.08,C,Close to breakeven (-0.79 GBP gap); Moderate demand (50 sold/month); Small price increase could flip to profit; EAN-confirmed match,HIGH,VERIFIED,0.1052631578947368,1,unknown,https://www.efghousewares.co.uk/powerplus-lge-big-button-phone-white,https://www.amazon.co.uk/dp/B008B6DPWU,-5.59152442613301,17.939999999999998,,,2.0,NO,MEDIUM,1.6855158730158728
PAPER STRAW 250 BLACK STRAWS 20CM,"250 x Black Paper Drinking Straws Biodegradable Eco 8"" (20cm) Approx",T1,5030481800368,5030481800368.0,B07Q35VRPS,100.0,-0.7916666666666659,-32.98611111111107,6.19,1.85,C,Close to breakeven (-0.79 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.4,1,unknown,https://www.efghousewares.co.uk/paper-straw-250-black-straws,https://www.amazon.co.uk/dp/B07Q35VRPS,-15.347334410339238,7.14,,,21.0,NO,MEDIUM,3.345945945945946
MARKSMAN KNIFE SNAP OFF UTILITY 4PC,"Dekton 2-Piece Snap-Off Utility Knife Set with 5pc 9mm and 18mm Blades, Retractable Safety Mechanism, Ergonomic Non-Slip Handles, Heavy-Duty Construction for Cutting Cardboard, Leather,Carpet and More",T1,5038673571775,5055441414638.0,B00XCRZNBE,100.0,-0.793333333333333,-46.94280078895462,3.74,1.14,C,Close to breakeven (-0.79 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.0952380952380952,3,unknown,https://www.efghousewares.co.uk/marksman-knife-snap-off-utility-4pc,https://www.amazon.co.uk/dp/B00XCRZNBE,-25.45454545454544,4.692,,,1.0,NO,MEDIUM,3.2807017543859653
MARKSMAN KNIFE SNAP OFF UTILITY 4PC,"Dekton 2-Piece Snap-Off Utility Knife Set with 5pc 9mm and 18mm Blades, Retractable Safety Mechanism, Ergonomic Non-Slip Handles, Heavy-Duty Construction for Cutting Cardboard, Leather,Carpet and More",T1,5038673571690,5055441414638.0,B00XCRZNBE,100.0,-0.793333333333333,-46.94280078895462,3.74,1.14,C,Close to breakeven (-0.79 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.0952380952380952,3,unknown,https://www.efghousewares.co.uk/marksman-knife-snap-off-utility-4pc-79986,https://www.amazon.co.uk/dp/B00XCRZNBE,-25.45454545454544,4.692,,,1.0,NO,MEDIUM,3.2807017543859653
SECURPAK GENERAL PURPOSE PLUGS RED PACK OF 20,Wall Plug (96 Pack) Brown 7 x 42mm or Red 5.5 x 34mm Type Universal Screw Fixing (RED 5.5 x 34mm),T2,5019923214468,,B0BX6FW2PP,300.0,-0.7937500000000003,-65.59917355371904,3.99,0.66,C,Close to breakeven (-0.79 GBP gap); Very high demand (300 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.0588235294117647,1,unknown,https://www.efghousewares.co.uk/securpak-general-purpose-plugs-red-pack-of-20-119652,https://www.amazon.co.uk/dp/B0BX6FW2PP,-23.87218045112783,4.9425,,,,YES,MEDIUM,6.045454545454546
FOOTBALL SPONGE 20cm,"HTI Fun Sport 20cm Yellow Foam Football | Soft Sponge Soccer Ball for Indoor & Outdoor Play | Perfect for Games & Fun | Safe for Adults, Boys & Girls of All Ages | Lightweight & Durable (19.4cm)",T2,5050837599913,,B0C5MY8HMY,800.0,-0.7958333333333327,-16.9687277896233,8.9,4.14,C,Close to breakeven (-0.80 GBP gap); Very high demand (800 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1153846153846153,3,unknown,https://www.efghousewares.co.uk/football-sponge-20cm-119379,https://www.amazon.co.uk/dp/B0C5MY8HMY,-10.730337078651676,9.855,,,,YES,MEDIUM,2.1497584541062804
XOXO HAIR BAND AND TIE SET 6PC,6 Pack Hair Scrunchies Elastic Hair Bands for Women Girls Soft Hair Ties Ponytail Hair Accessories for Girls and Ladies,T2,5050565566904,,B0BXWGS731,200.0,-0.8049999999999996,-57.91366906474816,3.99,0.84,C,Close to breakeven (-0.80 GBP gap); Very high demand (200 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.0833333333333333,1,unknown,https://www.efghousewares.co.uk/xoxo-hair-band-and-tie-set-6pc-108297,https://www.amazon.co.uk/dp/B0BXWGS731,-24.21052631578946,4.956,,,1.0,YES,MEDIUM,4.75
BRIGHT & HOMELY HANDHELD FAN RECHARGEABLE USB BLACK,"gaiatop Turbo Hand Held Fans with LED Torch Clasp Base, Portable Fans Mini Hand Fan, Travel Essentials Small Handheld Rechargeable Desk Fan for Home Office Outdoor Camp, Gifts for Women Men, Black",T2,5050796010603,,B0F4KMKH1V,800.0,-0.8066666666666655,-19.252187748607767,8.98,3.64,C,Close to breakeven (-0.81 GBP gap); Very high demand (800 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1481481481481481,1,unknown,https://www.efghousewares.co.uk/bright-homely-handheld-fan-rechargeable-usb-black-113749,https://www.amazon.co.uk/dp/B0F4KMKH1V,-10.7795100222717,9.948,,,1.0,YES,MEDIUM,2.467032967032967
HOLM TIE SASHCORD 10M JUTE,"10m Jute Rope, 8mm Thick Jute Twine String, Natural Braided Jute Garden Rope for Cat Scratching Post Ropes, Gardening, Camping, Decoration, Gift Wrapping and Craft Decoration (Brown)",T2,5017862151424,,B0F4N4Q19M,400.0,-0.8083333333333333,-22.64239028944911,5.99,3.02,C,Close to breakeven (-0.81 GBP gap); Very high demand (400 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.0869565217391304,1,unknown,https://www.efghousewares.co.uk/holm-tie-sashcord-6mm-jute,https://www.amazon.co.uk/dp/B0F4N4Q19M,-16.193656093489146,6.96,,,1.0,YES,MEDIUM,1.9834437086092715
AMTECH WALL BRUSH 6INCH,"Amtech S3965 150mm (6"") Wall brush",T2,5032759029730,,B007VNT9O2,200.0,-0.8087499999999996,-19.25595238095237,8.19,3.65,C,Close to breakeven (-0.81 GBP gap); Very high demand (200 sold/month),HIGH,LIKELY_VALID,0.5,1,unknown,https://www.efghousewares.co.uk/amtech-wall-brush-6inch,https://www.amazon.co.uk/dp/B007VNT9O2,-11.849816849816843,9.1605,,,,NO,MEDIUM,2.243835616438356
BEAUFORT SQ FOOD CONTAINER 7 LTR,Beaufort 7 Litre Square Cake Box Container with Lid,T2,5014348241532,,B00262U1CW,500.0,-0.8112500000000002,-35.425764192139745,5.49,1.74,C,Close to breakeven (-0.81 GBP gap); Very high demand (500 sold/month),HIGH,LIKELY_VALID,0.375,2,unknown,https://www.efghousewares.co.uk/beaufort-sq-food-container-7-ltr,https://www.amazon.co.uk/dp/B00262U1CW,-17.732240437158474,6.463499999999999,,,,NO,MEDIUM,3.1551724137931036
CHATSWORTH LOVE YOUR LAWN GRASS SEED & LAWN FERTILISER 375G +33% EXTRA FREE,"Chatsworth Love Your Lawn Grass Seed, Ready To Use, 500 G, Clear",T1,5053249251462,5053249251462.0,B09ZVKSLRJ,100.0,-0.8166666666666667,-44.38405797101449,5.38,1.29,C,Close to breakeven (-0.82 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.4545454545454545,1,unknown,https://www.efghousewares.co.uk/chatsworth-love-your-lawn-grass-seed-lawn-fertiliser-375g-33-extra-free-111210,https://www.amazon.co.uk/dp/B09ZVKSLRJ,-18.21561338289963,6.359999999999999,,,7.0,NO,MEDIUM,4.170542635658914
DIAMOND PLASTIC BOWL 15 CM,"ANGIX Plastic Mixing Bowls Set - 15cm Multipurpose Fruit Bowl, Mixing Bowl, Pasta Bowls - Microwave & Dishwasher Safe, Ideal for Mixing & Serving",T1,5056283853081,5061000169352.0,B0DCZC7QGL,100.0,-0.8196666666666659,-52.61018399657675,4.99,1.008,C,Close to breakeven (-0.82 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.0714285714285714,2,unknown,https://www.efghousewares.co.uk/diamond-plastic-bowl-15-cm,https://www.amazon.co.uk/dp/B0DCZC7QGL,-19.71142284569136,5.973599999999999,,,3.0,NO,MEDIUM,4.950396825396826
SIL CRAFT SEQUINS 40G ASSORTED,"Baker Ross E75B Assorted Sequins for Crafts - Per Jar, For Scrapbooking, Embellishments and Art Projects for Kids",T1,5024418620228,5051174051171.0,B00NC0TD6C,100.0,-0.8196666666666659,-52.61018399657675,4.99,1.008,C,Close to breakeven (-0.82 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.1538461538461538,1,unknown,https://www.efghousewares.co.uk/sil-craft-sequins-40g-assorted-122317,https://www.amazon.co.uk/dp/B00NC0TD6C,-19.71142284569136,5.973599999999999,,,1.0,NO,MEDIUM,4.950396825396826
SISTEMA CLEAR RECT FOOD BOX 3 LTR,Sistema KLIP IT Food Storage Container | 3 L | Stackable Food Prep Container with Airtight Lids | BPA-Free | Blue Clips | 1 Count,T2,9414202018304,,B002AS8NOA,600.0,-0.8237499999999998,-19.9455205811138,8.07,3.58,C,Close to breakeven (-0.82 GBP gap); Very high demand (600 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1666666666666666,1,unknown,https://www.efghousewares.co.uk/sistema-clear-rect-food-box-3-ltr,https://www.amazon.co.uk/dp/B002AS8NOA,-12.249070631970255,9.0585,,,,YES,MEDIUM,2.2541899441340782
"PPS BAGASSE FISH AND CHIPS BOX 7.5"" X 5.6"" PACK OF 50","Pack of 50 x Clamshell Takeaway Boxes 7"" X 5"" Disposable Fish and Chips Box for HOT & COLD FOOD, Heavy Duty Takeaway Food Container, Tab Lock Closure Food Safe Bagasse Lunch Box Burger Box",T1,5030481985676,5061007351583.0,B0DJRNS2GG,50.0,-0.8249999999999986,-16.434262948207145,10.89,4.47,C,Close to breakeven (-0.82 GBP gap); Moderate demand (50 sold/month); Small price increase could flip to profit; EAN-confirmed match,HIGH,VERIFIED,0.2083333333333333,1,unknown,https://www.efghousewares.co.uk/pps-bagasse-fish-and-chips-box-7-5-x-5-6-pack-of-50-118859,https://www.amazon.co.uk/dp/B0DJRNS2GG,-9.090909090909074,11.88,,,1.0,NO,MEDIUM,2.4362416107382554
PPS PARTY BURGER SKEWERS 20CM 100 PIECE,"100 x Wooden Flat Paddle Burger Sandwich Skewers - 15cm Bamboo Sticks, 100% Compostable and Biodegradable Barbeque, Kebabs, Cocktails Buffet Party",T3,5030481800627,,B07ZC75ZSN,200.0,-0.8250000000000002,-47.68786127167631,4.68,1.18,C,Close to breakeven (-0.83 GBP gap); Very high demand (200 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.2222222222222222,4,unknown,https://www.efghousewares.co.uk/pps-party-burger-skewers-20cm-100-piece-108971,https://www.amazon.co.uk/dp/B07ZC75ZSN,-21.15384615384616,5.669999999999999,,,,YES,MEDIUM,3.9661016949152543
INCENSE STICKS WHITE SAGE PK6,"STAMFORD INC. 37119 White Sage Incense Sticks, 20 Sticks x 6 Packs",T2,5028691371198,,B00947XV8I,200.0,-0.8270833333333336,-24.76297405189621,6.95,2.79,C,Close to breakeven (-0.83 GBP gap); Very high demand (200 sold/month),HIGH,LIKELY_VALID,0.3636363636363636,1,unknown,https://www.efghousewares.co.uk/incense-sticks-white-sage-pk6,https://www.amazon.co.uk/dp/B00947XV8I,-14.28057553956835,7.942499999999999,,,,NO,MEDIUM,2.4910394265232974
Boys Printed Bottle With Straw 400ml,Polar Gear Kids Water Bottles with Straw - 400ml BPA Free Toddler Water Bottle With Straw - 100% Leakproof Kids Water Bottle with Carry Handle - School Water Bottle - Unicorn,T2,5056283884375,,B0DG34GN3Y,300.0,-0.830583333333333,-40.99621586048041,5.09,1.476,C,Close to breakeven (-0.83 GBP gap); Very high demand (300 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1764705882352941,1,unknown,https://www.efghousewares.co.uk/boys-printed-bottle-with-straw-400ml-113839,https://www.amazon.co.uk/dp/B0DG34GN3Y,-19.58153241650293,6.0867,,,,YES,MEDIUM,3.448509485094851
VINERS CUTLERY SET18/0 16PCS TWIST,"Viners Glamour Cutlery Set | 18/0 Stainless Steel, 16-Piece",T1,5010853250298,5010853216737.0,B019FVNR4K,100.0,-0.8316666666666663,-4.20245915445511,32.05,19.24,C,Close to breakeven (-0.83 GBP gap); High demand (100 sold/month); Small price increase could flip to profit; EAN-confirmed match,HIGH,VERIFIED,0.25,1,unknown,https://www.efghousewares.co.uk/viners-cutlery-set18-0-16pcs-twist,https://www.amazon.co.uk/dp/B019FVNR4K,-3.113884555382214,33.047999999999995,,,5.0,NO,MEDIUM,1.6658004158004158
HAIR COLOURING SET  3PC,"3Pcs Hair Colouring Tools, Gezimetie Hair Dyeing Tool Set, Brush Double-sided Coloring Comb and Bowl Set Kit DIY Salon (3PCS)",T1,5050565762559,782903691416.0,B087FJ1FL7,100.0,-0.8333333333333329,-59.95203836930452,4.28,0.84,C,Close to breakeven (-0.83 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.1176470588235294,1,unknown,https://www.efghousewares.co.uk/hair-colouring-set-3pc-120106,https://www.amazon.co.uk/dp/B087FJ1FL7,-23.3644859813084,5.279999999999999,,,3.0,NO,MEDIUM,5.095238095238096
SOLVITE 4.5 ROLLS + 50%,"Solvite SLVTHRIFT Wallpaper & Border Paste, Set of 1",T2,5010305104278,,B001OXH0X2,200.0,-0.8349999999999997,-37.4439461883408,4.35,1.68,C,Close to breakeven (-0.83 GBP gap); Very high demand (200 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1666666666666666,1,unknown,https://www.efghousewares.co.uk/solvite-4-5-rolls-50-,https://www.amazon.co.uk/dp/B001OXH0X2,-23.034482758620683,5.351999999999999,,,23.0,YES,MEDIUM,2.589285714285714
CARPRIDE PAINT SPRAY 400ML WHITE GLOSS,"Hycote Fast Drying Aerosol Car Spray Paint, Gloss White, 400 ml",T2,5053249248714,,B000LD8S5K,300.0,-0.8453333333333333,-29.12933609005283,7.04,2.352,C,Close to breakeven (-0.85 GBP gap); Very high demand (300 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1818181818181818,1,unknown,https://www.efghousewares.co.uk/carpride-paint-spray-400ml-white-gloss-104078,https://www.amazon.co.uk/dp/B000LD8S5K,-14.409090909090908,8.0544,,,8.0,YES,MEDIUM,2.993197278911565
MARKSMAN WALL PLUGS 6MM,"fischer 568106 SX Plus Expansion Wall Plug, 6mm x 50mm, Pack of 100",T1,5038673685601,4048962480870.0,B0C43ZQF1L,100.0,-0.8480000000000001,-54.42875481386393,4.8,1.008,C,Close to breakeven (-0.85 GBP gap); High demand (100 sold/month); EAN-confirmed match,HIGH,VERIFIED,0.2,1,unknown,https://www.efghousewares.co.uk/marksman-wall-plugs-6mm,https://www.amazon.co.uk/dp/B0C43ZQF1L,-21.200000000000003,5.8176,,,2.0,NO,MEDIUM,4.761904761904762
LED CANDLE RIBBED ACRYLIC PK24,"Homemory Flickering Flameless Candles with String Lights, Battery Operated Candles with Remote Control and Timer, Embedded Fairy Lights LED Candles, Acrylic, Home Decoration, White, Set of 5",T2,5024418499008,,B0CVXJQCHM,400.0,-0.8483333333333338,-6.06385513461997,23.99,13.44,C,Close to breakeven (-0.85 GBP gap); Very high demand (400 sold/month); Small price increase could flip to profit; Match needs validation,HIGH,VALIDATION_REQUIRED,0.0476190476190476,1,unknown,https://www.efghousewares.co.uk/led-ribbed-acrylic-candle-107406,https://www.amazon.co.uk/dp/B0CVXJQCHM,-4.243434764485205,25.008,,,2.0,YES,MEDIUM,1.7849702380952381
HARRIS ROLLER SLEEVE 7 INCH,"Harris Seriously Good Walls & Ceilings Medium Pile Roller Set | Includes 7"" Tray, Frame, 1 x 7"" Paint Roller Sleeve",T2,5056287403916,,B0815C547Y,400.0,-0.8499999999999996,-56.66666666666664,4.32,0.95,C,Close to breakeven (-0.85 GBP gap); Very high demand (400 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1875,1,unknown,https://www.efghousewares.co.uk/harris-roller-sleeve-7-inch,https://www.amazon.co.uk/dp/B0815C547Y,-23.611111111111097,5.34,,,,YES,MEDIUM,4.547368421052632
CHEF AID RING PULL OPENER,1PC Ring Pull Can Opener Aid Strong and Durable Safe and Non Toxic Can Openers for Arthritic Hands Easy to Use Comfortable and Non Slip Ring Pull Opener for Weak Hands Tin Openers That Work,T2,5012904700042,,B0DR4YHWM6,200.0,-0.8516666666666663,-44.357638888888864,3.79,1.37,C,Close to breakeven (-0.85 GBP gap); Very high demand (200 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1818181818181818,1,unknown,https://www.efghousewares.co.uk/chef-aid-ring-pull-opener-117159,https://www.amazon.co.uk/dp/B0DR4YHWM6,-26.96569920844326,4.811999999999999,,,1.0,YES,MEDIUM,2.7664233576642334
SURE APA 250ML INVISIBLE PURE WOMEN PK6,"Sure Women Nonstop Protection Invisible Pure Deodorant Body Spray Antiperspirant with body heat activated technology & white mark protection for 72 hour odour and sweat protection 250 ml, Pack of 6",T1,8717644086025,8720181197345.0,B0B34WRRF5,100.0,-0.8516666666666695,-6.924119241192435,21.49,11.75,C,Close to breakeven (-0.85 GBP gap); High demand (100 sold/month); Small price increase could flip to profit; EAN-confirmed match,HIGH,VERIFIED,0.1818181818181818,1,unknown,https://www.efghousewares.co.uk/sure-apa-250ml-invisible-pure-women-pk6,https://www.amazon.co.uk/dp/B0B34WRRF5,-4.755700325732915,22.512,,,5.0,NO,MEDIUM,1.8289361702127658
CURLING RIBBON EGGSHELL 5MX500M,"50m x 2 Rolls White Curling Ribbon for Balloons, Gift Wrapping, Christmas, Birthday, Crafts, Wedding Party Decoration - 5mm Width",T2,8001565227019,,B0CKN774B3,500.0,-0.855,-40.33018867924528,3.99,1.57,C,Close to breakeven (-0.85 GBP gap); Very high demand (500 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.1176470588235294,1,unknown,https://www.efghousewares.co.uk/curling-ribbon-eggshell-5mx500m,https://www.amazon.co.uk/dp/B0CKN774B3,-25.71428571428571,5.015999999999999,,,2.0,YES,MEDIUM,2.5414012738853504
COMMAND MICRO HOOKS(17066UKN),Command Micro Hooks with Command Adhesive Strips (1 Pack of 3 Hooks),T2,51131832947,,B0001Q5SU0,400.0,-0.8566666666666662,-34.9659863945578,4.3,1.9,C,Close to breakeven (-0.86 GBP gap); Very high demand (400 sold/month); Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.25,1,unknown,https://www.efghousewares.co.uk/command-micro-hooks-17066ukn-,https://www.amazon.co.uk/dp/B0001Q5SU0,-23.90697674418604,5.327999999999999,,,28.0,YES,MEDIUM,2.263157894736842
