EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,MatchMethod,Confidence,CreatedAt,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5.06E+12,5.06E+12,B089QPYZRY,DID Extra Long Hot Water Bottle & Plush Cover 2l Assorted,RHP Extra Long Hot Water Bottle 2L with Super Soft Plush Grey Cover,https://www.poundwholesale.co.uk/did-extra-long-hot-water-bottle-plush-cover-2l-assorted,https://www.amazon.co.uk/dp/B089QPYZRY,EAN,high,2025-08-06T19:37:01.236576,,,Available (see Keepa data),1,6.312,5.26,13.99,2.1,4.91,0.55,2.331666667,2.564,5.578,-0.232333333,-1.161666667,-0.199942628,15.384,-9.964260186
5.06E+12,5.06E+12,B0FH5FTXQ6,Dekton Household Assortment Mega Pack 242pc,"Dekton Household Assortment Set- Essential Home Toolkit| Includes Screws, Nails, Picture Hooks, Wall Plugs| Organized Storage Case| Perfect for DIY, Repairs, Hanging| High-Quality Hardware| Versatile",https://www.poundwholesale.co.uk/dekton-household-assortment-mega-pack-242pc,https://www.amazon.co.uk/dp/B0FH5FTXQ6,EAN_cached,low,2025-08-03T15:17:36.896005,,,,2,3.084,2.57,6.99,0.91,2.42,0.55,1.165,1.29,2.994,-0.125,-0.625,-0.200320513,7.74,-10.72961373
6.29E+12,,B0C2PGRXHZ,Geepas 2200W Illuminating White Cordless Kettle 1.7L,GEEPAS Illuminating Electric Kettle | 1.7L Cordless Jug Kettle with LED Lighting for Hot Water Tea or Coffee | Boil Dry Protection & Auto Shut Off | Swivel Base with Auto Lid Open | 2200W White,https://www.poundwholesale.co.uk/geepas-2200w-illuminating-white-cordless-kettle-1-7l,https://www.amazon.co.uk/dp/B0C2PGRXHZ,EAN,high,2025-08-07T08:03:26.889214,,,,,12.492,10.41,16.3,2.0375,2.8,0.55,2.716666667,3.1595,10.495,-0.442833333,-2.214166667,-0.202022506,18.957,-16.3006135
5.06E+12,,B0F4DG15NP,Dekton 7 Function Nozzle Spray Gun,"DEKTON Pro 7 Function Spray Nozzle | Adjustable Watering Patterns for Gardens, Lawns, and Outdoor Cleaning | Ergonomic Grip | Durable & Leak-Proof Design | Ideal for Plants, Car Washing, and More",https://www.poundwholesale.co.uk/dekton-7-function-nozzle-spray-gun,https://www.amazon.co.uk/dp/B0F4DG15NP,EAN,high,2025-07-29T12:33:46.647127,,,,,2.688,2.24,7.09,0.88625,2.8,0.55,1.181666667,1.29525,2.6665,-0.113583333,-0.567916667,-0.203554361,7.7715,-9.61212976
5.03E+12,5.03E+12,B073JYWF87,Foil BBQ Grill Trays 33cm x 23cm 2 Pack,Pack of 2 Foil BBQ Grill Tray 33 x 23cm Serving Party Food,https://www.poundwholesale.co.uk/foil-bbq-grill-trays-33cm-x-23cm-2-pack,https://www.amazon.co.uk/dp/B073JYWF87,EAN_cached,low,2025-08-03T16:04:03.193929,,,Available (see Keepa data),2,0.768,0.64,5.29,0.66125,2.8,0.55,0.881666667,0.93025,1.1365,-0.048583333,-0.242916667,-0.204131653,5.5815,-5.510396975
5.06E+12,5.06E+12,B01ET5WCQQ,Thermal Tartan Heat Pack Assorted Colours,Tartan Thermal Back Heat Pack,https://www.poundwholesale.co.uk/thermal-tartan-heat-pack-assorted-colours,https://www.amazon.co.uk/dp/B01ET5WCQQ,EAN,high,2025-08-06T19:38:48.749846,,Available (see Keepa data),Available (see Keepa data),10,2.148,1.79,5.99,0.48,2.65,0.55,0.998333333,1.094,2.234,-0.095666667,-0.478333333,-0.204415954,6.564,-9.58263773
5.01E+12,5.01E+12,B007ZQ5DZ4,Artbox 15 Poster Paints & Brushes,Artbox 15 poster paints colours and 4 brushes painting set,https://www.poundwholesale.co.uk/15-poster-paints-and-brushes,https://www.amazon.co.uk/dp/B007ZQ5DZ4,EAN_cached,low,2025-08-03T15:07:52.024628,,,Available (see Keepa data),5,0.816,0.68,3.97,0.6,1.73,0.55,0.661666667,0.712,1.174,-0.050333333,-0.251666667,-0.204607046,4.272,-7.607052897
5.04E+12,,B0BW2H3QZJ,Roadster 2-In-1 250LM LED Lantern & Spotlight,2 in 1 250lm LED Lantern & Spotlight,https://www.poundwholesale.co.uk/roadster-2-in-1-250lm-led-lantern-spotlight,https://www.amazon.co.uk/dp/B0BW2H3QZJ,EAN,high,2025-07-29T13:46:45.512507,,,,,10.08,8.4,13.99,1.74875,2.8,0.55,2.331666667,2.69975,8.5315,-0.368083333,-1.840416667,-0.205633147,16.1985,-15.78627591
3.66E+12,3.66E+12,B0772W6LBS,Polyflame Champ Ashtray Grey Push 9cm,Champ Push Ashtray Ash Tray Metal 9 cm Diameter Silver,https://www.poundwholesale.co.uk/polyflame-champ-ashtray-grey-push-9cm,https://www.amazon.co.uk/dp/B0772W6LBS,EAN,high,2025-07-29T07:05:50.349119,,,Available (see Keepa data),1,1.404,1.17,5.88,0.735,2.8,0.55,0.98,1.051,1.638,-0.071,-0.355,-0.206395349,6.306,-7.244897959
5.05E+12,5.05E+12,B07K6MVJ9V,151 Hard As Nails Super Power Adhesive 280ml,Super Power Adhesive,https://www.poundwholesale.co.uk/151-hard-as-nails-super-power-adhesive,https://www.amazon.co.uk/dp/B07K6MVJ9V,EAN,high,2025-08-07T04:43:44.855530,,,Available (see Keepa data),4,1.5,1.25,4.69,0.61,1.87,0.55,0.781666667,0.856,1.714,-0.074333333,-0.371666667,-0.206481481,5.136,-9.509594883
5.03E+12,5.03E+12,B00BDF6NAM,Apollo Digital Kitchen Scale Black,"Apollo Digital Scale, Black",https://www.poundwholesale.co.uk/digital-kitchen-scale-black,https://www.amazon.co.uk/dp/B00BDF6NAM,EAN,high,2025-07-29T07:19:01.894925,,,Available (see Keepa data),3,6.96,5.8,11.5,1.73,2.82,0.55,1.916666667,2.18,6.04,-0.263333333,-1.316666667,-0.207349081,13.08,-13.73913043
5.02E+12,5.02E+12,B001CJ40B8,"Lynwood Redline Paint Brush 3""","Redline Paint Brush 3.0"" BR207",https://www.poundwholesale.co.uk/lynwood-redline-paint-brush-3,https://www.amazon.co.uk/dp/B001CJ40B8,EAN,high,2025-08-24T13:32:17.849342,,,,9,0.9,0.75,3.84,0.5,1.67,0.55,0.64,0.694,1.236,-0.054,-0.27,-0.207692308,4.164,-8.4375
5.04E+12,5.04E+12,B09RM3D4SM,Marksman Plasterboard & Drywall Tape 48mm X 20m,"Marksman Plasterboard and Drywall Mesh Tape - 48mm x 20m, White",https://www.poundwholesale.co.uk/marksman-plasterboard-drywall-tape-48mm-x-20m,https://www.amazon.co.uk/dp/B09RM3D4SM,EAN_cached,low,2025-07-22T03:14:35.597853,,,,1,1.02,0.85,5.9,1.16,2.65,0.55,0.983333333,1.042,1.328,-0.058666667,-0.293333333,-0.20952381,6.252,-5.966101695
5.05E+12,1.99E+11,B0DK2BFPW6,Smart Choice 15kg Retractable Poop Bag Dispensing Dog Lead 3m Assorted Colours,"Dog Poop Bags Rolls - Biodegradable Doggie Bags, Compostable Dog Waste Bags, BPI Certified Pet Waste Bags, Unscented, Large, Puppy Poo, Earth Friendly, Bolsas de Basura (240 counts)",https://www.poundwholesale.co.uk/smart-choice-15kg-retractable-poop-bag-dispensing-dog-lead-3m-assorted-colours,https://www.amazon.co.uk/dp/B0DK2BFPW6,title,medium,2025-07-24T11:56:07.992963,200,Available (see Keepa data),,1,5.628,4.69,10.79,1.8,3.05,0.55,1.798333333,2.018,4.97,-0.219666667,-1.098333333,-0.209605598,12.108,-12.2150139
5.01E+12,5.01E+12,B085VNKKV8,Artbox Junior Paint By Numbers Set Assorted,THE ART BOX Paint by Numbers - Set 2 Animals,https://www.poundwholesale.co.uk/paint-by-numbers-junior-3-designs,https://www.amazon.co.uk/dp/B085VNKKV8,EAN_cached,low,2025-08-03T15:07:56.285983,,Available (see Keepa data),Available (see Keepa data),3,0.912,0.76,4.05,0.61,1.73,0.55,0.675,0.73,1.242,-0.055,-0.275,-0.209923664,4.38,-8.148148148
5.06E+12,5.06E+12,B0DKTQLYDV,Dekton 130W Power Palm Sander with Dust Collector,"Dekton Palm Sander with Box-Compact & Ergonomic Design| 1/4"" Orbital Sanding| Variable Speed Control| Includes Storage Box| Ideal for Wood, Metal, Plastic| Dust Collection System| for Smooth Finishes",https://www.poundwholesale.co.uk/dekton-130w-power-palm-sander-with-dust-collector,https://www.amazon.co.uk/dp/B0DKTQLYDV,EAN_cached,low,2025-08-03T15:15:07.500684,,,,3,19.332,16.11,23.05,3,3.05,0.55,3.841666667,4.542,15.79,-0.700333333,-3.501666667,-0.210184074,27.252,-18.22993492
5.06E+12,5.06E+12,B09QXNNX3N,Dekton 5 Digit Combination Cable Lock With Holder 12 X 1500mm,"DEKTON DT71210 12X1500MM 5 Digit Combination Cable Lock with Holder Padlock, Black and Blue",https://www.poundwholesale.co.uk/dekton-5-digit-combination-cable-lock-with-holder-12-x-1500mm,https://www.amazon.co.uk/dp/B09QXNNX3N,EAN_cached,low,2025-08-03T15:15:51.810002,,,,1,4.392,3.66,8.49,1.1,2.65,0.55,1.415,1.592,3.99,-0.177,-0.885,-0.210213777,9.552,-12.50883392
5.06E+12,5.06E+12,B08XZPS1J3,Buzz Anti-Bacterial Everyday Cloth,Buzz Microfibre General Purpose Cloth with Germ Shield,https://www.poundwholesale.co.uk/buzz-anti-bacterial-everyday-cloth,https://www.amazon.co.uk/dp/B08XZPS1J3,EAN_cached,low,2025-08-04T08:54:27.755297,,Available (see Keepa data),Available (see Keepa data),6,0.66,0.55,3.61,0.47,1.67,0.55,0.601666667,0.648,1.042,-0.046333333,-0.231666667,-0.210606061,3.888,-7.700831025
5.04E+12,5.04E+12,B07TSF45FF,Bathroom Safety Suction Handle,Support Grab Handle Suction Bath Shower Disability AID Safety Grip Rail Handle U,https://www.poundwholesale.co.uk/bathroom-safety-suction-handle,https://www.amazon.co.uk/dp/B07TSF45FF,EAN,high,2025-07-29T00:14:06.084015,200,Available (see Keepa data),Available (see Keepa data),12,2.616,2.18,6.9,0.55,3.05,0.55,1.15,1.266,2.58,-0.116,-0.58,-0.212454212,7.596,-10.08695652
5.06E+12,5.06E+12,B01MXSIOQD,Dekton Drain Blaster Set,Dekton Drain Blaster With Four Attachments-Clears Blockages Without Using Harsh Chemicals| Pump Action Power Pressure Cleaner| Injects High Pressure Blast Of Water Into Waste Pipe| Includes 4 Adaptors,https://www.poundwholesale.co.uk/dekton-drain-blaster-set,https://www.amazon.co.uk/dp/B01MXSIOQD,EAN,high,2025-08-22T13:45:14.528091,,Available (see Keepa data),Available (see Keepa data),7,10.092,8.41,14.79,1.79,3.48,0.55,2.465,2.846,8.466,-0.381,-1.905,-0.212611607,17.076,-15.45638945
5.05E+12,5.05E+12,B07CZHPQRY,151 Super Maintenance Spray 200ml,"151 Products 2X Super Multipurpose Oil - 200ml, 20ml x 10, Bike Chain, Multipurpose, 0.26kg",https://www.poundwholesale.co.uk/supermaintenance-spray-300ml,https://www.amazon.co.uk/dp/B07CZHPQRY,EAN_cached,low,2025-08-07T04:21:22.449149,,Available (see Keepa data),Available (see Keepa data),10,1.368,1.14,5.28,0.42,2.65,0.55,0.88,0.952,1.596,-0.072,-0.36,-0.213017751,5.712,-8.181818182
5.06E+12,5.06E+12,B09MMCZMXV,DID Hair Grips Set 120pc,Did Hair Grips Pack Of 120 Beauty Accessories All Hair Types Value Pack Steel Flexible,https://www.poundwholesale.co.uk/did-hair-grips-set-120pc,https://www.amazon.co.uk/dp/B09MMCZMXV,EAN_cached,low,2025-08-03T16:01:31.976553,,,Available (see Keepa data),3,0.756,0.63,3.49,0.28,1.7,0.55,0.581666667,0.632,1.114,-0.050333333,-0.251666667,-0.213276836,3.792,-8.653295129
5.05E+12,5.05E+12,B0BHDZJ8CR,Dino World 2-in-1 Hatching Dinosaur Toy Assorted,"HTI 1375562 Hatching Dino, Various",https://www.poundwholesale.co.uk/dino-world-2-in-1-hatching-dinosaur-toy-assorted,https://www.amazon.co.uk/dp/B0BHDZJ8CR,EAN,high,2025-08-24T09:23:31.358569,,,Available (see Keepa data),1,2.64,2.2,7.12,1.07,2.7,0.55,1.186666667,1.304,2.596,-0.117333333,-0.586666667,-0.213333333,7.824,-9.887640449
5.04E+12,5.04E+12,B004VF5N8Y,Roadster Aluminium Silver Car Mat Set 4pc,UNIVERSAL 4 CAR MAT SET HEAVY DUTY CHROME EFFECT,https://www.poundwholesale.co.uk/4pc-car-mat-set-aluminium-silver,https://www.amazon.co.uk/dp/B004VF5N8Y,EAN,high,2025-08-07T03:32:55.897164,,,Available (see Keepa data),2,8.028,6.69,11.99,1.49875,2.8,0.55,1.998333333,2.30775,6.8315,-0.309416667,-1.547083333,-0.213685543,13.8465,-15.48373645
5.06E+12,5.06E+12,B09V1LZ4ZS,Dekton 50mm Titanium Plated Padlock With 3 Keys,"Dekton 50MM Titanium Plated Iron Padlock | Heavy-Duty Iron Construction with Tough Shackle | Includes 3 Steel Keys | Ideal for Gates, Shed & Storage | Durable Locking Mechanism | Home & Industrial Use",https://www.poundwholesale.co.uk/dekton-50mm-titanium-plated-padlock-with-3-keys,https://www.amazon.co.uk/dp/B09V1LZ4ZS,EAN_cached,low,2025-08-03T15:15:53.118633,,,,2,2.916,2.43,5.99,0.78,1.87,0.55,0.998333333,1.126,2.81,-0.127666667,-0.638333333,-0.214205817,6.756,-12.78797997
5.51E+13,,B0DK88P9D8,Dekton 80 Grit Wet & Dry Sanding Sheets 10 Pack,"42 Sheets 120 to 3000 Grit Assorted Sandpaper, Wet and Dry Sanding Paper Sheets for Wood Furniture Finishing, Metal Sanding, Automotive Polishing, Home Improvement, Decorating",https://www.poundwholesale.co.uk/dekton-80-grit-wet-dry-sanding-sheets-10-pack,https://www.amazon.co.uk/dp/B0DK88P9D8,EAN_cached,low,2025-08-03T15:15:56.435148,,Available (see Keepa data),,1,2.388,1.99,5.49,0.71,1.87,0.55,0.915,1.024,2.394,-0.109,-0.545,-0.214566929,6.144,-11.91256831
5.04E+12,,B00F0U944I,Prima Stainless Steel Blue Whistling Kettle 2.5l,"Prima Kitchenware 11172C 2.5Ltr S/S Whistling Kettle Metalic Blue, Stainless Steel, 7 Cups",https://www.poundwholesale.co.uk/prima-stainless-steel-blue-whistling-kettle-2-5l,https://www.amazon.co.uk/dp/B00F0U944I,EAN,high,2025-07-29T14:36:06.044006,50,,,,6.588,5.49,10.65,1.33125,2.8,0.55,1.775,2.03425,5.6925,-0.25925,-1.29625,-0.214610927,12.2055,-14.6056338
5.04E+12,,B07RKRL41F,Marksman 3 Seater Bench Cover 160 X 70 X 63/89cm,Marksman Garden Bench Cover 160cm x 70cm x 63/89cm Garden Outddor indoor Bench Cover,https://www.poundwholesale.co.uk/marksman-3-seater-bench-cover-160-x-70-x-63-89cm,https://www.amazon.co.uk/dp/B07RKRL41F,EAN,high,2025-07-29T11:36:30.547315,,,,,5.88,4.9,9.99,1.24875,2.8,0.55,1.665,1.89975,5.1315,-0.23475,-1.17375,-0.215366972,11.3985,-14.0990991
5.02E+12,,B00FXZCCQM,Status 13amp 4-Way Power Socket Extension Cable 2m,"STATUS Multi Plug Extension, 4 Socket Extension Cable, 2m Extension Lead, 4WS2M20",https://www.poundwholesale.co.uk/status-13amp-4-way-power-socket-extension-cable-2m,https://www.amazon.co.uk/dp/B00FXZCCQM,EAN,high,2025-08-07T07:15:38.232351,100,,,,3.888,3.24,8.15,1.01875,2.8,0.55,1.358333333,1.52175,3.5675,-0.163416667,-0.817083333,-0.21558927,9.1305,-12.03067485
5.06E+12,,B0FB35NQKS,Jaunty Colourful Sprinkles Number Candle 1 Pack Assorted,"Rainbow Birthday Number Candle One, Shiny Colorful Macaron 1st Birthday Cake First Candles Cartoon Theme Party Supplies Anniversary Celebrations Rainbow Cake Decorations (Number 1)",https://www.poundwholesale.co.uk/jaunty-colourful-confetti-number-candle-1-pack-assorted,https://www.amazon.co.uk/dp/B0FB35NQKS,title,medium,2025-07-21T10:40:26.058624,,Available (see Keepa data),,1,0.852,0.71,4.99,0.75,2.42,0.55,0.831666667,0.886,1.186,-0.054333333,-0.271666667,-0.215608466,5.316,-6.533066132
5.06E+12,5.06E+12,B004ZQO4IY,Bicycle Tyre Fix 200ml,Bicycle Tyre Fix Spray Temporary Puncture Repair,https://www.poundwholesale.co.uk/bicycle-tyre-fix-200ml,https://www.amazon.co.uk/dp/B004ZQO4IY,EAN,high,2025-08-24T17:39:59.718475,100,,Available (see Keepa data),5,0.804,0.67,3.99,0.49875,1.87,0.55,0.665,0.71775,1.1475,-0.05275,-0.26375,-0.216188525,4.3065,-7.932330827
5.05E+12,,B071KFPW6Z,JCB LED Gls 10W 60W Daylight 6500K Bayonet Cap,JCB LED 8.5 Watt Bayonet Cap GLS Lamp Daylight 6500K 8.5W Replacement BC B22 LED Bulb,https://www.poundwholesale.co.uk/jcb-led-gls-10w-60w-daylight-6500k-bayonet-cap,https://www.amazon.co.uk/dp/B071KFPW6Z,EAN,high,2025-08-07T09:40:15.873156,,,,,1.008,0.84,5.49,0.68625,2.8,0.55,0.915,0.97525,1.3065,-0.06025,-0.30125,-0.216726619,5.8515,-6.584699454
5.05E+12,5.05E+12,B0055OXVMU,Baby Boo Magic Milk Baby Bottle,Magico sogno Creazioni biberon,https://www.poundwholesale.co.uk/baby-boo-magic-milk-baby-bottle,https://www.amazon.co.uk/dp/B0055OXVMU,EAN,high,2025-07-28T23:19:00.689309,,,Available (see Keepa data),9,1.104,0.92,5.04,0.4,2.65,0.55,0.84,0.904,1.38,-0.064,-0.32,-0.217687075,5.424,-7.619047619
5.05E+12,5.05E+12,B08KGBNT87,Granny's Original Soap Flakes 425g,1 x Granny's SOAP FLAKES Original Fragrance Free 425g Bag No Allergens No Bleach,https://www.poundwholesale.co.uk/granny-s-original-soap-flakes-425g,https://www.amazon.co.uk/dp/B08KGBNT87,EAN_cached,low,2025-07-25T08:22:32.822529,,Available (see Keepa data),Available (see Keepa data),12,2.184,1.82,6.4,0.83,2.65,0.55,1.066666667,1.17,2.224,-0.103333333,-0.516666667,-0.218002813,7.02,-9.6875
5.05E+12,5.05E+12,B001A2XG7G,Pets Play Metal Stake,Metal Screw-In Dog Lead Stake,https://www.poundwholesale.co.uk/metal-stake,https://www.amazon.co.uk/dp/B001A2XG7G,EAN,high,2025-08-24T08:48:13.063217,,,Available (see Keepa data),10,0.924,0.77,5.99,0.9,3.06,0.55,0.998333333,1.056,1.238,-0.057666667,-0.288333333,-0.218434343,6.336,-5.776293823
5.02E+12,5.02E+12,B09D8RTGLY,Hugs & Kisses Grey Zebra Baby Blanket 75cm X 100cm,First Steps Baby Blanket 75X100CM Grey Zebra Design,https://www.poundwholesale.co.uk/hugs-kisses-grey-zebra-baby-blanket-75cm-x-100cm,https://www.amazon.co.uk/dp/B09D8RTGLY,EAN,high,2025-08-24T08:19:51.787427,,Available (see Keepa data),,1,3.48,2.9,7.89,1.18,2.7,0.55,1.315,1.466,3.234,-0.151,-0.755,-0.21884058,8.796,-11.48288973
5.06E+12,5.06E+12,B0DJWFVY3H,Goodyear Snow Foam Pre-Wash Shampoo 1l,Goodyear 1L Snow Foam Cherry Scent Pressure Washer Or Foam Lancer | Covers The Vehicle In A Rich Blanket Of Foam | Gently Loosen Dirt & Heavy Soiling | More Concentrated Solution The Thicker The Foam,https://www.poundwholesale.co.uk/goodyear-cherry-snow-form-pre-wash-shampoo-1l,https://www.amazon.co.uk/dp/B0DJWFVY3H,EAN_cached,low,2025-08-07T03:34:49.333265,,,Available (see Keepa data),2,3.048,2.54,7.99,1.2,3.05,0.55,1.331666667,1.468,2.89,-0.136333333,-0.681666667,-0.220604099,8.808,-10.23779725
5.05E+12,5.05E+12,B0CY2Q244T,Nuage Rosemary Hair + Scalp Oil 100ml,"Nuage Rosemary Hair and Scalp Oil with Vitamin E - Castor Oil, Rosemary, Jojoba, Peppermint & Tea Tree Oils | Helps Revive & Nourish Hair Folicles (100ml)",https://www.poundwholesale.co.uk/nuage-rosemary-hair-scalp-oil-100ml,https://www.amazon.co.uk/dp/B0CY2Q244T,EAN,high,2025-07-25T16:21:27.390899,,Available (see Keepa data),Available (see Keepa data),14,1.74,1.45,5.59,0.45,2.65,0.55,0.931666667,1.02,1.87,-0.088333333,-0.441666667,-0.220833333,6.12,-9.481216458
5.02E+12,5.02E+12,B0BWNTNW1G,Maxim G4 Capsule LED 1.5W-10W Light Bulb Cool White 2pk,Status Maxim LED G4 Cool White Light Bulb 1.5/10w (Pack of 2),https://www.poundwholesale.co.uk/maxim-g4-capsule-led-1-5w-10w-light-bulb-cool-white-2pk,https://www.amazon.co.uk/dp/B0BWNTNW1G,EAN,high,2025-08-07T08:48:20.583702,,,Available (see Keepa data),3,2.46,2.05,4.95,0.64,1.46,0.55,0.825,0.94,2.43,-0.115,-0.575,-0.221153846,5.64,-13.93939394
5.04E+12,,B003CT4DFO,Marksman Micro Square Shovel,"Roughneck Micro Shovel, Heavy-Duty Square Blade, Short Shaft for Small, Compact Spaces, to Shovel Material Out of Bulk Bags - 690mm (27"")",https://www.poundwholesale.co.uk/marksman-micro-square-shovel,https://www.amazon.co.uk/dp/B003CT4DFO,title,medium,2025-07-24T13:45:39.859553,100,,Available (see Keepa data),17,3.708,3.09,11.68,1.75,5.15,0.55,1.946666667,2.108,3.4,-0.161333333,-0.806666667,-0.221611722,12.648,-8.287671233
5.04E+12,,B09SF9QJKK,"Marksman Rattan Garden Hanging Basket 16""","Marksman Basket, Rattan, Brown, Large",https://www.poundwholesale.co.uk/marksman-rattan-garden-hanging-basket-16,https://www.amazon.co.uk/dp/B09SF9QJKK,EAN,high,2025-07-29T12:01:31.181623,,,,,5.184,4.32,9.3,1.1625,2.8,0.55,1.55,1.7665,4.545,-0.2165,-1.0825,-0.222279261,10.599,-13.96774194
6.29E+12,6.29E+12,B07Y7H3XM4,Geepas 1200W Non-Stick Dry Iron,GEEPAS Dry Iron | Clothes Lightweight Electric Press | 32s Heat up Non-Stick Soleplate Adjustable Temperature | Overheat Protection Ergonomic Handle with Indicator Light | 2 Year Warranty 1200W White,https://www.poundwholesale.co.uk/geepas-1200w-non-stick-dry-iron,https://www.amazon.co.uk/dp/B07Y7H3XM4,EAN,high,2025-08-06T21:13:47.859502,50,,Available (see Keepa data),1,9.66,8.05,14.24,2.14,3.04,0.55,2.373333333,2.756,8.024,-0.382666667,-1.913333333,-0.22248062,16.536,-16.12359551
5.04E+12,5.04E+12,B007JVZV1Q,Marksman Nut & Machine Screw Assortment 100pc,160Pc Nut and Machine Screws Assortment,https://www.poundwholesale.co.uk/marksman-nut-machine-screw-assortment-160-piece,https://www.amazon.co.uk/dp/B007JVZV1Q,EAN,high,2025-07-23T12:48:42.529653,,Available (see Keepa data),Available (see Keepa data),2,1.02,0.85,4.99,0.65,2.42,0.55,0.831666667,0.894,1.306,-0.062333333,-0.311666667,-0.222619048,5.364,-7.49498998
5.04E+12,5.04E+12,B004VFN4V2,Marksman Colour-Coded Nylon Cable Ties 2.5 X 100mm 200pc,200 PC PIECE 2.5MM X 100MM NYLON CABLE TIES,https://www.poundwholesale.co.uk/marksman-colour-coded-nylon-cable-ties-2-5-x-100mm-200pc,https://www.amazon.co.uk/dp/B004VFN4V2,EAN,high,2025-07-23T12:33:50.610888,,Available (see Keepa data),Available (see Keepa data),3,1.02,0.85,4.99,0.65,2.42,0.55,0.831666667,0.894,1.306,-0.062333333,-0.311666667,-0.222619048,5.364,-7.49498998
5.04E+12,5.04E+12,B004P94Z30,Prima Mechanical Kitchen Scale 3kg,3KG OVERAL SKY BLUE KITCHEN WEIGHING SCALE WITH BOWL,https://www.poundwholesale.co.uk/prima-mechanical-kitchen-scale-3kg,https://www.amazon.co.uk/dp/B004P94Z30,EAN,high,2025-07-21T15:49:56.593144,,,Available (see Keepa data),2,4.836,4.03,9.98,1.5,3.26,0.55,1.663333333,1.868,4.268,-0.204666667,-1.023333333,-0.223435226,11.208,-12.30460922
5.05E+12,5.05E+12,B00A57060M,Pestshield Metal Rat Trap,Metal Rat Trap,https://www.poundwholesale.co.uk/metal-rat-trap,https://www.amazon.co.uk/dp/B00A57060M,EAN,high,2025-07-23T13:48:55.773696,,,Available (see Keepa data),11,1.44,1.2,4.39,0.57,1.73,0.55,0.731666667,0.81,1.63,-0.078333333,-0.391666667,-0.223809524,4.86,-10.70615034
5.04E+12,,B01DC0JGXQ,Marksman 4 Way Tap Connector,Marksman 4 way garden hose adapter connector tap Y switch,https://www.poundwholesale.co.uk/marksman-4-way-tap-connector,https://www.amazon.co.uk/dp/B01DC0JGXQ,EAN,high,2025-07-29T12:59:49.863004,,,,,3.12,2.6,7.4,0.925,2.8,0.55,1.233333333,1.375,2.93,-0.141666667,-0.708333333,-0.224867725,8.25,-11.48648649
5.05E+12,5.05E+12,B0D5DC8V12,Head Funk Recover & Repair Conditioner 600ml,Head Funk Recover & Repair Conditioner 600ml,https://www.poundwholesale.co.uk/head-funk-recover-repair-conditioner-600ml,https://www.amazon.co.uk/dp/B0D5DC8V12,EAN,high,2025-07-25T15:54:54.712199,,,Available (see Keepa data),6,1.632,1.36,6,0.48,3.04,0.55,1,1.086,1.776,-0.086,-0.43,-0.22513089,6.516,-8.6
5.05E+12,5.06E+12,B0DGMG4X33,Smart Choice 2-in-1 Pet Water & Food Bottle Assorted Colours,"G4GADGET Portable Dog Water Bottle 350ml, Leak-Proof Pet Water Dispenser for Travel, Food Grade ABS, One-Hand Operation, Lightweight Outdoor Puppy Drinking Bottle for Walking & Hiking",https://www.poundwholesale.co.uk/smart-choice-2-in-1-pet-water-food-bottle-assorted-colours,https://www.amazon.co.uk/dp/B0DGMG4X33,title,medium,2025-07-24T09:07:53.788882,300,,Available (see Keepa data),2,3.612,3.01,7.99,1.2,2.7,0.55,1.331666667,1.492,3.31,-0.160333333,-0.801666667,-0.225187266,8.952,-12.04005006
5.01E+12,,B00402ZGRQ,Artbox Chalk Board Set 23 X 30cm,"Artbox 23x30cm Chalk Board Set, 5249",https://www.poundwholesale.co.uk/chalk-board-set-23-x-30cm,https://www.amazon.co.uk/dp/B00402ZGRQ,EAN,high,2025-08-22T14:22:20.085959,400,Available (see Keepa data),Available (see Keepa data),25,1.104,0.92,4.03,0.49,1.73,0.55,0.671666667,0.738,1.366,-0.066333333,-0.331666667,-0.225623583,4.428,-9.875930521
6.29E+12,,B0DSKYTJ6Y,Geepas Non-Stick Dual Omelette Maker,GEEPAS Dual Omelette Maker XL | Non-Stick Deep Fill Cooking Plates to Cook Oil Free | Double Egg Cooker Makes 2 Omelettes | Multicooker for Breakfast | Cool Touch Handle & Easy Clean | 850W,https://www.poundwholesale.co.uk/geepas-non-stick-dual-omelette-maker,https://www.amazon.co.uk/dp/B0DSKYTJ6Y,EAN,high,2025-08-07T08:00:59.842892,,,,,22.488,18.74,24.99,3.12375,2.8,0.55,4.165,5.04275,17.8815,-0.87775,-4.38875,-0.227514256,30.2565,-21.07442977
5.05E+12,,B0DDJWJHJ7,Proworks Leakproof Sports Water Bottle Pink 1l,"1 Litre Motivational Fitness Sport Water Bottles with Straw & Time Maker, Leakproof BPA-free WITH Carry Strap Plastic Drink Bottle 1L Design for Girls, Boy Running,cycling (Purple-Pink Gradient)",https://www.poundwholesale.co.uk/proworks-leakproof-sports-water-bottle-pink-1l,https://www.amazon.co.uk/dp/B0DDJWJHJ7,title,medium,2025-08-06T18:33:08.826557,50,,,,4.884,4.07,8.99,1.12375,2.8,0.55,1.498333333,1.70875,4.2815,-0.210416667,-1.052083333,-0.227723665,10.2525,-14.04338154
